Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Princesa María OLIVEROS,1496.5031130066452,1,2012,COL,10-Aug-75
Christine SALTERBERG,1496.4680330979143,1,2014,GER,9-Jun-94
Stina TROEST,1496.461617245383,2,2015,DEN,17-Jan-94
Christine SPENCE,1496.4344133057048,3,2013,USA,25-Nov-81
Anna JESIEŃ,1496.4292839254624,6,2012,POL,10-Dec-78
Maureen Jelagat MAIYO,1496.3444282264945,1,2012,KEN,28-May-85
Noraseela MOHD KHALID,1496.3265793408168,1,2012,MAS,27-Sep-79
Bianca BAAK,1496.281354829198,2,2015,NED,25-Jan-92
Ugonna NDU,1496.0116838704562,1,2013,NGR,27-Jun-91
Joanna LINKIEWICZ,1495.9687526387766,1,2015,POL,2-May-90
Jasmine HYDER,1495.9597832746622,4,2012,USA,25-Aug-88
Inge DROST,1495.6712790609513,1,2015,NED,15-Jan-96
Christine Sonali MERRILL,1495.567383233505,2,2012,SRI,20-Aug-87
Stine TOMB,1495.3954737180488,2,2013,NOR,27-Jun-86
Kim Carina SCHMIDT,1495.2858924908078,1,2014,GER,21-Jan-92
Vera BARBOSA,1494.9532464707727,5,2012,POR,13-Jan-89
Ajoke ODUMOSU,1494.5977963902078,17,2013,NGR,27-Oct-87
Nikolina HORVAT,1494.4478243585,3,2012,CRO,18-Sep-86
Noelle MONTCALM,1494.362953587227,1,2013,CAN,3-Apr-88
Luisa VALESKE,1493.9251644086685,1,2015,GER,9-Jan-94
Vera RUDAKOVA,1493.8538148764537,3,2015,RUS,20-Mar-92
Amalie IUEL,1493.7188907641173,1,2015,NOR,17-Apr-94
Shona RICHARDS,1493.640387688614,1,2014,GBR,1-Sep-95
Amaliya SHAROYAN,1493.5862305705598,2,2013,ARM,19-Jun-88
Phara ANACHARSIS,1493.4886322399327,3,2013,FRA,17-Dec-83
Nenah DE CONINCK,1493.3453740243765,1,2014,BEL,2-Sep-96
Satomi KUBOKURA,1493.3354343260885,8,2013,JPN,27-Apr-82
Kori CARTER,1492.6901949641563,6,2015,USA,3-Jun-92
Lucie TACLÍKOVÁ,1491.9885755166265,1,2015,CZE,30-Dec-93
Sage WATSON,1491.8344973724284,2,2015,CAN,20-Jun-94
Lauren BODEN,1491.7024003798078,10,2013,AUS,3-Aug-88
Aurelie CHABOUDEZ,1491.4081423720088,5,2015,FRA,9-May-93
Lashinda DEMUS,1491.0306622973048,25,2015,USA,10-Mar-83
Thi Huyen NGUYEN,1489.7863633789193,1,2015,VIE,19-May-93
Viktoriya TKACHUK,1489.117124367251,1,2015,UKR,8-Nov-94
Marlen AAKRE,1488.7779672733197,1,2015,NOR,17-Sep-93
Eglė STAISIUNAITĖ,1487.7633972881465,3,2015,LTU,30-Sep-88
Dalilah MUHAMMAD,1487.7056328864965,11,2015,USA,7-Feb-90
Hanna TITIMETS,1487.5907164103135,5,2015,UKR,5-Mar-89
Shevon STODDART,1485.592393922886,5,2015,JAM,21-Nov-82
Ghofrane MOHAMMAD,1484.8367210983604,1,2015,SYR,6-Jun-89
Déborah RODRÍGUEZ,1483.4318370192927,4,2015,URU,2-Dec-92
Ristananna TRACEY,1483.247161881628,12,2015,JAM,9-May-92
Axelle DAUWENS,1483.079591963031,6,2015,BEL,1-Dec-90
Xia XIAO,1480.8183399956483,2,2015,CHN,4-Jun-91
Amaka OGOEGBUNAM,1478.7256921558942,2,2015,NGR,3-Mar-90
Elise MALMBERG,1478.3664481255237,3,2015,SWE,13-Jul-95
Yadisleidis PEDROSO,1478.0913662277067,7,2015,ITA,28-Jan-87
Tiffany WILLIAMS,1474.3904072717407,13,2015,USA,5-Feb-83
Hayat LAMBARKI,1473.4276158580628,6,2015,MAR,18-May-88
