Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Dejen GEBREMESKEL,1502.2637443194108,18,2016,ETH,24-Nov-89
Abdelaati IGUIDER,1501.8844065795547,7,2019,MAR,25-Mar-87
Abrar OSMAN,1501.774513161121,7,2016,ERI,1-Jan-94
Vincent Kiprop CHEPKOK,1500.67752937856,12,2013,KEN,5-Jul-88
Edwin Cheruiyot SOI,1500.5707717112416,28,2016,KEN,3-Mar-86
Abadi HADIS,1500.521049098886,9,2019,ETH,6-Nov-97
John KIPKOECH,1500.512353682369,10,2014,KEN,29-Dec-91
Nguse AMLOSOM,1500.4569161858967,1,2015,ERI,10-Nov-86
Tariku BEKELE,1500.4399804695188,13,2013,ETH,28-Feb-87
Albert ROP,1500.3800623866682,21,2018,KEN,17-Jul-92
Isiah Kiplangat KOECH,1500.3501964763632,30,2016,KEN,19-Dec-93
Yigrem DEMELASH,1500.300000757766,7,2016,ETH,26-Jan-94
Eliud KIPCHOGE,1500.2999261987793,12,2012,KEN,5-Nov-84
Bedan KAROKI,1500.241741563008,1,2015,KEN,21-Aug-90
Stephen MOKOKA,1500.1650184886093,2,2016,RSA,31-Jan-85
Kenenisa BEKELE,1500.1217871211998,4,2012,ETH,13-Jun-82
Dejeni REGASSA,1500.104169245554,3,2013,BRN,18-Apr-89
Chris SOLINSKY,1500.1040872078304,4,2010,USA,5-Dec-84
Sammy Alex MUTAHI,1500.0389987527647,2,2010,KEN,1-Jun-89
Brandon BETHKE,1500.0297064820297,1,2011,USA,19-Jan-87
Sileshi SIHINE,1500.0106707241607,2,2012,ETH,29-Jan-83
Essa Ismail RASHED,1500.0029197524595,1,2010,QAT,14-Dec-86
Dathan RITZENHEIN,1499.971693196484,2,2013,USA,30-Dec-82
Ahmad Hassan ABDULLAH,1499.9696816440526,1,2010,QAT,4-Apr-81
Saif Saaeed SHAHEEN,1499.9619997071031,1,2010,QAT,15-Oct-82
Bekana DABA,1499.9586730018484,3,2010,ETH,29-Jul-88
Bilisuma Shugi GELASSA,1499.9573857839496,3,2012,BRN,19-Jul-89
Ed MORAN,1499.9555823057694,1,2010,USA,27-May-81
Lawi LALANG,1499.9473441342834,4,2015,KEN,15-Jun-91
Juan VAN DEVENTER,1499.943553605524,1,2010,RSA,26-Mar-83
Mathew Kipkoech KISORIO,1499.9256046590813,5,2010,KEN,16-May-89
Dennis MASAI,1499.9228621231691,1,2011,KEN,1-Dec-91
Abera KUMA,1499.9204650332863,11,2012,ETH,31-Aug-90
Moukhled AL OUTAIBI,1499.9041333830432,1,2012,KSA,20-Jun-76
Ayele ABSHERO,1499.9036821199488,1,2010,ETH,28-Dec-90
John Kemboi CHERUIYOT,1499.8929060736223,1,2011,KEN,5-Jul-90
James WALSH,1499.8883789783508,1,2011,GBR,22-Sep-81
Mosinet GEREMEW,1499.885780341785,1,2012,ETH,12-Feb-92
Kenneth Kiprop KIPKEMOI,1499.884317063988,1,2013,KEN,2-Aug-84
Augustine Kiprono CHOGE,1499.881693953807,6,2014,KEN,21-Jan-87
Patrick Mutunga MWIKYA,1499.876676418692,1,2011,KEN,20-Nov-94
Micah Kemboi KOGO,1499.876089084827,2,2010,KEN,30-Jun-86
Joseph EBUYA,1499.8745578754717,3,2010,KEN,20-Jun-87
Daniel Kipchirchir KOMEN,1499.871687751935,2,2011,KEN,27-Nov-84
Emmanuel Kipkemei BETT,1499.8710417796397,2,2012,KEN,29-Mar-85
Hosea Mwok MACHARINYANG,1499.8705575598779,2,2010,KEN,12-Jun-86
Yusuf Kibet BIWOTT,1499.866554774657,2,2010,KEN,12-Nov-86
Mumin GALA,1499.863367299894,4,2012,DJI,6-Apr-86
Sylvain RUKUNDO,1499.8633133492053,1,2011,RWA,20-Dec-88
Lopez LOMONG,1499.8632579885289,4,2014,USA,1-Jan-85
Rui SILVA,1499.8585983891371,1,2011,POR,3-Aug-77
Andrew BUMBALOUGH,1499.854005147416,2,2014,USA,14-Mar-87
David Kiprotich BETT,1499.853691884356,2,2012,KEN,18-Oct-92
Nick MCCORMICK,1499.8530474476763,1,2012,GBR,11-Sep-81
Rhonex KIPRUTO,1499.8480385791995,1,2019,KEN,12-Oct-99
Josphat Kipkoech BETT,1499.8437424278754,3,2011,KEN,12-Jun-90
Adrian BLINCOE,1499.8432986069495,1,2012,NZL,4-Nov-79
Scott BAUHS,1499.8427531081174,1,2011,USA,11-May-86
Jonathan Muia NDIKU,1499.8385331859035,1,2014,KEN,18-Sep-91
Hunegnaw MESFIN,1499.8356641357573,1,2011,ETH,31-Jan-89
Gerard GAHUNGU,1499.8314628627786,1,2011,BDI,5-May-89
Leonard Patrick KOMON,1499.8294306835023,3,2010,KEN,10-Jan-88
Moses Ndiema MASAI,1499.816987288018,3,2012,KEN,1-Jun-86
Kazuya WATANABE,1499.8132797432158,1,2011,JPN,7-Jul-87
Hassan HIRT,1499.8018181501648,1,2012,FRA,16-Jan-80
Seung-ho BAEK,1499.7880424186528,1,2011,KOR,16-Dec-90
Faisa Dame TASAMA,1499.7847363099231,1,2013,ETH,12-Oct-87
Titus Kipjumba MBISHEI,1499.782344672243,3,2011,KEN,28-Oct-90
James Kwalia C'KURUI,1499.7768709648233,2,2012,QAT,12-Jun-84
Alberto LOZANO DE PEDRO,1499.7693224104864,1,2013,ESP,23-Feb-87
Vincent RONO,1499.7521528548264,1,2014,KEN,11-Dec-90
Abraham KIPLIMO,1499.7457602706081,2,2012,UGA,14-Apr-89
Cornelius KANGOGO,1499.7428713476438,3,2016,KEN,15-Dec-93
Jamal HITRANE,1499.7408556447604,1,2013,MAR,1-Sep-89
Abdelhadi EL HACHIMI,1499.740248595552,1,2013,BEL,15-Dec-74
Christian NGNINGBA,1499.7391293290302,1,2011,GAB,30-Dec-84
Bouabdellah TAHRI,1499.7384966091645,2,2014,FRA,20-Dec-78
Yohan DURAND,1499.7362720984888,1,2012,FRA,14-May-85
Chesari Kirui JACOB,1499.7303861087132,3,2012,KEN,6-Apr-84
Amanuel MESEL,1499.728202270491,4,2012,ERI,29-Dec-90
Matt TEGENKAMP,1499.7268646515877,3,2012,USA,19-Jan-82
Abdishakor Nagea ABDULLE,1499.7250195240977,1,2011,SOM,23-Jun-93
Polat Kemboi ARIKAN,1499.7226283237878,2,2012,TUR,12-Dec-90
Kidane TADESSE,1499.7128286642437,1,2012,ERI,31-Aug-87
Andrew BAYER,1499.6946380821864,1,2013,USA,3-Feb-90
Byron PIEDRA,1499.687122571509,1,2013,ECU,19-Aug-82
Serhiy LEBID,1499.68545710351,1,2012,UKR,15-Jul-75
Daniel Lemashon SALEL,1499.6745160232626,4,2012,KEN,11-Dec-90
Moses Mukono LETOYIE,1499.6720605756684,1,2014,KEN,27-Nov-95
Geoffrey KIRUI,1499.6711716122359,2,2013,KEN,16-Feb-93
Eric SEBAHIRE,1499.6698051179324,1,2013,RWA,6-Jan-85
Lucas Kimeli ROTICH,1499.6675413383157,8,2012,KEN,16-Apr-90
Ben ST. LAWRENCE,1499.6441655518497,4,2013,AUS,7-Nov-81
Rabah ABOUD,1499.6334060237377,2,2012,ALG,1-Jan-81
Javier CARRIQUEO,1499.6276356597164,2,2012,ARG,29-May-79
Vincent Kipsegechi YATOR,1499.6250148433319,5,2012,KEN,11-Jul-89
Moses KIBET,1499.613378096712,2,2012,UGA,23-Mar-91
Kaan Kigen ÖZBILEN,1499.5921057672283,4,2013,KEN,15-Jan-86
Abudllah Abdulaziz AL JOUD,1499.5918534348327,1,2012,KSA,10-Jul-75
Paul Kipsiele KOECH,1499.5877749850488,2,2016,KEN,10-Nov-81
Geofrey KUSURO,1499.5732984261535,2,2012,UGA,12-Feb-89
Debeli GEZMU,1499.5534663610233,1,2014,ETH,14-Apr-96
Rene HERRERA,1499.5452631515875,1,2012,PHI,24-May-79
Craig MOTTRAM,1499.5354982779754,7,2012,AUS,18-Jun-80
Daniele MEUCCI,1499.5082635244958,4,2013,ITA,7-Oct-85
Ruben SANCA,1499.5050898186291,1,2012,CPV,13-Dec-86
Mark Kosgei KIPTOO,1499.493964851717,10,2013,KEN,21-Jun-76
Teklemariam MEDHIN,1499.4841958177635,5,2013,ERI,24-Jun-89
Girma MECHESO,1499.452177450377,1,2014,USA,16-Jan-88
Younéss ESSALHI,1499.45097199461,1,2016,MAR,20-Feb-93
Timothy TOROITICH,1499.4462045348641,1,2014,UGA,10-Oct-91
Rinas AKHMADEYEV,1499.4211138001697,1,2013,RUS,25-May-89
Alistair Ian CRAGG,1499.3802892931421,8,2012,IRL,13-Jun-80
Yitayal Atnafu ZERIHUN,1499.3556033091686,4,2013,ETH,20-Jan-93
Nixon Kiplimo CHEPSEBA,1499.3393875748425,1,2015,KEN,12-Dec-90
Diego ESTRADA,1499.331646024505,2,2013,MEX,19-Dec-89
Birhan NEBEBEW,1499.3313305259026,2,2015,ETH,14-Aug-94
Goitom KIFLE,1499.330734011844,2,2013,ERI,3-Dec-93
Phillip KIPYEKO,1499.3255909377094,3,2016,UGA,10-Jan-95
Tsegay TUEMAY,1499.29007413506,1,2014,ERI,20-Dec-95
Emmanuel KIPSANG,1499.2686118019342,2,2015,KEN,13-Jun-91
Elroy GELANT,1499.241162464092,7,2016,RSA,25-Aug-86
Grevazio MPANI,1499.216928235839,1,2013,MAW,1-Apr-93
Yuki SATO,1499.1295752608003,4,2013,JPN,26-Nov-86
Dejene DEBELA,1499.0926520695052,1,2016,ETH,9-Jan-95
Jake ROBERTSON,1499.0911683354966,3,2013,NZL,14-Nov-89
Jonathan MELLOR,1499.0794497905267,2,2015,GBR,27-Dec-86
Youssouf HISS BACHIR,1499.072895097405,1,2015,DJI,1-Jan-87
Zersenay TADESE,1499.046143737015,1,2016,ERI,1-Jan-82
Dennis LICHT,1499.0299914921136,1,2015,NED,30-May-84
Luke CALDWELL,1498.9924541307246,1,2015,GBR,2-Aug-91
Leonard BARSOTON,1498.972437837106,1,2017,KEN,21-Oct-94
Alemayehu BEZABEH,1498.97187747326,3,2015,ESP,22-Sep-86
Chris THOMPSON,1498.9520257688525,6,2013,GBR,17-Apr-81
David TORRENCE,1498.8961739825484,2,2016,PER,26-Nov-85
Namakoe NKHASI,1498.8931194824245,1,2016,LES,10-Jan-93
Aziz LAHBABI,1498.8895114667691,3,2013,MAR,3-Feb-91
Yasin HAJI,1498.8863522848026,3,2016,ETH,22-Jan-96
Zelalem BACHA,1498.8628905652467,1,2016,BRN,10-Jan-88
William Malel SITONIK,1498.7263421832126,1,2017,KEN,1-Mar-94
Ross MILLINGTON,1498.6853740893198,1,2016,GBR,19-Sep-89
Kevin BATT,1498.6652664355572,1,2015,IRL,28-Feb-91
Getaneh MOLLA,1498.6598731111094,5,2018,ETH,10-Jan-94
Yoann KOWAL,1498.6502861349773,1,2016,FRA,28-May-87
Imane MERGA,1498.6317280727985,25,2016,ETH,15-Oct-88
Juan Luis BARRIOS,1498.6185471204049,8,2015,MEX,24-Jun-83
Felicien MUHITIRA,1498.612111770948,1,2015,RWA,4-Nov-94
Meresa KAHSAY,1498.6107017478425,1,2015,ETH,23-May-96
Moses Ndiema KIPSIRO,1498.4852916639338,13,2015,UGA,2-Sep-86
Tetsuya YOROIZAKA,1498.439476488099,1,2016,JPN,20-Mar-90
Victor ARAVENA PINCHEIRA,1498.4180654463444,1,2015,CHI,5-Feb-90
David MCNEILL,1498.4092738010304,3,2015,AUS,6-Oct-86
Hiskel TEWELDE,1498.36772208237,1,2016,ERI,15-Sep-86
Jeroen D'HOEDT,1498.3537065050716,1,2016,BEL,10-Jan-90
Ali KAYA,1498.3272839617202,5,2016,TUR,20-Apr-94
Nicholas Mboroto KOSIMBEI,1498.3244641003116,1,2017,KEN,1-Oct-96
Suleiman ABDILLE BORAI,1498.313236802279,1,2015,SOM,27-Nov-84
Olivier IRABARUTA,1498.2801092962018,2,2016,BDI,25-Aug-90
Leonard KORIR,1498.2178059231583,2,2017,KEN,10-Dec-86
Arne GABIUS,1498.2062426547504,7,2015,GER,22-Mar-81
Jesús ESPANA,1498.2034364395595,6,2015,ESP,21-Aug-78
Shadrack KIPCHIRCHIR,1498.1568585071416,1,2018,USA,22-Feb-89
Luc BRUCHET,1498.147822215206,1,2016,CAN,23-Feb-91
Charles MUNERIA,1498.1448788068242,1,2016,KEN,10-Feb-96
Zane ROBERTSON,1498.1373300291566,6,2015,NZL,14-Nov-89
Suguru OSAKO,1498.136236051263,2,2016,JPN,23-May-91
Emanuel Giniki GISAMODA,1498.0951636197672,1,2017,TAN,18-May-88
Adel MECHAAL,1498.0942116285062,1,2016,ESP,5-Dec-90
Chala REGASA,1498.0908215083023,1,2019,ETH,30-Apr-97
Stuart BANDA,1498.026137047429,1,2015,MAW,20-Nov-88
Hayle IBRAHIMOV,1497.989439171928,10,2017,AZE,18-Jan-90
Rob MULLETT,1497.9757934668905,1,2016,GBR,31-Jul-87
Awet Kibrab NFTALEM,1497.939058610727,1,2016,ERI,9-May-97
Abdullah AL-QWABANI,1497.9388164942839,1,2015,YEM,2-Mar-99
Samuel CHELANGA,1497.9231426729953,2,2016,KEN,23-Feb-85
Stephen SAMBU,1497.9059272630438,2,2017,KEN,7-Jul-88
Emmanuel BOR,1497.862555489648,1,2018,USA,14-Apr-88
Andy VERNON,1497.8195695757236,5,2015,GBR,7-Jan-86
Djamal Abdi DIREH,1497.8186191017153,1,2017,DJI,1-Jan-97
Morhad AMDOUNI,1497.6588487363201,2,2018,FRA,21-Jun-88
Lakshmanan GOVINDAN,1497.6427573497565,1,2017,IND,5-Jun-90
Hari Kumar RIMAL,1497.5898523078288,1,2016,NEP,13-Jun-87
Said EL OTMANI,1497.5210288145095,1,2019,ITA,14-Oct-91
Cameron LEVINS,1497.44561383922,7,2016,CAN,28-Mar-89
Dawit FIKADU,1497.3830676507678,1,2019,BRN,29-Dec-95
Kefasi CHITSALA,1497.2481677799742,1,2016,MAW,24-Jun-94
Sylvester KIPCHIRCHIR,1497.221921234444,1,2017,KEN,1986
Zouhaïr AWAD,1497.1431421143257,1,2017,BRN,7-Apr-89
Kadar Omar ABDULLAHI,1497.064480948648,1,2017,ART,1996
Jacob KIPLIMO,1497.0436682696622,4,2018,UGA,14-Nov-00
Collis BIRMINGHAM,1497.033118760508,17,2015,AUS,27-Dec-84
San NAING,1496.9593323194154,1,2016,MYA,5-Mar-91
Kemoy CAMPBELL,1496.8580170140845,5,2018,JAM,14-Jan-91
Frederick Kipkosgei KIPTOO,1496.8293406354287,2,2017,KEN,13-Nov-96
Awet HABTE,1496.8118416116793,2,2017,ERI,29-Sep-97
Morgan MCDONALD,1496.7969609880224,3,2019,AUS,23-Apr-96
Ben TRUE,1496.674848670597,25,2019,USA,29-Dec-85
Rosefelo SIOSI,1496.6444027578716,1,2016,SOL,23-Aug-96
Ronald KWEMOI,1496.6212821438985,1,2017,KEN,19-Sep-95
Kota MURAYAMA,1496.6042359418027,2,2016,JPN,23-Feb-93
Aweke AYALEW,1496.55891365022,7,2016,BRN,23-Feb-93
Dawit WOLDE,1496.541382021844,2,2018,ETH,19-May-91
Thomas FARRELL,1496.520408310368,5,2016,GBR,23-Mar-91
Sondre Nordstad MOEN,1496.5194025971455,3,2017,NOR,12-Jan-91
Bujie DUO,1496.4906954892772,2,2016,CHN,16-Feb-94
Richard YATOR,1496.4329805887305,5,2019,KEN,6-Apr-98
Riley MASTERS,1496.3843426293947,1,2018,USA,5-Apr-90
Romario LEITAO,1496.3498748017823,1,2016,STP,16-Jan-97
Bashir ABDI,1496.2857510188046,6,2018,BEL,10-Feb-89
Ilias FIFA,1496.0945236535213,4,2017,MAR,16-May-89
Tsegay KIDANU,1496.0226844065255,1,2019,ETH,28-Dec-01
Chris DERRICK,1495.9818183173006,5,2017,USA,17-Oct-90
Cyrus RUTTO,1495.967019656363,4,2017,KEN,21-Apr-92
David KULANG,1495.9194668435175,1,2017,SUD,22-Sep-95
Antonio ABADÍA,1495.879517444795,4,2016,ESP,2-Jul-90
Josphat Kiprono MENJO,1495.7687685264868,1,2017,KEN,20-Aug-79
Mogos TUEMAY,1495.7434748793912,1,2019,ETH,24-May-97
Birhanu LEGESE,1495.7120117541583,5,2017,ETH,11-Sep-94
Yohans KIFLE,1495.4561297570544,1,2019,ERI,3-Aug-00
Sindre BURAAS,1495.4387042196086,9,2016,NOR,8-May-89
Nibret MELAK,1494.9609803875142,2,2019,ETH,9-Oct-99
Mohamed SAMBE,1494.901088770744,1,2017,MTN,14-Sep-83
Mohamed Daud MOHAMED,1494.376168867875,2,2017,SOM,1-Mar-96
Bethwell BIRGEN,1494.2934391499182,4,2019,KEN,6-Aug-88
Eric JENKINS,1494.2339048326464,4,2018,USA,24-Nov-91
Abe GASHAHUN,1494.2289441919993,2,2019,ETH,20-Apr-98
Bouh IBRAHIM,1493.8836395134977,2,2019,DJI,1-Jan-97
Ryan HILL,1493.8628987642196,14,2018,USA,31-Jan-90
Joel AYEKO,1493.8399772404055,1,2018,UGA,5-Sep-98
Soufiane BOUCHIKHI,1493.6878242258836,2,2019,BEL,22-Mar-90
Milkesa MENGESHA,1492.7574784004323,1,2019,ETH,16-Apr-00
Hassan MEAD,1492.4812109783688,13,2019,USA,28-Aug-89
Aron KIFLE,1492.2435016796499,8,2019,ERI,20-Feb-98
Melesse BIRHAN,1492.1118161425538,1,2019,ETH,12-Sep-99
Nick WILLIS,1491.8371071420488,2,2019,NZL,25-Apr-83
Jonas RAESS,1491.7639620304399,1,2019,SUI,8-Mar-94
Yemaneberhan CRIPPA,1491.6539477127922,3,2019,ITA,15-Oct-96
Patrick TIERNAN,1491.0909933154544,7,2019,AUS,11-Sep-94
Jianhua PENG,1490.6530330131632,1,2019,CHN,18-Dec-96
Brett ROBINSON,1490.5243302903068,11,2019,AUS,8-May-91
Alexander YEE,1490.396115005351,2,2019,GBR,18-Feb-98
Nick GOOLAB,1490.3129153711711,1,2019,GBR,30-Jan-90
Sam MCENTEE,1489.6688332720794,3,2019,AUS,3-Feb-92
Mathew Job CHEKWURUI,1489.5711176218779,1,2019,UGA,15-Oct-01
Robin HENDRIX,1489.5437336258829,2,2019,BEL,14-Jan-95
Jamal Abdelmaji EISA MOHAMMED,1488.8287895272406,1,2019,ART,28-Aug-93
Davis KIPLANGAT,1488.6702858452823,5,2019,KEN,10-Jul-98
Ben CONNOR,1488.4531568419452,2,2019,GBR,17-Oct-92
Florian ORTH,1487.6794239144597,2,2019,GER,24-Jul-89
Mouhcine OUTALHA,1487.373011471461,2,2019,MAR,15-Dec-98
Paul Kipngetich TANUI,1486.9436156570973,11,2019,KEN,22-Dec-90
Stewart MCSWEYN,1486.718652873623,7,2019,AUS,1-Jun-95
Oscar CHELIMO,1486.674351049489,2,2019,UGA,12-Dec-01
Filip INGEBRIGTSEN,1486.4334934994276,3,2019,NOR,20-Apr-93
Stephen KISSA,1485.1449597025594,5,2019,UGA,1-Dec-95
Henrik INGEBRIGTSEN,1484.9809790191935,5,2019,NOR,24-Feb-91
Braima Suncar DABÓ,1484.6489749975833,1,2019,GBS,23-May-93
Sam PARSONS,1484.3738593174437,2,2019,GER,18-Jun-94
Soufiyan BOUQANTAR,1483.6374451621487,10,2019,MAR,30-Aug-93
Tachlowini GABRIYESOS,1483.4274540698975,1,2019,ART,1-Jan-98
Tariq Ahmed AL AMRI,1482.4153507501694,3,2019,KSA,23-Dec-90
Marc SCOTT,1480.7731579110591,3,2019,GBR,21-Dec-93
Julien WANDERS,1477.5188112621738,4,2019,SUI,18-Mar-96
Richard RINGER,1471.6161713120555,9,2019,GER,27-Feb-89
