Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Allyson FELIX,1584.6926727882865,4,2010,USA,18-Nov-85
Debbie DUNN,1553.295980007002,8,2010,USA,26-Mar-78
Amantle MONTSHO,1535.3460693044933,8,2010,BOT,4-Jul-83
Shericka WILLIAMS,1520.9355184428232,9,2010,JAM,17-Sep-85
Francena MCCORORY,1508.0766005887947,1,2010,USA,20-Oct-88
Shereefa LLOYD,1501.0459609830086,1,2010,JAM,2-Sep-82
Lashinda DEMUS,1495.7135125846135,1,2010,USA,10-Mar-83
Christine OHURUOGU,1494.2678107254549,2,2010,GBR,17-May-84
DeeDee TROTTER,1493.9182691601077,1,2010,USA,8-Dec-82
Libania GRENOT,1493.6268648326095,1,2010,ITA,12-Jul-83
Perri SHAKES-DRAYTON,1493.5408023127093,1,2010,GBR,21-Dec-88
Rose-Marie WHYTE-ROBINSON,1493.5375411545183,2,2010,JAM,8-Sep-86
Novlene WILLIAMS-MILLS,1490.9299453035405,8,2010,JAM,26-Apr-82
Antonina KRIVOSHAPKA,1490.1034947617022,2,2010,RUS,21-Jul-87
Kseniya AKSYONOVA,1489.8279999195888,1,2010,RUS,14-Jan-88
Victoria BARR,1489.7299023655078,1,2010,GBR,14-Apr-82
Keshia KIRTZ,1489.4014696650943,1,2010,USA,30-Jan-88
Natalya NAZAROVA,1489.3466593086591,1,2010,RUS,26-May-79
Vanya STAMBOLOVA,1488.9749993609921,1,2010,BUL,28-Nov-83
Melocia CLARKE,1488.9099270365296,1,2010,JAM,3-Apr-79
Christine DAY,1488.9089567072942,1,2010,JAM,23-Aug-86
Nicola SANDERS,1488.6209966914207,1,2010,GBR,23-Jun-82
Denisa ROSOLOVÁ,1487.0533260830543,2,2010,CZE,21-Aug-86
Natasha HASTINGS,1486.0994087723416,3,2010,USA,23-Jul-86
Shana COX,1484.8895585854993,2,2010,USA,22-Jan-85
Monica HARGROVE,1479.2057525543537,3,2010,USA,30-Dec-82
