Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Amantle MONTSHO,1633.1936361871442,40,2013,BOT,4-Jul-83
Christine OHURUOGU,1613.982856019558,23,2013,GBR,17-May-84
Francena MCCORORY,1583.5134319794174,28,2013,USA,20-Oct-88
Sanya RICHARDS-ROSS,1568.751201422987,15,2013,USA,26-Feb-85
Natasha HASTINGS,1559.9125043072695,18,2013,USA,23-Jul-86
Allyson FELIX,1542.2557740135248,11,2013,USA,18-Nov-85
Stephenie Ann MCPHERSON,1540.5491423622634,7,2013,JAM,25-Nov-88
Novlene WILLIAMS-MILLS,1520.9702328338622,33,2013,JAM,26-Apr-82
Libania GRENOT,1519.2406891898845,8,2013,ITA,12-Jul-83
Joan MEDJID,1518.75,1,2013,FRA,29-Sep-95
Nataliya PYHYDA,1509.9230815091614,6,2013,UKR,30-Jan-81
Regina GEORGE,1507.157686368761,6,2013,NGR,17-Feb-91
DeeDee TROTTER,1504.2796909193962,11,2013,USA,8-Dec-82
Kseniya RYZHOVA,1504.0603242619072,4,2013,RUS,19-Apr-87
Antonina KRIVOSHAPKA,1503.9245505013462,7,2011,RUS,21-Jul-87
Rose-Marie WHYTE-ROBINSON,1503.5192913812111,18,2013,JAM,8-Sep-86
Joanne CUDDIHY,1503.4932294498744,3,2012,IRL,11-May-84
Tiguida DIAROUMA,1502.6672618895782,1,2013,FRA,7-Jun-94
Alina LOHVYNENKO,1502.6116121938232,2,2012,UKR,18-Jul-90
Ndeye SOUMAH FATOU,1502.5949976765842,2,2011,SEN,6-Apr-86
Kaliese SPENCER,1502.4905778650102,1,2012,JAM,6-May-87
Carol RODRÍGUEZ,1501.187504438998,2,2012,PUR,16-Dec-85
Omolara OMOTOSHO,1500.5341554249728,4,2013,NGR,24-May-93
Shereefa LLOYD,1500.22592757233,1,2010,JAM,2-Sep-82
Debbie DUNN,1500.1153912395093,16,2012,USA,26-Mar-78
Ashley SPENCER,1500.0030859728367,2,2013,USA,8-Jun-93
Antonina YEFREMOVA,1499.3786605088226,1,2011,UKR,19-Jul-81
Marta MILANI,1499.2035353294727,3,2011,ITA,9-Mar-87
Lashinda DEMUS,1499.0741187182766,1,2010,USA,10-Mar-83
Kseniya ZADORINA,1499.022300770297,1,2011,RUS,2-Mar-87
Natalya ANTYUKH,1498.9860108613575,2,2012,RUS,26-Jun-81
Svetlana USOVICH,1498.459780728866,1,2012,BLR,14-Oct-80
Keshia KIRTZ,1498.415692969442,2,2013,USA,30-Jan-88
Aymeé MARTÍNEZ,1497.9141021792566,1,2011,CUB,17-Nov-88
Victoria BARR,1497.7816589109495,1,2010,GBR,14-Apr-82
Floria GUEI,1497.7316683576041,4,2013,FRA,2-May-90
Natalya NAZAROVA,1497.6988784106702,1,2010,RUS,26-May-79
Vanya STAMBOLOVA,1497.6185998619744,1,2010,BUL,28-Nov-83
Melocia CLARKE,1497.6045442398904,1,2010,JAM,3-Apr-79
Perri SHAKES-DRAYTON,1497.5379735455383,2,2011,GBR,21-Dec-88
Jenna MARTIN,1497.5333664731156,2,2012,CAN,31-Mar-88
Kineke ALEXANDER,1497.4596055716595,2,2013,VIN,21-Feb-86
Daysurami BONNE,1497.4470329962323,1,2011,CUB,9-Mar-88
Lee MCCONNELL,1497.4427314386635,5,2012,GBR,9-Oct-78
Kseniya KARANDYUK,1497.437951613334,1,2011,UKR,21-Jun-86
Raysa SANCHEZ,1497.365853787973,1,2012,DOM,6-May-88
Maris MÄGI,1497.3315301725659,2,2011,EST,11-Aug-87
Janin LINDENBERG,1497.3122181840731,1,2011,GER,20-Jan-87
Marlena WESH,1497.164366518055,2,2012,HAI,16-Feb-91
Alicia BROWN,1497.0876936137931,1,2013,CAN,21-Jan-90
Xiaoyin TANG,1497.0381309125364,1,2012,CHN,29-Apr-85
Anne-noelle CLERIMA,1496.930267603381,1,2013,FRA,8-Sep-95
Geisa Aparecida COUTINHO,1496.836447610934,3,2012,BRA,1-Jun-80
Afia CHARLES,1496.184097396771,1,2012,ANT,22-Jul-92
Anna RYZHYKOVA,1496.0400523471462,1,2011,UKR,24-Nov-89
Joanna ATKINS,1496.02187841341,1,2013,USA,31-Jan-89
Olha ZEMLYAK,1496.0066005327435,1,2013,UKR,16-Jan-90
Racheal NACHULA,1495.9065264739318,2,2011,ZAM,14-Jan-90
Jingwen CHEN,1495.7149822593342,1,2012,CHN,8-Feb-90
Davita PRENDERGAST,1495.6571998469724,3,2011,JAM,16-Dec-84
Fantu MAGISO,1495.552720901649,2,2011,ETH,9-Jun-92
Norma GONZÁLEZ,1495.318817203738,2,2011,COL,11-Aug-82
Denisa ROSOLOVÁ,1495.0285672012901,7,2011,CZE,21-Aug-86
Sandrine THIÉBAUD-KANGNI,1494.9697018508255,1,2011,TOG,21-Apr-76
Jennifer CAREY,1494.837597037624,1,2013,IRL,29-Jun-90
Bianca Denisa RAZOR,1494.7317726398423,3,2013,ROU,8-Aug-94
Evodie Lydie SARAMANDJI,1494.6392010363863,1,2011,CAF,3-Aug-83
Betty BURUA,1494.6316332173044,1,2011,PNG,24-Nov-86
Alaa Hikmat AL QAYSI,1494.4003049683197,1,2011,IRQ,14-Sep-85
Kseniya AKSYONOVA,1494.2120893367698,2,2011,RUS,14-Jan-88
Amy Mbacké THIAM,1494.2044604292482,4,2013,SEN,10-Nov-76
Monica HARGROVE,1493.9628482378369,4,2011,USA,30-Dec-82
Joyce SAKARI,1493.7653068923137,2,2012,KEN,6-Jun-86
Chisato TANAKA,1493.6958111943277,1,2012,JPN,13-Aug-88
Anyika ONUORA,1493.640434142789,1,2013,GBR,28-Oct-84
Marina MASLENKO,1493.619077178471,1,2012,KAZ,3-Jul-82
Rebecca ALEXANDER,1493.2768604596804,1,2013,USA,2-May-90
Margot BOULABI,1493.1218670619537,1,2013,FRA,7-Jul-96
Eilidh DOYLE,1492.7906072353412,1,2013,GBR,20-Feb-87
Ilona USOVICH,1492.636774732768,1,2013,BLR,14-Nov-82
Chiara BAZZONI,1492.4621898695036,2,2013,ITA,5-Jul-84
Aliann Tabitha POMPEY,1492.244661290827,3,2012,GUY,9-Mar-78
Aauri Lorena BOKESA,1491.9746503324818,3,2013,ESP,14-Dec-88
Joelma DAS NEVES SOUZA,1491.1129341062458,2,2013,BRA,13-Jul-84
Yanmin ZHAO,1490.7626954554019,1,2013,CHN,26-Jan-91
Jessica BEARD,1490.5934340623194,7,2013,USA,8-Jan-89
Ingrid Yahocza NARVÁEZ SOLIS,1490.4269036950275,1,2012,NCA,15-Feb-94
Zamzam MOHAMED FARAH,1489.8390012080376,1,2012,SOM,19-Mar-91
Ebonie FLOYD,1489.8208456724283,1,2013,USA,21-Oct-83
Maziah MAHUSIN,1489.8204615343661,1,2012,BRU,18-Mar-93
Hristina RISTESKA,1489.7834383137697,1,2012,MKD,21-Dec-91
Yadisleidis PEDROSO,1489.6286352186958,1,2013,ITA,28-Jan-87
Margaret ADEOYE,1489.5831792986696,1,2013,GBR,22-Apr-85
Zourha ALI,1489.5034461872337,1,2012,DJI,23-Nov-94
Kimberly HYACINTHE,1489.500646809104,1,2013,CAN,28-Mar-89
Ambwene SIMUKONDA,1489.352843446071,2,2012,MAW,23-Mar-84
Danni ALAKIJA,1489.2738946488037,1,2012,FIJ,3-May-96
Patricia HALL,1489.063780931173,5,2013,JAM,16-Oct-82
Greta TASLAKIAN,1489.0067939418968,1,2013,LBN,16-Aug-85
Agné ŠERKŠNIENĖ,1488.9784863592442,2,2013,LTU,18-Feb-88
Sarah-lise DEGNY,1488.530603445087,1,2013,FRA,13-Aug-92
Tjipekapora HERUNGA,1488.3731224049993,5,2013,NAM,1-Jan-88
Olesea COJUHARI,1487.7946040172417,2,2013,MDA,29-Mar-90
Graciela MARTINS,1487.4580353279903,2,2012,GBS,5-Apr-87
Muriel HURTIS,1486.717580796733,4,2012,FRA,25-Mar-79
Christine DAY,1486.7067239570029,6,2013,JAM,23-Aug-86
Nicola SANDERS,1486.3358271391141,5,2012,GBR,23-Jun-82
Caitlin SARGENT-JONES,1486.2102639673,1,2013,AUS,14-Jun-92
Moa HJELMER,1486.0652951940683,7,2013,SWE,19-Jun-90
Marie GAYOT,1485.4609192101004,7,2013,FRA,18-Dec-89
Sade SEALY,1485.1096382046298,1,2013,BAR,18-Nov-91
Kadecia BAIRD,1484.964231547319,1,2013,GUY,24-Feb-95
Esther CREMER,1483.8895049580924,2,2013,GER,29-Mar-88
Phumlile Sibonakele NDZINISA,1478.8907058545165,2,2013,SWZ,21-Aug-92
Shericka WILLIAMS,1475.9350482763539,24,2013,JAM,17-Sep-85
Shana COX,1473.5346242194141,11,2013,USA,22-Jan-85
