Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Vincent KIBET,1500.4559043497616,6,2016,KEN,6-May-91
Haron KEITANY,1500.27716077976,3,2011,KEN,17-Dec-83
Andrew BADDELEY,1500.2614422678726,6,2012,GBR,20-Jun-82
Jack BOLAS,1500.2459242897603,1,2011,USA,1-Nov-87
Mehdi BAALA,1500.1892622674552,4,2011,FRA,17-Aug-78
Lawi LALANG,1500.1219195714616,1,2013,KEN,15-Jun-91
Stefan EBERHARDT,1500.0921858085776,1,2011,GER,12-Jan-85
Thomas CHAMNEY,1500.0384375712638,1,2010,IRL,16-Apr-84
Morten MUNKHOLM,1499.9067133054546,1,2011,DEN,22-Sep-85
Jermaine MAYS,1499.8865867705704,1,2010,GBR,23-Dec-82
Suleiman Kipses SIMOTWO,1499.8596372409847,1,2010,KEN,21-Apr-80
Matt TEGENKAMP,1499.844257228889,1,2010,USA,19-Jan-82
Fekadu DEJENE,1499.843130674073,1,2011,ETH,29-Dec-92
Anter ZERGUELAINE,1499.8138839580797,2,2010,ALG,4-Jan-85
Kamal BOULAHFANE,1499.8041315210548,1,2010,ALG,1-Jul-76
Ricky STEVENSON,1499.7890165837343,1,2010,GBR,14-Nov-88
Álvaro FERNÁNDEZ CEREZO,1499.7791764609176,1,2010,ESP,7-Apr-81
Markos GENETI,1499.774391637622,1,2010,ETH,7-Jun-84
Demma Daba BIKILA,1499.7565837490718,2,2010,ETH,18-Jul-89
Kristof VAN MALDEREN,1499.7469233991142,1,2010,BEL,30-May-83
Boaz Kiplagat LALANG,1499.7425855660972,1,2010,KEN,8-Feb-89
Mitchell KEALEY,1499.7421111333292,1,2010,AUS,28-Jan-84
Thomas Solberg EIDE,1499.74002457751,1,2011,NOR,20-Nov-92
Evan JAGER,1499.7381727205282,1,2010,USA,8-Mar-89
Eliud KIPCHOGE,1499.7007503382724,1,2010,KEN,5-Nov-84
Alistair Ian CRAGG,1499.6958685727325,1,2010,IRL,13-Jun-80
Nick MCCORMICK,1499.6613028861234,2,2010,GBR,11-Sep-81
Andrew WHEATING,1499.654150746434,5,2012,USA,21-Nov-87
Geoff MARTINSON,1499.6533583941364,2,2011,CAN,26-Mar-86
Sindre BURAAS,1499.6514384332113,1,2011,NOR,8-May-89
Hans Kristian FLØYSTAD,1499.605199246756,1,2011,NOR,3-Apr-89
Will LEER,1499.5678311046977,2,2012,USA,15-Apr-85
Juan Carlos HIGUERO,1499.5491748443771,3,2011,ESP,3-Aug-78
Eduard VILLANUEVA,1499.5468746886932,4,2012,VEN,29-Dec-84
Abubaker KAKI,1499.5429982180467,2,2012,SUD,21-Jun-89
Otmane BELHARBAZI,1499.5395703629115,1,2011,FRA,3-Nov-88
Alan WEBB,1499.5386171878745,1,2012,USA,13-Jan-83
Lewis MOSES,1499.5225642430082,1,2010,GBR,9-Jan-87
Jeremy ROFF,1499.5072062445765,1,2010,AUS,22-Nov-83
Håkon BROX,1499.4946017749085,1,2011,NOR,18-Jan-85
Romain VOGT,1499.482444858078,1,2013,FRA,26-Dec-87
Remmy Limo NDIWA,1499.4791088824554,3,2011,KEN,3-Feb-88
Colin MCCOURT,1499.4746715447814,2,2011,GBR,11-Dec-84
James BREWER,1499.4739201611944,1,2012,GBR,18-Jun-88
Craig MILLER,1499.4101583013462,1,2011,USA,3-Aug-87
Daniel Kipchirchir KOMEN,1499.4066234037161,13,2013,KEN,27-Nov-84
Oliver PREAU,1499.3784958422189,1,2015,FRA,6-Nov-88
Yegor NIKOLAYEV,1499.3686954606414,2,2012,RUS,28-Apr-88
James SHANE,1499.358958479852,1,2011,GBR,18-Dec-89
Alex KIPCHIRCHIR,1499.3566296071194,2,2010,KEN,26-Nov-84
Deresse MEKONNEN,1499.3518946938195,6,2011,ETH,20-Oct-87
Craig MOTTRAM,1499.3445073914766,1,2012,AUS,18-Jun-80
Linus KIPLAGAT,1499.310198612657,1,2012,KEN,23-Dec-94
Andrew J. ACOSTA,1499.2736434154062,1,2012,USA,13-Apr-88
Shouchun WEI,1499.246376384544,1,2011,CHN,29-Aug-88
Jeffrey RISELEY,1499.1988789992374,4,2011,AUS,11-Nov-86
Jeroen D'HOEDT,1499.195915764392,1,2011,BEL,10-Jan-90
Bernard LAGAT,1499.1890845099015,6,2015,USA,12-Dec-74
Chaminda Indika WIJEKOON,1499.1842960511149,2,2011,SRI,15-Sep-81
Ronald MUSAGALA,1499.1410379154247,5,2016,UGA,16-Dec-92
Morten VELDE,1499.1077558651955,2,2011,NOR,19-Dec-84
Geoffrey Kipkoech RONO,1499.1060598009335,6,2011,KEN,21-Apr-87
Ryan MCNIFF,1499.0663702704219,1,2012,USA,13-Jan-88
Mohammed Ayoub TIOUALI,1499.066224353494,1,2013,MAR,26-May-91
Gideon GATHIMBA,1499.0469826378403,4,2012,KEN,9-Mar-80
Yann LOMBARDOT,1499.036225880678,1,2013,FRA,18-May-89
Ribeiro PINTO DE CARVALHO,1499.0272543036904,1,2011,TLS,2-Feb-93
Diego RUIZ,1499.0262889829837,4,2012,ESP,5-Feb-82
Elijah Kipchirchir KIPTOO,1498.9592217951244,2,2012,KEN,9-Jun-86
Charles DELYS,1498.9489376078309,1,2011,FRA,9-Apr-82
Galen RUPP,1498.9439375655343,1,2014,USA,8-May-86
Morhad AMDOUNI,1498.9405882599654,7,2016,FRA,21-Jun-88
Hamza DRIOUCH,1498.9348180864765,3,2012,QAT,16-Nov-94
Álvaro RODRÍGUEZ,1498.9170410768022,3,2012,ESP,25-May-87
Dmitrijs JURKEVIČS,1498.8708650113579,2,2012,LAT,7-Jan-87
Sang-min SHIN,1498.862413571118,1,2011,KOR,27-Jul-86
Guillaume TABARY,1498.8305848994096,1,2013,FRA,13-Jan-85
Ismael Kipngetich KOMBICH,1498.8246773925803,3,2011,KEN,16-Jan-85
Russell BROWN,1498.7873881328385,2,2012,USA,6-Mar-85
Nick SYMMONDS,1498.710698052868,1,2013,USA,30-Dec-83
Peter VAN DER WESTHUIZEN,1498.7083800859455,4,2012,RSA,21-Dec-84
Gregory BEUGNET,1498.6662156189454,1,2012,FRA,14-Sep-87
Teklit TEWELDEBRHAN,1498.6463249089134,1,2012,ERI,1-Oct-93
Jamale AARRASS,1498.6146448620711,1,2012,FRA,15-Nov-81
Teshome DIRIRSA,1498.6031075923424,2,2013,ETH,25-Apr-94
Florian ARNOULD,1498.6030946109995,1,2013,FRA,7-Nov-86
James KAAN,1498.5907390739517,1,2013,AUS,17-Sep-90
Adam MALEK,1498.5570320945249,1,2015,MAR,1997
Augustine Kiprono CHOGE,1498.5283368634541,12,2013,KEN,21-Jan-87
Zebene ALEMAYEHU,1498.505146657191,3,2013,ETH,4-Sep-92
Ciaran O'LIONAIRD,1498.4895138907084,4,2012,IRL,11-Apr-88
Niall BROOKS,1498.4376823596021,2,2012,GBR,8-Jul-91
Mohamed Hassan MOHAMED,1498.3284544500493,1,2012,SOM,23-Aug-93
Tarek BOUKENSA,1498.3064224509935,6,2012,ALG,19-Nov-81
Youssef ACH-CHATOUANI,1498.3046854824547,1,2013,FRA,9-May-84
Lee EMANUEL,1498.2903657417824,1,2013,GBR,24-Jan-85
Bouabdellah TAHRI,1498.2186515998792,6,2013,FRA,20-Dec-78
Haikun ZHANG,1498.1972149923074,2,2013,CHN,12-Mar-89
David BUSTOS,1498.151688613064,8,2016,ESP,25-Aug-90
Flavio SEHOHLE,1498.0921803363526,1,2013,RSA,14-Oct-90
Zane ROBERTSON,1498.0845316551142,2,2013,NZL,14-Nov-89
Belal Mansoor ALI,1498.062128828,6,2013,BRN,17-Oct-88
Niclas SANDELLS,1498.0588797103753,2,2012,FIN,14-Mar-84
Tesfaye CHERU,1498.0051835824343,1,2013,ETH,2-Mar-93
Haining TENG,1497.9723535086096,1,2013,CHN,25-Jun-93
Yoann KOWAL,1497.9667526124008,10,2012,FRA,28-May-87
Carsten SCHLANGEN,1497.8944969553925,8,2013,GER,31-Dec-80
Frederic VAZ,1497.893476585466,1,2015,CPV,13-Jun-90
Sam VAZQUEZ,1497.8447039011053,1,2012,PUR,3-May-84
Rabiou GUERO GAO,1497.773355509311,1,2012,NIG,1-Feb-88
Collis BIRMINGHAM,1497.7634408090885,2,2015,AUS,27-Dec-84
Yann DUHAMEL,1497.7548424831568,1,2013,FRA,14-Apr-89
Valentin SMIRNOV,1497.5342522981518,2,2013,RUS,13-Feb-86
Paul ROBINSON,1497.457475517483,1,2014,IRL,24-May-91
Emad NOOR,1497.3217579220288,2,2013,KSA,21-Apr-90
Homiyu TESFAYE,1497.3127998822315,12,2016,GER,23-Jun-93
Andreas VOJTA,1496.988235634758,3,2013,AUT,9-Jun-89
Ross MURRAY,1496.9771139290267,3,2015,GBR,8-Oct-90
Kinley TENZIN,1496.7787043831613,1,2013,BHU,1996
Youssef JBARA,1496.7398377017826,1,2015,FRA,5-Sep-90
Omar BACHIR,1496.6976842342729,1,2013,NIG,3-Nov-86
Omar Mohamed ABDI,1496.6394588979035,1,2013,SOM,1-Jan-91
Nicolas RIFFLARD,1496.632962358974,2,2015,FRA,27-Oct-90
Arturo CASADO,1496.4580107560446,4,2013,ESP,26-Jan-83
Bethwell BIRGEN,1496.4549327432107,18,2016,KEN,6-Aug-88
Samir DAHMANI,1496.3021449951802,3,2015,FRA,3-Apr-91
Mahiedine MEKHISSI,1496.2262617321562,2,2014,FRA,15-Mar-85
Yassine HETHAT,1496.204968483968,1,2015,ALG,30-Aug-91
Bashir ABDI,1496.1505665239897,1,2015,BEL,10-Feb-89
Matthieu LE STUM,1496.1130903586463,1,2015,FRA,27-Sep-88
Mamadou BARRY,1496.0415592682007,2,2013,GUI,19-Dec-91
Florian ORTH,1495.8527861119705,1,2015,GER,24-Jul-89
Tarik MOUKRIME,1495.6361559178476,1,2016,BEL,3-Mar-92
Youssouf HISS BACHIR,1495.4788378799763,1,2015,DJI,1-Jan-87
Simon DENISSEL,1495.383521701504,3,2013,FRA,22-May-90
Younéss ESSALHI,1495.3530537150605,2,2016,MAR,20-Feb-93
Elias RAMDI,1495.2846181662544,1,2015,FRA,21-Mar-98
Ismael DEBJANI,1494.9144540979778,1,2016,BEL,25-Sep-90
Nabil Mohammed AL GARBI,1494.841300381941,3,2013,YEM,3-Nov-92
Dorian ULREY,1494.8229782855465,2,2015,USA,11-Jul-87
Mohamed MOUSTAOUI,1494.791713681823,15,2016,MAR,2-Apr-85
Zakaria MAZOUZI,1494.749007055272,4,2015,MAR,15-Jun-85
Hamish CARSON,1494.7182777155492,2,2016,NZL,1-Nov-88
Mohamed AL GARNI,1494.7123202908206,6,2014,QAT,1-Jul-92
Benson SEUREI,1494.5745543804478,9,2016,KEN,27-Mar-84
Lei LI,1493.9802376960652,1,2015,CHN,3-Nov-92
Staffan EK,1493.8213136610452,1,2015,SWE,13-Nov-91
Helio GOMES,1493.5817970151434,1,2015,POR,27-Dec-84
Thomas LANCASHIRE,1493.572531792712,4,2016,GBR,2-Jul-85
Florian PERRIN FIEVEZ,1493.5489964169603,2,2015,FRA,26-Apr-90
Jakub HOLUŠA,1493.532440532137,9,2016,CZE,20-Feb-88
Dale KING-CLUTTERBUCK,1493.5047726438643,1,2015,GBR,1-Jan-92
Abdi Waiss MOUHYADIN,1492.8805951423728,4,2016,DJI,3-Jul-96
Victor CORRALES VAQUERO,1492.8312494771608,1,2015,ESP,12-Mar-89
Julian MATTHEWS,1492.78627740397,3,2016,NZL,21-Jul-88
Timo BENITZ,1492.5491069990821,1,2016,GER,24-Dec-91
Oussama NABIL,1492.4064394785964,1,2016,MAR,18-Feb-96
Fouad EL KAAM,1491.980637113575,7,2016,MAR,27-May-88
Carlos Martín DÍAZ DEL RIO,1491.9742803553345,2,2015,CHI,9-Jul-93
Leonel MANZANO,1491.2717158485857,27,2015,USA,12-Sep-84
Awad AL SHARAFAT,1491.0861796951233,1,2015,JOR,25-Dec-93
Adam Ali MOUSAB,1490.8195322268516,2,2016,QAT,17-Apr-95
Paulo Amotun LOKORO,1490.5772748513587,1,2016,ROT,1-Jan-92
Luke MATHEWS,1490.4537568229293,1,2016,AUS,21-Jun-95
Mohad ABDIKADAR SHEIK ALI,1490.1680408259572,1,2016,ITA,12-Jun-93
Jake WIGHTMAN,1490.0893700625575,2,2016,GBR,11-Jul-94
Charlie DA'VALL GRICE,1489.9807464424125,12,2016,GBR,7-Nov-93
Collins CHEBOI,1489.8163761330975,20,2016,KEN,25-Sep-87
Dumisane HLASELO,1489.5078302629668,3,2016,RSA,8-Jun-89
Thiago ANDRÉ,1489.1823657929208,2,2016,BRA,4-Aug-95
Carlos ALONSO,1489.027956055791,2,2016,ESP,15-Sep-89
Brahim KAAZOUZI,1487.2033705423737,2,2016,MAR,15-Jun-90
Santino Kenyi ORENG,1486.8304613611854,1,2016,SSD,14-Aug-93
Mohamed MAAMON RAGEH,1485.9048842268446,1,2016,YEM,1998
Augusto RAMOR SOARES,1484.507623567291,1,2016,TLS,22-Aug-86
Ilham Tanui ÖZBILEN,1484.4657943065845,17,2016,KEN,5-Mar-90
Saoud Jouma AL ZAABI,1482.9893083540287,1,2016,UAE,7-Aug-88
Charles PHILIBERT-THIBOUTOT,1482.4417470699698,8,2016,CAN,31-Dec-90
Salim KEDDAR,1482.3004475246425,3,2016,ALG,23-Nov-93
Adel MECHAAL,1482.211780248628,2,2016,ESP,5-Dec-90
Chris O'HARE,1481.2756972058548,10,2016,GBR,23-Nov-90
Robby ANDREWS,1480.1055723000418,7,2016,USA,29-Mar-91
Dawit WOLDE,1476.4120058574663,9,2016,ETH,19-May-91
Florian CARVALHO,1475.7358593887238,17,2016,FRA,9-Mar-89
Henrik INGEBRIGTSEN,1474.9845085144284,23,2016,NOR,24-Feb-91
Erick RODRIGUEZ,1474.3553317921474,2,2016,NCA,1-Jun-90
Pieter-Jan HANNES,1471.858404086456,10,2016,BEL,30-Oct-92
