Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Aaron ARMSTRONG,1497.1448343249344,1,2010,TTO,14-Oct-77
Roberto SKYERS,1496.723297617034,1,2012,CUB,12-Nov-91
Ben Youssef MEITÉ,1496.5084570496042,1,2011,CIV,11-Nov-86
Adam GEMILI,1496.4974681159892,1,2012,GBR,6-Oct-93
Brijesh LAWRENCE,1496.3539655656714,1,2011,SKN,27-Dec-89
Pierre Alexis PESSONNEAUX,1496.1574027759452,1,2011,FRA,25-Nov-87
Craig PICKERING,1496.13424355575,1,2010,GBR,16-Oct-86
Rondel SORRILLO,1496.0821288056873,9,2012,TTO,21-Jan-86
Mingxuan LI,1496.0709748323497,1,2010,CHN,4-Mar-86
Kei TAKASE,1496.0670072275639,2,2012,JPN,25-Nov-88
Jordan BOASE,1495.8558096219658,2,2011,USA,10-Oct-85
Teddy TINMAR,1495.4337067153203,1,2011,FRA,30-May-87
Marlon DEVONISH,1495.3037646360422,3,2010,GBR,1-Jun-76
Lebogang MOENG,1495.0256277241197,1,2011,RSA,10-Oct-89
Cruz Rolando PALACIOS,1494.3962410355539,1,2011,HON,3-May-87
Thuso MPUANG,1494.347447784996,1,2011,RSA,1-Mar-84
Nilson Andre DE OLIVEIRA,1494.3438317441899,1,2011,BRA,30-Jan-86
Pavel MASLÁK,1493.9592348384404,3,2012,CZE,21-Feb-91
Shinji TAKAHIRA,1493.8713716538377,5,2012,JPN,18-Jul-84
Rytis SAKALAUSKAS,1493.8552010124831,1,2011,LTU,27-Jun-87
Jonathan ÅSTRAND,1493.8035654016553,4,2012,FIN,9-Sep-85
Bryan BARNETT,1493.6188726014043,1,2011,CAN,10-Feb-87
Robin EREWA,1493.5668135410906,1,2011,GER,24-Jun-91
Leroy DIXON,1493.5015864621464,1,2011,USA,20-Jun-83
Xavier CARTER,1493.4166519093858,7,2011,USA,8-Dec-85
Brian DZINGAI,1493.3641418974416,1,2011,ZIM,29-Apr-81
Leon BAPTISTE,1493.3471210873186,1,2011,GBR,23-May-85
Shota IIZUKA,1493.1537687140342,1,2012,JPN,25-Jun-91
Gabriel MVUMVURE,1492.7226948909283,1,2011,ZIM,23-Feb-88
Marc SCHNEEBERGER,1492.5496017748146,3,2011,SUI,5-Jul-81
Yuichi KOBAYASHI,1492.5166923451407,1,2011,JPN,25-Aug-89
Calesio NEWMAN,1492.3507629336643,3,2012,USA,20-Aug-86
Sebastian ERNST,1492.2227006685648,2,2011,GER,11-Oct-84
Carlos Rafael JORGE,1491.9733817237975,1,2012,DOM,24-Sep-86
Isiah YOUNG,1491.6224352932725,2,2012,USA,5-Jan-90
Trell KIMMONS,1491.3761559327045,2,2011,USA,13-Jul-85
Ainsley WAUGH,1490.3986010725953,6,2011,JAM,17-Sep-81
Harry AIKINES-ARYEETEY,1489.9846286307875,1,2012,GBR,29-Aug-88
Roudy MONROSE,1489.8517524355857,1,2011,HAI,26-Apr-78
Leeroy HENRIETTE,1489.6835532901182,1,2011,SEY,7-Jan-91
Khalilur RAHMAN,1489.579422752934,1,2011,BAN,1-Feb-90
Calvin DASCENT,1489.541883321841,1,2011,ISV,5-Apr-89
Holder Ocante DA SILVA,1489.5158520119708,1,2011,GBS,22-Jan-88
Luka RAKIĆ,1489.4810819964157,1,2011,MNE,2-Aug-91
Jeremy DODSON,1489.4699292683936,2,2011,USA,30-Aug-87
Ben BASSAW,1489.3899363378139,1,2012,FRA,9-Jul-89
Vyacheslav MURAVYEV,1488.4854843781436,1,2012,KAZ,14-Jul-82
Mario FORSYTHE,1488.3083259178686,9,2012,JAM,30-Oct-85
Zhenye XIE,1488.267170016557,1,2012,CHN,17-Aug-93
Christian REYES,1488.0502830117064,1,2012,CHI,5-Aug-86
Richard THOMPSON,1488.0371095321755,3,2012,TTO,7-Jun-85
Arnaldo ABRANTES,1487.7563438796033,2,2012,POR,27-Nov-86
José Carlos HERRERA,1487.4817676335397,1,2012,MEX,5-Feb-86
Trevorano MACKEY,1487.459284484556,1,2012,BAH,5-Jan-92
Paul HESSION,1487.3619089135946,6,2012,IRL,27-Jan-83
Alex WILSON,1487.235823976434,4,2012,SUI,19-Sep-90
Omar Jouma Bilal AL SALFA,1486.6423325587862,2,2011,UAE,15-Oct-89
Marvin ANDERSON,1486.511251214788,11,2012,JAM,12-May-82
Patrick VAN LUIJK,1486.4967305443429,2,2012,NED,17-Sep-84
Tremaine HARRIS,1485.7820162116595,2,2012,CAN,10-Feb-92
Marek NIIT,1484.823215479019,2,2012,EST,9-Aug-87
Sibusiso MATSENJWA,1484.4256682481841,2,2012,SWZ,2-May-88
Mosito LEHATA,1484.2763350116088,2,2012,LES,8-Apr-89
Jidou EL MOCTAR,1483.1259672969345,1,2012,MTN,8-Jul-85
Ibrahim TURAY,1482.8316598407316,1,2012,SLE,4-Sep-93
Joel REDHEAD,1482.7568217300793,1,2012,GRN,3-Jul-86
Jean-Yves ESPARON,1482.7309788026355,1,2012,SEY,8-Aug-94
Rasheed DWYER,1482.5305345933439,2,2012,JAM,29-Jan-89
Sandro Ricardo RODRIGUES VIANA,1481.7460205118073,2,2012,BRA,26-Mar-77
Reto Amaru SCHENKEL,1481.4031054649113,3,2012,SUI,28-Apr-88
Emmanuel CALLENDER,1480.0968034478205,4,2012,TTO,10-May-84
Aziz OUHADI,1479.625586272446,2,2012,MAR,24-Jul-84
Shawn CRAWFORD,1477.883877914806,6,2012,USA,14-Jan-78
James ELLINGTON,1477.324906299055,4,2012,GBR,6-Sep-85
