Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Beate SCHROTT,1496.0090078056037,11,2013,AUT,15-Apr-88
Ida Bakke HANSEN,1495.9845843041903,1,2012,NOR,7-Jan-93
Latisha HOLDEN,1495.9787405669817,1,2013,USA,29-Aug-89
Rosina HODDE,1495.8919285841716,1,2014,NED,10-Feb-83
Kierre BECKLES,1495.8355024342386,2,2013,BAR,21-May-90
Assa-deborah DIAKITE,1495.8037960711526,1,2013,FRA,13-Jan-95
Shermaine WILLIAMS,1495.7264062235172,6,2014,JAM,4-Feb-90
Micol CATTANEO,1495.7162811750595,1,2013,ITA,14-May-82
Marina TOMIČ,1495.6550563507567,3,2013,SLO,30-Apr-83
Sarah MISSINNE,1495.6046200383844,1,2014,BEL,16-May-95
Seun ADIGUN,1495.5737200233407,3,2012,NGR,3-Jan-87
Alina TALAY,1495.5438405497716,10,2014,BLR,14-May-89
Anastasiya VINOGRADOVA,1495.44629429199,1,2012,KAZ,13-Sep-86
Odile AHOUANWANOU,1495.3554331684018,1,2012,BEN,5-Jan-91
Andrea BLISS,1495.1448106615167,3,2013,JAM,5-Oct-80
Vashti THOMAS,1495.1366089454089,1,2013,USA,21-Apr-90
Nikkita HOLDER,1495.0603152754284,11,2012,CAN,7-May-87
Sharona BAKKER,1494.9453197736398,1,2014,NED,12-Apr-90
Louise HAZEL,1494.8561942383524,4,2011,GBR,6-Oct-85
Angelita BROADBELT-BLAKE,1494.53846418659,3,2011,GBR,12-Sep-85
Valerie REGGEL,1493.927502578399,1,2014,SUI,3-Jan-87
Marthe KOALA,1493.6255818303039,1,2012,BUR,8-Mar-94
Anastasiya SOPRUNOVA,1493.5097059644268,3,2013,KAZ,14-Jan-86
Silvia PANGUANE,1493.474900262519,1,2012,MOZ,16-Feb-93
Hanna PLOTITSYNA,1493.4105803339166,1,2013,UKR,1-Jan-87
Martina BIBIANA OLAMA,1493.3817120551123,1,2012,GEQ,2-Dec-82
Lucie KOUDELOVÁ,1493.226916148357,2,2014,CZE,6-Jul-94
LaVonne IDLETTE,1493.1879444990386,5,2013,DOM,31-Oct-85
Fatoumata DIABATE,1493.0721459563724,1,2013,FRA,31-Jan-93
Ayako KIMURA,1492.9835670674875,1,2012,JPN,11-Jun-88
Lecabela QUARESMA,1492.85647280804,1,2012,STP,26-Dec-89
Shujiao WU,1492.792302168724,1,2013,CHN,19-Jun-91
Sandra GOMIS,1492.7601134114648,4,2011,FRA,21-Nov-83
Hyelim JUNG,1492.3630003357157,2,2012,KOR,1-Jun-87
Lucie ŠKROBÁKOVÁ,1492.3601480291145,6,2013,CZE,4-Jan-82
Dipna Lim PRASAD,1492.26499739852,2,2012,SGP,7-Jun-91
Cindy ROLEDER,1492.187521728922,7,2014,GER,21-Aug-89
Ellen SPRUNGER,1492.0081028552966,1,2014,SUI,5-Aug-86
Delloreen ENNIS,1491.5891899668654,9,2011,JAM,5-Mar-75
Christelle VERTUEUX,1491.5081190967112,2,2013,FRA,17-Aug-94
Marzia CARAVELLI,1491.058938318878,6,2013,ITA,23-Oct-81
Brigith María MERLANO,1490.8939994816312,5,2013,COL,29-Apr-82
Aleesha BARBER,1490.5355819892964,4,2013,TTO,16-May-87
Salma EMAM ABOU EL-HASSAN,1490.3218793343804,1,2013,EGY,1-Oct-91
Tenaya JONES,1490.302587309986,1,2014,USA,22-Mar-89
Jeimmy Julissa BERNARDEZ,1489.5543255809603,2,2012,HON,3-Sep-86
Hitomi SHIMURA,1489.188843318902,1,2013,JPN,8-Nov-90
Irina STREBEL,1488.8026609274725,1,2014,SUI,13-Feb-96
Nia ALI,1488.6747199223944,16,2014,USA,23-Oct-88
Isabelle PEDERSEN,1486.529605166924,5,2014,NOR,27-Jan-92
Reina-Flor OKORI,1485.0429748939023,5,2013,FRA,2-May-80
Nooralotta NEZIRI,1484.1400535647404,4,2014,FIN,9-Nov-92
Yvette LEWIS,1482.4619086138368,13,2014,USA,16-Mar-85
Veronica BORSI,1482.1513679493792,5,2014,ITA,13-Jun-87
Nadine HILDEBRAND,1462.901529818922,10,2014,GER,20-Sep-87
