Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Audrey ALLOH,1498.5452706629628,1,2010,ITA,21-Jul-87
Lan JIANG,1498.5408950166966,1,2010,CHN,27-Jun-89
Muna LEE,1498.484982095043,2,2014,USA,30-Oct-81
Carrie RUSSELL,1498.4792452878078,8,2014,JAM,18-Oct-90
Véronique MANG,1498.4346495610791,4,2012,FRA,15-Dec-84
Jiabei YE,1498.3840853991046,1,2011,CHN,20-Jan-93
Stephanie DURST,1498.2925208890092,1,2011,USA,6-Jan-82
Ching-Hsien LIAO,1498.2848938863272,1,2011,TPE,22-Jun-94
Hyelim JUNG,1498.2506519397675,1,2011,KOR,1-Jun-87
LaKya BROOKINS,1498.2001157002016,1,2011,USA,28-Jul-89
Andreea OGRĂZEANU,1498.1417777866377,2,2012,ROU,24-Mar-90
LaShauntea MOORE,1498.114613946022,6,2012,USA,31-Jul-83
Natalia POHREBNIAK,1497.986879703714,4,2013,UKR,19-Feb-88
Barbara PIERRE,1497.8100892801945,7,2014,USA,28-Apr-87
Qiuping LIANG,1497.7311092039222,1,2011,CHN,11-Mar-88
Joice MADUAKA,1497.5404639640665,2,2010,GBR,30-Sep-73
Katherine ENDACOTT,1497.5392235566098,2,2010,GBR,29-Jan-80
Olga SAFRONOVA,1497.3905073949484,3,2012,KAZ,5-Nov-91
Kellie WELLS,1497.3771212884537,1,2012,USA,16-Jul-82
Amatercia QUIVE,1497.3704248877316,1,2011,MOZ,14-Mar-87
Joanne Priscilla LOUTOY,1497.3678761349588,1,2011,SEY,31-Dec-92
Cynthia LEDUC,1497.2231202371722,1,2013,FRA,16-Feb-97
Chisato FUKUSHIMA,1497.0848531153779,3,2012,JPN,27-Jun-88
Hayley MILLS-JONES,1497.083936607493,1,2012,GBR,4-Sep-88
Nimet KARAKUS,1497.0246210513656,1,2012,TUR,23-Jan-93
Kerri Ann MITCHELL,1497.0210408856199,1,2012,CAN,29-Mar-83
Franciela KRASUCKI,1496.775803698935,2,2013,BRA,26-Apr-88
Maria BELIMPASAKI,1496.7336037770556,1,2012,GRE,19-Jun-91
Phobay KUTU-AKOI,1496.693724245498,2,2012,LBR,3-Dec-87
Irene EKELUND,1496.5396647684422,1,2013,SWE,8-Mar-97
Pollara COBB,1496.4550741946086,1,2011,GUM,29-Jan-92
Lina GRINČIKAITÉ-SAMUOLÉ,1496.4013720865255,3,2013,LTU,3-May-87
Djénébou DANTÉ,1496.3331236316267,1,2011,MLI,7-Aug-89
Alda PAULO,1496.3093178547429,1,2011,ANG,10-Jul-91
Gloria DIOGO,1496.2744013756374,1,2011,STP,13-Jan-84
Stephanie KALU,1496.2620778156647,1,2013,NGR,8-May-93
Hanna Maari LATVALA,1496.2462200232803,1,2013,FIN,30-Oct-87
Toea WISIL,1496.233878255127,2,2013,PNG,1-Jan-88
Ivana ROZMAN,1496.180259699805,1,2011,MKD,14-Jul-89
Marta JESCHKE,1496.1674664479,2,2012,POL,2-Jun-86
Margaret ADEOYE,1496.005153657918,1,2012,GBR,22-Apr-85
Louise BLOOR,1495.8884265941174,1,2012,GBR,21-Sep-85
Debbie FERGUSON-MCKENZIE,1495.8194205415066,9,2012,BAH,16-Jan-76
Melissa BREEN,1495.784352244582,2,2013,AUS,17-Sep-90
Yuliya BALYKINA,1495.743316211111,1,2012,BLR,12-Apr-84
Allison PETER,1495.660265679313,1,2012,ISV,14-Jul-92
Schillonie CALVERT-POWELL,1495.6335502024338,17,2014,JAM,27-Jul-88
Samantha HENRY-ROBINSON,1495.6228343475495,5,2014,JAM,25-Sep-88
Saran KEITA,1495.5333154827517,1,2013,FRA,29-Jun-95
Mariya RYEMYEN,1495.2047950120786,4,2013,UKR,2-Aug-87
Shalonda SOLOMON,1494.7412519514792,9,2014,USA,19-Dec-85
Tatjana PINTO,1494.7307892861504,3,2013,GER,2-Jul-92
Cache ARMBRISTER,1494.5553191740685,1,2013,BAH,26-Sep-89
Sherone SIMPSON,1494.4128539789642,14,2012,JAM,12-Aug-84
Sheri-Ann BROOKS,1494.1801576278679,9,2013,JAM,11-Feb-83
Anyika ONUORA,1494.161935935034,5,2012,GBR,28-Oct-84
Yomara HINESTROZA,1494.1325989990723,2,2012,COL,20-May-88
Lorène Dorcas BAZOLO,1493.997195370618,1,2012,CGO,4-May-83
Bamab NAPO,1493.9269254903788,1,2012,TOG,23-May-84
Danah HUSSEIN,1493.8564419443037,1,2012,IRQ,3-Jan-86
Delphine Bertille ATANGANA,1493.8478328572073,2,2012,CMR,16-Aug-84
Saruba COLLEY,1493.7632279832792,1,2012,GAM,2-May-89
Desiree HENRY,1493.745295309368,1,2013,GBR,26-Aug-95
Bianca KNIGHT,1493.5860266900127,3,2012,USA,2-Jan-89
Feta AHAMADA,1493.559875383598,2,2012,COM,24-Jun-87
Kataryna GANCHAR,1493.3958511144042,1,2013,BLR,30-Aug-88
Annabelle LEWIS,1493.2527426384877,1,2013,GBR,20-Mar-89
Axelle LAMBERT,1493.1612219451572,1,2013,FRA,11-Dec-97
Yvonne NALISHUWA,1492.93242969531,1,2013,ZAM,11-Oct-94
Jeneba TARMOH,1492.899590792953,9,2014,USA,27-Sep-89
Bianca WILLIAMS,1492.6493119634497,1,2014,GBR,18-Dec-93
Abiodun OYEPITAN,1492.2289953254635,3,2012,GBR,30-Dec-79
Lauryn WILLIAMS,1492.0371022296324,5,2012,USA,11-Sep-83
Diane BORG,1491.892192421521,2,2012,MLT,12-Sep-90
Dafne SCHIPPERS,1491.691534667786,4,2014,NED,15-Jun-92
Kaina MARTINEZ,1491.5807660587884,2,2012,BIZ,20-Feb-86
Tiffany TOWNSEND,1491.3913070999774,2,2013,USA,14-Jun-89
Mariely SÁNCHEZ,1490.6728742044888,3,2013,DOM,30-Dec-88
Patricia TAEA,1490.3173012854897,2,2013,COK,25-May-93
Ezinne OKPARAEBO,1490.1577478633974,17,2014,NOR,3-Mar-88
Rubie GABRIEL,1490.0909696426365,1,2013,PLW,22-Nov-94
Yongli WEI,1490.0870358235138,2,2013,CHN,11-Oct-91
Jessica YOUNG-WARREN,1490.0364810424721,2,2014,USA,6-Apr-87
Martina PRETELLI,1489.9941573092074,2,2013,SMR,28-Dec-88
Tahesia HARRIGAN-SCOTT,1489.8947859517107,6,2013,IVB,15-Feb-82
Verena SAILER,1489.4498655750485,13,2014,GER,16-Oct-85
Pauline KWALEA,1489.4441949403677,1,2013,SOL,29-Feb-88
Hereiti BERNARDINO,1489.3254029594314,1,2013,PYF,21-May-93
Montell DOUGLAS,1489.3074235537015,5,2012,GBR,24-Jan-86
Kabotaake ROMERI,1489.249687773282,1,2013,KIR,5-Aug-95
Lovelite DETENAMO,1489.0920497173124,2,2013,NRU,22-Dec-93
Jamile SAMUEL,1488.8609025120286,1,2014,NED,24-Apr-92
Olesya POVH,1488.732218519459,10,2013,UKR,18-Oct-87
Vladislava OVCHARENKO,1487.8832380931494,2,2013,TJK,18-Dec-86
Kateřina ČECHOVÁ,1485.3341644853851,3,2014,CZE,21-Mar-88
Yee-Pui FONG,1484.8646377123519,2,2013,HKG,24-Dec-91
Gloria ASUMNU,1483.609452996688,14,2014,USA,22-May-85
Jodie WILLIAMS,1483.5043359256726,2,2014,GBR,28-Sep-93
Mujinga KAMBUNDJI,1482.9212271830493,2,2014,SUI,17-Jun-92
