Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Michael TINSLEY,1561.0770434214126,37,2015,USA,21-Apr-84
Nicholas BETT,1560.6299923143374,4,2015,KEN,27-Jan-90
Bershawn JACKSON,1558.2771805151024,29,2015,USA,8-May-83
Jeffery GIBSON,1543.476858775019,9,2015,BAH,15-Aug-90
Javier CULSON,1542.7926233794506,44,2015,PUR,25-Jul-84
Denis KUDRYAVTSEV,1532.1714159797696,5,2015,RUS,13-Apr-92
Kariem HUSSEIN,1530.523256150966,10,2015,SUI,4-Jan-89
Johnny DUTCH,1526.0296535282605,18,2015,USA,20-Jan-89
Kerron CLEMENT,1521.2071804634938,19,2015,USA,31-Oct-85
Cornel FREDERICKS,1515.5176741888195,20,2015,RSA,3-Mar-90
Angelo TAYLOR,1514.5158660800394,17,2012,USA,29-Dec-78
Patryk DOBEK,1513.5598431820422,4,2015,POL,13-Feb-94
Emir BEKRIĆ,1511.3150978235576,7,2013,SRB,14-Mar-91
Yasmani COPELLO,1511.244634309696,3,2015,TUR,15-Apr-87
Bonface MUCHERU,1511.1597142709034,5,2015,KEN,2-May-92
Mamadou Kasse HANN,1509.09500226937,12,2014,SEN,10-Oct-86
Varg KÖNIGSMARK,1508.4008571428571,1,2013,GER,28-Apr-92
LJ VAN ZYL,1507.9062147712334,28,2015,RSA,20-Jul-85
Omar CISNEROS,1507.834537912016,16,2015,CUB,19-Nov-89
David GREENE,1505.9493809108035,24,2015,GBR,11-Apr-86
Timofey CHALYY,1503.9235523182615,5,2015,RUS,7-Apr-94
Thomas BARR,1503.6289564713538,7,2015,IRL,24-Jul-92
Brent LARUE,1502.626083540705,2,2012,SLO,26-Apr-87
Brendan COLE,1500.9110278438047,2,2012,AUS,29-May-81
Stanislav MELNYIKOV,1500.402116324221,4,2012,UKR,26-Feb-87
Silvio SCHIRRMEISTER,1500.3817129224003,1,2012,GER,7-Dec-88
Øyvind Strømmen KJERPESET,1500.3602113204201,1,2013,NOR,12-Dec-91
Tetsuya TATENO,1499.9833051727917,1,2012,JPN,5-Aug-91
Sébastien MAILLARD,1499.4220819552984,1,2010,FRA,2-May-81
LaRon BENNETT,1499.3680452272965,1,2011,USA,25-Nov-82
Jeshua ANDERSON,1499.3665266364678,4,2013,USA,22-Jun-89
Nathan WOODWARD,1499.3488590090574,3,2012,GBR,17-Oct-89
Michal BROŽ,1499.278872142303,1,2013,CZE,16-Jun-92
Kenneth MEDWOOD,1499.2560848097,3,2012,BIZ,14-Dec-87
Nils DUERINCK,1499.1897540901427,1,2010,BEL,20-Mar-84
Andreas TOTSÅS,1499.1379814351321,1,2010,NOR,1-Jul-81
Bandar Yahya AL SHARAKILI,1499.1375604735592,1,2010,KSA,6-Mar-87
Aleksandr DEREVYAGIN,1499.0104250997133,5,2012,RUS,24-Mar-79
Periklis IAKOVAKIS,1498.9840503981663,1,2012,GRE,24-Mar-79
Amaurys VALLE,1498.9146811246087,2,2012,CUB,18-Jan-90
Amaechi MORTON,1498.8899403209607,1,2012,NGR,30-Oct-89
Vyacheslav SAKAYEV,1498.880217071013,1,2012,RUS,12-Jan-88
Leford GREEN,1498.6988173028335,15,2015,JAM,14-Nov-86
Yasuhiro FUEKI,1498.571093215702,1,2013,JPN,20-Dec-85
Adrien CLEMENCEAU,1498.528238303532,1,2012,FRA,25-May-88
Jesper ARTS,1498.5274659975012,1,2013,NED,2-Apr-92
Richard DAVENPORT,1498.48090581038,1,2011,GBR,12-Sep-85
José Reynaldo BENCOSME DE LEON,1498.3395639874136,3,2012,ITA,16-May-92
Ivan SHABLYUYEV,1498.2404243057013,1,2015,RUS,17-Apr-88
Seung-yun LEE,1498.1753216483962,1,2011,KOR,28-Feb-89
Jack GREEN,1498.0351939847428,8,2015,GBR,6-Oct-91
Jean Antonio VIEILLESSE,1497.95398786322,1,2011,MRI,24-Jan-86
Jamele MASON,1497.9369187809232,2,2012,PUR,19-Oct-89
