Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Usain BOLT,1627.2500284981697,7,2011,JAM,21-Aug-86
Walter DIX,1614.3961982972587,11,2011,USA,31-Jan-86
Christophe LEMAITRE,1544.9348792867545,4,2011,FRA,11-Jun-90
Yohan BLAKE,1536.5331579049246,3,2011,JAM,26-Dec-89
Alonso EDWARD,1536.1916492948014,4,2011,PAN,8-Dec-89
Wallace SPEARMON,1533.1121220771238,5,2010,USA,24-Dec-84
Nickel ASHMEADE,1532.7388102586326,4,2011,JAM,7-Apr-90
Jaysuma SAIDY NDURE,1526.271773728099,12,2011,NOR,1-Jul-84
Andrew HOWE,1523.927998910708,1,2011,ITA,12-May-85
Tyson GAY,1518.1726253990005,2,2010,USA,9-Aug-82
Femi OGUNODE,1515.152497717154,3,2011,QAT,15-May-91
Michael HERRERA,1512.6557628241771,2,2011,CUB,5-Jun-85
Mario FORSYTHE,1512.12774556478,6,2011,JAM,30-Oct-85
Bruno Lins TENORIO DE BARROS,1511.9329624695956,3,2011,BRA,7-Jan-87
Darvis PATTON,1511.6258072399087,3,2011,USA,4-Dec-77
Warren WEIR,1509.9955953704523,1,2011,JAM,31-Oct-89
Shinji TAKAHIRA,1507.5500258013958,3,2011,JPN,18-Jul-84
Angelo TAYLOR,1503.2448065693966,2,2010,USA,29-Dec-78
Mosito LEHATA,1502.8411226930305,1,2011,LES,8-Apr-89
Hitoshi SAITO,1502.3067993934937,2,2011,JPN,9-Oct-86
Jared CONNAUGHTON,1500.6402462800957,1,2011,CAN,20-Jul-85
Daniel Alfonso GRUESO,1500.2598476072321,1,2011,COL,30-Jul-85
Kim COLLINS,1499.08976246775,3,2011,SKN,5-Apr-76
Sandro Ricardo RODRIGUES VIANA,1498.4099691717902,1,2011,BRA,26-Mar-77
Rondel SORRILLO,1498.311454805148,7,2011,TTO,21-Jan-86
Michael MATHIEU,1498.2851854004475,1,2011,BAH,24-Jun-84
Reto Amaru SCHENKEL,1497.8105891842547,2,2011,SUI,28-Apr-88
Steve MULLINGS,1497.2090346659247,2,2010,JAM,29-Nov-82
Ronald POGNON,1497.2028800207495,1,2010,FRA,16-Nov-82
Jonathan ÅSTRAND,1496.022711902316,3,2011,FIN,9-Sep-85
Ryan BAILEY,1495.9010053054394,5,2010,USA,13-Apr-89
Churandy MARTINA,1495.8067125031675,8,2011,AHO,3-Jul-84
Marvin ANDERSON,1495.5790717799603,5,2011,JAM,12-May-82
Calvin SMITH,1495.5131203629971,1,2010,USA,10-Dec-87
Peimeng ZHANG,1495.25456233358,1,2010,CHN,13-Mar-87
Diego MARANI,1495.2444594112073,1,2010,ITA,27-Apr-90
Aaron ARMSTRONG,1495.2413905415572,1,2010,TTO,14-Oct-77
Amr Ibrahim Mostafa SEOUD,1494.2612886285247,2,2011,EGY,10-Jun-86
Ben Youssef MEITÉ,1494.1807617493405,1,2011,CIV,11-Nov-86
Marek NIIT,1493.966547194048,1,2011,EST,9-Aug-87
Brijesh LAWRENCE,1493.923275942786,1,2011,SKN,27-Dec-89
Pierre Alexis PESSONNEAUX,1493.595671293242,1,2011,FRA,25-Nov-87
Craig PICKERING,1493.5570725929165,1,2010,GBR,16-Oct-86
Mingxuan LI,1493.4516247205825,1,2010,CHN,4-Mar-86
Jordan BOASE,1493.0930160366097,2,2011,USA,10-Oct-85
Richard THOMPSON,1492.935489271551,2,2011,TTO,7-Jun-85
Teddy TINMAR,1492.3895111922004,1,2011,FRA,30-May-87
Marlon DEVONISH,1492.1729410600706,3,2010,GBR,1-Jun-76
Patrick VAN LUIJK,1492.158147142714,1,2011,NED,17-Sep-84
Lebogang MOENG,1491.7093795401993,1,2011,RSA,10-Oct-89
James ELLINGTON,1491.66180297346,2,2011,GBR,6-Sep-85
Pavel MASLÁK,1491.5363012658577,2,2011,CZE,21-Feb-91
Cruz Rolando PALACIOS,1490.6604017259233,1,2011,HON,3-May-87
Thuso MPUANG,1490.57907964166,1,2011,RSA,1-Mar-84
Nilson Andre DE OLIVEIRA,1490.573052906983,1,2011,BRA,30-Jan-86
Christian MALCOLM,1490.2301538167312,6,2011,GBR,3-Jun-79
Paul HESSION,1489.832422517533,5,2011,IRL,27-Jan-83
Rytis SAKALAUSKAS,1489.7586683541385,1,2011,LTU,27-Jun-87
Bryan BARNETT,1489.3647876690075,1,2011,CAN,10-Feb-87
Robin EREWA,1489.2780225684844,1,2011,GER,24-Jun-91
Leroy DIXON,1489.1693107702438,1,2011,USA,20-Jun-83
Xavier CARTER,1489.0277531823094,7,2011,USA,8-Dec-85
Brian DZINGAI,1488.940236495736,1,2011,ZIM,29-Apr-81
Leon BAPTISTE,1488.9118684788646,1,2011,GBR,23-May-85
Sibusiso MATSENJWA,1488.248916638835,1,2011,SWZ,2-May-88
Alex WILSON,1488.142046579969,1,2011,SUI,19-Sep-90
Gabriel MVUMVURE,1487.8711581515477,1,2011,ZIM,23-Feb-88
Marc SCHNEEBERGER,1487.5826696246909,3,2011,SUI,5-Jul-81
Yuichi KOBAYASHI,1487.5278205752343,1,2011,JPN,25-Aug-89
Arnaldo ABRANTES,1487.4211504983537,1,2011,POR,27-Nov-86
Sebastian ERNST,1487.037834447608,2,2011,GER,11-Oct-84
Trell KIMMONS,1485.626926554507,2,2011,USA,13-Jul-85
Ainsley WAUGH,1483.9976684543253,6,2011,JAM,17-Sep-81
Roudy MONROSE,1483.0862540593098,1,2011,HAI,26-Apr-78
Leeroy HENRIETTE,1482.8059221501967,1,2011,SEY,7-Jan-91
Khalilur RAHMAN,1482.6323712548906,1,2011,BAN,1-Feb-90
Calvin DASCENT,1482.569805536402,1,2011,ISV,5-Apr-89
Holder Ocante DA SILVA,1482.5264200199513,1,2011,GBS,22-Jan-88
Luka RAKIĆ,1482.4684699940262,1,2011,MNE,2-Aug-91
Jeremy DODSON,1482.4498821139891,2,2011,USA,30-Aug-87
Shawn CRAWFORD,1480.5549983585202,5,2011,USA,14-Jan-78
Omar Jouma Bilal AL SALFA,1477.7372209313103,2,2011,UAE,15-Oct-89
Emmanuel CALLENDER,1474.0495022821374,3,2011,TTO,10-May-84
