Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Silas Kosgei KITUM,1499.8249020281594,7,2012,KEN,25-May-90
Ali Ahmed AL AMRI,1499.8208410009934,3,2012,KSA,28-Dec-87
Artem KOSINOV,1499.8027802639167,1,2012,KAZ,31-Jul-86
Ruben RAMOLEFI,1499.8027699333857,11,2012,RSA,17-Jul-78
Weynay GHEBRESELASSIE,1499.7967012453591,1,2012,ERI,24-Mar-94
Ivan LUKYANOV,1499.792899177885,12,2014,MDA,31-Jan-81
Antonio David JIMÉNEZ,1499.782205251575,4,2012,ESP,18-Feb-77
Mario BAZÁN,1499.76728639825,1,2012,PER,1-Sep-87
Hichem BOUCHICHA,1499.7632473442686,5,2017,ALG,19-May-89
Albert MINCZÉR,1499.7597711649241,1,2012,HUN,1-Oct-86
Elijah CHELIMO,1499.7535755489412,8,2013,KEN,20-Apr-87
Kyle ALCORN,1499.7502494823775,4,2012,USA,18-Mar-85
Jukka KESKISALO,1499.7381804446104,5,2014,FIN,27-Mar-81
Steve SLATTERY,1499.726218297523,6,2011,USA,14-Aug-80
Mark DRAPER,1499.7226818836,2,2013,GBR,28-Jun-84
Andrey FARNOSOV,1499.7208377447364,3,2012,RUS,9-Jul-80
Nahom Mesfin TARIKU,1499.6737452570578,7,2013,ETH,3-Jun-89
Stuart STOKES,1499.663554050639,2,2012,GBR,5-Dec-76
Festus KIPRONO,1499.6608476580973,1,2015,KEN,29-Dec-95
Vadim SLOBODENYUK,1499.6585846268556,2,2013,UKR,17-Mar-81
Gilbert KIRUI,1499.6480199673415,12,2015,KEN,22-Jan-94
William NELSON,1499.6228213327372,7,2012,USA,11-Sep-84
Víctor GARCÍA,1499.5959724452532,4,2015,ESP,13-Mar-85
Ángel MULLERA,1499.587691839029,8,2015,ESP,20-Apr-84
Tareq Mubarak TAHER,1499.5708090718188,5,2013,BRN,1-Dec-86
Alberto Casimiro PAULO,1499.5552575766587,5,2012,POR,3-Oct-85
Patrick NASTI,1499.5538662953822,1,2013,ITA,30-Aug-89
Meresa KAHSAY,1499.5534218943908,3,2014,ETH,23-May-96
Tomasz SZYMKOWIAK,1499.5472513443447,7,2013,POL,5-Jul-83
Ben BRUCE,1499.5382509766846,9,2013,USA,10-Sep-82
Abubaker Ali KAMAL,1499.5282971469376,3,2014,QAT,8-Nov-83
Youcef ABDI,1499.5025026850947,9,2012,AUS,7-Dec-77
Sisay KORME,1499.4797375250805,1,2015,ETH,9-Jan-85
Vincent ZOUAOUI DANDRIEUX,1499.470934458464,8,2012,FRA,12-Oct-80
Steffen ULICZKA,1499.4515650203537,4,2013,GER,17-Jul-84
Altobeli SANTOS DA SILVA,1499.4514733635815,5,2019,BRA,3-Dec-90
Habtamu FAYISA,1499.434351700059,2,2014,ETH,19-Apr-93
Daniel LUNDGREN,1499.389522064057,1,2015,SWE,4-Jul-85
Nikolay CHAVKIN,1499.361320790392,3,2015,RUS,24-Apr-84
Ala ZOGHLAMI,1499.2860820205958,2,2017,ITA,19-Jun-94
Tao YANG,1499.2766060438948,1,2015,CHN,23-Mar-87
Aras KAYA,1499.272934957039,1,2016,TUR,4-Apr-94
Topi RAITANEN,1499.2145389262591,2,2020,FIN,7-Feb-96
Valentin PEPIOT,1499.1979004229668,1,2016,FRA,6-Jul-91
Jakob INGEBRIGTSEN,1499.1970371214584,1,2017,NOR,19-Sep-00
James WILKINSON,1499.1949596115192,4,2014,GBR,13-Jul-90
Jamel CHATBI,1499.1582809682222,2,2016,ITA,30-Apr-84
Hicham SIGUENI,1499.097487038062,6,2017,MAR,30-Jan-93
Bjørnar Ustad KRISTENSEN,1499.0558368162942,5,2015,NOR,26-Jan-82
Younés KNIYA,1499.0422975930944,1,2016,MAR,15-Aug-95
Roberto ALAIZ,1499.0414602628491,3,2015,ESP,20-Jul-90
Alexandre GENEST,1499.0376658500652,6,2015,CAN,30-Jun-86
Gerald Nicolas GIRALDO VILLA,1499.0274372414297,1,2015,COL,21-Mar-89
Tumisang MONNATLALA,1498.980051892483,1,2015,RSA,31-Oct-95
James NIPPERESS,1498.8798463845446,2,2015,AUS,21-May-90
Łukasz PARSZCZYŃSKI,1498.842072693123,8,2014,POL,4-May-85
Ilgizar SAFIULIN,1498.8186780700883,7,2015,RUS,9-Dec-92
Mateusz DEMCZYSZAK,1498.7700000927975,3,2015,POL,18-Jan-86
Sapolai YAO,1498.7440570502577,1,2015,PNG,15-Sep-82
Halil AKKAŞ,1498.7055568280455,2,2016,TUR,1-Jul-83
Matthew HUGHES,1498.69962366736,27,2020,CAN,3-Aug-89
Jaouad CHEMLAL,1498.6748911956583,4,2016,MAR,11-Apr-94
Kazuya SHIOJIRI,1498.6272525470981,1,2016,JPN,8-Nov-96
Cory LESLIE,1498.56751516027,4,2016,USA,24-Oct-89
Haron LAGAT,1498.4129897643547,4,2017,KEN,15-Aug-83
Luke GUNN,1498.4040625033654,5,2016,GBR,22-Mar-85
Tesfaye DERIBA,1498.3542534235228,5,2018,ETH,11-Sep-98
Jonathan ROMEO,1498.3323808245805,1,2017,ESP,13-Aug-94
Lawrence Kemboi KIPSANG,1498.3259546826616,17,2019,KEN,15-Jun-93
Emil BLOMBERG,1498.3018529801652,1,2017,SWE,9-Apr-92
Barnabas KIPYEGO,1498.2636903442703,13,2019,KEN,12-Jun-95
Andrew BAYER,1498.2113870762764,19,2019,USA,3-Feb-90
Hashim Mohamed SALAH,1498.1914465389605,2,2015,QAT,15-Apr-94
Hosein KEYHANI,1498.057764849244,1,2017,IRI,26-Apr-90
Mason FERLIC,1497.8722344303128,1,2018,USA,5-Aug-93
Ibrahim EZZAYDOUNI,1497.7041980872084,6,2019,ESP,28-Apr-91
Ryan SMEETON,1497.7037398400626,1,2019,CAN,26-Oct-98
Kennedy NJIRU,1497.6605436713198,3,2019,KEN,1987
Clement Kimutai KEMBOI,1497.6526124790807,13,2018,KEN,10-Feb-92
Emmanuel KIPRONO,1497.6361034562756,3,2019,KEN,14-Jul-95
Chris WINTER,1497.629304960838,6,2016,CAN,22-Jul-86
Kosei YAMAGUCHI,1497.5698256469684,1,2018,JPN,19-Aug-91
Hironori TSUETAKI,1497.5454183778197,1,2017,JPN,8-May-93
Bernard NGANGA,1497.543317470614,16,2016,KEN,17-Jan-85
Mohamed ISMAIL IBRAHIM,1497.4191399434685,4,2017,DJI,1-Jan-97
Stewart MCSWEYN,1497.3985725667271,1,2017,AUS,1-Jun-95
Justus LAGAT,1497.394035551246,2,2018,KEN,20-May-96
Tolosa NURGI,1497.384384955078,5,2018,ETH,29-Mar-90
Taylor MILNE,1497.3653419429538,5,2016,CAN,14-Sep-81
Raouf BOUBAKER,1497.232845199023,1,2017,TUN,21-Oct-88
Abdoulla BAMOUSSA,1497.2234560113643,3,2017,ITA,8-Jun-86
Abdalla Targan YOUSIF,1497.1471254069702,2,2016,SUD,28-Sep-96
Abdelaziz MERZOUGUI,1496.929590869776,3,2016,ESP,30-Aug-91
Nelson KIPKOGEI,1496.7578642600663,3,2017,KEN,9-Mar-93
Yuri FLORIANI,1496.7076549220888,6,2017,ITA,25-Dec-81
Carlos Andres SAN MARTIN,1496.595140665289,1,2019,COL,19-Nov-93
José Gregorio PEÑA,1496.522288908723,5,2017,VEN,12-Jan-87
Tesfaye GIRMA,1496.4742925008004,3,2018,ETH,24-Jan-97
Jeroen D'HOEDT,1496.3953174140006,3,2016,BEL,10-Jan-90
Muhand Khamis SAIFELDIN,1496.3560672853598,1,2018,QAT,13-Jan-99
Wilberforce Chemiat KONES,1496.3409489185112,1,2019,KEN,19-Sep-93
Mounaime SASSIOUI,1496.2935957116056,1,2019,MAR,20-Mar-95
Tarik Langat AKDAG,1496.0659344628284,15,2017,KEN,16-Jun-88
Cleophas Kandie MEYAN,1495.97472148493,2,2018,KEN,14-Aug-00
Amor BEN YAHIA,1495.8766070661127,5,2019,TUN,1-Jul-85
Salem Mohamed ATTIAALLAH,1495.7209739684013,1,2019,EGY,1-Oct-93
Karl BEBENDORF,1495.6941768001277,1,2019,GER,7-May-96
Napoleon SOLOMON,1495.5333080785808,3,2018,SWE,14-Feb-94
Benjamin KIPLAGAT,1495.3876613884804,24,2019,UGA,4-Mar-89
Ole HESSELBJERG,1495.264892578085,4,2020,DEN,23-Apr-90
Hailemariyam AMARE,1495.2144189832447,6,2019,ETH,22-Feb-97
John GAY,1495.1500542625922,1,2019,CAN,7-Nov-96
Sebastián MARTOS,1495.054402627211,9,2017,ESP,20-Jun-89
Osama ZOGHLAMI,1495.0008598378993,2,2019,ITA,19-Jun-94
Nicholas Kiptanui BETT,1494.8504862321329,17,2019,KEN,20-Dec-96
Tim VAN DE VELDE,1494.504982960601,1,2019,BEL,1-Feb-00
Muhyadin ISMAIL,1494.3634172088427,1,2019,SOM,2-Feb-01
Rob MULLETT,1494.0078413224526,5,2017,GBR,31-Jul-87
Tom Erling KÅRBØ,1493.9027113494585,1,2019,NOR,4-Feb-89
Rantso MOKOPANE,1493.7586636509745,1,2019,RSA,8-Aug-94
Amos KIRUI,1493.7162518649225,12,2019,KEN,9-Feb-98
Abdelhamid ZERRIFI,1493.4401486101342,5,2019,ALG,20-Jun-86
Ieuan THOMAS,1493.2889687234697,2,2018,GBR,17-Jul-89
Bilal TABTI,1493.246158049681,6,2019,ALG,7-Jun-93
Takele NIGATE,1493.2219257625904,2,2019,ETH,2-Oct-99
Ben BUCKINGHAM,1492.6889010183509,1,2019,AUS,8-Nov-91
Martin GRAU,1492.0149511094157,2,2019,GER,26-Mar-92
Mitko TSENOV,1491.8640317353443,8,2017,BUL,13-Jun-93
Yoann KOWAL,1491.7749800121312,22,2019,FRA,28-May-87
Mohamed TINDOUFT,1491.4899667346403,8,2019,MAR,12-Mar-93
Boniface Abel SIKOWO,1491.0580068734603,2,2019,UGA,27-Jul-99
Otmane NAIT HAMMOU,1490.9211975524968,1,2019,ART,1-Apr-95
Yemane HAILESELASSIE,1490.5583301219735,12,2019,ERI,21-Feb-98
Yohanes CHIAPPINELLI,1489.8713915820495,7,2019,ITA,18-Aug-97
Daniel ARCE,1489.2895471470172,4,2020,ESP,22-Apr-92
Yaser Salem BAGHARAB,1489.0844393813902,2,2019,QAT,1-Jan-98
John KOECH,1488.5103846529012,13,2019,KEN,23-Aug-95
Abdelkarim BEN ZAHRA,1488.3781552762828,4,2019,MAR,27-Oct-98
Kaur KIVISTIK,1487.6772408829856,3,2019,EST,29-Apr-91
Krystian ZALEWSKI,1487.192807680803,14,2019,POL,11-Apr-89
Zak SEDDON,1485.3455397389232,7,2020,GBR,28-Jun-94
