Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Andrew WHEATING,1499.9252965612297,5,2012,USA,21-Nov-87
Geoff MARTINSON,1499.9251254131334,2,2011,CAN,26-Mar-86
Sindre BURAAS,1499.9247107015735,1,2011,NOR,8-May-89
Hans Kristian FLØYSTAD,1499.9147230372992,1,2011,NOR,3-Apr-89
Will LEER,1499.9066515186148,2,2012,USA,15-Apr-85
Juan Carlos HIGUERO,1499.9026217663854,3,2011,ESP,3-Aug-78
Eduard VILLANUEVA,1499.9021249327575,4,2012,VEN,29-Dec-84
Abubaker KAKI,1499.901287615098,2,2012,SUD,21-Jun-89
Otmane BELHARBAZI,1499.9005471983887,1,2011,FRA,3-Nov-88
Alan WEBB,1499.9003413125806,1,2012,USA,13-Jan-83
Lewis MOSES,1499.8968738764897,1,2010,GBR,9-Jan-87
Jeremy ROFF,1499.8935565488282,1,2010,AUS,22-Nov-83
Håkon BROX,1499.8908339833802,1,2011,NOR,18-Jan-85
Romain VOGT,1499.888208089345,1,2013,FRA,26-Dec-87
Remmy Limo NDIWA,1499.8874875186102,3,2011,KEN,3-Feb-88
Colin MCCOURT,1499.8865290536728,2,2011,GBR,11-Dec-84
James BREWER,1499.886366754818,1,2012,GBR,18-Jun-88
Craig MILLER,1499.8725941930907,1,2011,USA,3-Aug-87
Daniel Kipchirchir KOMEN,1499.8718306552023,13,2013,KEN,27-Nov-84
Oliver PREAU,1499.8657551019194,1,2015,FRA,6-Nov-88
Yegor NIKOLAYEV,1499.8636382194984,2,2012,RUS,28-Apr-88
James SHANE,1499.8615350316481,1,2011,GBR,18-Dec-89
Alex KIPCHIRCHIR,1499.8610319951376,2,2010,KEN,26-Nov-84
Deresse MEKONNEN,1499.860009253865,6,2011,ETH,20-Oct-87
Craig MOTTRAM,1499.8584135965589,1,2012,AUS,18-Jun-80
Linus KIPLAGAT,1499.851002900334,1,2012,KEN,23-Dec-94
Andrew J. ACOSTA,1499.8431069777275,1,2012,USA,13-Apr-88
Shouchun WEI,1499.8372172990616,1,2011,CHN,29-Aug-88
Jeffrey RISELEY,1499.8269578638353,4,2011,AUS,11-Nov-86
Jeroen D'HOEDT,1499.8263178051086,1,2011,BEL,10-Jan-90
Bernard LAGAT,1499.8248422541387,6,2015,USA,12-Dec-74
Chaminda Indika WIJEKOON,1499.8238079470407,2,2011,SRI,15-Sep-81
Morten VELDE,1499.807275266882,2,2011,NOR,19-Dec-84
Geoffrey Kipkoech RONO,1499.8069089170017,6,2011,KEN,21-Apr-87
Ryan MCNIFF,1499.7983359784112,1,2012,USA,13-Jan-88
Gideon GATHIMBA,1499.7941482497736,4,2012,KEN,9-Mar-80
Yann LOMBARDOT,1499.7918247902262,1,2013,FRA,18-May-89
Ribeiro PINTO DE CARVALHO,1499.7898869295973,1,2011,TLS,2-Feb-93
Diego RUIZ,1499.7896784203244,4,2012,ESP,5-Feb-82
Nick WILLIS,1499.787905387418,30,2019,NZL,25-Apr-83
Elijah Kipchirchir KIPTOO,1499.7751919077468,2,2012,KEN,9-Jun-86
Charles DELYS,1499.7729705232914,1,2011,FRA,9-Apr-82
Galen RUPP,1499.7718905141553,1,2014,USA,8-May-86
Morhad AMDOUNI,1499.7711670641527,7,2016,FRA,21-Jun-88
Hamza DRIOUCH,1499.769920706679,3,2012,QAT,16-Nov-94
Álvaro RODRÍGUEZ,1499.766080872589,3,2012,ESP,25-May-87
Dmitrijs JURKEVIČS,1499.7561068424534,2,2012,LAT,7-Jan-87
Sang-min SHIN,1499.7542813313614,1,2011,KOR,27-Jul-86
Guillaume TABARY,1499.7474063382724,1,2013,FRA,13-Jan-85
Ismael Kipngetich KOMBICH,1499.7461303167975,3,2011,KEN,16-Jan-85
Russell BROWN,1499.7380758366926,2,2012,USA,6-Mar-85
Jamal HAIRANE,1499.7287113975099,1,2017,QAT,26-May-93
Nick SYMMONDS,1499.7215107794195,1,2013,USA,30-Dec-83
Peter VAN DER WESTHUIZEN,1499.7210100985644,4,2012,RSA,21-Dec-84
Gregory BEUGNET,1499.7119025736922,1,2012,FRA,14-Sep-87
Teklit TEWELDEBRHAN,1499.7076061803255,1,2012,ERI,1-Oct-93
Jamale AARRASS,1499.7007632902073,1,2012,FRA,15-Nov-81
Teshome DIRIRSA,1499.698271239946,2,2013,ETH,25-Apr-94
Florian ARNOULD,1499.6982684359755,1,2013,FRA,7-Nov-86
James KAAN,1499.6955996399736,1,2013,AUS,17-Sep-90
Adam MALEK,1499.6883189324171,1,2015,MAR,1997
Augustine Kiprono CHOGE,1499.6821207625062,12,2013,KEN,21-Jan-87
Zebene ALEMAYEHU,1499.677111677953,3,2013,ETH,4-Sep-92
Ciaran O'LIONAIRD,1499.6737350003932,4,2012,IRL,11-Apr-88
Niall BROOKS,1499.6625393896738,2,2012,GBR,8-Jul-91
Mohamed Hassan MOHAMED,1499.6389461612107,1,2012,SOM,23-Aug-93
Tarek BOUKENSA,1499.634187249415,6,2012,ALG,19-Nov-81
Youssef ACH-CHATOUANI,1499.63381206421,1,2013,FRA,9-May-84
Lee EMANUEL,1499.6307190002249,1,2013,GBR,24-Jan-85
Bouabdellah TAHRI,1499.6152287455739,6,2013,FRA,20-Dec-78
Haikun ZHANG,1499.6105984383387,2,2013,CHN,12-Mar-89
Flavio SEHOHLE,1499.587910952652,1,2013,RSA,14-Oct-90
Zane ROBERTSON,1499.5862588375046,2,2013,NZL,14-Nov-89
Belal Mansoor ALI,1499.581419826848,6,2013,BRN,17-Oct-88
Niclas SANDELLS,1499.580718017441,2,2012,FIN,14-Mar-84
Tesfaye CHERU,1499.569119653806,1,2013,ETH,2-Mar-93
Haining TENG,1499.5620283578594,1,2013,CHN,25-Jun-93
Yoann KOWAL,1499.5608185642786,10,2012,FRA,28-May-87
Carsten SCHLANGEN,1499.5452113423648,8,2013,GER,31-Dec-80
Frederic VAZ,1499.5449909424606,1,2015,CPV,13-Jun-90
Sam VAZQUEZ,1499.5344560426388,1,2012,PUR,3-May-84
Rabiou GUERO GAO,1499.5190447900113,1,2012,NIG,1-Feb-88
Collis BIRMINGHAM,1499.5169032147628,2,2015,AUS,27-Dec-84
Yann DUHAMEL,1499.5150459763618,1,2013,FRA,14-Apr-89
Valentin SMIRNOV,1499.4673984964006,2,2013,RUS,13-Feb-86
John GREGOREK,1499.4615807744726,4,2019,USA,7-Dec-91
Paul ROBINSON,1499.4508147117763,1,2014,IRL,24-May-91
Emad NOOR,1499.4214997111583,2,2013,KSA,21-Apr-90
Andreas VOJTA,1499.3494588971078,3,2013,AUT,9-Jun-89
Ross MURRAY,1499.3470566086696,3,2015,GBR,8-Oct-90
Kinley TENZIN,1499.3042001467627,1,2013,BHU,1996
Youssef JBARA,1499.2958049435852,1,2015,FRA,5-Sep-90
Omar BACHIR,1499.2866997946028,1,2013,NIG,3-Nov-86
Omar Mohamed ABDI,1499.2741231219472,1,2013,SOM,1-Jan-91
Nicolas RIFFLARD,1499.2727198695384,2,2015,FRA,27-Oct-90
Hillary Cheruiyot NGETICH,1499.260584136047,5,2017,KEN,15-Sep-95
Arturo CASADO,1499.2349303233054,4,2013,ESP,26-Jan-83
Yassine HETHAT,1499.1802731925372,1,2015,ALG,30-Aug-91
Patrick CASEY,1499.1690570775868,1,2018,USA,23-May-90
Bashir ABDI,1499.168522369182,1,2015,BEL,10-Feb-89
Matthieu LE STUM,1499.1604275174677,1,2015,FRA,27-Sep-88
Mamadou BARRY,1499.1449768019313,2,2013,GUI,19-Dec-91
Florian ORTH,1499.1042018001856,1,2015,GER,24-Jul-89
Elias RAMDI,1498.9814775239108,1,2015,FRA,21-Mar-98
Nabil Mohammed AL GARBI,1498.8857208824993,3,2013,YEM,3-Nov-92
Dorian ULREY,1498.8817633096778,2,2015,USA,11-Jul-87
Mohamed MOUSTAOUI,1498.875010155274,15,2016,MAR,2-Apr-85
Zakaria MAZOUZI,1498.8657855239385,4,2015,MAR,15-Jun-85
Hamish CARSON,1498.8591479865586,2,2016,NZL,1-Nov-88
Mohamed AL GARNI,1498.857861182817,6,2014,QAT,1-Jul-92
Vincent LETTING,1498.8340924260833,2,2017,KEN,16-Jun-93
Lei LI,1498.69973134235,1,2015,CHN,3-Nov-92
Federico BRUNO,1498.6922768631393,1,2017,ARG,18-Jun-93
Staffan EK,1498.6654037507856,1,2015,SWE,13-Nov-91
Helio GOMES,1498.6136681552707,1,2015,POR,27-Dec-84
Thomas LANCASHIRE,1498.611666867226,4,2016,GBR,2-Jul-85
Florian PERRIN FIEVEZ,1498.6065832260633,2,2015,FRA,26-Apr-90
Dale KING-CLUTTERBUCK,1498.5970308910746,1,2015,GBR,1-Jan-92
Takieddine HEDEILLI,1498.5730944967922,1,2017,ALG,6-Jun-96
Janek ÕIGLANE,1498.5211965557169,1,2019,EST,25-Apr-94
Homiyu TESFAYE,1498.4530347994541,15,2017,GER,23-Jun-93
Victor CORRALES VAQUERO,1498.4515498870664,1,2015,ESP,12-Mar-89
Julian MATTHEWS,1498.4418359192573,3,2016,NZL,21-Jul-88
Oussama NABIL,1498.3597909273767,1,2016,MAR,18-Feb-96
Bethwell BIRGEN,1498.3456237207165,31,2019,KEN,6-Aug-88
Said ADEN,1498.309764159137,1,2017,QAT,1993
Carlos Martín DÍAZ DEL RIO,1498.266444556752,2,2015,CHI,9-Jul-93
Taresa TOLOSA,1498.1830023458224,6,2018,ETH,15-Jun-98
Tom MARSHALL,1498.173552016979,1,2017,GBR,12-Jun-89
Leonel MANZANO,1498.1146906232943,27,2015,USA,12-Sep-84
Awad AL SHARAFAT,1498.0746148141466,1,2015,JOR,25-Dec-93
Adam CLARKE,1497.9996974682954,1,2017,GBR,3-Apr-91
Dumisane HLASELO,1497.7336913368008,3,2016,RSA,8-Jun-89
Abdelkarim BEN ZAHRA,1497.6898448168708,1,2017,MAR,27-Oct-98
Carlos ALONSO,1497.6300385080508,2,2016,ESP,15-Sep-89
Robbie FITZGIBBON,1497.6238097144922,1,2017,GBR,23-Mar-96
Ali HAMDI,1497.3819888244568,1,2017,BEL,2-Nov-89
James WEST,1497.369530452445,1,2018,GBR,30-Jan-96
Fredrik SAMUELSSON,1497.3433149322036,1,2019,SWE,16-Feb-95
Brannon KIDDER,1497.1902028693748,1,2017,USA,18-Nov-93
Santino Kenyi ORENG,1497.155379654016,1,2016,SSD,14-Aug-93
David TORRENCE,1497.1365514269214,5,2017,USA,26-Nov-85
Badr EL JALAOUI,1497.1223238349435,1,2017,MAR,28-Jan-93
Baptiste MISCHLER,1497.0044612277195,1,2018,FRA,23-Nov-97
Mohamed MAAMON RAGEH,1496.9554549929985,1,2016,YEM,1998
Michał ROZMYS,1496.8661546327262,2,2017,POL,13-Mar-95
Abderrahmane ANOU,1496.7129082539213,1,2017,ALG,29-Jan-91
Augusto RAMOR SOARES,1496.6536466905345,1,2016,TLS,22-Aug-86
Ilham Tanui ÖZBILEN,1496.6446115702224,17,2016,KEN,5-Mar-90
Simon DENISSEL,1496.6312756500338,4,2018,FRA,22-May-90
Timo BENITZ,1496.5432053798013,3,2017,GER,24-Dec-91
Izaic YORKS,1496.4999596707073,1,2018,USA,17-Apr-94
Alexandre SADDEDINE,1496.4559151547319,1,2018,FRA,29-Sep-94
Rabii DOUKKANA,1496.4321427388272,1,2019,FRA,6-Dec-87
Damian WARNER,1496.3594189443138,1,2019,CAN,4-Nov-89
Saoud Jouma AL ZAABI,1496.3256906044703,1,2016,UAE,7-Aug-88
Younéss ESSALHI,1496.3183312166286,4,2018,MAR,20-Feb-93
Adel MECHAAL,1496.2410253727776,10,2019,ESP,5-Dec-90
Mohad ABDIKADAR SHEIK ALI,1496.2296715787231,2,2018,ITA,12-Jun-93
Charles PHILIBERT-THIBOUTOT,1496.1866269886618,9,2018,CAN,31-Dec-90
Salim KEDDAR,1496.1768966653226,3,2016,ALG,23-Nov-93
Piers COPELAND,1496.1596185435103,1,2019,GBR,26-Nov-98
Amine ZAHAF,1496.1109000099855,1,2017,MAR,13-May-97
Aman WOTE,1496.0858581631965,28,2019,ETH,18-Apr-84
Johan ROGESTEDT,1496.0520511159366,1,2018,SWE,27-Jan-93
Harvey DIXON,1496.009098648267,1,2017,GIB,2-Nov-93
Benjamín ENZEMA,1495.8205727506397,1,2017,GEQ,25-Mar-89
Collins CHEBOI,1495.8014398213802,21,2018,KEN,25-Sep-87
Harrison WILLIAMS,1495.4983914207205,1,2019,USA,7-Mar-96
Tarik MOUKRIME,1495.4558556549514,2,2017,BEL,3-Mar-92
Benson SEUREI,1495.422556926172,11,2017,KEN,27-Mar-84
Stewart MCSWEYN,1495.3561023402322,6,2019,AUS,1-Jun-95
Corey BELLEMORE,1495.3425982376161,1,2018,CAN,1-Dec-94
David BUSTOS,1495.1653254006164,10,2017,ESP,25-Aug-90
Luke MATHEWS,1495.1003790306665,4,2017,AUS,21-Jun-95
Mohammed Ayoub TIOUALI,1495.050164576278,2,2018,MAR,26-May-91
Samir DAHMANI,1494.992021090463,4,2018,FRA,3-Apr-91
Zak SEDDON,1494.8434491345736,1,2019,GBR,28-Jun-94
Florian CARVALHO,1494.7589456279643,17,2016,FRA,9-Mar-89
Sofiane SELMOUNI,1494.7285783102618,2,2017,FRA,22-Sep-89
Ilya SHKURENYOV,1494.710553251699,1,2019,ANA,11-Jan-91
Domnic Lokinyomo LOBALU,1494.5758990109707,1,2017,ART,16-Aug-98
Andrew HUNTER,1494.550156154563,2,2018,USA,5-Sep-97
Marc ALCALA,1494.4690463730972,2,2017,ESP,7-Nov-94
Quentin TISON,1494.3963943776823,1,2018,FRA,16-Apr-96
Justus SOGET,1494.3837590961361,5,2019,KEN,22-Oct-99
Richard DOUMA,1494.1196848211823,2,2017,NED,17-Apr-93
Yuxi LUO,1494.0061719370478,1,2018,CHN,8-Sep-94
Paweł WIESIOŁEK,1493.9565584319803,1,2019,POL,13-Aug-91
Pieter-Jan HANNES,1493.9214152826744,10,2016,BEL,30-Oct-92
Valentijn WEINANS,1493.7174826335663,1,2018,NED,29-Dec-95
Jakub HOLUŠA,1493.519977628272,21,2019,CZE,20-Feb-88
Thomas VAN DER PLAETSEN,1493.1997170530594,1,2019,BEL,24-Dec-90
Muhand Khamis SAIFELDIN,1493.0933839630575,1,2019,QAT,13-Jan-99
Andrew BAYER,1492.8596650760467,2,2018,USA,3-Feb-90
Dawit WOLDE,1492.716693469502,10,2017,ETH,19-May-91
Solomon SIMMONS,1492.3981802821852,1,2019,USA,26-Sep-93
Djilali BEDRANI,1492.3699136356427,1,2019,FRA,1-Oct-93
Henrik INGEBRIGTSEN,1492.3289683565304,25,2019,NOR,24-Feb-91
Adam Ali MOUSAB,1492.0044027238646,3,2018,QAT,17-Apr-95
Charles Cheboi SIMOTWO,1491.9730710743488,14,2019,KEN,6-May-95
George Meitamei MANANGOI,1491.8884328826111,6,2019,KEN,29-Nov-00
Musulman DZHOLOMANOV,1491.8675874216078,1,2019,KGZ,21-Jun-97
Abdullahi JAMA MOHAMED,1491.7138744928438,1,2019,SOM,29-Nov-02
Isaac KIMELI,1491.7036756066839,3,2019,BEL,9-Mar-94
Pierce LEPAGE,1491.4923055992876,1,2019,CAN,22-Jan-96
Jinson JOHNSON,1491.438312052959,2,2019,IND,15-Mar-91
Filip SASÍNEK,1491.3492601563685,2,2019,CZE,8-Jan-96
Yemaneberhan CRIPPA,1491.1880194901098,2,2019,ITA,15-Oct-96
Elmar ENGHOLM,1491.114905710816,1,2019,SWE,2-Oct-92
Abdi Waiss MOUHYADIN,1490.912965259147,5,2019,DJI,3-Jul-96
Thiago ANDRÉ,1490.7668148014134,4,2018,BRA,4-Aug-95
Idriss Moussa YOUSSOUF,1490.4541574995508,1,2019,QAT,1-Jan-97
Kai KAZMIREK,1490.3745320243497,1,2019,GER,28-Jan-91
Abdirahman Saeed HASSAN,1490.0403891427673,1,2019,QAT,13-Apr-97
Abraham Kipchirchir ROTICH,1489.7529582720558,1,2019,BRN,26-Sep-93
Kumari TAKI,1489.5251143467653,4,2019,KEN,6-May-99
Erick RODRIGUEZ,1489.4895777157876,3,2017,NCA,1-Jun-90
Jake HEYWARD,1489.0470873131571,3,2019,GBR,26-Apr-99
Keisuke USHIRO,1488.7866281380452,1,2019,JPN,24-Jul-86
Brimin KIPRONO,1488.6040310545097,2,2019,KEN,20-Aug-99
Matthew RAMSDEN,1488.1643218668628,3,2019,AUS,23-Jul-97
Michael KIBET,1487.8538504235808,2,2019,KEN,3-Sep-99
Fouad EL KAAM,1487.7654623341105,15,2019,MAR,27-May-88
Jordan WILLIAMSZ,1487.6930611190564,9,2019,AUS,21-Aug-92
Youssouf HISS BACHIR,1487.6397090983533,5,2019,DJI,1-Jan-87
Kevin LÓPEZ,1487.1638964447952,3,2019,ESP,12-Jun-90
Abdelaati IGUIDER,1487.1502523796958,46,2019,MAR,25-Mar-87
Ferguson Cheruiyot ROTICH,1487.0351929363776,2,2019,KEN,30-Nov-89
Yach Majok Koon WOL,1486.8913831745253,1,2019,SSD,18-Apr-96
Lucirio GARRIDO,1486.8121372853357,1,2019,VEN,8-Apr-92
Martin ROE,1485.7035294240768,1,2019,NOR,1-Apr-92
Hicham OULADHA,1485.4221845324964,3,2019,MAR,31-Jan-95
Paulo Amotun LOKORO,1485.180782510463,2,2019,ROT,1-Jan-92
Jesús GÓMEZ,1481.5620760496768,3,2019,ESP,24-Apr-91
Amos BARTELSMEYER,1479.632360863132,3,2019,GER,25-Jul-94
Teddese LEMI,1478.7313794854763,3,2019,ETH,20-Jan-99
Ryan GREGSON,1477.9820580969647,35,2019,AUS,26-Apr-90
Ismael DEBJANI,1477.842572458401,6,2019,BEL,25-Sep-90
