Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Elise MALMBERG,1492.2119213251883,3,2015,SWE,13-Jul-95
Inge DROST,1491.8534349480988,2,2016,NED,15-Jan-96
Agata ZUPIN,1491.7928521269757,2,2017,SLO,17-Mar-98
Sharolyn Shantell SCOTT,1491.7038391841531,3,2016,CRC,27-Oct-83
Gianna WOODRUFF,1491.4320910186889,2,2017,PAN,18-Nov-93
Ronda WHYTE,1491.3832524748923,2,2017,JAM,6-Nov-90
Meghan BEESLEY,1491.3143740997903,11,2017,GBR,15-Nov-89
Aurelie CHABOUDEZ,1491.0722007202958,6,2017,FRA,9-May-93
Hanna TITIMETS,1490.9386107838768,11,2016,UKR,5-Mar-89
Emilia ANKIEWICZ,1490.716409768414,3,2016,POL,22-Nov-90
Chanice TAYLOR-CHASE,1489.777341643458,1,2016,CAN,6-Aug-93
Aleksandra ROMANOVA,1489.7315504782462,1,2016,KAZ,26-Dec-90
Tia-Adana BELLE,1489.5207426932025,2,2017,BAR,15-Jun-96
Thi Huyen NGUYEN,1489.2316205249058,2,2016,VIE,19-May-93
Lilit HARUTYUNYAN,1489.030567560032,1,2016,ARM,4-Apr-93
Maureen Jelagat MAIYO,1488.6833895008756,2,2016,KEN,28-May-85
Natalya ASANOVA,1488.588732094634,2,2016,UZB,29-Nov-89
Glory Onome NATHANIEL,1488.2717481577442,1,2017,NGR,23-Jan-96
Denisa ROSOLOVÁ,1487.7465552883427,23,2017,CZE,21-Aug-86
Zurian HECHAVARRÍA,1487.278016553512,2,2017,CUB,10-Aug-95
Marzia CARAVELLI,1487.262226184661,3,2017,ITA,23-Oct-81
Tiffany WILLIAMS,1487.1029879917355,14,2016,USA,5-Feb-83
Yadisleidis PEDROSO,1486.2835505902926,15,2017,ITA,28-Jan-87
Amalie IUEL,1485.8731266510624,3,2017,NOR,17-Apr-94
Yasmin GIGER,1485.6871481501707,2,2017,SUI,6-Nov-99
Déborah RODRÍGUEZ,1485.265101574385,5,2017,URU,2-Dec-92
Sparkle MCKNIGHT,1484.8576131701582,6,2017,TTO,21-Dec-91
Viktoriya TKACHUK,1484.8504315769424,4,2017,UKR,8-Nov-94
Kristina PRONZHENKO,1484.4872208989696,1,2017,TJK,10-Dec-88
Ghofrane MOHAMMAD,1484.438155177399,2,2016,SYR,6-Jun-89
Noelle MONTCALM,1484.1392958166475,4,2017,CAN,3-Apr-88
Hayat LAMBARKI,1483.765430936413,7,2016,MAR,18-May-88
Lauren WELLS,1483.0710942274136,7,2017,AUS,3-Aug-88
Axelle DAUWENS,1482.2921429295307,8,2016,BEL,1-Dec-90
Drita ISLAMI,1477.819016456228,2,2017,MKD,1-Aug-96
Jackie BAUMANN,1475.1189255608406,3,2017,GER,24-Aug-95
