Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Kamil KRYŃSKI,1501.643112690918,2,2012,POL,12-May-87
Jared CONNAUGHTON,1501.2265331265694,3,2012,CAN,20-Jul-85
Angelo TAYLOR,1501.1681303649825,2,2010,USA,29-Dec-78
Hitoshi SAITO,1500.8304477816578,2,2011,JPN,9-Oct-86
Winston GEORGE,1500.2453507597338,1,2013,GUY,19-May-87
Daniel Alfonso GRUESO,1500.0935451386038,1,2011,COL,30-Jul-85
Shota IIZUKA,1499.7607920369906,3,2013,JPN,25-Jun-91
Kim COLLINS,1499.67231448839,3,2011,SKN,5-Apr-76
Michael HERRERA,1499.3850401247196,3,2012,CUB,5-Jun-85
Noah AKWU,1499.314119849259,1,2012,NGR,23-Sep-90
Steve MULLINGS,1498.9952524797327,2,2010,JAM,29-Nov-82
Ronald POGNON,1498.9930368074697,1,2010,FRA,16-Nov-82
Amr Ibrahim Mostafa SEOUD,1498.7788192642442,3,2012,EGY,10-Jun-86
Ryan BAILEY,1498.6153004403664,6,2012,USA,13-Apr-89
Yuichi KOBAYASHI,1498.557016003986,2,2013,JPN,25-Aug-89
Calvin SMITH,1498.384723330679,1,2010,USA,10-Dec-87
Brendan CHRISTIAN,1498.3133376344558,2,2012,ANT,11-Dec-83
Bruno HORTELANO-ROIG,1498.3045993360988,3,2013,ESP,18-Sep-91
Diego MARANI,1498.288005388035,1,2010,ITA,27-Apr-90
Aaron ARMSTRONG,1498.2869005949606,1,2010,TTO,14-Oct-77
Roberto SKYERS,1498.0339785702204,1,2012,CUB,12-Nov-91
Ben Youssef MEITÉ,1497.9050742297625,1,2011,CIV,11-Nov-86
Jonathan BORLÉE,1497.9020778592635,1,2013,BEL,22-Feb-88
Peimeng ZHANG,1497.8713113598396,2,2013,CHN,13-Mar-87
Brijesh LAWRENCE,1497.812379339403,1,2011,SKN,27-Dec-89
Isaac MAKWALA,1497.7470120289195,1,2013,BOT,24-Sep-85
Pierre Alexis PESSONNEAUX,1497.694441665567,1,2011,FRA,25-Nov-87
Craig PICKERING,1497.6805461334502,1,2010,GBR,16-Oct-86
Lalonde GORDON,1497.6667403972006,2,2013,TTO,25-Nov-88
Rondel SORRILLO,1497.6492772834122,9,2012,TTO,21-Jan-86
Mingxuan LI,1497.6425848994097,1,2010,CHN,4-Mar-86
Kind BUTLER,1497.5542230916171,1,2013,USA,8-Apr-89
Jordan BOASE,1497.5134857731794,2,2011,USA,10-Oct-85
Teddy TINMAR,1497.2602240291922,1,2011,FRA,30-May-87
Marlon DEVONISH,1497.1822587816253,3,2010,GBR,1-Jun-76
Lebogang MOENG,1497.0153766344717,1,2011,RSA,10-Oct-89
Thuso MPUANG,1496.6084686709978,1,2011,RSA,1-Mar-84
Nilson Andre DE OLIVEIRA,1496.6062990465139,1,2011,BRA,30-Jan-86
Pavel MASLÁK,1496.3755409030643,3,2012,CZE,21-Feb-91
Shinji TAKAHIRA,1496.3228229923025,5,2012,JPN,18-Jul-84
Rytis SAKALAUSKAS,1496.31312060749,1,2011,LTU,27-Jun-87
Jonathan ÅSTRAND,1496.2821392409933,4,2012,FIN,9-Sep-85
Bryan BARNETT,1496.1713235608427,1,2011,CAN,10-Feb-87
Robin EREWA,1496.140088124654,1,2011,GER,24-Jun-91
Leroy DIXON,1496.100951877288,1,2011,USA,20-Jun-83
Xavier CARTER,1496.0499911456313,7,2011,USA,8-Dec-85
Brian DZINGAI,1496.0184851384647,1,2011,ZIM,29-Apr-81
Leon BAPTISTE,1496.008272652391,1,2011,GBR,23-May-85
Chris CLARKE,1495.875312448036,1,2013,GBR,25-Jan-90
Gabriel MVUMVURE,1495.6336169345573,1,2011,ZIM,23-Feb-88
Marc SCHNEEBERGER,1495.5297610648886,3,2011,SUI,5-Jul-81
David BOLARINWA,1495.407909241373,1,2013,GBR,20-Oct-93
Richard KILTY,1495.3631101783662,1,2013,GBR,2-Sep-89
Sebastian ERNST,1495.333620401139,2,2011,GER,11-Oct-84
Darvis PATTON,1495.2411147425637,5,2013,USA,4-Dec-77
Carlos Rafael JORGE,1495.1840290342784,1,2012,DOM,24-Sep-86
Ramone MCKENZIE,1495.102561705155,1,2013,JAM,15-Nov-90
Trell KIMMONS,1494.8256935596228,2,2011,USA,13-Jul-85
Delano WILLIAMS,1494.504993670631,3,2013,GBR,23-Dec-93
Ainsley WAUGH,1494.2391606435572,6,2011,JAM,17-Sep-81
Harry AIKINES-ARYEETEY,1493.9907771784724,1,2012,GBR,29-Aug-88
Sergio RUIZ,1493.9556745584246,1,2013,ESP,21-Oct-89
Karol ZALEWSKI,1493.9414081835503,2,2013,POL,7-Aug-93
Roudy MONROSE,1493.9110514613512,1,2011,HAI,26-Apr-78
Leeroy HENRIETTE,1493.8101319740708,1,2011,SEY,7-Jan-91
Khalilur RAHMAN,1493.7476536517602,1,2011,BAN,1-Feb-90
Calvin DASCENT,1493.7251299931047,1,2011,ISV,5-Apr-89
Holder Ocante DA SILVA,1493.7095112071825,1,2011,GBS,22-Jan-88
Luka RAKIĆ,1493.6886491978494,1,2011,MNE,2-Aug-91
Ben BASSAW,1493.6339618026884,1,2012,FRA,9-Jul-89
Kei TAKASE,1493.6179353979137,3,2013,JPN,25-Nov-88
Vyacheslav MURAVYEV,1493.0912906268861,1,2012,KAZ,14-Jul-82
Christian REYES,1492.830169807024,1,2012,CHI,5-Aug-86
Richard THOMPSON,1492.8222657193055,3,2012,TTO,7-Jun-85
Arnaldo ABRANTES,1492.653806327762,2,2012,POR,27-Nov-86
José Carlos HERRERA,1492.4890605801238,1,2012,MEX,5-Feb-86
Trevorano MACKEY,1492.4755706907335,1,2012,BAH,5-Jan-92
Paul HESSION,1492.4171453481567,6,2012,IRL,27-Jan-83
Daniel TALBOT,1492.2659818640236,2,2013,GBR,1-May-91
Titus Kafunda MUKHALA,1492.1072149814759,1,2013,ZAM,3-Aug-93
Omar Jouma Bilal AL SALFA,1491.9853995352719,2,2011,UAE,15-Oct-89
Marvin ANDERSON,1491.9067507288728,11,2012,JAM,12-May-82
Patrick VAN LUIJK,1491.8980383266057,2,2012,NED,17-Sep-84
Lestrod ROLAND,1491.809115425062,1,2013,SKN,5-Sep-92
Jan ŽUMER,1491.7604914493904,1,2013,SLO,9-Jun-82
Kyle GREAUX,1491.5724247748803,1,2013,TTO,26-Apr-88
Marek NIIT,1490.8939292874113,2,2012,EST,9-Aug-87
Sibusiso MATSENJWA,1490.6554009489105,2,2012,SWZ,2-May-88
Enrico DEMONTE,1490.5643547984841,1,2013,ITA,25-Sep-88
Rasheed DWYER,1490.429420406118,4,2013,JAM,29-Jan-89
Méba-Mickaël ZEZE,1490.4255516396042,1,2013,FRA,19-May-94
Jidou EL MOCTAR,1489.8755803781605,1,2012,MTN,8-Jul-85
Ibrahim TURAY,1489.698995904439,1,2012,SLE,4-Sep-93
Maurice MITCHELL,1489.6723253835466,5,2013,USA,22-Dec-89
Joel REDHEAD,1489.6540930380474,1,2012,GRN,3-Jul-86
Jean-Yves ESPARON,1489.6385872815813,1,2012,SEY,8-Aug-94
Kevin THOMPSON,1489.102149313368,1,2013,JAM,5-Aug-86
Sandro Ricardo RODRIGUES VIANA,1489.0476123070844,2,2012,BRA,26-Mar-77
Alex WILSON,1489.0045452039676,5,2013,SUI,19-Sep-90
Ratu Banuve TABAKAUCORO,1488.9373113621295,1,2013,FIJ,4-Sep-92
Calesio NEWMAN,1488.865072016094,4,2013,USA,20-Aug-86
Reto Amaru SCHENKEL,1488.8418632789467,3,2012,SUI,28-Apr-88
Aleksandr KHYUTTE,1488.7081144596054,1,2013,RUS,29-Sep-88
Tremaine HARRIS,1488.5798637215971,3,2013,CAN,10-Feb-92
Jamial ROLLE,1488.4966973179094,1,2013,BAH,16-Apr-80
Mitchel DAVIS,1488.4582961812498,1,2013,DMA,17-Aug-91
James ELLINGTON,1488.3573362073407,11,2013,GBR,6-Sep-85
Cruz Rolando PALACIOS,1488.1149750132986,2,2013,HON,3-May-87
Emmanuel CALLENDER,1488.0580820686923,4,2012,TTO,10-May-84
Aziz OUHADI,1487.7753517634676,2,2012,MAR,24-Jul-84
Hitjivirue KAANJUKA,1487.691460388268,1,2013,NAM,29-Dec-87
Ayman Mohammed AHMED SAID,1487.4139020746047,1,2013,EGY,10-Oct-88
Luguelín SANTOS,1487.3159740982028,1,2013,DOM,12-Nov-92
Shawn CRAWFORD,1486.7303267488835,6,2012,USA,14-Jan-78
Zhenye XIE,1485.6710052584763,3,2013,CHN,17-Aug-93
Mosito LEHATA,1484.2953012289336,4,2013,LES,8-Apr-89
Nil DE OLIVEIRA,1484.1217213852178,2,2013,SWE,3-Sep-86
Didier KIKI,1483.474623442738,1,2013,BEN,30-Nov-95
Bernardo BALOYES,1483.4151878251287,1,2013,COL,6-Jan-94
Yendountien TIEBEKABE,1483.1557006503272,1,2013,TOG,18-Jan-91
Ali LIAQAT,1482.7717180891618,1,2013,PAK,6-Aug-83
Jerai TORRES,1482.520207085309,1,2013,GIB,25-May-94
Neddy MARIE,1482.5170427827347,1,2013,SEY,6-Feb-90
Courtney Carl WILLIAMS,1482.263894681013,1,2013,VIN,31-Jan-91
Mario FORSYTHE,1481.5664085911353,11,2013,JAM,30-Oct-85
Jeremy DODSON,1480.9181314315015,5,2013,USA,30-Aug-87
