Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Sonata TAMOSAITYTÉ,1499.4401542911419,2,2012,LTU,21-Apr-87
Dedeh ERAWATI,1499.4214933688318,1,2011,INA,25-May-79
Gemma BENNETT,1499.419342690326,4,2011,GBR,4-Jan-84
Andrea MILLER,1499.4099308706955,1,2012,NZL,13-Mar-82
Suzanne WILLIAMS,1499.3702886445458,1,2013,NED,7-Oct-93
Kine AALTVEDT,1499.3576348879167,2,2011,NOR,30-Aug-91
Tine Teigene DALEN,1499.2852388522942,3,2011,NOR,2-Nov-90
Yekaterina GALITSKAYA,1499.2825062554468,3,2015,RUS,24-Feb-87
Lina Marcela FLORES,1499.2739808870897,5,2013,COL,1-Nov-84
Béatrice KAMBOULÉ,1499.241278087928,1,2011,BUR,25-Feb-80
Ivanique KEMP,1499.2264671869086,2,2012,BAH,11-Jun-91
Jessica ZELINKA,1499.214007907026,6,2013,CAN,3-Sep-81
Pak Yan POON,1499.2131009581835,1,2011,HKG,2-Jan-90
Heloise KANE,1499.1795080245358,1,2013,FRA,25-Dec-95
Noemi ZBÄREN,1499.168140534638,10,2017,SUI,12-Mar-94
Caroline LUNDAHL,1499.1669278018683,1,2012,SWE,16-Oct-91
Elvira HERMAN,1499.1392745380463,2,2017,BLR,9-Jan-97
Latisha HOLDEN,1499.1314079624678,1,2013,USA,29-Aug-89
Rosina HODDE,1499.112656574181,1,2014,NED,10-Feb-83
Assa-deborah DIAKITE,1499.0936199513687,1,2013,FRA,13-Jan-95
Micol CATTANEO,1499.0747167338127,1,2013,ITA,14-May-82
Marina TOMIČ,1499.0614921717633,3,2013,SLO,30-Apr-83
Sarah MISSINNE,1499.050597928291,1,2014,BEL,16-May-95
Seun ADIGUN,1499.0439235250415,3,2012,NGR,3-Jan-87
Odile AHOUANWANOU,1498.9967735643745,1,2012,BEN,5-Jan-91
Andrea BLISS,1498.9512791028878,3,2013,JAM,5-Oct-80
Vashti THOMAS,1498.9495075322084,1,2013,USA,21-Apr-90
Louise HAZEL,1498.888937955484,4,2011,GBR,6-Oct-85
Adja Arete NDIAYE,1498.8728326168825,1,2015,SEN,26-Feb-84
Janay DELOACH,1498.8725588898787,1,2015,USA,12-Oct-85
Angelita BROADBELT-BLAKE,1498.8203082643035,3,2011,GBR,12-Sep-85
Serita SOLOMON,1498.6848214116417,1,2015,GBR,1-Mar-90
Anastasiya SOPRUNOVA,1498.5980964883163,3,2013,KAZ,14-Jan-86
Silvia PANGUANE,1498.5905784567044,1,2012,MOZ,16-Feb-93
Martina BIBIANA OLAMA,1498.5704498039042,1,2012,GEQ,2-Dec-82
Lucie KOUDELOVÁ,1498.537013888045,2,2014,CZE,6-Jul-94
Sandra GOMIS,1498.5079826188617,8,2016,FRA,21-Nov-83
Fatoumata DIABATE,1498.5035835265764,1,2013,FRA,31-Jan-93
Lecabela QUARESMA,1498.4569981265367,1,2012,STP,26-Dec-89
Lucie ŠKROBÁKOVÁ,1498.3497919742886,6,2013,CZE,4-Jan-82
Dipna Lim PRASAD,1498.3292394380803,2,2012,SGP,7-Jun-91
Elodie PICAUT RECHAL,1498.3082268980709,1,2015,FRA,11-Oct-87
Ellen SPRUNGER,1498.2737502167442,1,2014,SUI,5-Aug-86
Delloreen ENNIS,1498.1832650328433,9,2011,JAM,5-Mar-75
Christelle VERTUEUX,1498.1657537248893,2,2013,FRA,17-Aug-94
Bridgette OWENS,1498.1393790332118,1,2017,USA,14-Mar-92
Marzia CARAVELLI,1498.0687306768777,6,2013,ITA,23-Oct-81
Adelly OLIVEIRA SANTOS,1498.0401011696763,1,2015,BRA,8-Jul-87
Aleesha BARBER,1497.955685709688,4,2013,TTO,16-May-87
Salma EMAM ABOU EL-HASSAN,1497.9095259362261,1,2013,EGY,1-Oct-91
Myriam SOUMARE,1497.7725870121108,1,2015,FRA,25-Nov-91
Jeimmy Julissa BERNARDEZ,1497.7437343254878,2,2012,HON,3-Sep-86
Shujiao WU,1497.7012767698668,4,2016,CHN,19-Jun-91
Irina STREBEL,1497.581374760334,1,2014,SUI,13-Feb-96
Luca KOZÁK,1497.5700969651807,1,2017,HUN,1-Jun-96
Elodie JAKOB,1497.1826530155681,1,2015,SUI,8-Oct-93
Marine SAVARY,1497.1430937470204,1,2015,FRA,18-Feb-92
Ricarda LOBE,1496.940989078057,3,2017,GER,13-Apr-94
Reina-Flor OKORI,1496.7692825770832,5,2013,FRA,2-May-80
Valerie REGGEL,1496.7233391167952,2,2015,SUI,3-Jan-87
Kimberley LAING,1496.246911610389,2,2015,JAM,8-Jan-88
Kierre BECKLES,1496.1763890614507,5,2016,BAR,21-May-90
Veronica BORSI,1496.1446954770659,5,2014,ITA,13-Jun-87
Brigith María MERLANO,1496.1151079047538,6,2016,COL,29-Apr-82
Ethelle RUBRICE,1496.0625366358627,1,2015,FRA,14-Jul-92
Monika ZAPALSKA,1496.0233721248173,1,2015,GER,24-May-94
Maíla Paula MACHADO,1495.7989461907491,1,2016,BRA,22-Jan-81
Ida Bakke HANSEN,1495.2924815014235,2,2015,NOR,7-Jan-93
Karolina KOŁECZEK,1495.2511331166547,3,2016,POL,15-Jan-93
Yasmin MILLER,1494.9019416756241,1,2017,GBR,24-May-95
Gréta KEREKES,1494.8313845667763,1,2017,HUN,9-Oct-92
Nikkita HOLDER,1494.6954808893138,14,2016,CAN,7-May-87
Jessica ENNIS-HILL,1494.5117006844425,6,2016,GBR,28-Jan-86
Adanaca BROWN,1494.1162645276618,1,2015,BAH,23-Oct-93
Lucy HATTON,1494.0488447777275,1,2016,GBR,8-Nov-94
Clélia RARD-REUSE,1493.8795653741004,5,2016,SUI,1-Aug-88
Elin WESTERLUND,1493.6290194133821,1,2016,SWE,4-Feb-90
Ana Camila PIRELLI CUBAS,1493.6155443078605,1,2015,PAR,30-Jan-89
Beatriz FLAMENCO,1493.6046502430654,1,2015,ESA,11-Nov-95
Tiffany PORTER,1493.5645271391797,60,2017,USA,13-Nov-87
Stephanie BENDRAT,1492.9358791237044,1,2017,AUT,5-Mar-91
Hitomi SHIMURA,1492.7998411400174,2,2017,JPN,8-Nov-90
Devynne CHARLTON,1492.509913041244,3,2017,BAH,26-Nov-95
Valentina KIBALNIKOVA,1492.4917923237954,1,2016,UZB,16-Oct-90
Tenaya JONES,1492.4023016450337,3,2015,USA,22-Mar-89
LaVonne IDLETTE,1492.3677614007654,6,2015,DOM,31-Oct-85
Oksana SHKURAT,1491.9306223415183,1,2016,UKR,30-Jul-93
Caridad JEREZ,1491.796975101261,2,2016,ESP,23-Jan-91
Ayako KIMURA,1491.5971653327838,3,2017,JPN,11-Jun-88
Yekaterina POPLAVSKAYA,1491.4032620450753,1,2016,BLR,7-May-87
Susanna KALLUR,1490.9165202529484,4,2016,SWE,16-Feb-81
Andrea IVANČEVIĆ,1490.6768648545558,5,2016,CRO,21-Aug-84
Nickiesha WILSON,1490.4858171135902,2,2016,JAM,28-Jul-86
Katarina JOHNSON-THOMPSON,1489.5531075554995,1,2017,GBR,9-Jan-93
Jacquelyn COWARD,1489.4687588305942,5,2016,USA,5-Nov-89
Sharona BAKKER,1489.4579815850698,3,2017,NED,12-Apr-90
Nooralotta NEZIRI,1489.408990693041,8,2016,FIN,9-Nov-92
Lindsay LINDLEY,1489.152887634383,3,2017,NGR,6-Oct-89
Olena YANOVSKA,1488.76823560532,1,2016,UKR,15-Feb-90
Katy Louise SEALY,1488.5317727065258,1,2016,BIZ,15-Oct-90
Eline BERINGS,1487.847023107608,5,2017,BEL,28-May-86
Anastasiya VINOGRADOVA,1487.0477236417444,2,2016,KAZ,13-Sep-86
Hanna PLOTITSYNA,1485.7115416437243,5,2017,UKR,1-Jan-87
Elisavet PESIRIDOU,1484.6070368127307,2,2017,GRE,12-Feb-92
Beate SCHROTT,1484.6014439207092,13,2016,AUT,15-Apr-88
Cindy BILLAUD,1484.141772155243,16,2016,FRA,11-Mar-86
Eefje BOONS,1484.043099702576,3,2017,NED,18-Jul-94
Linha Amer Jaber AHMED,1483.932817759807,1,2017,EGY,11-Mar-97
Angela WHYTE,1483.8572043809727,6,2017,CAN,22-May-80
Michelle JENNEKE,1482.930729889343,5,2017,AUS,23-Jun-93
Alicia BARRETT,1482.4984292968084,1,2017,GBR,25-Mar-98
Mulern JEAN,1482.3422302964536,1,2017,HAI,25-Sep-92
Fabiana DOS SANTOS MORAES,1481.1293868416913,3,2017,BRA,5-Jun-86
Hyelim JUNG,1480.7142413098388,3,2017,KOR,1-Jun-87
Yvette LEWIS,1478.8360729364995,16,2016,USA,16-Mar-85
Anne ZAGRE,1477.1167360131335,20,2017,BEL,13-Mar-90
Nadine HILDEBRAND,1476.807682723551,18,2017,GER,20-Sep-87
Raven CLAY,1472.9080549572345,3,2017,USA,5-Oct-90
Marthe KOALA,1470.7092056944057,3,2017,BUR,8-Mar-94
