Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Floria GUEI,1493.528411004363,1,2011,FRA,2-May-90
Anna RYZHYKOVA,1493.4000872452436,1,2011,UKR,24-Nov-89
Racheal NACHULA,1493.1775441232194,2,2011,ZAM,14-Jan-90
Jingwen CHEN,1492.8583037655571,1,2012,CHN,8-Feb-90
Davita PRENDERGAST,1492.761999744954,3,2011,JAM,16-Dec-84
Fantu MAGISO,1492.587868169415,2,2011,ETH,9-Jun-92
Norma GONZÁLEZ,1492.1980286728965,2,2011,COL,11-Aug-82
Denisa ROSOLOVÁ,1491.7142786688173,7,2011,CZE,21-Aug-86
Jessica BEARD,1491.6449308646202,5,2012,USA,8-Jan-89
Sandrine THIÉBAUD-KANGNI,1491.6161697513755,1,2011,TOG,21-Apr-76
Evodie Lydie SARAMANDJI,1491.065335060644,1,2011,CAF,3-Aug-83
Betty BURUA,1491.0527220288404,1,2011,PNG,24-Nov-86
Alaa Hikmat AL QAYSI,1490.6671749471998,1,2011,IRQ,14-Sep-85
Kseniya AKSYONOVA,1490.3534822279498,2,2011,RUS,14-Jan-88
Shericka WILLIAMS,1490.3440523092445,21,2012,JAM,17-Sep-85
Monica HARGROVE,1489.9380803963948,4,2011,USA,30-Dec-82
Bianca Denisa RAZOR,1489.8454911599076,1,2012,ROU,8-Aug-94
Phumlile Sibonakele NDZINISA,1489.768359450332,1,2012,SWZ,21-Aug-92
Olesea COJUHARI,1489.6647066587043,1,2012,MDA,29-Mar-90
Joyce SAKARI,1489.6088448205223,2,2012,KEN,6-Jun-86
Chisato TANAKA,1489.4930186572124,1,2012,JPN,13-Aug-88
Marina MASLENKO,1489.365128630785,1,2012,KAZ,3-Jul-82
Aauri Lorena BOKESA,1488.7169131855444,1,2012,ESP,14-Dec-88
Aliann Tabitha POMPEY,1487.0744354847116,3,2012,GUY,9-Mar-78
Marie GAYOT,1486.4328714617873,2,2012,FRA,18-Dec-89
Moa HJELMER,1485.0008779274822,5,2012,SWE,19-Jun-90
Ingrid Yahocza NARVÁEZ SOLIS,1484.0448394917125,1,2012,NCA,15-Feb-94
Zamzam MOHAMED FARAH,1483.0650020133962,1,2012,SOM,19-Mar-91
Maziah MAHUSIN,1483.034102557277,1,2012,BRU,18-Mar-93
Hristina RISTESKA,1482.9723971896165,1,2012,MKD,21-Dec-91
Zourha ALI,1482.5057436453894,1,2012,DJI,23-Nov-94
Ambwene SIMUKONDA,1482.254739076785,2,2012,MAW,23-Mar-84
Danni ALAKIJA,1482.1231577480062,1,2012,FIJ,3-May-96
Natasha HASTINGS,1480.830590914005,8,2012,USA,23-Jul-86
Graciela MARTINS,1479.0967255466503,2,2012,GBS,5-Apr-87
Muriel HURTIS,1477.862634661222,4,2012,FRA,25-Mar-79
Nicola SANDERS,1477.2263785651903,5,2012,GBR,23-Jun-82
Shana COX,1458.6831321392624,9,2012,USA,22-Jan-85
