Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Lea SPRUNGER,1498.2267928226233,1,2017,SUI,5-Mar-90
Indira TERRERO,1498.1975681016802,2,2015,ESP,29-Nov-85
Amaliya SHAROYAN,1498.1792669423403,1,2015,ARM,19-Jun-88
Dil Maya KARKI,1498.0089188195848,1,2015,NEP,5-Aug-88
Thi Huyen NGUYEN,1498.006425427229,1,2016,VIE,19-May-93
Audrey JEAN-BAPTISTE,1497.937434826916,1,2015,CAN,15-Jul-91
Regina GEORGE,1497.899809735311,10,2015,NGR,17-Feb-91
Sheoran NIRMLA,1497.8363545263196,1,2016,IND,15-Jul-95
Chunyu WANG,1497.7598565851504,1,2016,CHN,17-Jan-95
Shana COX,1497.7485153034736,13,2014,USA,22-Jan-85
Amy DIALLO,1497.6533844173732,1,2016,FRA,9-Nov-90
Lisa DUFFY,1497.5882914622348,1,2016,SWE,16-Jul-93
Kendra CLARKE,1497.5196731099388,1,2016,CAN,16-Nov-96
Jailma SALES DE LIMA,1497.5071837793507,1,2016,BRA,31-Dec-86
Elea Mariama DIARRA,1497.436527310466,1,2017,FRA,8-Mar-90
Elina MIKHINA,1497.3949236782873,1,2016,KAZ,16-Jul-94
Patrycja WYCISZKIEWICZ,1497.0491250049008,4,2016,POL,8-Jan-94
Maximillan IMALI,1496.997935378194,1,2017,KEN,8-Feb-96
Line KLOSTER,1496.8711247780561,2,2016,NOR,27-Feb-90
Bianca Denisa RAZOR,1496.782976847548,9,2017,ROU,8-Aug-94
Gunta VAIČULE,1496.6753028950766,5,2018,LAT,9-Mar-95
Amy ALLCOCK,1496.650078642504,1,2018,GBR,20-Aug-93
Verone CHAMBERS,1496.443121186086,1,2017,JAM,16-Dec-88
Vijona KRYEZIU,1496.3549550910461,1,2016,KOS,8-Oct-97
Maryan Nuh MUSE,1496.2561681523955,1,2016,SOM,1997
Mariama MAMOUDOU,1496.2049956268347,1,2016,NIG,23-Jul-97
Dalal Mesfer AL HARITH,1496.202558729527,1,2016,QAT,28-Nov-99
Iveta PUTALOVÁ,1496.1503806138421,3,2016,SVK,24-Mar-88
Travia JONES,1496.1301774518895,1,2017,CAN,12-Jul-95
Madeline PRICE,1496.1228390326878,1,2019,CAN,11-Sep-95
Libania GRENOT,1495.9237953315308,25,2018,ITA,12-Jul-83
Patience Okon GEORGE,1495.8469503629149,8,2019,NGR,25-Nov-91
Roxana GÓMEZ,1495.6358083841392,4,2019,CUB,7-Jan-99
Lydia JELE,1495.6058995469698,6,2017,BOT,22-Jun-90
Aauri Lorena BOKESA,1495.543701695872,5,2016,ESP,14-Dec-88
Kineke ALEXANDER,1495.4283995941828,4,2016,VIN,21-Feb-86
Anna KIEŁBASIŃSKA,1495.4253840647143,1,2019,POL,26-Jun-90
Morgan MITCHELL,1495.269779283819,6,2017,AUS,3-Oct-94
Jaide STEPTER,1495.128143722543,7,2019,USA,25-Sep-94
Justine PALFRAMAN,1494.9647950924668,2,2016,RSA,4-Nov-93
Samantha DIRKS,1494.6731119832534,1,2017,BIZ,18-Dec-92
Dominique WILLIAMS,1494.61733941487,1,2017,TTO,8-Aug-94
Marie GAYOT,1494.236046538439,17,2016,FRA,18-Dec-89
Camille LAUS,1494.014081936146,1,2018,BEL,23-May-93
Lada VONDROVÁ,1493.9076636133918,2,2019,CZE,6-Sep-99
Djénébou DANTÉ,1493.8448075383646,2,2017,MLI,7-Aug-89
Seren BUNDY-DAVIES,1493.8241878694507,5,2016,GBR,30-Dec-94
Carline MUIR,1493.7491042832821,6,2017,CAN,1-Oct-87
Jessica BEARD,1493.1748532180031,21,2019,USA,8-Jan-89
Moa HJELMER,1493.1293033986158,8,2018,SWE,19-Jun-90
Anneliese RUBIE-RENSHAW,1493.0181642307073,5,2018,AUS,22-Apr-92
Anastasiya BRYZHINA,1492.8552360289036,2,2018,UKR,9-Jan-98
Aiyanna-Brigitte STIVERNE,1492.8461935635837,2,2019,CAN,20-Feb-95
Favour OFILI,1492.7330135918014,2,2019,NGR,31-Dec-02
Emily DIAMOND,1492.6779490879976,9,2019,GBR,11-Jun-91
Anjali DEVI,1492.5256669390944,1,2019,IND,15-Sep-98
Bendere OBOYA,1492.4149515144445,2,2019,AUS,17-Apr-00
Leni SHIDA,1491.668221417528,1,2019,UGA,22-May-94
Maggie BARRIE,1491.6656262200609,2,2019,SLE,29-May-96
Laviai NIELSEN,1491.5318511477972,7,2019,GBR,13-Mar-96
Zoey CLARK,1491.1859244535376,4,2018,GBR,25-Oct-94
Amalie IUEL,1490.6364140663218,2,2018,NOR,17-Apr-94
Cátia AZEVEDO,1489.701995423071,3,2019,POR,9-Mar-94
Guifen HUANG,1489.6415741727083,1,2019,CHN,20-Aug-97
Madiea GHAFOOR,1489.495276561395,1,2019,NED,9-Sep-92
Déborah SANANES,1489.1134357069618,5,2019,FRA,26-Oct-95
Eleni ARTYMATA,1489.1116687043693,2,2019,CYP,16-May-86
Lisanne DE WITTE,1488.745506756601,12,2019,NED,10-Sep-92
Anita HORVAT,1487.82745182718,4,2019,SLO,7-Sep-96
Anastasia LE-ROY,1487.826772964844,6,2019,JAM,11-Sep-87
Irini VASILIOU,1486.5422241217275,4,2019,GRE,18-Mar-90
Gabriella O'GRADY,1485.3399618338694,1,2019,AUS,18-Feb-97
Alyona MAMINA,1485.1541248195958,1,2019,ANA,30-May-90
Aishath Himna HASSAN,1485.0076764063924,1,2019,MDV,7-Jan-02
Kenza SOSSE,1484.8888473128397,1,2019,QAT,10-Nov-99
Janet RICHARD,1484.4953575432094,1,2019,MLT,3-Jul-98
Hellen SYOMBUA,1484.2535709481444,1,2019,KEN,8-Aug-97
Anyika ONUORA,1483.7074061740457,16,2018,GBR,28-Oct-84
Maria Benedicta CHIGBOLU,1483.6910774226685,6,2019,ITA,27-Jul-89
Raphaela Boaheng LUKUDO,1483.255066342001,2,2019,ITA,29-Jul-94
Floria GUEI,1482.9126354067776,24,2018,FRA,2-May-90
Christine BOTLOGETSWE,1479.5547402119419,9,2019,BOT,1-Oct-95
Courtney OKOLO,1475.1223715939777,15,2019,USA,15-Mar-94
Amandine BROSSIER,1470.270206753769,3,2019,FRA,15-Aug-95
