Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Ramone MCKENZIE,1499.5074206521376,1,2012,JAM,15-Nov-90
Mohd FADLIN,1499.5030250178231,1,2011,INA,28-Oct-89
Dmitriy ILYIN,1499.4984261967315,1,2011,KGZ,24-May-89
Michael TUMI,1499.4769882181715,1,2013,ITA,12-Feb-90
Samuel FRANCIS,1499.4749211654844,3,2013,QAT,27-Mar-87
Darvis PATTON,1499.4683362102855,6,2012,USA,4-Dec-77
Simeon WILLIAMSON,1499.459136931794,1,2012,GBR,16-Jan-86
Martial MBANDJOCK,1499.416159804685,6,2011,FRA,14-Oct-85
Terrell WILKS,1499.4155163238338,1,2013,USA,30-Dec-89
Béranger BOSSÉ,1499.3933786669218,1,2012,CAF,9-Mar-85
Paul Kim WILLIAMS,1499.3776991040345,1,2012,USA,5-Apr-86
Maurice MITCHELL,1499.3703540403449,2,2014,USA,22-Dec-89
Ángel David RODRÍGUEZ,1499.3666448957138,4,2013,ESP,25-Apr-80
Travis PADGETT,1499.364166879744,8,2012,USA,13-Dec-86
Isidro MONTOYA,1499.344048736908,1,2012,COL,3-Nov-90
Marlon DEVONISH,1499.3088377739095,10,2012,GBR,1-Jun-76
Denis DIMITROV,1499.2925160119185,1,2013,BUL,10-Feb-94
Clayton VAUGHN,1499.24212798897,1,2015,USA,15-May-92
Marek NIIT,1499.2225690265284,2,2012,EST,9-Aug-87
Jason YOUNG,1499.1718862517987,1,2013,JAM,21-Mar-91
Andrew HINDS,1499.1550325591456,4,2013,BAR,25-Apr-84
Alonso EDWARD,1499.1284614993237,1,2014,PAN,8-Dec-89
Yasir Baalghytten AL NASHIRI,1499.1240010128163,1,2013,KSA,13-Dec-87
Fernando LUMAIN,1499.1228786186307,1,2012,INA,18-Oct-89
Ahmed AZNEEM,1499.1168887108588,1,2012,MDV,1989
Adam ZAVACKÝ,1499.1111580693732,1,2013,SVK,27-Jun-88
Artur Bruno ROJAS DA SILVA,1499.1037638465941,1,2012,BOL,27-May-93
Gerard KOBEANE,1499.0884432922412,2,2012,BUR,24-Apr-88
Fabrice COIFFIC,1499.0846385773934,1,2012,MRI,25-Aug-84
Mosito LEHATA,1499.0202890187904,1,2016,LES,8-Apr-89
Aleksandr BREDNEV,1499.0173822667277,1,2013,RUS,4-Feb-88
Innocent BOLOGO,1499.0017557197084,1,2013,BUR,5-Sep-89
Christopher BELCHER,1498.9627430624996,3,2017,USA,29-Jan-94
Jeremy BASCOM,1498.9463035576503,2,2013,GUY,15-Oct-83
Omar MCLEOD,1498.9262276895815,1,2016,JAM,25-Apr-94
Jason ROGERS,1498.8751952616644,4,2013,SKN,31-Aug-91
Ramon GITTENS,1498.7720575319308,10,2017,BAR,20-Jul-87
Lucas JAKUBCZYK,1498.7229164243222,1,2016,GER,28-Apr-85
Idrissa ADAM,1498.7225814039748,1,2013,CMR,28-Dec-84
. SAPWATURAHMAN,1498.7168080065417,1,2013,INA,13-May-94
Suwaibou SANNEH,1498.6871654674878,4,2013,GAM,10-Mar-90
Devilert Arsene KIMBEMBE,1498.6828387088135,2,2012,CGO,14-Sep-84
Alex QUIÑÓNEZ,1498.6795012358912,1,2013,ECU,11-Aug-89
Zhiqiang WU,1498.6667363074948,1,2014,CHN,10-Apr-94
Ee Foo YEO GARY,1498.6606122390713,2,2012,SGP,30-Aug-86
Calvin Kang LI LOONG,1498.630222544256,1,2013,SGP,16-Apr-90
Shernyl BURNS,1498.5998093088156,1,2013,MNT,11-Oct-91
Daniel TALBOT,1498.53946692378,1,2014,GBR,1-May-91
Pascal MANCINI,1498.4625990846148,2,2014,SUI,18-Apr-89
Mark LEWIS-FRANCIS,1498.3557968116763,9,2013,GBR,4-Sep-82
Justyn WARNER,1498.348359093684,9,2015,CAN,28-Jun-87
Emmanuel CALLENDER,1498.2743183270113,3,2017,TTO,10-May-84
Jaysuma SAIDY NDURE,1498.237164034641,18,2014,NOR,1-Jul-84
Shavez HART,1498.2180556835788,2,2016,BAH,6-Sep-92
Levi Asher CADOGAN,1498.1761464475953,2,2015,BAR,8-Nov-95
Jeffrey VANAN,1498.1262569040528,1,2015,SUR,21-Dec-92
Joseph MILLAR,1498.1227786229308,1,2017,NZL,24-Sep-92
Jacques RIPARELLI,1498.1023702564876,1,2015,ITA,27-Mar-83
Calesio NEWMAN,1498.0307049468536,4,2015,USA,20-Aug-86
Trell KIMMONS,1498.0006465067163,27,2015,USA,13-Jul-85
Guy-Elphege ANOUMAN,1497.7721465364025,1,2015,FRA,13-Jun-94
Emmanuel MATADI,1497.7547955178457,3,2017,LBR,15-Apr-91
Charles SILMON,1497.7508104432293,5,2015,USA,4-Jul-91
Justin WALKER,1497.7381380667525,1,2015,USA,30-Nov-90
Andrew ROBERTSON,1497.7109400767044,2,2015,GBR,17-Dec-90
Joseph MORRIS,1497.674719123144,1,2015,USA,4-Oct-89
Mouhamadou FALL,1497.6586653017239,1,2018,FRA,25-Feb-92
Yazaldes NASCIMENTO,1497.554331073692,1,2015,POR,17-Apr-86
Keith RICKS,1497.4789326813975,1,2015,USA,9-Oct-90
Sean SAFO-ANTWI,1497.3465610064663,1,2016,GHA,31-Oct-90
Yendountien TIEBEKABE,1497.3364618521175,1,2015,TOG,18-Jan-91
Simon MAGAKWE,1497.310900465118,6,2014,RSA,14-May-86
Jonathan QUARCOO,1497.187564554114,1,2016,NOR,13-Oct-96
Zhenye XIE,1496.8944919518367,8,2018,CHN,17-Aug-93
Diondre BATSON,1496.822014698973,3,2015,USA,13-Jul-92
Aska CAMBRIDGE,1496.682068477507,5,2017,JPN,31-May-93
Ogho-Oghene EGWERO,1496.6467644304714,4,2016,NGR,26-Nov-88
Sean MCLEAN,1496.6101454531831,2,2016,USA,23-Mar-92
Ratu Banuve TABAKAUCORO,1496.4881149408452,2,2015,FIJ,4-Sep-92
Emmanuel BIRON,1496.456383559606,2,2015,FRA,29-Jul-88
Mahamat Goubaye YOUSSOUF,1496.4180348632476,1,2015,CHA,27-Jun-98
Jahvid BEST,1496.3582270422462,1,2016,LCA,30-Jan-89
Youxue MO,1496.3416967024868,1,2016,CHN,10-Feb-96
Boby YASPI,1496.3316268258407,1,2015,INA,28-Oct-87
Yunier PÉREZ,1496.3141450448043,3,2017,CUB,16-Feb-85
Mark ANDERSON,1496.1838813595236,1,2015,BIZ,16-Nov-91
Everton CLARKE,1495.7616287261199,1,2016,JAM,24-Dec-92
Brendon RODNEY,1495.7255221035716,1,2017,CAN,9-Apr-92
Christophe LEMAITRE,1495.668202899178,23,2018,FRA,11-Jun-90
Harry ADAMS,1495.6435597016643,2,2015,USA,27-Nov-89
Holder Ocante DA SILVA,1495.5975895396043,3,2015,GBS,22-Jan-88
Vitor Hugo DOS SANTOS,1495.5218852719363,1,2016,BRA,1-Feb-96
Mario BURKE,1495.4964617204605,1,2017,BAR,18-Mar-97
Dennis LEAL,1495.3136531335367,1,2018,SWE,29-Oct-94
Jamial ROLLE,1495.1652630630315,1,2016,BAH,16-Apr-80
James ELLINGTON,1495.1643133838734,6,2016,GBR,6-Sep-85
Lamont Marcell JACOBS,1495.0788480759336,1,2018,ITA,26-Sep-94
Ján VOLKO,1495.0504723625063,1,2017,SVK,2-Nov-96
Adrian GRIFFITH,1495.0030906385264,1,2016,BAH,11-Nov-84
Richard THOMPSON,1494.9002126201672,37,2016,TTO,7-Jun-85
Aziz OUHADI,1494.7288232679073,5,2016,MAR,24-Jul-84
Akeem HAYNES,1494.6505838650896,2,2016,CAN,3-Nov-92
Jurgen THEMEN,1494.5408951114232,3,2016,SUR,26-Oct-85
Gabriel MVUMVURE,1494.4784164272805,5,2016,ZIM,23-Feb-88
Keston BLEDMAN,1494.4689619619076,30,2017,TTO,8-Mar-88
Reza GHASEMI,1494.4659515825447,4,2016,IRI,24-Jul-87
Abdul Hakim SANI BROWN,1494.4588965490507,3,2017,JPN,6-Mar-99
Aaron BROWN,1494.4099208135299,8,2017,CAN,27-May-92
Peimeng ZHANG,1494.1611506680874,7,2016,CHN,13-Mar-87
Barakat AL HARTHI,1494.026304370699,5,2018,OMA,15-Jun-88
Mark Otieno ODHIAMBO,1493.8356877792926,1,2017,KEN,11-May-93
Federico CATTANEO,1493.7630922421972,1,2017,ITA,14-Jul-93
Edel Rogelio AMORES,1493.6711894965858,1,2018,CUB,5-Oct-98
Austin HAMILTON,1493.4902557865503,1,2017,SWE,29-Jul-97
Jin Wei Timothee YAP,1493.4619977807224,1,2016,SGP,5-Jan-94
Brijesh LAWRENCE,1493.4591625179428,2,2016,SKN,27-Dec-89
Sudirman HADI,1493.3075841966652,1,2016,INA,9-Mar-96
Mohammed ABUKHOUSA,1493.2926730640543,1,2016,PLE,30-Dec-92
Jarrion LAWSON,1493.283768695163,1,2017,USA,6-May-94
Warren FRASER,1493.2666835285945,2,2017,BAH,8-Jul-91
Cameron BURRELL,1493.244656828802,3,2018,USA,11-Sep-94
Méba-Mickaël ZEZE,1493.1684564573798,1,2017,FRA,19-May-94
Henrico BRUINTJIES,1493.0510951169858,6,2018,RSA,16-Jul-93
Darrell WESH,1492.777663432951,1,2016,HAI,21-Feb-92
David LIMA,1492.7098470845804,1,2017,POR,6-Sep-90
Thando ROTO,1492.5166049656482,2,2018,RSA,26-Sep-95
Wilfried KOFFI HUA,1492.48140144757,5,2016,CIV,12-Oct-87
Senoj-Jay GIVANS,1492.4685780912314,1,2017,JAM,30-Dec-93
Samuel GORDON,1492.4340860108582,1,2018,GBR,5-Oct-94
Antoine ADAMS,1492.420169602659,6,2016,SKN,31-Aug-88
Rodman TELTULL,1492.1200350358872,2,2016,PLW,29-Jan-94
Yoshihide KIRYU,1492.1035971185067,7,2018,JPN,15-Dec-95
Paulo André CAMILO DE OLIVEIRA,1492.0966671744925,1,2018,BRA,20-Aug-98
Cejhae GREENE,1491.5549442126767,4,2017,ANT,6-Oct-95
Richard KILTY,1491.2456251232602,10,2017,GBR,2-Sep-89
Jeff DEMPS,1491.1703694081152,3,2018,USA,8-Jan-90
Ramil GULIYEV,1491.1509829950423,2,2018,TUR,29-May-90
Riste PANDEV,1490.241080207069,2,2016,MKD,25-Jan-94
Solomon BOCKARIE,1490.2043543283853,3,2016,NED,18-May-87
Diego PALOMEQUE,1490.126341435843,1,2017,COL,5-Dec-93
Kukyoung KIM,1490.1063019967796,4,2017,KOR,19-Apr-91
Fakhri BIN ISMAIL,1490.0776971430505,2,2016,BRU,6-Mar-91
Jeremy DODSON,1490.008062743872,1,2017,SAM,30-Aug-87
Ambdoul Karim RIFFAYN,1489.5932834292114,1,2017,COM,2-Jun-92
Kemar HYMAN,1489.5106755790362,8,2018,CAY,11-Oct-89
Jean Tarcisius BATAMBOC,1489.4515256318086,1,2017,CMR,1-Oct-87
Beejay LEE,1489.41639937336,2,2017,USA,5-Mar-93
Brandon CARNES,1489.0469432885511,2,2018,USA,6-Mar-95
Andrew POZZI,1488.9791829023593,1,2018,GBR,15-May-92
Ncincilili TITI,1488.969054942944,1,2018,RSA,15-Dec-93
Julian REUS,1488.6957991416766,6,2017,GER,29-Apr-88
Eetu RANTALA,1488.6119469942041,1,2018,FIN,5-Jun-93
O'dain ROSE,1486.8960435842112,3,2018,SWE,19-Jul-92
Ojie EDOBURUN,1486.0432787385262,5,2018,GBR,2-Jun-96
Arthur CISSÉ,1485.9315496654067,3,2018,CIV,29-Dec-96
Adam GEMILI,1485.7877025657162,15,2018,GBR,6-Oct-93
Isiah YOUNG,1483.6040409021925,18,2018,USA,5-Jan-90
Hassan SAAID,1481.9633938089116,3,2017,MDV,4-Mar-92
Churandy MARTINA,1479.6895646511484,32,2018,AHO,3-Jul-84
Kim COLLINS,1477.0634184616595,51,2017,SKN,5-Apr-76
Harry AIKINES-ARYEETEY,1476.7085945541908,19,2018,GBR,29-Aug-88
Alex WILSON,1476.6832048659285,6,2017,SUI,19-Sep-90
Gavin SMELLIE,1475.743032459478,6,2018,CAN,26-Jun-86
