Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Anderson FREITAS HENRIQUES,1500.856720151246,4,2014,BRA,3-Mar-92
Onkabetse NKOBOLO,1500.7842734828926,1,2015,BOT,22-Jul-93
Rondell BARTHOLOMEW,1500.6907364122142,7,2011,GRN,7-Apr-90
Demetrius PINDER,1500.5596993080774,7,2012,BAH,13-Feb-89
Ramon MILLER,1500.4702056081856,6,2013,BAH,17-Feb-87
Ricardo CHAMBERS,1500.4696170922093,5,2011,JAM,7-Oct-84
Andretti BAIN,1500.4227302203103,1,2010,BAH,1-Dec-85
LeJerald BETTERS,1500.296075316502,2,2010,USA,6-Feb-88
Brian MURPHY,1500.2187223198264,1,2012,IRL,16-Sep-82
Dane HYATT,1499.9137645559986,2,2012,JAM,22-Jan-84
Robert TOBIN,1499.8401310278955,1,2010,GBR,20-Dec-83
Taegeon PARK,1499.7700132094474,1,2011,KOR,8-May-91
Oral THOMPSON,1499.5715042108377,1,2010,JAM,11-Dec-82
Andrew STEELE,1499.5432156504144,1,2012,GBR,19-Sep-84
Donald BLAIR-SANFORD,1499.536490485812,1,2012,ISR,2-Feb-87
Xiaosheng LIU,1499.521308995204,1,2010,CHN,5-Jan-88
Arman Gino HALL,1499.4871990327488,2,2013,USA,12-Feb-94
Femi OGUNODE,1499.4502327849652,3,2011,QAT,15-May-91
Claudio LICCIARDELLO,1499.4185540383342,1,2010,ITA,11-Jan-86
Leslie DJHONE,1499.3799576831377,2,2010,FRA,18-Mar-81
Cedric VAN BRANTEGHEM,1499.3492417813986,1,2010,BEL,13-Mar-79
Mathieu GNANLIGO,1499.3371577914063,1,2011,BEN,13-Dec-86
Bershawn JACKSON,1499.272445249756,1,2011,USA,8-May-83
Marcell DEÁK NAGY,1499.2098286608662,1,2012,HUN,28-Jan-92
Sean WROE,1499.1875786433466,1,2011,AUS,18-Mar-85
Marco Francesco VISTALLI,1499.1630532192203,1,2011,ITA,3-Oct-87
Andrae WILLIAMS,1499.1513305637873,1,2010,BAH,12-Jul-83
Nicolau Ernesto PALANCA,1499.1402944026581,1,2011,ANG,15-Nov-88
David GREENE,1499.136192021945,1,2010,GBR,11-Apr-86
Danny MCFARLANE,1499.1221942435625,1,2010,JAM,14-Feb-72
Pako SERIBE,1499.0527892730388,1,2011,BOT,7-Apr-91
Greg NIXON,1499.0449080370981,8,2011,USA,12-Sep-81
Angel CHELALA,1499.0205999645773,2,2015,FRA,23-Aug-89
Josh SCOTT,1499.0156429511624,1,2011,USA,3-Sep-85
David GILLICK,1499.0125030643608,2,2010,IRL,9-Jul-83
Chris CLARKE,1498.9696972005377,1,2011,GBR,25-Jan-90
Jianxin CHEN,1498.9619857314065,1,2011,CHN,10-Jul-87
Mamoudou-Elimane HANNE,1498.8948963372172,1,2013,FRA,6-Mar-88
Vladimir KRASNOV,1498.8170516982575,1,2013,RUS,19-Aug-90
Yoann DECIMUS,1498.6960571053532,1,2011,FRA,30-Nov-87
Ben OFFEREINS,1498.6926082800483,3,2010,AUS,12-Mar-86
William COLLAZO,1498.6870313510963,3,2011,CUB,31-Aug-86
Jordan BOASE,1498.5804286498242,1,2011,USA,10-Oct-85
Shijie DENG,1498.5738087415816,1,2011,CHN,2-Aug-89
Javere BELL,1498.4968211430842,2,2013,JAM,20-Sep-92
Pavel IVASHKO,1498.4558386628285,1,2015,RUS,16-Nov-94
Allodin FOTHERGILL,1498.4465244199569,3,2012,JAM,2-Jul-87
Arnold SORINA,1498.443820122134,1,2011,VAN,6-Jan-88
Pavel TRENIKHIN,1498.4171425854065,4,2012,RUS,24-Mar-86
Felix FRANCOIS,1498.293084833807,1,2012,SWE,8-Nov-90
Tabarie HENRY,1498.2723922355217,9,2012,ISV,1-Dec-87
David NEVILLE,1498.25089369213,8,2011,USA,1-Jun-84
Daundre BARNABY,1498.1964470108924,1,2012,CAN,9-Dec-90
Ahmed Mohamed AL MERJABI,1498.0825424894165,1,2011,OMA,9-Sep-90
Jamaal TORRANCE,1498.0637634194572,6,2011,USA,20-Jul-83
Camara KERFALA,1497.941018766206,1,2011,GUI,7-May-88
Janis LEITIS,1497.7060983853562,1,2012,LAT,13-Apr-89
Thomas SCHNEIDER,1497.669941694775,1,2012,GER,7-Nov-88
Kristijan ERFEMOV,1497.6653783450583,1,2012,MKD,31-Aug-90
Elias AMADO,1497.5994816290906,1,2012,SWE,1986
Marc MACEDOT,1497.523872142303,1,2013,FRA,15-Sep-88
Bereket DESTA,1497.44999193917,1,2012,ETH,23-May-90
Omar JOHNSON,1497.4286191301494,2,2013,JAM,25-Nov-88
Nicholas MAITLAND,1497.3407219461678,1,2013,JAM,27-Nov-89
Sergey ZAYKOV,1497.3129438766177,1,2012,KAZ,23-Sep-87
Nelson STONE,1496.9936033761646,2,2012,PNG,2-Jun-84
Kevin MOORE,1496.8736598412047,1,2013,MLT,29-Jul-90
Jose MELENDEZ,1496.7791534723515,2,2013,VEN,19-May-93
Huadong ZHANG,1496.6196557108283,1,2013,CHN,1-Feb-93
Jeremy WARINER,1496.5292297154092,14,2015,USA,31-Jan-84
LaToy WILLIAMS,1496.4948483436294,1,2013,BAH,28-May-88
Robin VANDERBEMDEN,1496.4296857310555,1,2015,BEL,10-Feb-94
Brian GREGAN,1496.3915132677698,2,2013,IRL,31-Dec-89
Vernon NORWOOD,1496.3827835928228,3,2015,USA,10-Apr-92
Calvin SMITH,1496.3437054258716,7,2013,USA,10-Dec-87
Richard STRACHAN,1496.3023399049496,1,2013,GBR,18-Nov-86
Zaw Win THET,1496.2972999240615,1,2012,MYA,1-Mar-91
Sajjad HASHEMI,1496.1806223520416,1,2012,IRI,22-Aug-91
Julien WATRIN,1496.1090202440676,1,2014,BEL,27-Jun-92
Yannick FONSAT,1496.0969998073824,1,2013,FRA,16-Jun-88
Dimitri GAEL,1496.007624089475,1,2015,FRA,8-Oct-85
Michael BINGHAM,1495.939127423413,10,2013,GBR,13-Apr-86
Abdoulaye TOURE,1495.8710172402311,1,2013,FRA,21-Aug-88
Peter MATTHEWS,1495.8117067654007,3,2015,JAM,13-Nov-89
Hamdinou CHEIKH EL WELY,1495.783670698048,1,2013,MTN,7-Jul-94
Erison HURTAULT,1495.5150915653016,6,2012,DMA,29-Dec-84
Kind BUTLER,1495.324481682229,1,2015,USA,8-Apr-89
Michael BERRY,1495.2675137892775,1,2015,USA,10-Dec-91
Jakub KRZEWINA,1495.0939364436244,1,2014,POL,10-Oct-89
Johan WISSMAN,1495.0704070298698,4,2013,SWE,2-Nov-82
Augusto José STANLEY,1495.0161413878989,2,2012,PAR,3-Aug-87
Marcin MARCINISZYN,1494.878719887537,4,2012,POL,7-Sep-82
Angelo GARLAND,1494.8053776513837,1,2013,TKS,24-Jul-94
Oscar PISTORIUS,1494.7251691981796,9,2012,RSA,22-Nov-86
Abbas Abubakar ABBAS,1494.7214298543727,1,2015,BRN,17-May-96
Riker HYLTON,1494.686648886406,3,2013,JAM,13-Dec-88
Michael MATHIEU,1494.6739879794227,3,2015,BAH,24-Jun-84
Bahaa AL FARRA,1494.5768113116842,2,2012,PLE,10-Mar-91
Hederson ALVES ESTEFANI,1494.367088683411,1,2015,BRA,11-Sep-91
Josh MANCE,1494.2366823888356,8,2014,USA,21-Mar-92
Jordan GEENEN,1494.1743543498324,1,2015,FRA,11-Aug-94
Matteo GALVAN,1494.1513312843335,4,2014,ITA,24-Aug-88
Karsten WARHOLM,1494.0010134998151,1,2015,NOR,28-Feb-96
Kamghe GABA,1493.2118135134804,1,2014,GER,13-Jan-84
Luka JANEŽIČ,1492.8644740719337,1,2015,SLO,14-Nov-95
Jean-francois ANDRE,1492.187559684471,1,2015,FRA,27-Mar-90
Mame-Ibra ANNE,1492.1739693520292,3,2015,FRA,7-Nov-89
Delano WILLIAMS,1491.99273304611,1,2015,GBR,23-Dec-93
Alphas Leken KISHOYIAN,1491.7715591128776,1,2015,KEN,1-Jan-94
Nigel LEVINE,1491.6977593865254,11,2014,GBR,30-Apr-89
Dylan BORLÉE,1491.594326723708,2,2015,BEL,20-Sep-92
Kyle CLEMONS,1491.4517379395593,2,2015,USA,27-Aug-90
Martyn ROONEY,1491.2431457624225,27,2015,GBR,3-Apr-87
Hugo DE SOUSA,1490.5834806029434,1,2015,BRA,5-Mar-87
Antoine GILLET,1490.427912961446,2,2015,BEL,22-Mar-88
Abdalelah HAROUN,1490.4188596783413,2,2015,QAT,1-Jan-97
Jarryd DUNN,1490.3374551500124,1,2015,GBR,30-Jan-92
Aliaksandr LINNIK,1490.1889428884188,1,2015,BLR,28-Jan-91
Chenbin ZHU,1490.103156187322,1,2015,CHN,17-Mar-90
Ak. Hafiy Tajuddin ROSITI,1489.5239048045974,3,2013,BRU,4-Jul-91
Yuzo KANEMARU,1489.504925389653,7,2015,JPN,18-Sep-87
Mohamed Ashour KHWAJA,1488.967875817381,1,2015,LBA,11-Jan-87
Abdoulaye DEMBELE,1488.9438755566252,1,2015,FRA,24-Apr-87
Alberth BRAVO,1488.6092848437065,3,2015,VEN,29-Aug-87
Winston GEORGE,1485.4417319280856,3,2015,GUY,19-May-87
Zhongze GUO,1484.9789120727964,1,2015,CHN,7-Aug-96
Liemarvin BONEVACIA,1484.81526865044,6,2015,NED,5-Apr-89
Bralon TAPLIN,1484.709435008144,1,2015,GRN,8-May-92
Berend KOEKEMOER,1484.6056445165646,1,2015,RSA,12-Jun-95
Nery BRENES,1484.529196163864,10,2015,CRC,25-Sep-85
Gustavo CUESTA,1483.7851779268358,3,2015,DOM,14-Nov-88
Nick EKELUND ARENANDER,1482.7307845191176,6,2015,DEN,23-Jan-89
Conrad WILLIAMS,1482.5181788790824,10,2014,GBR,20-Mar-82
Vitaliy BUTRYM,1481.9024615101657,2,2015,UKR,10-Jan-91
Rusheen MCDONALD,1475.7476010216874,9,2015,JAM,17-Aug-92
Pavel MASLÁK,1473.9445025191048,19,2015,CZE,21-Feb-91
Edino STEELE,1472.1526987561315,4,2015,JAM,1-Jun-87
