Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Elaine THOMPSON,1677.1969577013685,18,2017,JAM,28-Jun-92
Tori BOWIE,1630.124972808876,19,2017,USA,27-Aug-90
Marie-Josée TA LOU,1606.483317319314,21,2017,CIV,18-Nov-88
Dafne SCHIPPERS,1593.809833122385,26,2017,NED,15-Jun-92
Shelly-Ann FRASER-PRYCE,1560.0006173122565,44,2016,JAM,27-Dec-86
Blessing OKAGBARE-IGHOTEGUONOR,1555.4993953670294,54,2017,NGR,9-Oct-88
Murielle AHOURÉ,1552.3864017211238,38,2017,CIV,23-Aug-87
Michelle-Lee AHYE,1550.8405595719041,31,2017,TTO,10-Apr-92
English GARDNER,1549.5376845294647,20,2016,USA,22-Apr-92
Rosângela SANTOS,1517.2177209142508,16,2017,BRA,20-Dec-90
Morolake AKINOSUN,1515.6173674692016,12,2017,USA,17-May-94
Kelly-Ann BAPTISTE,1514.259612130093,29,2017,TTO,14-Oct-86
Dina ASHER-SMITH,1514.2297891595567,9,2017,GBR,4-Dec-95
Veronica CAMPBELL-BROWN,1512.6523424640427,28,2017,JAM,15-May-82
Kerron STEWART,1511.0420041741263,28,2016,JAM,16-Apr-84
Jura LEVY,1509.1291001484487,9,2017,JAM,4-Nov-90
Crystal EMMANUEL,1508.081643396713,5,2017,CAN,27-Nov-91
Semoy HACKETT,1507.8369292830062,4,2016,TTO,27-Nov-88
Jenna PRANDINI,1504.7022046445845,1,2016,USA,20-Nov-92
Myriam SOUMARE,1504.5965109950407,18,2014,FRA,29-Oct-86
Carina HORN,1504.3278973308106,13,2017,RSA,9-Mar-89
Tianna BARTOLETTA,1504.1946139073327,23,2017,USA,30-Aug-85
Daryll NEITA,1504.068535613464,9,2017,GBR,29-Aug-96
Carmelita JETER,1503.5926926359166,38,2016,USA,24-Nov-79
Sherone SIMPSON,1503.1156199143957,16,2015,JAM,12-Aug-84
Mujinga KAMBUNDJI,1502.4961363501197,14,2017,SUI,17-Jun-92
Candyce MCGRONE,1501.822529189214,3,2015,USA,24-Mar-89
Marshevet HOOKER,1501.4093313166172,11,2013,USA,25-Sep-84
Ivet LALOVA-COLLIO,1501.3588320779547,23,2017,BUL,18-May-84
Allyson FELIX,1501.3093475709861,10,2014,USA,18-Nov-85
Stella AKAKPO,1501.1575008350355,6,2016,FRA,28-Feb-94
Natasha MORRISON,1501.00571465343,10,2017,JAM,17-Nov-92
LaVerne JONES-FERRETTE,1500.9655250273386,3,2012,ISV,16-Sep-81
Carolle ZAHI,1500.829921560991,3,2017,CIV,12-Jun-94
Aleen BAILEY,1500.8282031005524,13,2014,JAM,25-Nov-80
Samantha HENRY-ROBINSON,1500.805781700672,6,2015,JAM,25-Sep-88
Marine LENERAND,1500.6229552917093,1,2015,FRA,4-Dec-95
Patricia BUVAL,1500.5518694782832,1,2013,FRA,22-Jan-76
Tatjana PINTO,1500.2858662496105,5,2016,GER,2-Jul-92
Octavious FREEMAN,1500.2330196449973,4,2014,USA,20-Apr-92
Shashalee FORBES,1500.2059602118302,1,2017,JAM,10-May-96
Olga BELKINA,1500.1626224501542,1,2012,RUS,23-Aug-90
Nelky CASABONA,1500.127724654994,1,2011,CUB,12-May-84
Lekeisha LAWSON,1500.0970432321221,4,2014,USA,3-Jun-87
Guzel KHUBBIEVA,1500.0665519184422,2,2012,UZB,2-May-76
Tameka WILLIAMS,1500.0235437820293,1,2012,SKN,31-Aug-89
Chandra STURRUP,1500.007500315265,5,2010,BAH,12-Sep-71
Aleksandra FEDORIVA-SPAYER,1499.9827086648547,2,2011,RUS,13-Sep-88
Leena GÜNTHER,1499.9140568040873,1,2011,GER,16-Apr-91
Me'Lisa BARBER,1499.9124322977855,1,2010,USA,4-Oct-80
Céline BAUSIVOIR,1499.826636466059,1,2013,FRA,8-Sep-94
Maja MIHALINEC,1499.7988718766244,1,2015,SLO,17-Dec-89
Oludamola OSAYOMI,1499.7769417722081,4,2012,NGR,26-Jun-86
Consuella MOORE,1499.769819651499,1,2010,USA,29-Aug-81
Laura TURNER,1499.7590361556704,2,2011,GBR,12-Aug-82
Yasmin KWADWO,1499.7449080198521,2,2011,GER,9-Nov-90
Jeanette KWAKYE,1499.7042030799464,3,2011,GBR,20-Mar-83
Audrey ALLOH,1499.6857784631998,1,2010,ITA,21-Jul-87
Lan JIANG,1499.6848333236062,1,2010,CHN,27-Jun-89
Carrie RUSSELL,1499.6715169821668,8,2014,JAM,18-Oct-90
Jiabei YE,1499.6509624462064,1,2011,CHN,20-Jan-93
Stephanie DURST,1499.631184512026,1,2011,USA,6-Jan-82
Ching-Hsien LIAO,1499.6295370794464,1,2011,TPE,22-Jun-94
Hyelim JUNG,1499.62214081899,1,2011,KOR,1-Jun-87
LaKya BROOKINS,1499.6112249912435,1,2011,USA,28-Jul-89
Andreea OGRĂZEANU,1499.5986240019138,2,2012,ROU,24-Mar-90
LaShauntea MOORE,1499.5927566123405,6,2012,USA,31-Jul-83
Solenn COMPPER,1499.570188692921,1,2015,FRA,14-Mar-95
Qiuping LIANG,1499.509919588047,1,2011,CHN,11-Mar-88
Joice MADUAKA,1499.4687402162383,2,2010,GBR,30-Sep-73
Katherine ENDACOTT,1499.4684722882278,2,2010,GBR,29-Jan-80
Kellie WELLS,1499.4334581983062,1,2012,USA,16-Jul-82
Amatercia QUIVE,1499.4320117757497,1,2011,MOZ,14-Mar-87
Joanne Priscilla LOUTOY,1499.4314612451508,1,2011,SEY,31-Dec-92
Cynthia LEDUC,1499.4001939712293,1,2013,FRA,16-Feb-97
Hayley MILLS-JONES,1499.3701303072185,1,2012,GBR,4-Sep-88
Nimet KARAKUS,1499.3573181470947,1,2012,TUR,23-Jan-93
Kerri Ann MITCHELL,1499.3565448312938,1,2012,CAN,29-Mar-83
Maria BELIMPASAKI,1499.294458415844,1,2012,GRE,19-Jun-91
Phobay KUTU-AKOI,1499.2858444370277,2,2012,LBR,3-Dec-87
Irene EKELUND,1499.2525675899833,1,2013,SWE,8-Mar-97
Pollara COBB,1499.2342960260353,1,2011,GUM,29-Jan-92
