Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Stef VANHAEREN,1499.5627181388982,1,2013,BEL,15-Jan-92
Vincent Kiplangat KOSGEI,1499.5606653102977,3,2012,KEN,11-Nov-85
Yuta KONISHI,1499.5542080571086,1,2015,JPN,31-Jul-90
Mowen BOINO,1499.549111238688,1,2013,PNG,16-Dec-79
Viktor LEPTIKOV,1499.531020735411,1,2012,KAZ,2-Jul-87
Winder Bolivar CUEVAS,1499.5218943233308,1,2012,DOM,1-Aug-88
Jonathan PUEMI,1499.4825362841357,1,2013,SUI,7-Apr-91
Yoann DECIMUS,1499.4601849062196,1,2013,FRA,30-Nov-87
Mohamed SEGHAIER,1499.3285300403727,2,2016,TUN,18-Jul-88
Zhilong LI,1499.2880341178543,3,2012,CHN,9-Mar-88
Pieter BENEKE,1499.2667016904654,1,2013,RSA,18-Jul-90
Isa PHILLIPS,1499.252212277745,12,2013,JAM,22-Apr-84
Petter OLSON,1499.2495635726639,1,2014,SWE,14-Feb-91
Niall FLANNERY,1499.1908013836673,5,2015,GBR,26-Apr-91
Tom BURTON,1499.1755558509421,1,2015,GBR,29-Jan-88
Rhys WILLIAMS,1499.1658353037687,13,2014,GBR,27-Feb-84
Matěj MACH,1499.0985226683974,1,2016,CZE,17-Nov-97
Mohamed TOUATI,1498.99483047155,2,2019,TUN,9-Sep-98
Tristan THOMAS,1498.9414344427064,5,2013,AUS,23-May-86
Jaheel HYDE,1498.9240551390415,6,2019,JAM,2-Feb-97
Roxroy CATO,1498.8967287980952,6,2016,JAM,1-May-88
Michael COCHRANE,1498.8816692871978,1,2015,NZL,13-Aug-91
Félix SÁNCHEZ,1498.8214614406963,32,2015,DOM,30-Aug-77
Georg FLEISCHHAUER,1498.8166137476564,8,2013,GER,21-Oct-88
Joachim SANDBERG,1498.7141263711662,1,2016,NOR,18-May-95
Yuki MATSUSHITA,1498.6491942864754,3,2016,JPN,9-Sep-91
Andrés Byron SILVA,1498.5742853179775,6,2016,URU,27-Mar-86
Mohamed SHAIB,1498.4056196673369,1,2017,SUD,1998
Leonardo CAPOTOSTI,1498.3302182494167,2,2015,ITA,24-Jul-88
Jordin ANDRADE,1498.2919599331976,3,2017,CPV,5-May-92
Takayuki KISHIMOTO,1498.2806076187449,4,2015,JPN,6-May-90
David KENDZIERA,1498.1821227685332,7,2019,USA,9-Sep-94
Wen CHENG,1498.140924511506,6,2015,CHN,6-Apr-89
Johannes Gerhardus MARITZ,1498.1376274942386,1,2015,NAM,20-Dec-90
Dmitriy KOBLOV,1498.1183597020888,1,2016,KAZ,30-Nov-92
Miloud RAHMANI,1498.02084076266,3,2016,ALG,30-Oct-83
Saber BOUKEMOUCHE,1498.019852518187,1,2015,ALG,20-Apr-92
Mahau SUGUIMATI,1498.0101785652128,8,2016,BRA,13-Nov-84
Oskari MÖRÖ,1497.9589815992863,3,2016,FIN,31-Jan-93
Øyvind Strømmen KJERPESET,1497.8635265235603,2,2016,NOR,12-Dec-91
Michael BULTHEEL,1497.8538775935604,11,2016,BEL,30-Jun-86
Mickael FRANCOIS,1497.8451828198858,4,2015,FRA,12-Mar-88
Michael STIGLER,1497.7879651210685,4,2017,USA,4-May-92
Jonathan CARBE,1497.6858701308302,1,2016,SWE,22-Mar-90
Yusuke ISHIDA,1497.6240463627173,1,2017,JPN,25-May-95
Thomas BARR,1497.6176170691326,24,2019,IRL,24-Jul-92
Nicholas BETT,1497.567769040218,13,2018,KEN,27-Jan-90
Juander SANTOS,1497.5075047189316,4,2018,DOM,7-May-95
Abdelmalik LAHOULOU,1497.4883217848692,12,2019,ALG,7-May-92
Dylan OWUSU,1497.4696799848662,1,2018,BEL,23-Sep-97
Le Roux HAMMAN,1497.3657007722427,1,2016,RSA,6-Jan-92
Kurt Leone COUTO,1497.3358582395417,8,2016,MOZ,14-May-85
Keisuke NOZAWA,1497.2490975905662,3,2016,JPN,7-Jun-91
Martin KUČERA,1497.2428981264638,1,2016,SVK,10-May-90
Quincy DOWNING,1497.0738659240571,2,2017,USA,16-Jan-93
Guillermo RUGGERI,1497.0255918832718,1,2017,ARG,26-Mar-92
Dany BRAND,1496.9200735401032,3,2019,SUI,23-Feb-96
Fernando VEGA,1496.7782822770614,2,2019,MEX,19-Feb-98
Eric ALEJANDRO,1496.6239444034977,7,2016,PUR,15-Apr-86
Miles UKAOMA,1496.5557117272751,4,2016,NGR,21-Jul-92
Eric CRAY,1496.5303463835783,5,2016,PHI,6-Nov-88
Amadou NDIAYE,1496.3270216099952,2,2016,SEN,6-Dec-92
Jaak-Heinrich JAGOR,1496.283114645335,4,2017,EST,11-May-90
Kemar MOWATT,1496.2382374932,6,2019,JAM,12-Mar-95
Lorenzo VERGANI,1496.2224777058632,1,2017,ITA,4-Sep-93
LJ VAN ZYL,1496.0221874605456,40,2017,RSA,20-Jul-85
Ryo KAJIKI,1495.9182986106225,1,2017,JPN,8-Dec-95
Khallifah ROSSER,1495.8656934150565,1,2019,USA,13-Jul-95
Nick SMIDT,1495.4340164081084,3,2019,NED,12-May-97
Dharun AYYASAMY,1495.4129345226843,1,2019,IND,31-Dec-96
Aron Kipchumba KOECH,1495.363167327477,8,2017,KEN,27-Jan-90
Julien BONVIN,1495.2434303885539,1,2018,SUI,10-Jan-99
Ricardo CUNINGHAM,1494.9014998009316,2,2017,JAM,10-Apr-82
Mattia TAJANA,1494.8780093635642,2,2018,SUI,23-Aug-96
Ali MEHBOOB,1494.7024231867863,1,2017,PAK,10-Apr-90
Pablo Andres IBAÑEZ GUEVARA,1494.6055452229991,1,2017,ESA,28-Oct-98
Ephraim LERKIN,1494.4321497642977,1,2017,PNG,27-Nov-97
Jehue GORDON,1494.3629982112843,37,2016,TTO,15-Dec-91
Cornel FREDERICKS,1494.2072325966376,25,2018,RSA,3-Mar-90
Jose Luis GASPAR,1494.1173734965937,2,2017,CUB,25-Aug-95
Jeffery GIBSON,1493.759383121403,13,2019,BAH,15-Aug-90
Maoulida DAROUECHE,1493.5626588470654,4,2016,COM,7-Feb-90
Mahdi PIRJAHAN,1493.473983084003,1,2019,IRI,23-Sep-99
Nahom YIRGA,1493.321393527587,1,2018,SUI,1-Sep-01
Kenneth SELMON,1493.292077455373,2,2019,USA,27-Aug-96
Chris MCALISTER,1493.2478290842164,3,2019,GBR,3-Dec-95
Sergio FERNÁNDEZ,1493.1832505698708,5,2019,ESP,1-Apr-93
Rilwan ALOWONLE,1493.1810176721197,2,2019,NGR,12-Dec-93
Carl BENGTSTRÖM,1492.3864259100546,1,2019,SWE,13-Jan-00
Creve Armando MACHAVA,1492.1603451017083,2,2019,MOZ,8-Feb-96
Victor COROLLER,1491.9247847119045,3,2018,FRA,29-Jan-97
Isak ANDERSSON,1491.6749408133496,2,2018,SWE,29-Jan-96
Rasmus MÄGI,1490.2262139719787,34,2019,EST,4-May-92
Constantin PREIS,1489.6903152691566,1,2019,GER,16-May-98
Mamadou Kasse HANN,1489.5882436915458,22,2019,SEN,10-Oct-86
Zhiqiang FENG,1489.2586732161567,1,2019,CHN,14-Apr-98
Wilfried HAPPIO,1489.248495507147,1,2019,FRA,22-Sep-98
Sebastian RODGER,1488.9239290522441,8,2019,GBR,29-Jun-91
Alain-Hervé MFOMKPA,1487.9658929452667,4,2019,SUI,4-Jun-96
Chieh CHEN,1487.9486011725253,4,2019,TPE,8-May-92
Masaki TOYODA,1487.63778233197,2,2019,JPN,17-Jan-98
Lindsay HANEKOM,1487.0446721147941,2,2019,RSA,15-May-93
Jack GREEN,1486.5941394236825,19,2018,GBR,6-Oct-91
José Reynaldo BENCOSME DE LEON,1486.1181271374044,8,2019,ITA,16-May-92
Artur TEREZAN,1485.9830629592257,1,2019,BRA,8-May-91
Andrea ERCOLANI VOLTA,1484.7338459118962,1,2019,SMR,20-Apr-95
Amere LATTIN,1484.5326851658838,5,2019,USA,12-Jul-97
Malique SMITH,1484.4895546484881,1,2019,ISV,9-Nov-97
Jacob PAUL,1483.2470834413066,4,2019,GBR,6-Feb-95
Kariem HUSSEIN,1481.979054328035,24,2019,SUI,4-Jan-89
Ned Justeen AZEMIA,1481.4580321761077,2,2019,SEY,21-Aug-97
Patryk DOBEK,1477.475434078222,15,2019,POL,13-Feb-94
Marcio TELES,1473.8177908285643,4,2019,BRA,27-Jan-94
