Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Mary BALLINGER,1497.484373877418,1,2013,USA,5-May-88
Karoline Bjerkeli GRØVDAL,1497.2865413840263,4,2011,NOR,14-Jun-90
Stephanie REILLY,1497.2719575844374,3,2012,IRL,23-Feb-78
Özlem KAYA,1497.0947459639387,3,2015,TUR,20-Apr-90
Annuo YIN,1496.9935798114473,1,2012,CHN,23-Mar-92
Lisa AGUILERA,1496.8059744394193,7,2011,USA,30-Nov-79
Geneviève LALONDE,1496.7084828963295,2,2015,CAN,5-Sep-91
Claire PERRAUX,1496.454512553506,2,2013,FRA,6-Oct-87
Eunice JEPKORIR,1496.178486240157,2,2015,KEN,17-Feb-82
Matylda KOWAL,1496.0433044628166,1,2012,POL,11-Jan-89
Cristina CASANDRA,1495.9625766864187,4,2012,ROU,1-Feb-77
Helen HOFSTEDE,1495.6693391975791,2,2013,NED,31-Dec-80
Shalaya KIPP,1495.6639824611352,3,2013,USA,19-Aug-90
Maruša MIŠMAŠ,1495.611894391006,1,2015,SLO,24-Oct-94
Polina JELIZAROVA,1495.4181311048303,6,2013,LAT,1-May-89
Korene HINDS,1495.260743841854,6,2012,JAM,18-Jan-76
Ann GATHONI,1494.7856088004837,1,2015,KEN,5-Mar-98
Mei WANG,1494.327916287722,1,2014,CHN,22-Dec-93
Angela María FIGUEROA,1494.1586972120149,2,2012,COL,28-Jun-84
Gladys Jerotich KIPKEMOI,1494.14646979506,9,2014,KEN,15-Oct-86
Leah O'CONNOR,1494.139038207793,1,2015,USA,30-Aug-92
Sara HALL,1494.0909237767137,4,2013,USA,15-Apr-83
Jamie CHEEVER,1494.0255578823107,2,2014,USA,28-Feb-87
Camilla RICHARDSSON,1493.911804259308,1,2015,FIN,14-Sep-93
Fancy CHEROTICH,1493.8414025475417,7,2014,KEN,10-Aug-90
Lucie SEKANOVÁ,1493.830191079302,1,2015,CZE,5-Aug-89
Natalya KOLOSKOVA,1493.7319803359087,2,2015,RUS,19-Jul-88
Sanaa KOUBAA-SCHRETZMAIR,1493.7231408162484,1,2015,GER,6-Jan-85
Maria Cristina MANCEBO,1493.6036721165485,1,2014,DOM,29-Aug-91
Rebeka STOWE,1493.3611272437884,1,2015,USA,9-Mar-90
Roseline CHEPNGETICH,1492.9467059201165,2,2015,KEN,17-Jun-97
Klara BODINSSON,1492.7946161978648,1,2015,SWE,11-Jun-90
Aisha PRAUGHT-LEER,1492.7442731589194,2,2015,USA,14-Dec-89
Sudha SINGH,1492.6584066002392,3,2013,IND,25-Jun-86
Michelle FINN,1492.3175516435535,1,2015,IRL,16-Dec-89
Mekdes BEKELE,1492.1797068158648,7,2014,ETH,20-Jan-87
Sviatlana KUDZELICH,1492.107050662572,5,2015,BLR,7-May-87
Amina BETTICHE,1492.0401957488161,4,2015,ALG,14-Dec-87
Ophélie CLAUDE-BOXBERGER,1491.9537527684965,1,2015,FRA,18-Oct-88
Tuğba GÜVENÇ,1491.6894838038156,1,2015,TUR,9-Jul-94
Erin TESCHUK,1491.382500625794,1,2015,CAN,25-Oct-94
Diana MARTÍN,1491.2489587669802,6,2015,ESP,1-Apr-81
Muriel CONEO PAREDES,1490.6001899647922,1,2015,COL,15-Mar-87
Maeva DANOIS,1490.578517452043,1,2015,FRA,10-Mar-93
Buzuayehu MOHAMED,1490.5690679201577,2,2015,ETH,4-Jan-96
Beverly RAMOS,1490.3128911838307,9,2014,PUR,24-Aug-87
Victoria MITCHELL,1489.7477486756538,1,2015,AUS,25-Apr-82
Joan CHEPKEMOI,1489.437706249585,2,2015,KEN,24-Nov-93
Kerry O’FLAHERTY,1489.2588518946832,1,2015,IRL,15-Jul-81
Nicole BUSH,1487.5155086371292,5,2015,USA,4-Apr-86
Xinyan ZHANG,1487.4415174516562,1,2015,CHN,9-Feb-94
Fabienne SCHLUMPF,1487.0294045851415,2,2015,SUI,17-Nov-90
Bridget FRANEK,1486.560085800816,15,2015,USA,8-Nov-87
Natalya ARISTARKHOVA,1485.5377930443674,2,2015,RUS,31-Oct-89
Lyudmila LEBEDEVA,1485.4176782266236,2,2015,RUS,23-May-90
Rosa FLANAGAN,1484.5866992530073,1,2015,NZL,28-Feb-96
Birtukan Fente ALEMU,1484.3322805245543,11,2015,ETH,18-Jun-89
Birtukan ADAMU,1483.9587919786923,16,2015,ETH,29-Apr-92
Silvia DANEKOVA,1483.7330871876588,4,2015,BUL,7-Feb-83
Eilish MCCOLGAN,1483.6502604746856,12,2014,GBR,25-Nov-90
Katarzyna KOWALSKA,1483.5921770816872,13,2015,POL,7-Apr-85
Genevieve LACAZE,1483.2885806005672,6,2015,AUS,4-Aug-89
Sandra ERIKSSON,1479.040174383752,8,2015,FIN,4-Jun-89
Sara Louise TREACY,1477.062232377487,2,2015,IRL,22-Jun-89
Rolanda BELL,1472.5632860363955,4,2015,PAN,27-Oct-87
Charlotta FOUGBERG,1458.9317321348162,6,2015,SWE,19-Jun-85
