Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Francena MCCORORY,1605.585594967853,39,2015,USA,20-Oct-88
Allyson FELIX,1594.2454410690884,16,2015,USA,18-Nov-85
Shaunae MILLER-UIBO,1588.6840993412115,6,2015,BAH,15-Apr-94
Stephenie Ann MCPHERSON,1560.9982512983424,24,2015,JAM,25-Nov-88
Sanya RICHARDS-ROSS,1558.7009550428168,22,2015,USA,26-Feb-85
Amantle MONTSHO,1536.9968320190978,44,2014,BOT,4-Jul-83
Christine OHURUOGU,1530.5128341826735,30,2015,GBR,17-May-84
Novlene WILLIAMS-MILLS,1527.9558595140334,48,2015,JAM,26-Apr-82
Shericka JACKSON,1524.528209285108,3,2015,JAM,16-Jul-94
Natasha HASTINGS,1523.5490374082265,34,2015,USA,23-Jul-86
Christine DAY,1513.86760516722,19,2015,JAM,23-Aug-86
Nataliya PYHYDA,1508.8457715624616,8,2015,UKR,30-Jan-81
Patience Okon GEORGE,1505.1446274920595,2,2015,NGR,25-Nov-91
Maeva CONTION,1505.0700301076786,1,2015,FRA,31-May-92
Phyllis FRANCIS,1503.194260767134,6,2015,USA,4-May-92
Joan MEDJID,1502.7991015953376,2,2015,FRA,29-Sep-95
Anastasia LE-ROY,1501.9180985796145,1,2014,JAM,11-Sep-87
Kseniya RYZHOVA,1501.4617167342867,4,2013,RUS,19-Apr-87
Antonina KRIVOSHAPKA,1501.4128381804844,7,2011,RUS,21-Jul-87
Rose-Marie WHYTE-ROBINSON,1501.266944897236,18,2013,JAM,8-Sep-86
Joanne CUDDIHY,1501.2575626019548,3,2012,IRL,11-May-84
Joanna ATKINS,1500.997580750691,3,2014,USA,31-Jan-89
DeeDee TROTTER,1500.9621157499528,12,2014,USA,8-Dec-82
Tiguida DIAROUMA,1500.9602142802482,1,2013,FRA,7-Jun-94
Alina LOHVYNENKO,1500.9401803897763,2,2012,UKR,18-Jul-90
Ndeye SOUMAH FATOU,1500.9341991635704,2,2011,SEN,6-Apr-86
Marie GAYOT,1500.7196161120792,14,2015,FRA,18-Dec-89
Carol RODRÍGUEZ,1500.4275015980393,2,2012,PUR,16-Dec-85
Geisa Aparecida COUTINHO,1500.4274127177014,5,2015,BRA,1-Jun-80
Omolara OMOTOSHO,1500.1922959529902,4,2013,NGR,24-May-93
Shereefa LLOYD,1500.0813339260385,1,2010,JAM,2-Sep-82
Debbie DUNN,1500.0415408462231,16,2012,USA,26-Mar-78
Ashley SPENCER,1500.0011109502211,2,2013,USA,8-Jun-93
Anais DESROSES,1499.847544134706,1,2015,FRA,3-Jun-89
Antonina YEFREMOVA,1499.7763177831762,1,2011,UKR,19-Jul-81
Marta MILANI,1499.71327271861,3,2011,ITA,9-Mar-87
Lashinda DEMUS,1499.6666827385795,1,2010,USA,10-Mar-83
Kseniya ZADORINA,1499.6480282773068,1,2011,RUS,2-Mar-87
Natalya ANTYUKH,1499.6349639100886,2,2012,RUS,26-Jun-81
Mariya MIKHAILYUK,1499.6044796525957,1,2015,RUS,29-Jan-91
Svetlana USOVICH,1499.445521062392,1,2012,BLR,14-Oct-80
Keshia KIRTZ,1499.4296494689993,2,2013,USA,30-Jan-88
Aymeé MARTÍNEZ,1499.2490767845325,1,2011,CUB,17-Nov-88
Victoria BARR,1499.2013972079417,1,2010,GBR,14-Apr-82
