Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Giulia MARTINELLI,1499.9425775416007,1,2011,ITA,16-Jun-91
Tina BROWN,1499.9382079691295,1,2010,GBR,22-Aug-76
Shayla HOULIHAN,1499.9230806140254,1,2010,USA,26-Feb-85
Ulrika FLODIN,1499.921007540699,1,2010,SWE,9-Feb-75
Lyudmila REMESLOVA,1499.9168330746725,1,2012,RUS,13-Aug-87
Hatti ARCHER,1499.914812237579,2,2011,GBR,2-Feb-82
Ruth Bosibori NYANGAU,1499.8994151316383,1,2013,KEN,2-Jan-88
Genevieve LACAZE,1499.896828736606,16,2017,AUS,4-Aug-89
Zenaide VIEIRA,1499.896321806165,1,2010,BRA,25-Jun-85
Barbara PARKER,1499.896192991103,10,2012,GBR,8-Nov-82
Kara JUNE,1499.8925956112967,1,2010,USA,10-Aug-82
Delilah DICRESCENZO,1499.889302678091,2,2011,USA,9-Feb-83
Christine Kambua MUYANGA,1499.886578463439,1,2011,KEN,21-Mar-91
Mardrea HYMAN,1499.8835105078128,1,2011,JAM,22-Dec-72
Zhenzhu LI,1499.8572415064882,2,2012,CHN,13-Dec-85
Minori HAYAKARI,1499.8545848050321,1,2011,JPN,29-Nov-72
Elizabeth MUENI,1499.853027225543,2,2010,KEN,28-Dec-91
Helen CLITHEROE,1499.8518840278505,2,2010,GBR,2-Jan-74
Eva ARIAS,1499.840109420023,1,2011,ESP,8-Oct-80
Elodie OLIVARES,1499.8380505565165,1,2012,FRA,22-May-76
Sophie DUARTE,1499.8305905818365,3,2011,FRA,31-Jul-81
Lindsay ALLEN,1499.8303178455544,1,2011,USA,30-Jun-86
Jana SUSSMANN,1499.8280131778286,1,2011,GER,12-Oct-90
Natalya GORCHAKOVA,1499.824092362978,2,2013,RUS,17-Apr-83
Almaz AYANA,1499.8207768665052,6,2013,ETH,21-Nov-91
Emily STEWART,1499.768564472407,1,2012,GBR,24-Dec-91
Phanencer CHEMION,1499.7472789643239,2,2012,KEN,8-Apr-89
Clarisse CRUZ,1499.7414828817232,3,2013,POR,9-Jul-78
Magdalyne MASAI,1499.7394818487255,2,2015,KEN,21-Nov-93
Yuan JIN,1499.7294494156122,1,2012,CHN,11-Feb-88
Svitlana SHMIDT,1499.7168337989374,1,2011,UKR,20-Mar-90
Marcela LUSTIGOVÁ,1499.7167665516977,1,2011,CZE,11-Nov-82
Kaltoum BOUAASAYRIYA,1499.7127167570525,1,2012,MAR,23-Aug-82
Wioletta FRANKIEWICZ,1499.7116011947544,3,2012,POL,9-Jun-77
Dorcus INZIKURU,1499.6805106203365,3,2012,UGA,2-Feb-82
Mary BALLINGER,1499.6739748545133,1,2013,USA,5-May-88
Stephanie REILLY,1499.646445702943,3,2012,IRL,23-Feb-78
Colleen QUIGLEY,1499.6362745762613,10,2019,USA,20-Nov-92
Shalaya KIPP,1499.6144406203343,4,2016,USA,19-Aug-90
Annuo YIN,1499.6103679435637,1,2012,CHN,23-Mar-92
Lisa AGUILERA,1499.5860542873486,7,2011,USA,30-Nov-79
Maruša MIŠMAŠ,1499.5602816595872,6,2019,SLO,24-Oct-94
Eunice JEPKORIR,1499.5047318167244,2,2015,KEN,17-Feb-82
Cristina CASANDRA,1499.4767499385598,4,2012,ROU,1-Feb-77
Helen HOFSTEDE,1499.4387463600062,2,2013,NED,31-Dec-80
Polina JELIZAROVA,1499.4061897911859,6,2013,LAT,1-May-89
Matylda KOWAL,1499.3976639905661,2,2016,POL,11-Jan-89
Korene HINDS,1499.3857924019042,6,2012,JAM,18-Jan-76
Leah O'CONNOR,1499.2734942215548,2,2016,USA,30-Aug-92
Mei WANG,1499.2648979508886,1,2014,CHN,22-Dec-93
Angela María FIGUEROA,1499.242967158677,2,2012,COL,28-Jun-84
Sara HALL,1499.234183721462,4,2013,USA,15-Apr-83
Natalya KOLOSKOVA,1499.1876646515339,2,2015,RUS,19-Jul-88
Maria Cristina MANCEBO,1499.1710359063045,1,2014,DOM,29-Aug-91
Rebeka STOWE,1499.1396020907946,1,2015,USA,9-Mar-90
Klara BODINSSON,1499.0661822592433,1,2015,SWE,11-Jun-90
Jessica KAMILOS,1499.06517608253,1,2016,USA,3-Aug-93
Elizabeth BIRD,1499.0005343736027,2,2019,GBR,4-Oct-94
Mekdes BEKELE,1498.986490003336,7,2014,ETH,20-Jan-87
Muriel CONEO PAREDES,1498.781784619437,1,2015,COL,15-Mar-87
Beverly RAMOS,1498.7445506974245,9,2014,PUR,24-Aug-87
Ashley HIGGINSON,1498.7109651566193,8,2016,USA,17-Mar-89
Sanaa KOUBAA-SCHRETZMAIR,1498.4692058097921,2,2016,GER,6-Jan-85
Salima EL OUALI ALAMI,1498.4470378520828,15,2016,MAR,29-Dec-83
Ancuţa BOBOCEL,1498.329073277679,13,2016,ROU,3-Oct-87
Bridget FRANEK,1498.2581871197858,15,2015,USA,8-Nov-87
Jamie CHEEVER,1498.2185094725155,3,2016,USA,28-Feb-87
Caroline TUIGONG,1498.1268095158212,4,2017,KEN,12-Mar-90
Natalya ARISTARKHOVA,1498.1256979785503,2,2015,RUS,31-Oct-89
Lyudmila LEBEDEVA,1498.1101310981703,2,2015,RUS,23-May-90
Marіya SHATALOVA,1498.0701793814846,3,2017,UKR,1-Mar-89
Caren CHEBET,1498.010925268045,1,2018,KEN,24-May-00
Rosa FLANAGAN,1498.0024362231898,1,2015,NZL,28-Feb-96
Claire PERRAUX,1497.9613564719336,3,2016,FRA,6-Oct-87
Alycia BUTTERWORTH,1497.9199351273292,1,2017,CAN,1-Oct-92
Silvia DANEKOVA,1497.8918080995209,4,2015,BUL,7-Feb-83
Eilish MCCOLGAN,1497.881073757519,12,2014,GBR,25-Nov-90
Ingeborg LØVNES,1497.8750493109094,1,2016,NOR,5-Sep-92
Katarzyna KOWALSKA,1497.8735461497868,13,2015,POL,7-Apr-85
Meryem AKDAĞ,1497.853874818863,1,2016,TUR,5-Aug-92
Fadwa SIDI MADANE,1497.679572230963,7,2018,MAR,20-Nov-94
Sviatlana KUDZELICH,1497.6444314465248,6,2016,BLR,7-May-87
Fancy CHEROTICH,1497.5874255490094,8,2016,KEN,10-Aug-90
Eliane SAHOLINIRINA,1497.5416742452771,1,2016,MAD,20-Mar-82
Maya REHBERG,1497.4739426541992,1,2016,GER,28-Apr-94
Juliana Paula GOMEZ DOS SANTOS,1497.3885810995394,1,2016,BRA,12-Jul-83
Lidya CHEPKURUI,1497.3013200557996,29,2016,KEN,23-Aug-84
Nicole BUSH,1497.2840005603236,6,2016,USA,4-Apr-86
Maria LARSSON,1497.276810627514,1,2017,SWE,25-Mar-94
Stephanie GARCIA,1497.1019158425686,17,2017,USA,3-May-88
Joan CHEPKEMOI,1496.8229374903153,4,2018,KEN,24-Nov-93
Buzuayehu MOHAMED,1496.6209772736752,3,2016,ETH,4-Jan-96
Kerry O’FLAHERTY,1496.4778501299602,2,2016,IRL,15-Jul-81
Birtukan Fente ALEMU,1496.475156874412,14,2017,ETH,18-Jun-89
Rolanda BELL,1496.4442018703166,4,2015,PAN,27-Oct-87
Anju TAKAMIZAWA,1496.2732199613602,1,2016,JPN,6-Mar-96
Diana MARTÍN,1496.1739884960693,8,2016,ESP,1-Apr-81
Sara Louise TREACY,1496.041670310834,5,2016,IRL,22-Jun-89
Francesca BERTONI,1495.929643590484,1,2017,ITA,29-Dec-93
Anastasiya PUZAKOVA,1495.7989313133555,2,2017,BLR,12-Dec-93
Paige CAMPBELL,1495.7917194659403,1,2019,AUS,27-Jun-96
Katie LANDWEHR,1495.7869665523958,2,2017,USA,23-Jan-93
Elena BURKARD,1495.754108723253,1,2018,GER,10-Feb-92
Purity KIRUI,1495.7286129334675,33,2018,KEN,13-Aug-91
Zerfe WONDEMAGEGN,1495.1941936043645,1,2019,ETH,26-Oct-02
Sandra ERIKSSON,1494.971727717617,10,2016,FIN,4-Jun-89
Erin TESCHUK,1494.8702386834873,3,2016,CAN,25-Oct-94
María Teresa URBINA,1494.29299209196,1,2017,ESP,20-Mar-85
Allie OSTRANDER,1494.1693680742937,2,2019,USA,24-Dec-96
Fabienne SCHLUMPF,1493.9031077002942,10,2018,SUI,17-Nov-90
Weynshet ANSA,1493.6217436515617,2,2019,ETH,9-Apr-96
Lennie WAITE,1493.3864142669122,3,2017,GBR,4-Feb-86
Maeva DANOIS,1493.0552133602007,4,2017,FRA,10-Mar-93
Ann GATHONI,1492.9868186970248,3,2018,KEN,5-Mar-98
Maritu KETEMA,1492.8113487588607,2,2018,ETH,21-Feb-00
Lomi MULETA,1492.7970141842918,1,2019,ETH,29-Nov-01
Aisha PRAUGHT-LEER,1492.6575574535505,15,2018,USA,14-Dec-89
Roseline CHEPNGETICH,1492.5599686401179,9,2019,KEN,17-Jun-97
Sarah PEASE,1492.2483404973773,2,2018,USA,9-Nov-87
Michelle FINN,1492.2116992085128,3,2019,IRL,16-Dec-89
Sudha SINGH,1492.0153482530454,6,2018,IND,25-Jun-86
Adva COHEN,1491.6057759732341,1,2019,ISR,24-Mar-96
Irene SÁNCHEZ-ESCRIBANO,1491.5023320598893,4,2019,ESP,25-Aug-92
Mercy CHEPKURUI,1491.347304244096,3,2019,KEN,16-Sep-00
Victoria MITCHELL,1491.259225755858,4,2017,AUS,25-Apr-82
Belén CASETTA,1491.1705370426926,4,2019,ARG,26-Sep-94
Amina BETTICHE,1491.116517668644,7,2017,ALG,14-Dec-87
Marwa BOUZAYANI,1491.087343980974,1,2019,TUN,26-Mar-97
María José PÉREZ,1490.4741330529178,3,2018,ESP,12-Jun-92
Xinyan ZHANG,1490.1332485543094,5,2019,CHN,9-Feb-94
Anna TROPINA,1490.104725805592,1,2019,ANA,3-Nov-98
Tigest Getent MEKONEN,1490.0992572586579,10,2017,ETH,7-Jul-97
Aimee PRATT,1490.067234663868,2,2019,GBR,3-Oct-97
Regan YEE,1489.4179281576608,1,2019,CAN,4-Jul-95
Reimi YOSHIMURA,1489.1765843175103,1,2019,JPN,22-Apr-00
Alicja KONIECZEK,1488.4389012744548,1,2019,POL,2-Nov-94
Lucie SEKANOVÁ,1487.601339971487,3,2019,CZE,5-Aug-89
Charlotta FOUGBERG,1487.520417233603,11,2017,SWE,19-Jun-85
Birtukan ADAMU,1484.0604341215899,21,2018,ETH,29-Apr-92
Georgia WINKCUP,1483.8554163685612,1,2019,AUS,9-May-97
Maria BERNARD-GALEA,1482.815215236371,3,2019,CAN,6-Apr-93
Camilla RICHARDSSON,1482.3493678498994,4,2019,FIN,14-Sep-93
Karoline Bjerkeli GRØVDAL,1481.100840901333,13,2019,NOR,14-Jun-90
Viktória WAGNER-GYÜRKÉS,1480.8717199995203,3,2019,HUN,15-Oct-92
Geneviève LALONDE,1480.6532480257704,14,2019,CAN,5-Sep-91
Shuangshuang XU,1480.1186867743054,4,2019,CHN,6-Apr-96
Mel LAWRENCE,1475.5282018536373,5,2019,USA,29-Aug-89
Özlem KAYA,1475.486243396751,7,2019,TUR,20-Apr-90
Tuğba GÜVENÇ,1474.3391076772373,5,2019,TUR,9-Jul-94
Ophélie CLAUDE-BOXBERGER,1469.6991857664916,8,2019,FRA,18-Oct-88
Rosie CLARKE,1464.9054548360123,8,2019,GBR,17-Nov-91
