Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Walter DIX,1579.510505876738,4,2010,USA,31-Jan-86
Wallace SPEARMON,1555.1868701285398,5,2010,USA,24-Dec-84
Tyson GAY,1530.287708998334,2,2010,USA,9-Aug-82
Usain BOLT,1524.4607142857142,1,2010,JAM,21-Aug-86
Yohan BLAKE,1514.0057186637673,2,2010,JAM,26-Dec-89
Angelo TAYLOR,1505.4080109489946,2,2010,USA,29-Dec-78
Richard THOMPSON,1496.1419486004268,1,2010,TTO,7-Jun-85
Steve MULLINGS,1495.3483911098745,2,2010,JAM,29-Nov-82
Ronald POGNON,1495.3381333679154,1,2010,FRA,16-Nov-82
Churandy MARTINA,1494.7404079295015,6,2010,AHO,3-Jul-84
Shinji TAKAHIRA,1493.8439942798875,1,2010,JPN,18-Jul-84
Ryan BAILEY,1493.1683421757325,5,2010,USA,13-Apr-89
Calvin SMITH,1492.5218672716621,1,2010,USA,10-Dec-87
Jordan BOASE,1492.2347636765871,1,2010,USA,10-Oct-85
Peimeng ZHANG,1492.0909372226338,1,2010,CHN,13-Mar-87
Diego MARANI,1492.0740990186787,1,2010,ITA,27-Apr-90
Aaron ARMSTRONG,1492.0689842359288,1,2010,TTO,14-Oct-77
Paul HESSION,1491.882918471236,3,2010,IRL,27-Jan-83
Jaysuma SAIDY NDURE,1490.9589344596734,4,2010,NOR,1-Jul-84
Craig PICKERING,1489.261787654861,1,2010,GBR,16-Oct-86
Mingxuan LI,1489.086041200971,1,2010,CHN,4-Mar-86
Christian MALCOLM,1488.8129793331073,1,2010,GBR,3-Jun-79
Marvin ANDERSON,1488.040662062274,2,2010,JAM,12-May-82
Marlon DEVONISH,1486.9549017667846,3,2010,GBR,1-Jun-76
Xavier CARTER,1486.4410919652946,6,2010,USA,8-Dec-85
Shawn CRAWFORD,1486.0270459860353,3,2010,USA,14-Jan-78
Ainsley WAUGH,1485.4471351978846,3,2010,JAM,17-Sep-81
Marc SCHNEEBERGER,1478.6551041109606,2,2010,SUI,5-Jul-81
