Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Lea WALLACE,1499.552571052554,2,2013,USA,19-Dec-88
Yekaterina POISTOGOVA,1499.5520201972768,1,2013,RUS,1-Mar-91
Kaila MCKNIGHT,1499.5443992840248,7,2012,AUS,5-May-86
Rachel SCHNEIDER,1499.5429376039224,1,2015,USA,18-Jul-91
Chancel ILUNGA SANKURU,1499.5142131237685,1,2012,COD,28-Dec-95
Natalia RODRÍGUEZ,1499.5135874696766,9,2013,ESP,2-Jun-79
Rosibel GARCÍA,1499.4759192131805,1,2013,COL,13-Feb-81
Irene JELAGAT,1499.4573339934273,7,2015,KEN,10-Dec-88
Ioana Raluca DOAGĂ,1499.4535685027954,1,2013,ROU,5-Apr-92
Gesa Felicitas KRAUSE,1499.4462739212313,1,2016,GER,3-Aug-92
Fang LIU,1499.4320230736544,1,2014,CHN,25-Feb-90
Almenesh BELETE,1499.4179264862732,2,2013,ETH,26-Jul-89
Colleen QUIGLEY,1499.4004901827425,1,2017,USA,20-Nov-92
Sonja ROMAN,1499.3995926742857,3,2013,SLO,11-Mar-79
Susan KRUMINS,1499.3921213981012,5,2013,NED,8-Jul-86
Tizita BOGALE,1499.3650905425175,3,2013,ETH,13-Jul-93
Corinna HARRER,1499.3161394218291,5,2013,GER,19-Jan-91
Aisha PRAUGHT-LEER,1499.305460866917,1,2019,JAM,14-Dec-89
Selah BUSIENEI,1499.2993989855975,1,2015,KEN,27-Dec-91
Gladis Nataly LANDAVERDE,1499.286420131019,2,2012,ESA,1-Mar-90
Elise CRANNY,1499.2670028047055,1,2014,USA,9-May-96
Hannah ENGLAND,1499.2044091136083,22,2015,GBR,6-Mar-87
Emma COBURN,1499.1830252184136,1,2015,USA,19-Oct-90
Elinor PURRIER,1499.149874663202,1,2019,USA,20-Feb-95
Isabel MACÍAS,1499.1272039702762,4,2013,ESP,11-Aug-84
Mary CAIN,1499.0404115371705,5,2015,USA,3-May-96
Tuǧba KOYUNCU,1498.9964840601374,5,2013,TUR,16-Feb-91
Kerri GALLAGHER,1498.8518154674616,3,2015,USA,31-May-89
Kristina UGAROVA,1498.685592082562,1,2015,RUS,22-Oct-87
Sara VAUGHN,1498.6582496145488,2,2017,USA,16-May-86
Stephanie BROWN,1498.654751919017,1,2015,USA,4-Mar-91
Heather KAMPF,1498.601035516392,2,2015,USA,19-Jan-87
Danuta URBANIK,1498.5879808353243,2,2016,POL,24-Dec-89
Mimi BELETE,1498.5569203030173,24,2015,BRN,9-Jun-88
Diana SUJEW,1498.3139003835029,6,2016,GER,2-Nov-90
Amna BAKHIT,1498.1541710273623,1,2015,SUD,14-Nov-90
Melissa DUNCAN,1498.1263218347522,2,2015,AUS,30-Jan-90
Jing ZHAO,1498.0555812286816,3,2016,CHN,9-Jul-88
Tigist GASHAW,1498.0252822248522,1,2016,BRN,25-Dec-96
Adanech ANBESA,1497.974030783816,1,2017,ETH,23-Jan-98
Anna SHCHAGINA,1497.9579377395412,4,2015,RUS,7-Dec-91
Beatrice CHEPKOECH,1497.9524588822328,1,2018,KEN,6-Jul-91
Katie SNOWDEN,1497.8546022573998,1,2017,GBR,9-Mar-94
Sarah MCDONALD,1497.787670157306,9,2019,GBR,2-Aug-93
Morgan UCENY,1497.7840566412297,27,2016,USA,10-Mar-85
Luiza GEGA,1497.7344409440975,7,2015,ALB,5-Nov-88
Lauren JOHNSON,1497.6711882629666,4,2016,USA,4-May-87
Melissa COURTNEY-BRYANT,1497.6502535028924,1,2018,GBR,30-Aug-93
Sarah BROWN,1497.5885130836155,8,2015,USA,15-Oct-86
Nicole SIFUENTES,1497.5360156014867,14,2017,CAN,30-Jun-86
Amanda ECCLESTON,1497.4555345394922,2,2017,USA,18-Jun-90
Kadra MOHAMED DEMBIL,1497.365885095409,1,2016,DJI,22-Apr-97
Meryem AKDAĞ,1497.3151888313373,1,2017,TUR,5-Aug-92
Bhattrai SARASWATI,1497.1846865852451,1,2016,NEP,8-Mar-94
Soukaina BELIL,1497.1758360540105,1,2017,MAR,12-Jan-97
Jessica JUDD,1496.918873980445,4,2017,GBR,7-Jan-95
Karoline Bjerkeli GRØVDAL,1496.8701551120282,2,2018,NOR,14-Jun-90
Cory Ann MCGEE,1496.869936385241,2,2017,USA,29-May-92
Elise VANDERELST,1496.8601611565532,1,2018,BEL,27-Jan-98
Solange Andreia PEREIRA,1496.8158794500746,2,2017,ESP,16-Dec-89
Stephanie TWELL,1496.8122716747393,11,2016,GBR,17-Aug-89
Treniere MOSER,1496.6831266417225,16,2016,USA,27-Oct-81
Simona VRZALOVÁ,1496.599041520192,1,2018,CZE,7-Apr-88
Xiaoqian ZHONG,1496.4987524873418,1,2017,CHN,24-Oct-97
Malika AKKAOUI,1496.483908294086,20,2019,MAR,25-Dec-87
Celma BONFIM,1496.437419343254,1,2016,STP,23-Dec-77
Nancy CHEPKWEMOI,1496.371849160183,4,2016,KEN,8-Oct-93
Laura WEIGHTMAN,1496.3667055598328,37,2018,GBR,1-Jul-91
Nelia MARTINS,1496.3498298393522,1,2016,TLS,9-Jul-98
Jenny BLUNDELL,1496.33922027692,4,2017,AUS,9-May-94
Imane EL BOUHALI,1496.3073738362486,1,2017,MAR,14-Sep-98
Mary KURIA,1496.2001817421408,5,2018,KEN,29-Nov-87
Eunice Jepkoech SUM,1496.077121668127,9,2018,KEN,10-Apr-88
Nikki HAMBLIN,1496.035649098898,4,2016,NZL,20-May-88
Florina PIERDEVARA,1495.9280405844509,2,2016,ROU,29-Mar-90
Ingvill MÅKESTAD BOVIM,1495.891213991667,18,2016,NOR,7-Aug-81
Sheila REID,1495.864757972473,6,2017,CAN,2-Aug-89
Amy GRIFFITHS,1495.7795960179064,1,2019,GBR,22-Mar-96
Betlhem DESALEGN,1495.6534820753536,7,2016,UAE,13-Nov-91
Tamara ARMOUSH,1495.5734703844041,1,2017,JOR,8-May-92
Marta PEN FREITAS,1495.5608124978837,3,2018,POR,31-Jul-93
Heidi SEE,1495.3388972855923,2,2017,AUS,9-Aug-89
Danielle JONES,1495.3020338142883,1,2019,USA,21-Aug-96
Fantu WORKU,1495.169409507962,2,2017,ETH,29-Mar-99
Renata PLIŚ,1495.0778993020026,24,2016,POL,5-Feb-85
Maureen KOSTER,1494.8720620328425,14,2017,NED,3-Jul-92
Besu SADO,1494.494833739188,19,2018,ETH,12-Jan-96
Palakeezh UNNIKRISHNAN CHITRA,1494.1747060158582,2,2019,IND,9-Jun-95
Katie MACKEY,1494.131944291502,6,2019,USA,12-Nov-87
Diana MEZULIÁNÍKOVÁ,1493.6770690093097,1,2019,CZE,10-Apr-92
Angelin FIGUEROA,1493.5256402564373,1,2018,PUR,14-Jul-94
Muriel CONEO PAREDES,1493.480468730639,4,2017,COL,15-Mar-87
Ciara MAGEEAN,1493.1866808537125,10,2019,IRL,12-Mar-92
Amela TERZIĆ,1492.5084309115623,7,2017,SRB,2-Jan-93
Emily LIPARI,1492.4941628877946,1,2019,USA,19-Nov-92
Nikki HILTZ,1492.4179766429418,3,2019,USA,23-Oct-94
Xiaoqian ZHENG,1492.386818655191,2,2019,CHN,15-Aug-96
Judith KIYENG,1492.3390171848605,4,2018,KEN,10-Dec-94
Darya BARYSEVICH,1492.327047666728,3,2019,BLR,6-Apr-90
Eliane SAHOLINIRINA,1492.2759977554995,4,2017,MAD,20-Mar-82
Esther GUERRERO,1492.1987380041219,3,2019,ESP,7-Feb-90
Alexa EFRAIMSON,1491.615286581041,5,2019,USA,20-Feb-97
Gabriela STAFFORD,1491.4278286438957,5,2018,CAN,13-Sep-95
Kate GRACE,1491.374163972283,7,2019,USA,24-Oct-88
Anjelina Nadai LOHALITH,1491.2069349863186,2,2017,ART,1993
Nelly JEPKOSGEI,1490.9872866613528,8,2019,BRN,14-Jul-91
Habitam ALEMU,1490.6886445712444,3,2018,ETH,9-Jul-97
Caterina GRANZ,1490.6371608266109,2,2019,GER,14-Mar-94
Sofia ENNAOUI,1490.5962691081968,19,2019,POL,30-Aug-95
Josephine Chelangat KIPLANGAT,1490.4563270917251,1,2019,KEN,10-Oct-98
Margherita MAGNANI,1490.3947236197532,8,2017,ITA,26-Feb-87
Eilish MCCOLGAN,1490.0032146723295,5,2019,GBR,25-Nov-90
Alemaz SAMUEL,1489.9411046317305,5,2019,ETH,5-Jul-99
Olha LYAKHOVA,1489.7213202510982,1,2019,UKR,18-Mar-92
Siham HILALI,1489.4558144232265,27,2019,MAR,2-May-86
Sara KUIVISTO,1488.655089948193,1,2019,FIN,18-Aug-91
Maruša MIŠMAŠ,1488.560448098381,1,2019,SLO,24-Oct-94
María Pía FERNÁNDEZ,1488.2139760594628,1,2019,URU,1-Apr-95
Lemlem HAILU,1488.0723912839003,5,2019,ETH,21-May-01
Brenda MARTINEZ,1486.5776341381622,16,2018,USA,8-Sep-87
Zoe BUCKMAN,1486.1491082785847,24,2018,AUS,21-Dec-88
Jemma REEKIE,1485.347632745083,4,2019,GBR,6-Mar-98
Carla MENDES,1485.1288664683595,1,2019,CPV,9-Nov-94
Georgia GRIFFITH,1484.9058555145027,4,2019,AUS,5-Dec-96
Delia SCLABAS,1484.6781485643805,2,2019,SUI,8-Nov-00
Neide DIAS,1484.5357132113386,1,2019,ANG,11-Aug-87
Marta PÉREZ,1484.2657013458956,4,2019,ESP,19-Apr-93
Esther CHEBET,1482.7009276974009,3,2019,UGA,10-Sep-97
Kristiina MÄKI,1480.0840876885181,3,2019,CZE,22-Sep-91
Axumawit EMBAYE,1475.2142001478333,19,2019,ETH,18-Oct-94
Claudia Mihaela BOBOCEA,1471.1956942967372,8,2019,ROU,11-Jun-92
Linden HALL,1468.752217929858,18,2019,AUS,20-Jun-91
