Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Mo FARAH,1648.5836695596176,20,2016,GBR,23-Mar-83
Hagos GEBRHIWET,1603.6073592313314,26,2016,ETH,11-May-94
Paul CHELIMO,1569.7490418371322,4,2016,USA,27-Oct-90
Yomif KEJELCHA,1555.0045923821444,10,2016,ETH,1-Aug-97
Muktar EDRIS,1552.1620966751905,16,2016,ETH,14-Jan-94
Bernard LAGAT,1537.298724169556,18,2016,USA,12-Dec-74
Caleb Mwangangi NDIKU,1534.8807729241512,12,2016,KEN,9-Oct-92
Andrew BUTCHART,1528.3586903516737,3,2016,GBR,14-Oct-91
Mohammed AHMED,1527.7775703832895,8,2016,CAN,5-Jan-91
Albert ROP,1527.6876415161414,17,2016,KEN,17-Jul-92
Joshua CHEPTEGEI,1527.0215254319794,4,2016,UGA,12-Sep-96
Ibrahim JEILAN,1524.6440182367687,7,2016,ETH,12-Jun-89
Thomas Pkemei LONGOSIWA,1521.7526553909474,32,2016,KEN,14-Jan-82
Galen RUPP,1517.5690020104498,22,2015,USA,8-May-86
Abdelaati IGUIDER,1516.0383261355896,6,2016,MAR,25-Mar-87
Geoffrey KAMWOROR,1514.3821190638787,2,2016,KEN,28-Nov-92
Ben TRUE,1513.5197397020215,15,2016,USA,29-Dec-85
Yenew ALAMIREW,1512.3752719358622,28,2016,ETH,27-May-90
Evan JAGER,1511.8550555055554,2,2016,USA,8-Mar-89
Dejen GEBREMESKEL,1510.4802977750487,18,2016,ETH,24-Nov-89
Birhanu BALEW,1509.702471641192,2,2016,BRN,27-Feb-96
Abrar OSMAN,1508.2153387088947,7,2016,ERI,1-Jan-94
Nick WILLIS,1505.1772343883767,1,2015,NZL,25-Apr-83
Abadi HADIS,1503.9083827162317,2,2016,ETH,6-Nov-97
Vincent Kiprop CHEPKOK,1503.1367100859275,12,2013,KEN,5-Jul-88
Edwin Cheruiyot SOI,1502.6424616261197,28,2016,KEN,3-Mar-86
John KIPKOECH,1502.372007788746,10,2014,KEN,29-Dec-91
Nguse AMLOSOM,1502.1153527124861,1,2015,ERI,10-Nov-86
Tariku BEKELE,1502.0369466181432,13,2013,ETH,28-Feb-87
Isiah Kiplangat KOECH,1501.6212799831642,30,2016,KEN,19-Dec-93
Yigrem DEMELASH,1501.3888923970644,7,2016,ETH,26-Jan-94
Eliud KIPCHOGE,1501.3885472165712,12,2012,KEN,5-Nov-84
Bedan KAROKI,1501.1191739028159,1,2015,KEN,21-Aug-90
Stephen MOKOKA,1500.7639744843027,2,2016,RSA,31-Jan-85
Kenenisa BEKELE,1500.563829264813,4,2012,ETH,13-Jun-82
Dejeni REGASSA,1500.482265025713,3,2013,BRN,18-Apr-89
Chris SOLINSKY,1500.4818852214376,4,2010,USA,5-Dec-84
Paul Kipngetich TANUI,1500.4729484863979,6,2016,KEN,22-Dec-90
Sammy Alex MUTAHI,1500.1805497813173,2,2010,KEN,1-Jun-89
Brandon BETHKE,1500.1375300093969,1,2011,USA,19-Jan-87
Sileshi SIHINE,1500.0494015007434,2,2012,ETH,29-Jan-83
Essa Ismail RASHED,1500.0135173724993,1,2010,QAT,14-Dec-86
Dathan RITZENHEIN,1499.8689499837214,2,2013,USA,30-Dec-82
Ahmad Hassan ABDULLAH,1499.8596372409847,1,2010,QAT,4-Apr-81
Saif Saaeed SHAHEEN,1499.8240727180719,1,2010,QAT,15-Oct-82
Bekana DABA,1499.8086713048538,3,2010,ETH,29-Jul-88
Bilisuma Shugi GELASSA,1499.802711962729,3,2012,BRN,19-Jul-89
Ed MORAN,1499.7943625267108,1,2010,USA,27-May-81
Lawi LALANG,1499.7562228439042,4,2015,KEN,15-Jun-91
Juan VAN DEVENTER,1499.7386740996471,1,2010,RSA,26-Mar-83
Mathew Kipkoech KISORIO,1499.655577125376,5,2010,KEN,16-May-89
