Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Leford GREEN,1499.53157422902,15,2015,JAM,14-Nov-86
Yasuhiro FUEKI,1499.485593557653,1,2013,JPN,20-Dec-85
Adrien CLEMENCEAU,1499.4701657892715,1,2012,FRA,25-May-88
Jesper ARTS,1499.4698877591002,1,2013,NED,2-Apr-92
Richard DAVENPORT,1499.4531260917367,1,2011,GBR,12-Sep-85
Ivan SHABLYUYEV,1499.3665527500525,1,2015,RUS,17-Apr-88
Seung-yun LEE,1499.3431157934224,1,2011,KOR,28-Feb-89
Cornel FREDERICKS,1499.28906360155,22,2017,RSA,3-Mar-90
Hederson ALVES ESTEFANI,1499.2775680155046,1,2017,BRA,11-Sep-91
Jean Antonio VIEILLESSE,1499.263435630759,1,2011,MRI,24-Jan-86
Jamele MASON,1499.2572907611325,2,2012,PUR,19-Oct-89
Justin GAYMON,1499.2517501159814,18,2013,USA,13-Dec-86
Andreas RITZ,1499.2370951491494,1,2013,SUI,3-Aug-89
Josef ROBERTSON,1499.1706334674618,3,2012,JAM,14-May-87
Ashton EATON,1499.1616565664617,1,2014,USA,21-Jan-88
Josef PROROK,1499.0973909679433,1,2012,CZE,16-Nov-87
Artem DYATLOV,1499.0447110927482,1,2012,UZB,22-May-89
Héni KECHI,1499.0023501620844,2,2012,FRA,31-Aug-80
Stephane YATO,1498.9817527780144,1,2013,FRA,11-Sep-92
Richard YATES,1498.9516052800873,3,2012,GBR,26-Jan-86
Yuta IMAZEKI,1498.9419720875026,2,2012,JPN,6-Nov-87
Jorge PAULA,1498.8176024820027,2,2012,POR,8-Oct-84
Ludvy VAILLANT,1498.8079450674109,2,2017,FRA,15-Mar-95
Stef VANHAEREN,1498.7853281636062,1,2013,BEL,15-Jan-92
Vincent Kiplangat KOSGEI,1498.7796258619387,3,2012,KEN,11-Nov-85
Yuta KONISHI,1498.761689047524,1,2015,JPN,31-Jul-90
Mowen BOINO,1498.7475312185784,1,2013,PNG,16-Dec-79
Vít MÜLLER,1498.7316130886416,1,2016,CZE,31-Aug-96
Viktor LEPTIKOV,1498.6972798205852,1,2012,KAZ,2-Jul-87
Winder Bolivar CUEVAS,1498.6719286759196,1,2012,DOM,1-Aug-88
Alain-Hervé MFOMKPA,1498.5823456998253,3,2017,SUI,4-Jun-96
Jonathan PUEMI,1498.5626007892654,1,2013,SUI,7-Apr-91
Yoann DECIMUS,1498.5005136283876,1,2013,FRA,30-Nov-87
Mohamed SEGHAIER,1498.134805667702,2,2016,TUN,18-Jul-88
Zhilong LI,1498.022316994039,3,2012,CHN,9-Mar-88
Pieter BENEKE,1497.963060251293,1,2013,RSA,18-Jul-90
Isa PHILLIPS,1497.9228118826254,12,2013,JAM,22-Apr-84
Petter OLSON,1497.9154543685108,1,2014,SWE,14-Feb-91
Niall FLANNERY,1497.7522260657433,5,2015,GBR,26-Apr-91
Tom BURTON,1497.709877363728,1,2015,GBR,29-Jan-88
Rhys WILLIAMS,1497.6828758438023,13,2014,GBR,27-Feb-84
Matěj MACH,1497.4958963011036,1,2016,CZE,17-Nov-97
Tristan THOMAS,1497.0595401186292,5,2013,AUS,23-May-86
Roxroy CATO,1496.935357772487,6,2016,JAM,1-May-88
Michael COCHRANE,1496.8935257977714,1,2015,NZL,13-Aug-91
Félix SÁNCHEZ,1496.7262817797118,32,2015,DOM,30-Aug-77
Georg FLEISCHHAUER,1496.7128159657123,8,2013,GER,21-Oct-88
Joachim SANDBERG,1496.4281288087957,1,2016,NOR,18-May-95
Yuki MATSUSHITA,1496.2477619068768,3,2016,JPN,9-Sep-91
Andrés Byron SILVA,1496.0396814388264,6,2016,URU,27-Mar-86
Mohamed SHAIB,1495.571165742603,1,2017,SUD,1998
Leonardo CAPOTOSTI,1495.3617173594907,2,2015,ITA,24-Jul-88
Jordin ANDRADE,1495.2554442588823,3,2017,CPV,5-May-92
Mattia TAJANA,1495.252638916542,1,2016,SUI,23-Aug-96
Takayuki KISHIMOTO,1495.223910052069,4,2015,JPN,6-May-90
Wen CHENG,1494.83590142085,6,2015,CHN,6-Apr-89
Johannes Gerhardus MARITZ,1494.8267430395517,1,2015,NAM,20-Dec-90
Dmitriy KOBLOV,1494.773221394691,1,2016,KAZ,30-Nov-92
Miloud RAHMANI,1494.5023354518344,3,2016,ALG,30-Oct-83
Saber BOUKEMOUCHE,1494.499590328298,1,2015,ALG,20-Apr-92
Mahau SUGUIMATI,1494.4727182367023,8,2016,BRA,13-Nov-84
Annsert WHYTE,1494.430352400775,11,2017,JAM,4-Oct-87
Oskari MÖRÖ,1494.330504442462,3,2016,FIN,31-Jan-93
Øyvind Strømmen KJERPESET,1494.0653514543346,2,2016,NOR,12-Dec-91
Michael BULTHEEL,1494.0385488710012,11,2016,BEL,30-Jun-86
Mickael FRANCOIS,1494.0143967219055,4,2015,FRA,12-Mar-88
Mamadou Kasse HANN,1493.9955912762975,18,2017,SEN,10-Oct-86
Michael STIGLER,1493.8554586696348,4,2017,USA,4-May-92
Jonathan CARBE,1493.5718614745288,1,2016,SWE,22-Mar-90
Isak ANDERSSON,1493.5442339982092,1,2017,SWE,29-Jan-96
Sebastian RODGER,1493.4627752458275,5,2016,GBR,29-Jun-91
Yusuke ISHIDA,1493.4001287853262,1,2017,JPN,25-May-95
José Reynaldo BENCOSME DE LEON,1493.342535137365,5,2017,ITA,16-May-92
Nick SMIDT,1493.3168709607203,1,2016,NED,12-May-97
Chieh CHEN,1492.7203917438449,2,2016,TPE,8-May-92
Le Roux HAMMAN,1492.6825021451198,1,2016,RSA,6-Jan-92
Kurt Leone COUTO,1492.5996062209492,8,2016,MOZ,14-May-85
Keisuke NOZAWA,1492.3586044182396,3,2016,JPN,7-Jun-91
Martin KUČERA,1492.341383684622,1,2016,SVK,10-May-90
Quincy DOWNING,1491.8718497890472,2,2017,USA,16-Jan-93
Guillermo RUGGERI,1491.737755231311,1,2017,ARG,26-Mar-92
Eric ALEJANDRO,1490.6220677874935,7,2016,PUR,15-Apr-86
Miles UKAOMA,1490.4325325757645,4,2016,NGR,21-Jul-92
Eric CRAY,1490.3620732877177,5,2016,PHI,6-Nov-88
Ned Justeen AZEMIA,1489.8702479331846,1,2016,SEY,21-Aug-97
Amadou NDIAYE,1489.7972822499864,2,2016,SEN,6-Dec-92
Lindsay HANEKOM,1489.709925370245,1,2016,RSA,15-May-93
Jaak-Heinrich JAGOR,1489.675318459264,4,2017,EST,11-May-90
Patryk DOBEK,1489.6124178790997,10,2017,POL,13-Feb-94
Jack GREEN,1489.6070790786744,16,2017,GBR,6-Oct-91
Lorenzo VERGANI,1489.5068825162862,1,2017,ITA,4-Sep-93
LJ VAN ZYL,1488.950520723738,40,2017,RSA,20-Jul-85
Ryo KAJIKI,1488.6619405850624,1,2017,JPN,8-Dec-95
Aron Kipchumba KOECH,1487.119909242992,8,2017,KEN,27-Jan-90
Jacob PAUL,1487.1148669245617,2,2017,GBR,6-Feb-95
Victor COROLLER,1486.412347006154,2,2017,FRA,29-Jan-97
Creve Armando MACHAVA,1485.8731064211674,1,2017,MOZ,8-Feb-96
Ricardo CUNINGHAM,1485.8374994470328,2,2017,JAM,10-Apr-82
Ali MEHBOOB,1485.2845088521842,1,2017,PAK,10-Apr-90
Pablo Andres IBAÑEZ GUEVARA,1485.0154033972199,1,2017,ESA,28-Oct-98
Ephraim LERKIN,1484.5337493452716,1,2017,PNG,27-Nov-97
Jehue GORDON,1484.3416616980126,37,2016,TTO,15-Dec-91
Marcio TELES,1484.0574031439196,2,2017,BRA,27-Jan-94
Jose Luis GASPAR,1483.659370823871,2,2017,CUB,25-Aug-95
Maoulida DAROUECHE,1482.118496797404,4,2016,COM,7-Feb-90
