Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Shelly-Ann FRASER-PRYCE,1623.4693354727578,12,2013,JAM,27-Dec-86
Allyson FELIX,1611.285437653978,20,2013,USA,18-Nov-85
Murielle AHOURÉ,1585.806172981255,12,2013,CIV,23-Aug-87
Veronica CAMPBELL-BROWN,1566.7271093208133,9,2013,JAM,15-May-82
Blessing OKAGBARE-IGHOTEGUONOR,1553.5550758759664,7,2013,NGR,9-Oct-88
Mariya RYEMYEN,1533.8831596528107,14,2013,UKR,2-Aug-87
Sanya RICHARDS-ROSS,1524.3966104380036,5,2012,USA,26-Feb-85
Carmelita JETER,1523.288774170573,15,2013,USA,24-Nov-79
Shaunae MILLER-UIBO,1521.6850134813026,3,2013,BAH,15-Apr-94
Shalonda SOLOMON,1521.339131320889,12,2013,USA,19-Dec-85
Kimberlyn DUNCAN,1519.340974226418,4,2013,USA,2-Aug-91
Anthonique STRACHAN,1517.9675818425699,7,2013,BAH,22-Aug-93
Lea SPRUNGER,1515.402667804125,3,2013,SUI,5-Mar-90
Myriam SOUMARE,1515.401734378041,14,2013,FRA,29-Oct-86
Bianca KNIGHT,1512.1819543074118,19,2013,USA,2-Jan-89
Charonda WILLIAMS,1511.3538467786439,17,2013,USA,27-Mar-87
LaVerne JONES-FERRETTE,1507.937797882431,2,2012,ISV,16-Sep-81
Elisabeth SLETTUM,1506.2063000214498,1,2013,NOR,31-Aug-86
Sherone SIMPSON,1505.9692769926255,15,2013,JAM,12-Aug-84
Jeneba TARMOH,1505.652611911411,9,2013,USA,27-Sep-89
Kai SELVON,1505.5387971234281,6,2013,TTO,13-Apr-92
Ivet LALOVA-COLLIO,1504.5918714162306,10,2013,BUL,18-May-84
Lenora GUION FIRMIN,1504.4238136942529,2,2013,FRA,7-Aug-91
Marshevet HOOKER,1503.0677582304677,1,2011,USA,25-Sep-84
Abiodun OYEPITAN,1502.7843355709056,5,2012,GBR,30-Dec-79
Franciela KRASUCKI,1502.0956530469753,1,2013,BRA,26-Apr-88
Dafne SCHIPPERS,1501.6660955798957,2,2011,NED,15-Jun-92
Kerron STEWART,1501.5248693754047,10,2013,JAM,16-Apr-84
Rose-Marie WHYTE-ROBINSON,1501.2132586330417,1,2010,JAM,8-Sep-86
Hrystyna STUY,1501.076832440007,9,2013,UKR,3-Feb-88
Anneisha MCLAUGHLIN-WHILBY,1500.818475114747,12,2013,JAM,6-Jan-86
Agné ŠERKŠNIENĖ,1500.8078847493111,1,2013,LTU,18-Feb-88
Olesya POVH,1500.4037408319364,1,2011,UKR,18-Oct-87
LaShauntea MOORE,1500.0363079462104,6,2013,USA,31-Jul-83
Maria BELIMPASAKI,1499.866620399579,3,2013,GRE,19-Jun-91
Janelle REDHEAD,1499.7719886481746,4,2012,GRN,27-Dec-89
Mikele BARBER,1499.7598101058816,1,2012,USA,4-Oct-80
Alexandria ANDERSON,1499.6267565689645,1,2011,USA,28-Jan-87
Johanna DANOIS,1499.609923425472,3,2013,FRA,4-Apr-87
Christine AMERTIL,1499.4260508319567,1,2010,BAH,18-Aug-79
Tiffany TOWNSEND,1499.343756148845,4,2013,USA,14-Jun-89
Mariely SÁNCHEZ,1499.044768044338,3,2013,DOM,30-Dec-88
Ashlee KIDD,1498.7968558946445,1,2010,USA,26-Jul-85
Natalie KNIGHT,1498.728491915249,1,2010,USA,24-Oct-86
Christy UDOH,1498.6694521897462,1,2012,NGR,30-Sep-91
Endurance ABINUWA,1498.4067830245913,1,2011,NGR,31-Jul-87
Olivia BORLÉE,1498.3224027902183,1,2010,BEL,10-Apr-86
Ebonie FLOYD,1498.3100830459366,1,2010,USA,21-Oct-83
Kelly-Ann BAPTISTE,1498.1649426702152,3,2010,TTO,14-Oct-86
Ezinne OKPARAEBO,1498.0506680126332,1,2012,NOR,3-Mar-88
