Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Gregory BEUGNET,1493.825072309934,1,2012,FRA,14-Sep-87
Teklit TEWELDEBRHAN,1493.7329856894144,1,2012,ERI,1-Oct-93
Jamale AARRASS,1493.5863188058854,1,2012,FRA,15-Nov-81
Teshome DIRIRSA,1493.532905520104,2,2013,ETH,25-Apr-94
Florian ARNOULD,1493.5328454212934,1,2013,FRA,7-Nov-86
James KAAN,1493.4756438608879,1,2013,AUS,17-Sep-90
Augustine Kiprono CHOGE,1493.1867447382128,12,2013,KEN,21-Jan-87
Zebene ALEMAYEHU,1493.079382672181,3,2013,ETH,4-Sep-92
Ciaran O'LIONAIRD,1493.0070087532808,4,2012,IRL,11-Apr-88
Niall BROOKS,1492.7670479611218,2,2012,GBR,8-Jul-91
Dawit WOLDE,1492.6476880702835,2,2013,ETH,19-May-91
Mohamed Hassan MOHAMED,1492.2613631946738,1,2012,SOM,23-Aug-93
Tarek BOUKENSA,1492.1593631990422,6,2012,ALG,19-Nov-81
Youssef ACH-CHATOUANI,1492.1513216780309,1,2013,FRA,9-May-84
Lee EMANUEL,1492.0850265823253,1,2013,GBR,24-Jan-85
David BUSTOS,1491.9154893903597,2,2013,ESP,25-Aug-90
Bouabdellah TAHRI,1491.7530166661084,6,2013,FRA,20-Dec-78
Haikun ZHANG,1491.6537731125336,2,2013,CHN,12-Mar-89
Flavio SEHOHLE,1491.1675015571886,1,2013,RSA,14-Oct-90
Zane ROBERTSON,1491.1320909959,2,2013,NZL,14-Nov-89
Belal Mansoor ALI,1491.0283742037045,6,2013,BRN,17-Oct-88
Niclas SANDELLS,1491.0133319924787,2,2012,FIN,14-Mar-84
Tesfaye CHERU,1490.7647388075675,1,2013,ETH,2-Mar-93
Haining TENG,1490.6127477250452,1,2013,CHN,25-Jun-93
Yoann KOWAL,1490.586817650004,10,2012,FRA,28-May-87
Carsten SCHLANGEN,1490.2523007194109,8,2013,GER,31-Dec-80
Mohamed AL GARNI,1490.1823017986862,5,2013,QAT,1-Jul-92
Sam VAZQUEZ,1490.0217773199329,1,2012,PUR,3-May-84
Leonel MANZANO,1489.889129374864,20,2013,USA,12-Sep-84
Rabiou GUERO GAO,1489.691460691255,1,2012,NIG,1-Feb-88
Yann DUHAMEL,1489.6057522368378,1,2013,FRA,14-Apr-89
Valentin SMIRNOV,1488.5845013803319,2,2013,RUS,13-Feb-86
Emad NOOR,1487.6007311205049,2,2013,KSA,21-Apr-90
Andreas VOJTA,1486.0566464572148,3,2013,AUT,9-Jun-89
Charlie DA'VALL GRICE,1485.7388745979092,2,2013,GBR,7-Nov-93
Kinley TENZIN,1485.0865943664876,1,2013,BHU,1996
Omar BACHIR,1484.7115010845969,1,2013,NIG,3-Nov-86
Omar Mohamed ABDI,1484.4419393421467,1,2013,SOM,1-Jan-91
Florian CARVALHO,1484.1889415054113,11,2013,FRA,9-Mar-89
Ryan GREGSON,1483.615348674341,8,2012,AUS,26-Apr-90
Arturo CASADO,1483.6019016483551,4,2013,ESP,26-Jan-83
Mamadou BARRY,1481.6738855009285,2,2013,GUI,19-Dec-91
Simon DENISSEL,1478.6274152847398,3,2013,FRA,22-May-90
Nabil Mohammed AL GARBI,1476.1171313978746,3,2013,YEM,3-Nov-92
