Athlete,Rating,Number Of Races
"Tshite, Tshepo",1497.8052557994906,3
"El Guesse, Abdelati",1497.8033587931973,1
"Wheating, Andrew",1497.6350567430695,1
"Loxsom, Casimir",1497.436726293348,1
"Rozani, Jacob",1497.418198209361,1
"Rowden, Daniel",1497.334125336574,1
"Repcik, Jozef",1497.323867094322,1
"Mayanja, Abu",1496.9969480585203,1
"van Rensburg, Rynhardt",1496.9507336843349,1
"Alzaabi, Saud",1496.653764491533,1
"Paris, Leandro",1496.6010841557904,1
"Kawamoto, Sho",1496.5985228342383,1
"Amankwah, Alex",1496.5854871986894,2
"Grethen, Charles",1496.5488036374122,1
"Paes, Lutmar",1496.5347906776387,1
"Berglund, Kalle",1496.447526339864,2
"Tarbei, Willy",1496.4402164839748,1
"Zhang, Dashan",1496.4261167557781,1
"Biel, Yiech",1496.237042699492,1
"Lekuta, Solomon",1496.2333501953763,1
"Romaniw, Anthony",1496.2145245065988,1
"De Arriba, Alvaro",1496.2050635099986,2
"Andujar, Daniel",1496.0917600828388,1
"Masilo, Boitumelo",1496.0385314509376,1
"Riseley, Jeffrey",1495.899978075418,2
"Crestan, Eliott",1495.8257455543223,1
"Beddoes, Alex",1495.7483613237819,1
"Roth, Thomas",1495.7332844995162,1
"Kiprop, Asbel",1495.4239971684956,3
"Jock, Charles",1495.4183653749305,2
"Mbotto, Francky",1495.4125554710463,1
"Garrido, Lucirio",1495.4040892388348,1
"Kryeziu, Astrit",1495.378719497997,1
"Maung, Pyae",1495.189687954372,1
"Farah, Ahmed",1495.0441907144059,1
"Thomas, Spencer",1494.7722700324198,1
"Kipngetich, Ngeno",1494.7449898134269,2
"Belbachir, Mohamed",1494.6117348733837,1
"Prince, Quamel",1494.524876148821,1
"Rodriguez, Rafith",1494.418390166642,1
"Mubarak, Rabi",1494.410440815357,1
"Kinyor, Job",1494.285544830923,3
"Wightman, Jake",1494.2726716920818,6
"Johnson, Jinson",1494.1763200751852,1
"Hethat, Yassine",1494.1520028603106,4
"Einan, Markus",1493.9703120435147,1
"Staines, Thomas",1493.81423859488,1
"Ma, Junyi",1493.7180763702386,1
"Alzofairi, Ebrahim",1493.647816332163,3
"Rudolf, Zan",1493.5236597443864,1
"Smaili, Mostafa",1493.509547541422,8
"Etes, Brice",1493.417502408753,2
"Lopez, Kevin",1493.3055830532526,3
"Pol, Moya",1493.2212185899746,1
"Giles, Elliot",1492.9401985236634,12
"Garcia, Mariano",1492.9138331849658,1
"Dahmani, Samir",1492.2480555613927,4
"Ayouni, Abdessalem",1492.11012927086,4
"Moya, Pol",1491.9926780015003,2
"Tual, Gabriel",1491.6104169301566,1
"Kipkoech, Nicholas",1491.2667261469142,5
"Burgin, Max",1491.1927793116706,1
"Osagie, Andrew",1491.1464263931825,4
"Al-Suleimani, Mohammed",1491.0757689908112,1
"Hassan, Abdirahman",1490.5636417657274,1
"Windle, Drew",1489.339956407661,5
"Arroyo, Andres",1488.9704485883603,5
"Ibadin, Edose",1488.8672834919387,2
"Langford, Kyle",1488.3539384418098,9
"Webb, Jamie",1487.6165186222502,4
"Kszczot, Adam",1487.609461505129,26
"Soares, Roberto",1487.0695243665882,1
"Gakeme, Antoine",1486.7761820259138,9
"Zaw, Min Min",1486.6440007903734,1
"Matthews, Luke",1485.4418029071321,4
"Hairane, Jamal",1484.8864516765032,4
"Enzema, Benjamin",1483.3923182426893,2
"Hajdari, Musa",1481.4883307338919,2
"Bol, Peter",1480.315470091073,6
"Reuther, Marc",1479.2010673360103,3
"Abdalla, Abubaker",1478.1324083937636,7
"Sowinski, Erik",1476.261659818601,12
"Learmonth, Guy",1475.1399535383266,8
"Kramer, Andreas",1473.4066165704812,11
"Deng, Joseph",1466.410696796552,5
