Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Nimet KARAKUS,1495.0410350856093,1,2012,TUR,23-Jan-93
Kerri Ann MITCHELL,1495.0350681426999,1,2012,CAN,29-Mar-83
Jessica YOUNG-WARREN,1494.6698573475728,1,2013,USA,6-Apr-87
Franciela KRASUCKI,1494.6263394982252,2,2013,BRA,26-Apr-88
Maria BELIMPASAKI,1494.5560062950924,1,2012,GRE,19-Jun-91
Phobay KUTU-AKOI,1494.4895404091635,2,2012,LBR,3-Dec-87
Irene EKELUND,1494.2327746140704,1,2013,SWE,8-Mar-97
Pollara COBB,1494.0917903243476,1,2011,GUM,29-Jan-92
Lina GRINČIKAITÉ-SAMUOLÉ,1494.0022868108754,3,2013,LTU,3-May-87
Djénébou DANTÉ,1493.8885393860442,1,2011,MLI,7-Aug-89
Alda PAULO,1493.8488630912384,1,2011,ANG,10-Jul-91
Gloria DIOGO,1493.7906689593958,1,2011,STP,13-Jan-84
Stephanie KALU,1493.7701296927744,1,2013,NGR,8-May-93
Hanna Maari LATVALA,1493.743700038801,1,2013,FIN,30-Oct-87
Toea WISIL,1493.7231304252118,2,2013,PNG,1-Jan-88
Ivana ROZMAN,1493.633766166342,1,2011,MKD,14-Jul-89
Marta JESCHKE,1493.6124440798333,2,2012,POL,2-Jun-86
Kateřina ČECHOVÁ,1493.5895431692936,2,2013,CZE,21-Mar-88
Margaret ADEOYE,1493.341922763197,1,2012,GBR,22-Apr-85
Louise BLOOR,1493.1473776568623,1,2012,GBR,21-Sep-85
Debbie FERGUSON-MCKENZIE,1493.0323675691775,9,2012,BAH,16-Jan-76
Melissa BREEN,1492.9739204076368,2,2013,AUS,17-Sep-90
Yuliya BALYKINA,1492.9055270185188,1,2012,BLR,12-Apr-84
Allison PETER,1492.7671094655211,1,2012,ISV,14-Jul-92
Saran KEITA,1492.5555258045865,1,2013,FRA,29-Jun-95
Mariya RYEMYEN,1492.0079916867976,4,2013,UKR,2-Aug-87
Tatjana PINTO,1491.2179821435839,3,2013,GER,2-Jul-92
Cache ARMBRISTER,1490.9255319567808,1,2013,BAH,26-Sep-89
Sherone SIMPSON,1490.6880899649404,14,2012,JAM,12-Aug-84
Schillonie CALVERT-POWELL,1490.4847950624903,15,2013,JAM,27-Jul-88
Jeneba TARMOH,1490.3586529598454,6,2013,USA,27-Sep-89
Sheri-Ann BROOKS,1490.3002627131132,9,2013,JAM,11-Feb-83
Anyika ONUORA,1490.2698932250569,5,2012,GBR,28-Oct-84
Yomara HINESTROZA,1490.2209983317873,2,2012,COL,20-May-88
Lorène Dorcas BAZOLO,1489.9953256176968,1,2012,CGO,4-May-83
Bamab NAPO,1489.878209150631,1,2012,TOG,23-May-84
Danah HUSSEIN,1489.7607365738395,1,2012,IRQ,3-Jan-86
Delphine Bertille ATANGANA,1489.7463880953455,2,2012,CMR,16-Aug-84
Saruba COLLEY,1489.605379972132,1,2012,GAM,2-May-89
Desiree HENRY,1489.57549218228,1,2013,GBR,26-Aug-95
Gloria ASUMNU,1489.3654063415765,13,2013,USA,22-May-85
Bianca KNIGHT,1489.3100444833544,3,2012,USA,2-Jan-89
Feta AHAMADA,1489.2664589726633,2,2012,COM,24-Jun-87
Dafne SCHIPPERS,1489.1819675293395,2,2013,NED,15-Jun-92
Asha PHILIP,1489.1435855604823,3,2013,GBR,25-Oct-90
Kataryna GANCHAR,1488.9930851906738,1,2013,BLR,30-Aug-88
Annabelle LEWIS,1488.7545710641461,1,2013,GBR,20-Mar-89
Axelle LAMBERT,1488.6020365752618,1,2013,FRA,11-Dec-97
Yvonne NALISHUWA,1488.2207161588499,1,2013,ZAM,11-Oct-94
Myriam SOUMARE,1487.208163785459,14,2013,FRA,29-Oct-86
Abiodun OYEPITAN,1487.0483255424392,3,2012,GBR,30-Dec-79
Lauryn WILLIAMS,1486.728503716054,5,2012,USA,11-Sep-83
Diane BORG,1486.4869873692019,2,2012,MLT,12-Sep-90
Kaina MARTINEZ,1485.967943431314,2,2012,BIZ,20-Feb-86
Ezinne OKPARAEBO,1485.9084878176504,16,2013,NOR,3-Mar-88
Tiffany TOWNSEND,1485.6521784999622,2,2013,USA,14-Jun-89
Mariely SÁNCHEZ,1484.4547903408147,3,2013,DOM,30-Dec-88
Patricia TAEA,1483.8621688091494,2,2013,COK,25-May-93
Rubie GABRIEL,1483.4849494043945,1,2013,PLW,22-Nov-94
Yongli WEI,1483.47839303919,2,2013,CHN,11-Oct-91
Martina PRETELLI,1483.3235955153455,2,2013,SMR,28-Dec-88
Tahesia HARRIGAN-SCOTT,1483.1579765861843,6,2013,IVB,15-Feb-82
Pauline KWALEA,1482.4069915672794,1,2013,SOL,29-Feb-88
Hereiti BERNARDINO,1482.209004932386,1,2013,PYF,21-May-93
Montell DOUGLAS,1482.1790392561693,5,2012,GBR,24-Jan-86
Kabotaake ROMERI,1482.0828129554698,1,2013,KIR,5-Aug-95
Lovelite DETENAMO,1481.8200828621875,2,2013,NRU,22-Dec-93
Olesya POVH,1481.2203641990986,10,2013,UKR,18-Oct-87
Vladislava OVCHARENKO,1479.8053968219156,2,2013,TJK,18-Dec-86
Yee-Pui FONG,1474.774396187253,2,2013,HKG,24-Dec-91
