Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Mo FARAH,1654.3595123010964,14,2013,GBR,23-Mar-83
Yenew ALAMIREW,1592.3601754474444,16,2013,ETH,27-May-90
Hagos GEBRHIWET,1586.6055552115781,12,2013,ETH,11-May-94
Edwin Cheruiyot SOI,1563.1288779753518,12,2013,KEN,3-Mar-86
Isiah Kiplangat KOECH,1556.5236300365084,16,2013,KEN,19-Dec-93
Bernard LAGAT,1551.2605098818178,12,2013,USA,12-Dec-74
Dejen GEBREMESKEL,1549.1747534553292,13,2013,ETH,24-Nov-89
Thomas Pkemei LONGOSIWA,1541.080818038127,19,2013,KEN,14-Jan-82
Imane MERGA,1524.502527109706,16,2013,ETH,15-Oct-88
Galen RUPP,1522.7395751152626,14,2013,USA,8-May-86
Vincent Kiprop CHEPKOK,1514.5218059533677,12,2013,KEN,5-Jul-88
Muktar EDRIS,1513.6853233207748,5,2013,ETH,14-Jan-94
Abdelaati IGUIDER,1509.4465353987048,2,2012,MAR,25-Mar-87
Tariku BEKELE,1509.4303084173298,13,2013,ETH,28-Feb-87
Eliud KIPCHOGE,1506.4284593359775,12,2012,KEN,5-Nov-84
Ibrahim JEILAN,1506.3993956289328,3,2013,ETH,12-Jun-89
Albert ROP,1506.0265630588215,7,2013,KEN,17-Jul-92
John KIPKOECH,1504.2158814600657,7,2013,KEN,29-Dec-91
Lopez LOMONG,1503.0639500247253,3,2012,USA,1-Jan-85
Kenenisa BEKELE,1502.6103206704317,4,2012,ETH,13-Jun-82
Dejeni REGASSA,1502.2327084523754,3,2013,BRN,18-Apr-89
Chris SOLINSKY,1502.2309500992496,4,2010,USA,5-Dec-84
Lawi LALANG,1501.8299226264785,1,2013,KEN,15-Jun-91
Aweke AYALEW,1501.0306751165308,1,2013,BRN,23-Feb-93
Sammy Alex MUTAHI,1500.8358786172098,2,2010,KEN,1-Jun-89
Juan Luis BARRIOS,1500.799833621791,6,2013,MEX,24-Jun-83
Caleb Mwangangi NDIKU,1500.7095469829603,1,2013,KEN,9-Oct-92
Brandon BETHKE,1500.6367130064668,1,2011,USA,19-Jan-87
Evan JAGER,1500.4921833266544,1,2013,USA,8-Mar-89
Hayle IBRAHIMOV,1500.2341433515262,4,2013,AZE,18-Jan-90
Sileshi SIHINE,1500.2287106515896,2,2012,ETH,29-Jan-83
Essa Ismail RASHED,1500.062580428239,1,2010,QAT,14-Dec-86
Jesús ESPANA,1499.8497778038159,4,2011,ESP,21-Aug-78
Dathan RITZENHEIN,1499.3932869616738,2,2013,USA,30-Dec-82
Ahmad Hassan ABDULLAH,1499.3501724119674,1,2010,QAT,4-Apr-81
Moses Ndiema KIPSIRO,1499.27392078814,10,2013,UGA,2-Sep-86
Geoffrey KAMWOROR,1499.2166979063459,1,2011,KEN,28-Nov-92
Saif Saaeed SHAHEEN,1499.1855218429257,1,2010,QAT,15-Oct-82
Bekana DABA,1499.1142190039532,3,2010,ETH,29-Jul-88
Bilisuma Shugi GELASSA,1499.0866294570794,3,2012,BRN,19-Jul-89
Ed MORAN,1499.0479746606993,1,2010,USA,27-May-81
Juan VAN DEVENTER,1498.7901578687367,1,2010,RSA,26-Mar-83
Samuel CHELANGA,1498.769066824407,1,2012,KEN,23-Feb-85
Andrew BUMBALOUGH,1498.6339001094002,1,2011,USA,14-Mar-87
Mathew Kipkoech KISORIO,1498.405449654521,5,2010,KEN,16-May-89
Chris DERRICK,1498.3669743440764,2,2013,USA,17-Oct-90
Dennis MASAI,1498.3466675919292,1,2011,KEN,1-Dec-91
Abera KUMA,1498.2952896366214,11,2012,ETH,31-Aug-90
Birhan NEBEBEW,1498.2377798878983,1,2013,ETH,14-Aug-94
Jonathan MELLOR,1498.0359249309827,1,2011,GBR,27-Dec-86
Moukhled AL OUTAIBI,1497.945245692797,1,2012,KSA,20-Jun-76
Ayele ABSHERO,1497.9355735585677,1,2010,ETH,28-Dec-90
Paul Kipngetich TANUI,1497.8796524959307,1,2011,KEN,22-Dec-90
John Kemboi CHERUIYOT,1497.7046054874488,1,2011,KEN,5-Jul-90
James WALSH,1497.607574124463,1,2011,GBR,22-Sep-81
Mosinet GEREMEW,1497.5518763242658,1,2012,ETH,12-Feb-92
Kenneth Kiprop KIPKEMOI,1497.5205132027618,1,2013,KEN,2-Aug-84
Patrick Mutunga MWIKYA,1497.3567476571557,1,2011,KEN,20-Nov-94
Micah Kemboi KOGO,1497.3441590540806,2,2010,KEN,30-Jun-86
Joseph EBUYA,1497.3113399235203,3,2010,KEN,20-Jun-87
Daniel Kipchirchir KOMEN,1497.2498232153491,2,2011,KEN,27-Nov-84
Emmanuel Kipkemei BETT,1497.2359777872,2,2012,KEN,29-Mar-85
Hosea Mwok MACHARINYANG,1497.2255992772139,2,2010,KEN,12-Jun-86
Yusuf Kibet BIWOTT,1497.1398056982416,2,2010,KEN,12-Nov-86
Mumin GALA,1497.071487051916,4,2012,DJI,6-Apr-86
Sylvain RUKUNDO,1497.070330701421,1,2011,RWA,20-Dec-88
Rui SILVA,1496.9692727438492,1,2011,POR,3-Aug-77
David Kiprotich BETT,1496.864109318328,2,2012,KEN,18-Oct-92
Nick MCCORMICK,1496.850296803762,1,2012,GBR,11-Sep-81
Josphat Kipkoech BETT,1496.6508579362862,3,2011,KEN,12-Jun-90
Adrian BLINCOE,1496.6413453135629,1,2012,NZL,4-Nov-79
Scott BAUHS,1496.6296533804384,1,2011,USA,11-May-86
Hunegnaw MESFIN,1496.4777121004174,1,2011,ETH,31-Jan-89
Gerard GAHUNGU,1496.38766423994,1,2011,BDI,5-May-89
Sondre Nordstad MOEN,1496.3743787981095,2,2011,NOR,12-Jan-91
Leonard Patrick KOMON,1496.3441075853589,3,2010,KEN,10-Jan-88
Bouabdellah TAHRI,1496.2749255799613,1,2013,FRA,20-Dec-78
Moses Ndiema MASAI,1496.0774024352345,3,2012,KEN,1-Jun-86
Kazuya WATANABE,1495.9979368830586,1,2011,JPN,7-Jul-87
Augustine Kiprono CHOGE,1495.9028863577778,4,2013,KEN,21-Jan-87
Ryan HILL,1495.8950687089327,3,2013,USA,31-Jan-90
Cameron LEVINS,1495.823577743557,3,2013,CAN,28-Mar-89
Hassan HIRT,1495.7522751664246,1,2012,FRA,16-Jan-80
Alemayehu BEZABEH,1495.6973619291896,2,2013,ESP,22-Sep-86
Andy VERNON,1495.6904209548413,2,2011,GBR,7-Jan-86
Olivier IRABARUTA,1495.5147364938553,1,2012,BDI,25-Aug-90
Seung-ho BAEK,1495.4570134313467,1,2011,KOR,16-Dec-90
Faisa Dame TASAMA,1495.3861520473974,1,2013,ETH,12-Oct-87
Titus Kipjumba MBISHEI,1495.3348909517113,3,2011,KEN,28-Oct-90
James Kwalia C'KURUI,1495.2175704051692,2,2012,QAT,12-Jun-84
Ben TRUE,1495.1753414318046,5,2013,USA,29-Dec-85
Alberto LOZANO DE PEDRO,1495.0557786884076,1,2013,ESP,23-Feb-87
Hassan MEAD,1494.6795123406073,1,2013,USA,28-Aug-89
Abraham KIPLIMO,1494.5507602582334,2,2012,UGA,14-Apr-89
Jamal HITRANE,1494.4456371047754,1,2013,MAR,1-Sep-89
Abdelhadi EL HACHIMI,1494.43262593347,1,2013,BEL,15-Dec-74
Christian NGNINGBA,1494.408636167484,1,2011,GAB,30-Dec-84
Yohan DURAND,1494.3473958009536,1,2012,FRA,14-May-85
Leonard KORIR,1494.2276824255334,1,2012,KEN,10-Dec-86
Chesari Kirui JACOB,1494.2212386126785,3,2012,KEN,6-Apr-84
Amanuel MESEL,1494.174431380553,4,2012,ERI,29-Dec-90
Matt TEGENKAMP,1494.1457615652403,3,2012,USA,19-Jan-82
Abdishakor Nagea ABDULLE,1494.1062140795957,1,2011,SOM,23-Jun-93
Polat Kemboi ARIKAN,1494.0549623582797,2,2012,TUR,12-Dec-90
Zane ROBERTSON,1493.899102472526,2,2013,NZL,14-Nov-89
Kidane TADESSE,1493.8449216444587,1,2012,ERI,31-Aug-87
Abrar OSMAN,1493.8340305127763,3,2013,ERI,1-Jan-94
David MCNEILL,1493.7549375175454,2,2012,AUS,6-Oct-86
Andrew BAYER,1493.4550343404194,1,2013,USA,3-Feb-90
Byron PIEDRA,1493.2939508639627,1,2013,ECU,19-Aug-82
Serhiy LEBID,1493.2582541047266,1,2012,UKR,15-Jul-75
Daniel Lemashon SALEL,1493.023748783918,4,2012,KEN,11-Dec-90
Geoffrey KIRUI,1492.9520664488164,2,2013,KEN,16-Feb-93
Eric SEBAHIRE,1492.9227777334622,1,2013,RWA,6-Jan-85
Lucas Kimeli ROTICH,1492.8742570798108,8,2012,KEN,16-Apr-90
Elroy GELANT,1492.8304754648266,4,2013,RSA,25-Aug-86
Soufiyan BOUQANTAR,1492.7538475754318,1,2012,MAR,30-Aug-93
Ben ST. LAWRENCE,1492.373232850001,4,2013,AUS,7-Nov-81
Phillip KIPYEKO,1492.181850338001,1,2013,UGA,10-Jan-95
Rabah ABOUD,1492.1426188215446,2,2012,ALG,1-Jan-81
Javier CARRIQUEO,1492.0189398944722,2,2012,ARG,29-May-79
Vincent Kipsegechi YATOR,1491.9627667037953,5,2012,KEN,11-Jul-89
Moses KIBET,1491.7133508383056,2,2012,UGA,23-Mar-91
Kaan Kigen ÖZBILEN,1491.257410991695,4,2013,KEN,15-Jan-86
Abudllah Abdulaziz AL JOUD,1491.252002632738,1,2012,KSA,10-Jul-75
Geofrey KUSURO,1490.8543044014423,2,2012,UGA,12-Feb-89
Thomas FARRELL,1490.4727558284853,1,2013,GBR,23-Mar-91
Bashir ABDI,1490.4632320979076,1,2013,BEL,10-Feb-89
Rene HERRERA,1490.2534111708642,1,2012,PHI,24-May-79
Craig MOTTRAM,1490.0441160402825,7,2012,AUS,18-Jun-80
Brett ROBINSON,1489.6960461620365,2,2013,AUS,8-May-91
Daniele MEUCCI,1489.4603807548037,4,2013,ITA,7-Oct-85
Ruben SANCA,1489.3923572237045,1,2012,CPV,13-Dec-86
Mark Kosgei KIPTOO,1489.1539105735033,10,2013,KEN,21-Jun-76
Teklemariam MEDHIN,1488.9445262723623,5,2013,ERI,24-Jun-89
Rinas AKHMADEYEV,1487.5924597087137,1,2013,RUS,25-May-89
Alistair Ian CRAGG,1486.717448841352,8,2012,IRL,13-Jun-80
Sindre BURAAS,1486.4082831782598,5,2013,NOR,8-May-89
Yitayal Atnafu ZERIHUN,1486.1883425319104,4,2013,ETH,20-Jan-93
Arne GABIUS,1486.041512338948,4,2013,GER,22-Mar-81
Diego ESTRADA,1485.674854777634,2,2013,MEX,19-Dec-89
Goitom KIFLE,1485.6553071811604,2,2013,ERI,3-Dec-93
Yigrem DEMELASH,1483.5399013586853,6,2013,ETH,26-Jan-94
Grevazio MPANI,1483.216054437563,1,2013,MAW,1-Apr-93
Yuki SATO,1481.3437770233236,4,2013,JPN,26-Nov-86
Jake ROBERTSON,1480.5205833225432,3,2013,NZL,14-Nov-89
Chris THOMPSON,1477.5382752240366,6,2013,GBR,17-Apr-81
Aziz LAHBABI,1476.198376774036,3,2013,MAR,3-Feb-91
Collis BIRMINGHAM,1471.3545626471473,13,2013,AUS,27-Dec-84
