Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Jan MÁLEK,1500.5392964521916,1,2020,CZE,1-Feb-01
Lamecha GIRMA,1500.4094385366566,1,2020,ETH,26-Nov-00
Johan CRONJE,1500.4077554898254,11,2015,RSA,13-Apr-82
Amine LAALOU,1500.3634589019175,5,2011,MAR,13-May-82
Caleb Mwangangi NDIKU,1500.31541767943,7,2015,KEN,9-Oct-92
Cyril VINCENT-VIRY,1500.298298283469,1,2015,FRA,28-Oct-89
Manuel OLMEDO,1500.2975768047545,5,2011,ESP,17-May-83
Nicholas Kiptanui KEMBOI,1500.2815639487108,6,2012,KEN,18-Dec-89
Tarik THABET,1500.269853820219,1,2013,FRA,20-Feb-80
Samuel TEFERA,1500.1329487525445,10,2019,ETH,23-Oct-99
Hillary Kipkorir MAIYO,1500.129645129031,1,2011,KEN,2-Oct-93
Nixon Kiplimo CHEPSEBA,1500.1085202075387,24,2015,KEN,12-Dec-90
Taoufick MANAR,1500.1073775489951,1,2013,FRA,10-Sep-88
Michal HROCH,1500.0955313653599,1,2020,CZE,18-Feb-03
Sylvain QUIRION,1500.0868184757633,2,2015,FRA,8-Jun-88
Imad TOUIL,1500.0644072964228,1,2011,ALG,11-Feb-89
Lopez LOMONG,1500.06437489374,6,2013,USA,1-Jan-85
Yusuf Saad KAMEL,1500.060664537351,2,2011,BRN,29-Mar-83
Haron KEITANY,1500.0359200370567,3,2011,KEN,17-Dec-83
Andrew BADDELEY,1500.0338829179163,6,2012,GBR,20-Jun-82
Jack BOLAS,1500.0318717879527,1,2011,USA,1-Nov-87
Mehdi BAALA,1500.0245283898623,4,2011,FRA,17-Aug-78
Lawi LALANG,1500.0158007764612,1,2013,KEN,15-Jun-91
Stefan EBERHARDT,1500.0119472807914,1,2011,GER,12-Jan-85
Thomas CHAMNEY,1500.0049815092357,1,2010,IRL,16-Apr-84
Pieter BRAUN,1500.0035645977978,1,2019,NED,21-Jan-93
Morten MUNKHOLM,1499.9879100443868,1,2011,DEN,22-Sep-85
Jermaine MAYS,1499.9853016454658,1,2010,GBR,23-Dec-82
Suleiman Kipses SIMOTWO,1499.9818089864314,1,2010,KEN,21-Apr-80
Matt TEGENKAMP,1499.9798157368637,1,2010,USA,19-Jan-82
Fekadu DEJENE,1499.97966973536,1,2011,ETH,29-Dec-92
Anter ZERGUELAINE,1499.975879360967,2,2010,ALG,4-Jan-85
Kamal BOULAHFANE,1499.9746154451286,1,2010,ALG,1-Jul-76
Ricky STEVENSON,1499.972656549252,1,2010,GBR,14-Nov-88
Álvaro FERNÁNDEZ CEREZO,1499.9713812693346,1,2010,ESP,7-Apr-81
Markos GENETI,1499.9707611562355,1,2010,ETH,7-Jun-84
Demma Daba BIKILA,1499.9684532538797,2,2010,ETH,18-Jul-89
Kristof VAN MALDEREN,1499.967201272525,1,2010,BEL,30-May-83
Boaz Kiplagat LALANG,1499.9666390893663,1,2010,KEN,8-Feb-89
Mitchell KEALEY,1499.9665776028792,1,2010,AUS,28-Jan-84
Thomas Solberg EIDE,1499.9663071852451,1,2011,NOR,20-Nov-92
Evan JAGER,1499.9660671845804,1,2010,USA,8-Mar-89
Eliud KIPCHOGE,1499.96121724384,1,2010,KEN,5-Nov-84
Alistair Ian CRAGG,1499.9605845670262,1,2010,IRL,13-Jun-80
Nick MCCORMICK,1499.9561048540413,2,2010,GBR,11-Sep-81
Andrew WHEATING,1499.9551779367375,5,2012,USA,21-Nov-87
Geoff MARTINSON,1499.9550752478801,2,2011,CAN,26-Mar-86
Sindre BURAAS,1499.954826420944,1,2011,NOR,8-May-89
Hans Kristian FLØYSTAD,1499.9488338223796,1,2011,NOR,3-Apr-89
Will LEER,1499.9439909111688,2,2012,USA,15-Apr-85
Juan Carlos HIGUERO,1499.9415730598312,3,2011,ESP,3-Aug-78
Eduard VILLANUEVA,1499.9412749596545,4,2012,VEN,29-Dec-84
Abubaker KAKI,1499.940772569059,2,2012,SUD,21-Jun-89
Otmane BELHARBAZI,1499.9403283190331,1,2011,FRA,3-Nov-88
Alan WEBB,1499.9402047875483,1,2012,USA,13-Jan-83
Lewis MOSES,1499.9381243258936,1,2010,GBR,9-Jan-87
Jeremy ROFF,1499.9361339292968,1,2010,AUS,22-Nov-83
Håkon BROX,1499.934500390028,1,2011,NOR,18-Jan-85
Romain VOGT,1499.9329248536071,1,2013,FRA,26-Dec-87
Remmy Limo NDIWA,1499.932492511166,3,2011,KEN,3-Feb-88
Colin MCCOURT,1499.9319174322036,2,2011,GBR,11-Dec-84
James BREWER,1499.9318200528908,1,2012,GBR,18-Jun-88
Craig MILLER,1499.9235565158547,1,2011,USA,3-Aug-87
Daniel Kipchirchir KOMEN,1499.9230983931216,13,2013,KEN,27-Nov-84
Oliver PREAU,1499.9194530611517,1,2015,FRA,6-Nov-88
Yegor NIKOLAYEV,1499.918182931699,2,2012,RUS,28-Apr-88
James SHANE,1499.916921018989,1,2011,GBR,18-Dec-89
Alex KIPCHIRCHIR,1499.9166191970826,2,2010,KEN,26-Nov-84
Deresse MEKONNEN,1499.916005552319,6,2011,ETH,20-Oct-87
Craig MOTTRAM,1499.9150481579354,1,2012,AUS,18-Jun-80
Linus KIPLAGAT,1499.9106017402005,1,2012,KEN,23-Dec-94
Andrew J. ACOSTA,1499.9058641866363,1,2012,USA,13-Apr-88
Shouchun WEI,1499.902330379437,1,2011,CHN,29-Aug-88
Jeffrey RISELEY,1499.8961747183012,4,2011,AUS,11-Nov-86
Jeroen D'HOEDT,1499.8957906830651,1,2011,BEL,10-Jan-90
Bernard LAGAT,1499.8949053524832,6,2015,USA,12-Dec-74
Chaminda Indika WIJEKOON,1499.8942847682242,2,2011,SRI,15-Sep-81
Morten VELDE,1499.8843651601292,2,2011,NOR,19-Dec-84
Geoffrey Kipkoech RONO,1499.884145350201,6,2011,KEN,21-Apr-87
Ryan MCNIFF,1499.8790015870468,1,2012,USA,13-Jan-88
Gideon GATHIMBA,1499.876488949864,4,2012,KEN,9-Mar-80
Yann LOMBARDOT,1499.8750948741358,1,2013,FRA,18-May-89
Ribeiro PINTO DE CARVALHO,1499.8739321577582,1,2011,TLS,2-Feb-93
Diego RUIZ,1499.8738070521945,4,2012,ESP,5-Feb-82
Nick WILLIS,1499.8727432324508,30,2019,NZL,25-Apr-83
Elijah Kipchirchir KIPTOO,1499.865115144648,2,2012,KEN,9-Jun-86
Charles DELYS,1499.863782313975,1,2011,FRA,9-Apr-82
Galen RUPP,1499.863134308493,1,2014,USA,8-May-86
Morhad AMDOUNI,1499.8627002384917,7,2016,FRA,21-Jun-88
Álvaro RODRÍGUEZ,1499.8596485235535,3,2012,ESP,25-May-87
Dmitrijs JURKEVIČS,1499.853664105472,2,2012,LAT,7-Jan-87
Sang-min SHIN,1499.8525687988167,1,2011,KOR,27-Jul-86
Guillaume TABARY,1499.8484438029634,1,2013,FRA,13-Jan-85
Ismael Kipngetich KOMBICH,1499.8476781900786,3,2011,KEN,16-Jan-85
Russell BROWN,1499.8428455020155,2,2012,USA,6-Mar-85
Jamal HAIRANE,1499.837226838506,1,2017,QAT,26-May-93
Nick SYMMONDS,1499.8329064676518,1,2013,USA,30-Dec-83
Peter VAN DER WESTHUIZEN,1499.8326060591385,4,2012,RSA,21-Dec-84
Gregory BEUGNET,1499.8271415442155,1,2012,FRA,14-Sep-87
Teklit TEWELDEBRHAN,1499.8245637081955,1,2012,ERI,1-Oct-93
Jamale AARRASS,1499.8204579741243,1,2012,FRA,15-Nov-81
Teshome DIRIRSA,1499.8189627439676,2,2013,ETH,25-Apr-94
Florian ARNOULD,1499.8189610615855,1,2013,FRA,7-Nov-86
James KAAN,1499.817359783984,1,2013,AUS,17-Sep-90
Adam MALEK,1499.8129913594503,1,2015,MAR,1997
Augustine Kiprono CHOGE,1499.8092724575035,12,2013,KEN,21-Jan-87
Zebene ALEMAYEHU,1499.8062670067716,3,2013,ETH,4-Sep-92
Ciaran O'LIONAIRD,1499.804241000236,4,2012,IRL,11-Apr-88
Niall BROOKS,1499.7975236338043,2,2012,GBR,8-Jul-91
Mohamed Hassan MOHAMED,1499.7833676967264,1,2012,SOM,23-Aug-93
Tarek BOUKENSA,1499.780512349649,6,2012,ALG,19-Nov-81
Youssef ACH-CHATOUANI,1499.780287238526,1,2013,FRA,9-May-84
Lee EMANUEL,1499.7784314001347,1,2013,GBR,24-Jan-85
Bouabdellah TAHRI,1499.7691372473446,6,2013,FRA,20-Dec-78
Haikun ZHANG,1499.7663590630032,2,2013,CHN,12-Mar-89
Matěj HŘEBAČKA,1499.7658681306339,1,2020,CZE,2003
Flavio SEHOHLE,1499.7527465715912,1,2013,RSA,14-Oct-90
Zane ROBERTSON,1499.7517553025027,2,2013,NZL,14-Nov-89
Belal Mansoor ALI,1499.7488518961088,6,2013,BRN,17-Oct-88
Niclas SANDELLS,1499.7484308104645,2,2012,FIN,14-Mar-84
Tesfaye CHERU,1499.7414717922838,1,2013,ETH,2-Mar-93
Haining TENG,1499.7372170147155,1,2013,CHN,25-Jun-93
Yoann KOWAL,1499.736491138567,10,2012,FRA,28-May-87
Carsten SCHLANGEN,1499.7271268054187,8,2013,GER,31-Dec-80
Frederic VAZ,1499.7269945654762,1,2015,CPV,13-Jun-90
Sam VAZQUEZ,1499.7206736255832,1,2012,PUR,3-May-84
Rabiou GUERO GAO,1499.7114268740067,1,2012,NIG,1-Feb-88
Collis BIRMINGHAM,1499.7101419288576,2,2015,AUS,27-Dec-84
Yann DUHAMEL,1499.709027585817,1,2013,FRA,14-Apr-89
Valentin SMIRNOV,1499.6804390978402,2,2013,RUS,13-Feb-86
John GREGOREK,1499.6769484646834,4,2019,USA,7-Dec-91
Paul ROBINSON,1499.670488827066,1,2014,IRL,24-May-91
Emad NOOR,1499.652899826695,2,2013,KSA,21-Apr-90
Andreas VOJTA,1499.6096753382647,3,2013,AUT,9-Jun-89
Ross MURRAY,1499.6082339652016,3,2015,GBR,8-Oct-90
Kinley TENZIN,1499.5825200880577,1,2013,BHU,1996
Youssef JBARA,1499.577482966151,1,2015,FRA,5-Sep-90
Omar BACHIR,1499.5720198767615,1,2013,NIG,3-Nov-86
Omar Mohamed ABDI,1499.5644738731685,1,2013,SOM,1-Jan-91
Nicolas RIFFLARD,1499.5636319217233,2,2015,FRA,27-Oct-90
Hillary Cheruiyot NGETICH,1499.5563504816282,5,2017,KEN,15-Sep-95
Arturo CASADO,1499.5409581939832,4,2013,ESP,26-Jan-83
Yassine HETHAT,1499.5081639155223,1,2015,ALG,30-Aug-91
Patrik VEBR,1499.5060491924696,1,2020,CZE,19-Nov-98
Patrick CASEY,1499.501434246552,1,2018,USA,23-May-90
Bashir ABDI,1499.5011134215092,1,2015,BEL,10-Feb-89
Matthieu LE STUM,1499.4962565104806,1,2015,FRA,27-Sep-88
Mamadou BARRY,1499.4869860811586,2,2013,GUI,19-Dec-91
Florian ORTH,1499.4625210801114,1,2015,GER,24-Jul-89
Ignacio FONTES,1499.4499216843537,2,2020,ESP,22-Jun-98
Elias RAMDI,1499.3888865143465,1,2015,FRA,21-Mar-98
Vincent KIBET,1499.3604541999352,20,2020,KEN,6-May-91
Yomif KEJELCHA,1499.3446878929653,2,2020,ETH,1-Aug-97
Nabil Mohammed AL GARBI,1499.3314325294996,3,2013,YEM,3-Nov-92
Dorian ULREY,1499.3290579858067,2,2015,USA,11-Jul-87
Mohamed MOUSTAOUI,1499.3250060931646,15,2016,MAR,2-Apr-85
Zakaria MAZOUZI,1499.3194713143632,4,2015,MAR,15-Jun-85
Hamish CARSON,1499.315488791935,2,2016,NZL,1-Nov-88
Mohamed AL GARNI,1499.3147167096902,6,2014,QAT,1-Jul-92
Vincent LETTING,1499.30045545565,2,2017,KEN,16-Jun-93
Maximilian MATOLÍN,1499.2909819876254,1,2020,CZE,29-Jan-03
Lei LI,1499.2198388054098,1,2015,CHN,3-Nov-92
Federico BRUNO,1499.2153661178836,1,2017,ARG,18-Jun-93
Staffan EK,1499.1992422504713,1,2015,SWE,13-Nov-91
Helio GOMES,1499.1682008931625,1,2015,POR,27-Dec-84
Thomas LANCASHIRE,1499.1670001203356,4,2016,GBR,2-Jul-85
Florian PERRIN FIEVEZ,1499.163949935638,2,2015,FRA,26-Apr-90
Dale KING-CLUTTERBUCK,1499.1582185346447,1,2015,GBR,1-Jan-92
Takieddine HEDEILLI,1499.1438566980753,1,2017,ALG,6-Jun-96
Janek ÕIGLANE,1499.11271793343,1,2019,EST,25-Apr-94
Vojtěch GALÁČ,1499.1050517932767,1,2020,CZE,2-Mar-96
Homiyu TESFAYE,1499.0718208796725,15,2017,GER,23-Jun-93
Victor CORRALES VAQUERO,1499.07092993224,1,2015,ESP,12-Mar-89
Julian MATTHEWS,1499.0651015515543,3,2016,NZL,21-Jul-88
Oussama NABIL,1499.0158745564258,1,2016,MAR,18-Feb-96
Said ADEN,1498.9858584954823,1,2017,QAT,1993
Carlos Martín DÍAZ DEL RIO,1498.959866734051,2,2015,CHI,9-Jul-93
Bronislav KHÝR,1498.9376341434831,1,2020,CZE,1975
Taresa TOLOSA,1498.9098014074934,6,2018,ETH,15-Jun-98
Tom MARSHALL,1498.9041312101874,1,2017,GBR,12-Jun-89
Leonel MANZANO,1498.8688143739764,27,2015,USA,12-Sep-84
Awad AL SHARAFAT,1498.8447688884878,1,2015,JOR,25-Dec-93
Mike FOPPEN,1498.8305977573655,1,2020,NED,29-Nov-96
Adam CLARKE,1498.7998184809774,1,2017,GBR,3-Apr-91
Štěpán KURIŠ,1498.7807308997108,1,2020,CZE,5-Sep-98
Dumisane HLASELO,1498.6402148020804,3,2016,RSA,8-Jun-89
Martin RUČKA,1498.6275010608472,1,2020,CZE,2000
Abdelkarim BEN ZAHRA,1498.6139068901225,1,2017,MAR,27-Oct-98
Jimmy GRESSIER,1498.6076123270964,1,2020,FRA,4-May-97
Carlos ALONSO,1498.5780231048304,2,2016,ESP,15-Sep-89
Robbie FITZGIBBON,1498.5742858286953,1,2017,GBR,23-Mar-96
Pierrik JOCTEUR-MONROZIER,1498.530217247805,1,2020,FRA,23-Mar-98
Saúl ORDÓÑEZ,1498.4799090336783,1,2020,ESP,10-Apr-94
Kumari TAKI,1498.476377560934,5,2020,KEN,6-May-99
Petr MURAS,1498.471063474522,1,2020,CZE,1989
Ali HAMDI,1498.429193294674,1,2017,BEL,2-Nov-89
Fredrik SAMUELSSON,1498.405988959322,1,2019,SWE,16-Feb-95
Brannon KIDDER,1498.3141217216248,1,2017,USA,18-Nov-93
Šimon EKL,1498.3030504115966,1,2020,CZE,18-May-96
Santino Kenyi ORENG,1498.2932277924097,1,2016,SSD,14-Aug-93
David TORRENCE,1498.281930856153,5,2017,USA,26-Nov-85
Badr EL JALAOUI,1498.2733943009662,1,2017,MAR,28-Jan-93
James WEST,1498.2629263931683,2,2020,GBR,30-Jan-96
Baptiste MISCHLER,1498.2026767366317,1,2018,FRA,23-Nov-97
Mohamed MAAMON RAGEH,1498.173272995799,1,2016,YEM,1998
Marek UVIZL,1498.1110071165222,1,2020,CZE,29-Apr-92
Emil DANIELSSON,1498.0592709272141,1,2020,SWE,5-Sep-97
Abderrahmane ANOU,1498.0277449523528,1,2017,ALG,29-Jan-91
Augusto RAMOR SOARES,1497.9921880143206,1,2016,TLS,22-Aug-86
Ilham Tanui ÖZBILEN,1497.9867669421333,17,2016,KEN,5-Mar-90
Simon DENISSEL,1497.9787653900203,4,2018,FRA,22-May-90
Marius PROBST,1497.972969042933,1,2020,GER,20-Aug-95
Timo BENITZ,1497.9259232278807,3,2017,GER,24-Dec-91
Izaic YORKS,1497.8999758024243,1,2018,USA,17-Apr-94
Alexandre SADDEDINE,1497.8735490928393,1,2018,FRA,29-Sep-94
Matěj ŠOLC,1497.8719430237866,1,2020,CZE,2004
Rabii DOUKKANA,1497.8592856432963,1,2019,FRA,6-Dec-87
Ahmed ABDELWAHED,1497.8546321997028,1,2020,ITA,26-May-96
Damian WARNER,1497.815651366588,1,2019,CAN,4-Nov-89
Saoud Jouma AL ZAABI,1497.7954143626823,1,2016,UAE,7-Aug-88
Younéss ESSALHI,1497.790998729977,4,2018,MAR,20-Feb-93
Adel MECHAAL,1497.7446152236664,10,2019,ESP,5-Dec-90
Mohad ABDIKADAR SHEIK ALI,1497.7378029472338,2,2018,ITA,12-Jun-93
Charles PHILIBERT-THIBOUTOT,1497.7119761931972,9,2018,CAN,31-Dec-90
Salim KEDDAR,1497.7061379991935,3,2016,ALG,23-Nov-93
Amine ZAHAF,1497.666540005991,1,2017,MAR,13-May-97
Aman WOTE,1497.6515148979179,28,2019,ETH,18-Apr-84
Hamza DRIOUCH,1497.609972558526,4,2020,QAT,16-Nov-94
Harvey DIXON,1497.6054591889601,1,2017,GIB,2-Nov-93
Michal STANOVSKÝ,1497.5301133198702,1,2020,CZE,28-May-93
Benjamín ENZEMA,1497.4923436503836,1,2017,GEQ,25-Mar-89
Collins CHEBOI,1497.480863892828,21,2018,KEN,25-Sep-87
Jan FRIŠ,1497.467487352224,1,2020,CZE,19-Dec-95
Harrison WILLIAMS,1497.2990348524322,1,2019,USA,7-Mar-96
Tarik MOUKRIME,1497.273513392971,2,2017,BEL,3-Mar-92
Benson SEUREI,1497.2535341557032,11,2017,KEN,27-Mar-84
Corey BELLEMORE,1497.2055589425695,1,2018,CAN,1-Dec-94
Bethwell BIRGEN,1497.1212923065332,32,2020,KEN,6-Aug-88
David BUSTOS,1497.0991952403697,10,2017,ESP,25-Aug-90
Luke MATHEWS,1497.0602274183998,4,2017,AUS,21-Jun-95
Mohammed Ayoub TIOUALI,1497.0300987457667,2,2018,MAR,26-May-91
Samir DAHMANI,1496.9952126542776,4,2018,FRA,3-Apr-91
Zak SEDDON,1496.906069480744,1,2019,GBR,28-Jun-94
Ondřej VÁCHAL,1496.8635541046665,1,2020,CZE,24-Apr-94
Florian CARVALHO,1496.8553673767788,17,2016,FRA,9-Mar-89
Sofiane SELMOUNI,1496.8371469861572,2,2017,FRA,22-Sep-89
Ilya SHKURENYOV,1496.8263319510193,1,2019,ANA,11-Jan-91
Domnic Lokinyomo LOBALU,1496.7455394065823,1,2017,ART,16-Aug-98
Andrew HUNTER,1496.7300936927377,2,2018,USA,5-Sep-97
Federico RIVA,1496.7164062888987,1,2020,ITA,9-Nov-00
Simon SUNDSTRÖM,1496.7130786633084,1,2020,SWE,4-Feb-98
Marc ALCALA,1496.6814278238583,2,2017,ESP,7-Nov-94
Justus SOGET,1496.6302554576814,5,2019,KEN,22-Oct-99
Michał ROZMYS,1496.5545209345999,3,2020,POL,13-Mar-95
Richard DOUMA,1496.4718108927095,2,2017,NED,17-Apr-93
Piers COPELAND,1496.4114572963938,2,2020,GBR,26-Nov-98
Yuxi LUO,1496.4037031622288,1,2018,CHN,8-Sep-94
Paweł WIESIOŁEK,1496.3739350591882,1,2019,POL,13-Aug-91
Pieter-Jan HANNES,1496.3528491696047,10,2016,BEL,30-Oct-92
Valentijn WEINANS,1496.2304895801399,1,2018,NED,29-Dec-95
Jakub HOLUŠA,1496.1119865769633,21,2019,CZE,20-Feb-88
Charlie DA'VALL GRICE,1496.0642263326927,21,2020,GBR,7-Nov-93
Filip SASÍNEK,1495.9212793492138,3,2020,CZE,8-Jan-96
Thomas VAN DER PLAETSEN,1495.9198302318355,1,2019,BEL,24-Dec-90
Muhand Khamis SAIFELDIN,1495.8560303778345,1,2019,QAT,13-Jan-99
Andrew BAYER,1495.715799045628,2,2018,USA,3-Feb-90
Dawit WOLDE,1495.6300160817011,10,2017,ETH,19-May-91
Solomon SIMMONS,1495.4389081693112,1,2019,USA,26-Sep-93
Djilali BEDRANI,1495.4219481813857,1,2019,FRA,1-Oct-93
Henrik INGEBRIGTSEN,1495.3973810139182,25,2019,NOR,24-Feb-91
Charles Cheboi SIMOTWO,1495.1838426446093,14,2019,KEN,6-May-95
George Meitamei MANANGOI,1495.1330597295669,6,2019,KEN,29-Nov-00
Musulman DZHOLOMANOV,1495.1205524529646,1,2019,KGZ,21-Jun-97
Abdullahi JAMA MOHAMED,1495.028324695706,1,2019,SOM,29-Nov-02
Pierce LEPAGE,1494.8953833595724,1,2019,CAN,22-Jan-96
Jinson JOHNSON,1494.8629872317754,2,2019,IND,15-Mar-91
Yemaneberhan CRIPPA,1494.7128116940657,2,2019,ITA,15-Oct-96
Elmar ENGHOLM,1494.6689434264895,1,2019,SWE,2-Oct-92
Abdi Waiss MOUHYADIN,1494.5477791554881,5,2019,DJI,3-Jul-96
Thiago ANDRÉ,1494.4600888808482,4,2018,BRA,4-Aug-95
Johan ROGESTEDT,1494.397785075931,3,2020,SWE,27-Jan-93
Idriss Moussa YOUSSOUF,1494.2724944997303,1,2019,QAT,1-Jan-97
Kai KAZMIREK,1494.2247192146096,1,2019,GER,28-Jan-91
Abdirahman Saeed HASSAN,1494.0242334856603,1,2019,QAT,13-Apr-97
Abraham Kipchirchir ROTICH,1493.8517749632333,1,2019,BRN,26-Sep-93
Adam Ali MOUSAB,1493.7249453584727,4,2020,QAT,17-Apr-95
Erick RODRIGUEZ,1493.6937466294726,3,2017,NCA,1-Jun-90
Jake HEYWARD,1493.4282523878944,3,2019,GBR,26-Apr-99
Keisuke USHIRO,1493.2719768828274,1,2019,JPN,24-Jul-86
Matthew RAMSDEN,1493.226757474422,5,2020,AUS,23-Jul-97
Jesús GÓMEZ,1493.17794336098,7,2020,ESP,24-Apr-91
Brimin KIPRONO,1493.1624186327058,2,2019,KEN,20-Aug-99
Quentin TISON,1493.0865944639436,2,2020,FRA,16-Apr-96
Michael KIBET,1492.7123102541482,2,2019,KEN,3-Sep-99
Fouad EL KAAM,1492.6592774004662,15,2019,MAR,27-May-88
Jordan WILLIAMSZ,1492.615836671434,9,2019,AUS,21-Aug-92
Youssouf HISS BACHIR,1492.583825459012,5,2019,DJI,1-Jan-87
Isaac KIMELI,1492.539820073623,4,2020,BEL,9-Mar-94
Kevin LÓPEZ,1492.298337866877,3,2019,ESP,12-Jun-90
Abdelaati IGUIDER,1492.2901514278174,46,2019,MAR,25-Mar-87
Ferguson Cheruiyot ROTICH,1492.2211157618267,2,2019,KEN,30-Nov-89
Yach Majok Koon WOL,1492.134829904715,1,2019,SSD,18-Apr-96
Lucirio GARRIDO,1492.0872823712011,1,2019,VEN,8-Apr-92
Martin ROE,1491.422117654446,1,2019,NOR,1-Apr-92
Hicham OULADHA,1491.2533107194981,3,2019,MAR,31-Jan-95
Paulo Amotun LOKORO,1491.1084695062777,2,2019,ROT,1-Jan-92
Amos BARTELSMEYER,1487.779416517879,3,2019,GER,25-Jul-94
Teddese LEMI,1487.2388276912857,3,2019,ETH,20-Jan-99
Ismael DEBJANI,1486.9532374693,7,2020,BEL,25-Sep-90
Ryan GREGSON,1481.447870818015,38,2020,AUS,26-Apr-90
