Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Peter MATTHEWS,1499.6743183180774,3,2015,JAM,13-Nov-89
Hamdinou CHEIKH EL WELY,1499.67213823348,1,2013,MTN,7-Jul-94
Erison HURTAULT,1499.6512535201177,6,2012,DMA,29-Dec-84
Kind BUTLER,1499.63643169561,1,2015,USA,8-Apr-89
Jakub KRZEWINA,1499.6185044978563,1,2014,POL,10-Oct-89
Johan WISSMAN,1499.6166748506425,4,2013,SWE,2-Nov-82
Augusto José STANLEY,1499.612455154323,2,2012,PAR,3-Aug-87
Marcin MARCINISZYN,1499.6017692584546,4,2012,POL,7-Sep-82
Jochem DOBBER,1499.5973265062662,2,2020,NED,8-Jul-97
Angelo GARLAND,1499.5960661661716,1,2013,TKS,24-Jul-94
Oscar PISTORIUS,1499.5898291568506,9,2012,RSA,22-Nov-86
Riker HYLTON,1499.5868338174068,3,2013,JAM,13-Dec-88
Michael MATHIEU,1499.5858493052797,3,2015,BAH,24-Jun-84
Bahaa AL FARRA,1499.5782928475965,2,2012,PLE,10-Mar-91
Josh MANCE,1499.5518444225559,8,2014,USA,21-Mar-92
Jordan GEENEN,1499.546997794243,1,2015,FRA,11-Aug-94
Karabo SIBANDA,1499.5247326174604,5,2017,BOT,2-Jul-98
Kamghe GABA,1499.4721506188084,1,2014,GER,13-Jan-84
Almamy HILAL,1499.4001939712293,1,2016,FRA,27-Feb-92
Jean-francois ANDRE,1499.3925046410645,1,2015,FRA,27-Mar-90
Brian GREGAN,1499.3655222958287,5,2017,IRL,31-Dec-89
Nigel LEVINE,1499.354417769896,11,2014,GBR,30-Apr-89
Samuel GARCÍA,1499.33675202212,1,2017,ESP,4-Dec-91
Kyle CLEMONS,1499.33528714218,2,2015,USA,27-Aug-90
Matěj ČERVENÝ,1499.3322890206514,1,2020,CZE,14-Oct-97
Hugo DE SOUSA,1499.267771451685,1,2015,BRA,5-Mar-87
Antoine GILLET,1499.2556745118818,2,2015,BEL,22-Mar-88
Aliaksandr LINNIK,1499.2370921990034,1,2015,BLR,28-Jan-91
Chenbin ZHU,1499.230421425126,1,2015,CHN,17-Mar-90
Dwayne COWAN,1499.1872385930196,5,2018,GBR,1-Jan-85
Ak. Hafiy Tajuddin ROSITI,1499.1853788376054,3,2013,BRU,4-Jul-91
Donald BLAIR-SANFORD,1499.1473711314,2,2016,ISR,2-Feb-87
Mohamed Ashour KHWAJA,1499.1421420235595,1,2015,LBA,11-Jan-87
Abdoulaye DEMBELE,1499.1402757632832,1,2015,FRA,24-Apr-87
Julien WATRIN,1499.1393715140218,2,2016,BEL,27-Jun-92
Michael BERRY,1499.1012700442939,2,2016,USA,10-Dec-91
Christian TAYLOR,1499.0973243229628,2,2018,USA,18-Jun-90
Raymond KIBET,1499.069084940661,2,2017,KEN,4-Feb-96
Moise Del Monaco KITU,1499.0351961442743,1,2016,FRA,9-Dec-96
Dylan BORLÉE,1499.0050336374861,4,2017,BEL,20-Sep-92
Philip OSEI,1498.9526371109382,2,2019,CAN,30-Oct-90
Vitaliy BUTRYM,1498.9274509208753,3,2016,UKR,10-Jan-91
Deon LENDORE,1498.8157950287095,6,2016,TTO,28-Oct-92
Berend KOEKEMOER,1498.8029349176081,1,2015,RSA,12-Jun-95
Tony MCQUAY,1498.7964522912398,27,2017,USA,16-Apr-90
Tim NOWAK,1498.7960865698549,1,2019,GER,13-Aug-95
Mohamed Nasir ABBAS,1498.7430167458997,2,2020,QAT,28-Oct-96
Wilbert LONDON,1498.6991119388126,3,2019,USA,17-Aug-97
Conrad WILLIAMS,1498.6406135896373,10,2014,GBR,20-Mar-82
Jiří ŠTÍPEK,1498.6365425902786,1,2020,CZE,17-Aug-01
Bonface Ontuga MWERESA,1498.6208961503926,2,2017,KEN,13-Nov-93
Joel BURGUNDER,1498.6124461835548,1,2016,SUI,20-May-91
Marvin SCHLEGEL,1498.5887429934273,1,2020,GER,2-Jan-98
Samson Oghenewegba NATHANIEL,1498.5393573034792,1,2017,NGR,29-Aug-97
Clement YANN,1498.5228239401538,1,2016,FRA,8-Nov-86
Erayokan ORUKPE,1498.437519809377,1,2016,NGR,20-Dec-93
Alexander Lerionka SAMPAO,1498.4255769886713,1,2016,KEN,31-Dec-96
Onkabetse NKOBOLO,1498.4035867104262,2,2017,BOT,22-Jul-93
Leungo SCOTCH,1498.4009556500191,2,2019,BOT,28-Feb-96
Ali MEHBOOB,1498.4006498523731,1,2016,PAK,10-Apr-90
Renny QUOW,1498.327023250094,17,2017,TTO,25-Aug-87
Lucas BÚA,1498.213333172648,1,2017,ESP,12-Jan-94
Matteo GALVAN,1498.2131828564343,6,2016,ITA,24-Aug-88
Vitaliy ZHUK,1498.1971803557583,1,2019,BLR,10-Sep-96
Alberth BRAVO,1498.1015910165231,4,2016,VEN,29-Aug-87
Ditiro NZAMANI,1498.0628605133948,1,2019,BOT,29-Jan-00
Dominik MACHOTKA,1498.0377961655079,1,2020,CZE,3-Sep-00
Mamoudou-Elimane HANNE,1497.9508929430417,2,2017,FRA,6-Mar-88
Diego PALOMEQUE,1497.9497560176615,1,2016,COL,5-Dec-93
Jarryd DUNN,1497.9331480568476,2,2016,GBR,30-Jan-92
Edino STEELE,1497.8345938552766,4,2015,JAM,1-Jun-87
Vladimir ACETI,1497.827986256034,1,2020,ITA,16-Oct-98
Ousseini DJIBO IDRISSA,1497.7904514063698,1,2016,NIG,28-Dec-98
Javon FRANCIS,1497.7833655469371,7,2018,JAM,14-Dec-94
Takamasa KITAGAWA,1497.7756199151468,1,2017,JPN,5-Sep-96
James Nyang CHIENGJIEK,1497.7553034844027,1,2016,ROT,2-Mar-92
Thapelo PHORA,1497.6691807283505,2,2019,RSA,21-Nov-91
Mauritz KÅSHAGEN,1497.5908531878922,1,2017,NOR,15-Feb-89
Yahiya MUHAMMED ANAS,1497.5822692930697,3,2018,IND,17-Sep-94
Warren HAZEL,1497.530461028071,1,2017,SKN,11-Feb-96
Josephus LYLES,1497.5258839518965,1,2017,USA,22-Jul-98
Collins Omae GICHANA,1497.49824444976,1,2017,KEN,9-Apr-89
Hederson ALVES ESTEFANI,1497.4745632728132,2,2016,BRA,11-Sep-91
Adam SMOLKA,1497.381051383782,1,2020,CZE,13-Mar-98
Gustavo CUESTA,1497.2832451032905,4,2016,DOM,14-Nov-88
Pieter BRAUN,1497.1846803557582,1,2019,NED,21-Jan-93
Rafał OMELKO,1497.1617964150273,6,2017,POL,16-Jan-89
Pavel MASLÁK,1497.1070538321655,30,2017,CZE,21-Feb-91
Yuzo KANEMARU,1496.9571973156317,8,2016,JPN,18-Sep-87
Kimorie SHEARMAN,1496.9093857942626,1,2017,VIN,3-Aug-92
Yilmar Andrés HERRERA,1496.7648112938432,1,2017,COL,29-Apr-96
Sailosi TUBUILAGI,1496.7441406109629,1,2017,FIJ,2-Feb-97
Mame-Ibra ANNE,1496.6734700089532,6,2016,FRA,7-Nov-89
Narek GHUKASYAN,1496.6275685731266,1,2017,ARM,18-Oct-92
Óscar HUSILLOS,1496.516583342499,3,2018,ESP,18-Jul-93
Jonathan BORLÉE,1496.4585005654078,38,2018,BEL,22-Feb-88
Zhongze GUO,1496.33892901516,2,2018,CHN,7-Aug-96
Damian WARNER,1496.3186649937527,1,2019,CAN,4-Nov-89
Wesley VÁZQUEZ,1496.3145846460498,1,2020,PUR,27-Mar-94
Milan ŠČIBRÁNI,1496.302985569098,1,2020,CZE,29-Jul-03
Emil JOHANSSON,1496.2896039460807,1,2020,SWE,10-Jun-02
David KENDZIERA,1496.2469481033804,1,2020,USA,9-Sep-94
Alonzo RUSSELL,1496.1837155003957,1,2019,BAH,8-Feb-92
Nick EKELUND ARENANDER,1496.0937625922172,7,2020,DEN,23-Jan-89
Winston GEORGE,1496.0509122327398,5,2017,GUY,19-May-87
Luguelín SANTOS,1495.8666804483437,40,2018,DOM,12-Nov-92
Maicel UIBO,1495.8346803557583,1,2019,EST,27-Dec-92
Mikhail LITVIN,1495.8246163149863,1,2019,KAZ,5-Jan-96
Delano WILLIAMS,1495.6684761920044,3,2017,GBR,23-Dec-93
Martyn ROONEY,1495.6057561048185,34,2017,GBR,3-Apr-87
Abbas Abubakar ABBAS,1495.5613704483571,3,2019,BRN,17-May-96
Kevin BORLÉE,1495.4160098807913,48,2018,BEL,22-Feb-88
Patrick SCHNEIDER,1495.3456157551318,2,2018,GER,30-Nov-92
Derrick MOKALENG,1495.2842650916973,1,2019,RSA,18-Jun-97
Solomon SIMMONS,1495.111188285903,1,2019,USA,26-Sep-93
Vernon NORWOOD,1494.750004297851,18,2019,USA,10-Apr-92
Devon WILLIAMS,1494.7020496468713,1,2019,USA,17-Jan-94
Kennedy LUCHEMBE,1494.6667531151438,2,2020,ZAM,8-Jul-01
Lucas CARVALHO,1494.5028638092665,2,2019,BRA,16-Jul-93
Todisoa Franck RABEARISON,1494.245950806665,1,2019,MAD,3-Feb-92
Taha Hussein YASEEN,1493.442123512658,1,2019,IRQ,1-Jan-98
Yuang WU,1493.4091015359131,1,2019,CHN,18-Mar-98
Marcus CHAMBERS,1493.302143993053,1,2019,USA,3-Nov-94
Thomas VAN DER PLAETSEN,1493.2999732241283,1,2019,BEL,24-Dec-90
Teddy ATINE-VENEL,1493.212921386892,7,2018,FRA,16-Mar-85
Michael CHERRY,1493.07192635477,10,2019,USA,23-Mar-95
Paweł WIESIOŁEK,1493.0486440704926,1,2019,POL,13-Aug-91
Cedric DUBLER,1492.9288387362112,1,2019,AUS,13-Jan-95
Jhon Alejandro PERLAZA,1492.7772364135749,2,2019,COL,26-Aug-94
Brandon PARRIS,1492.2278645611452,2,2019,VIN,17-Apr-95
Rusheen MCDONALD,1492.1404418009583,15,2019,JAM,17-Aug-92
Moussa ZAROUMEYE,1491.348027223727,1,2019,NIG,2-Jan-85
Mohammad Jahir RAYHAN,1491.248233696532,1,2019,BAN,25-Apr-01
Liemarvin BONEVACIA,1491.15074252586,15,2020,NED,5-Apr-89
Jovan STOJOSKI,1491.0433247163135,1,2019,MKD,26-Nov-97
Alphas Leken KISHOYIAN,1490.8014368798808,4,2019,KEN,1-Jan-94
Jessy FRANCO,1490.7862808939763,1,2019,GIB,7-Dec-98
Tikie Terry MAEL,1490.742971214253,1,2019,VAN,7-Jun-98
Kevin MAYER,1490.0180610365646,1,2019,FRA,10-Feb-92
Fredrik SAMUELSSON,1489.8673265048365,1,2019,SWE,16-Feb-95
Baboloki THEBE,1489.8618985283006,18,2019,BOT,18-Mar-97
Keisuke USHIRO,1489.7418329177353,1,2019,JPN,24-Jul-86
Nathon ALLEN,1489.1445875223994,8,2019,JAM,28-Oct-95
Bachir MAHAMAT,1489.0571553262457,3,2019,CHA,1-Dec-96
Mazen Moutan AL YASSIN,1488.1360140686363,2,2019,KSA,8-Jul-96
Rabah YOUSIF,1486.8168342218382,30,2020,SUD,11-Dec-86
Pieter CONRADIE,1486.2916818159983,6,2018,RSA,20-Oct-94
Luka JANEŽIČ,1485.124422063786,13,2020,SLO,14-Nov-95
Steven SOLOMON,1484.582620646714,8,2019,AUS,16-May-93
Nathan STROTHER,1480.0691553926579,9,2019,USA,6-Sep-95
