Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
James SHANE,1499.821450349383,1,2011,GBR,18-Dec-89
Jacob HERNANDEZ,1499.7186449979695,1,2010,USA,8-Sep-85
Paul RENAUDIE,1499.7119685659006,1,2012,FRA,2-Apr-90
Anthony CHEMUT,1499.6888893692112,7,2013,KEN,17-Dec-92
Abraham KIPLAGAT,1499.6888384356796,3,2013,KEN,9-Aug-84
Nick WILLIS,1499.6794573707525,1,2011,NZL,25-Apr-83
Gilbert KIPCHOGE,1499.6336300424305,1,2010,KEN,4-May-83
Rizak DIRSHE,1499.6307663382727,1,2010,SWE,5-Jan-72
Sadjad MORADI,1499.5218227933556,3,2012,IRI,30-Mar-83
Lachlan RENSHAW,1499.513396844156,3,2012,AUS,2-Apr-87
Ashot HAYRAPETYAN,1499.5131980202673,1,2011,ARM,13-Feb-86
Niall BROOKS,1499.5075125014337,1,2010,GBR,8-Jul-91
Christian SMITH,1499.492421936263,1,2010,USA,31-Oct-83
Yusuf Saad KAMEL,1499.4914123786798,1,2010,BRN,29-Mar-83
Jinson JOHNSON,1499.4823615367536,1,2016,IND,15-Mar-91
Jackson Mumbwa KIVUVA,1499.4552980329636,12,2012,KEN,11-Aug-89
Andrew ELLERTON,1499.4542499384388,1,2011,CAN,18-Nov-83
Belal Mansoor ALI,1499.4022509390647,2,2010,BRN,17-Oct-88
Mohamed Amine BELFERAR,1499.395336063264,3,2016,ALG,16-Feb-91
Ronald MUSAGALA,1499.384461151306,3,2014,UGA,16-Dec-92
Luis Alberto MARCO,1499.3410488718437,7,2013,ESP,20-Aug-86
Karjuan WILLIAMS,1499.2631471758464,2,2011,USA,5-Jul-87
Augustine Kiprono CHOGE,1499.2565739246547,2,2010,KEN,21-Jan-87
Abraham CHEPKIRWOK,1499.1906985166395,1,2011,UGA,18-Nov-88
Xiaofei YANG,1499.1763964045015,1,2012,CHN,18-Feb-90
Mario SCAPINI,1499.160905354831,1,2012,ITA,2-Feb-89
Rob NOVAK,1499.1204047212254,1,2011,USA,20-Mar-86
Joe ABBOTT,1499.1160038561952,1,2013,USA,1-Mar-90
Nathan BRANNEN,1499.0716168231638,1,2013,CAN,8-Sep-82
Masato YOKOTA,1499.0265976422643,2,2012,JPN,19-Nov-87
Jan HOCHSTRASSER,1498.966652134361,1,2016,SUI,23-Oct-88
Geoff HARRIS,1498.9632657665315,2,2012,CAN,30-Jan-87
Hamza DRIOUCH,1498.914981167374,2,2011,QAT,16-Nov-94
Ivan TUKHTACHEV,1498.9120089939452,1,2012,RUS,12-Jul-89
Fabiano PECANHA,1498.8966826043525,2,2012,BRA,5-Jun-82
Fernando Lina DA SILVA,1498.8959331680935,1,2011,BRA,10-Oct-86
David Mutinda MUTUA,1498.884139323356,5,2012,KEN,20-Apr-92
Jakub HOLUŠA,1498.8722013396468,3,2012,CZE,20-Feb-88
Abdulaziz Ladan MOHAMMED,1498.825728007443,2,2012,KSA,7-Jan-91
Richard BLAGG,1498.8120529190205,1,2011,GIB,3-Nov-88
Hamid OUALICH,1498.8055120031224,2,2012,FRA,26-Apr-88
Ahmad FARHAN,1498.7886225761404,1,2011,PAK,11-Jan-90
Zaw Win THET,1498.784786055479,1,2011,MYA,1-Mar-91
Henrik INGEBRIGTSEN,1498.77679342545,1,2014,NOR,24-Feb-91
Johan SVENSSON,1498.774756112641,1,2012,SWE,16-May-89
Shifaz MOHAMED,1498.7662760419707,1,2011,MDV,17-Aug-86
Jeff LASTENNET,1498.736016857053,2,2011,FRA,26-Aug-87
Paul ROBINSON,1498.6999198637043,1,2013,IRL,24-May-91
Xiudong XIA,1498.6591394161055,1,2012,CHN,19-Jan-88
Nabil MADI,1498.649056754798,1,2012,ALG,9-Jun-81
Diomar DE SOUZA,1498.6364269395617,1,2012,BRA,24-Aug-89
Ilham Tanui ÖZBILEN,1498.5011510483591,1,2013,TUR,5-Mar-90
Sören LUDOLPH,1498.4667917078777,1,2012,GER,25-Feb-88
Mark WIECZOREK,1498.4235528950994,1,2013,USA,25-Dec-84
Andy GONZÁLEZ,1498.2729491379632,3,2013,CUB,17-Oct-87
Leonel MANZANO,1498.271937044547,5,2015,USA,12-Sep-84
Julius MUTEKANGA,1498.2382013617407,2,2012,UGA,1-Dec-87
James EICHBERGER,1498.2073131019204,1,2013,MEX,4-Aug-90
Leoman MOMOH,1498.1828255131088,1,2013,NGR,30-Mar-91
Tamás KAZI,1498.177826310729,5,2013,HUN,16-May-85
Nader BELHANBEL,1498.1018722356291,1,2014,MAR,1-Jul-94
Haining TENG,1498.0919873256244,1,2014,CHN,25-Jun-93
David TORRENCE,1498.0525742540963,2,2014,USA,26-Nov-85
Johan ROGESTEDT,1497.9169488300868,2,2014,SWE,27-Jan-93
Jonathan KITILIT,1497.8088156252393,3,2016,KEN,24-Apr-94
Arnold SORINA,1497.7886053014836,1,2012,VAN,6-Jan-88
Erzhan ASKAROV,1497.761295800758,1,2012,KGZ,29-Sep-85
Rickard GUNNARSSON,1497.719301185744,1,2014,SWE,19-Sep-91
Boaz Kiplagat LALANG,1497.7143085108096,12,2013,KEN,8-Feb-89
Rynhardt VAN RENSBURG,1497.694763231808,4,2016,RSA,23-Mar-92
Moise JOSEPH,1497.6569700352466,2,2012,HAI,27-Dec-81
Andrés ARROYO,1497.653033524823,2,2016,PUR,7-Jun-95
Taras BYBYK,1497.6234988095034,1,2013,UKR,27-Mar-92
Markus EINAN,1497.60391137999,1,2016,NOR,4-Feb-97
Mohamed EL NOUR,1497.5626768427446,1,2013,QAT,18-Mar-96
Richard KIPLAGAT,1497.4435834117057,7,2012,KEN,3-May-84
Alexander ROWE,1497.4310766893946,3,2014,AUS,8-Jul-92
Ismail Ahmed ISMAIL,1497.393097037419,4,2013,SUD,10-Sep-84
André OLIVIER,1497.347174247418,11,2015,RSA,29-Dec-89
Gareth WARBURTON,1497.3387733634154,6,2013,GBR,23-Apr-83
William LEVAY,1497.0899388347934,1,2014,SWE,27-Aug-96
Derek MANDELL,1497.0858237917844,2,2012,GUM,18-Sep-86
Prince MUMBA,1496.9738924366202,4,2013,ZAM,28-Aug-84
Bram SOM,1496.9575724233887,11,2012,NED,20-Feb-80
Tyler MULDER,1496.9263375750234,6,2014,USA,15-Feb-87
Charles BOUTHELOUP,1496.8718670619537,1,2016,FRA,30-Apr-90
Ilya MUKHIN,1496.669982750524,1,2013,KGZ,22-Oct-91
Edgar Alejandro CORTEZ,1496.6662845436108,2,2012,NCA,8-Aug-89
Ribeiro PINTO DE CARVALHO,1496.6649027815351,1,2013,TLS,2-Feb-93
Samorn KIENG,1496.635451380298,2,2013,CAM,4-Mar-83
Joshua RALPH,1496.5874323388985,1,2015,AUS,27-Oct-91
Jonas SCHÖPFER,1496.5086438146027,1,2016,SUI,30-Jun-96
Brandon JOHNSON,1496.4267639184066,7,2014,USA,2-Mar-85
Jeffrey RISELEY,1496.392682870634,5,2016,AUS,11-Nov-86
Elijah GREER,1496.3735063273089,3,2013,USA,24-Oct-90
Thomas Arne ROTH,1495.701772750109,2,2015,NOR,11-Feb-91
Jaap Gerben VELLINGA,1495.538082780918,1,2016,NED,28-Jul-94
Abdelatif ELGUESSE,1495.5305115546312,2,2016,MAR,27-Feb-93
Jacob ROZANI,1494.9701990223693,1,2016,RSA,24-Jan-84
Robby ANDREWS,1494.7896502068495,4,2015,USA,29-Mar-91
Manuel Andre ANTONIO,1494.6231337169806,2,2013,ANG,3-Nov-88
Robert FARKEN,1494.586041200971,1,2016,GER,20-Sep-97
Thierry-orden DAGBETIN,1494.5679869843366,1,2016,FRA,7-Jul-98
Moussa CAMARA,1494.5517129980158,4,2013,MLI,12-Feb-88
Elijah Motonei MANANGOI,1494.443450623904,1,2015,KEN,5-Jan-93
Andrew OSAGIE,1494.0880364604918,25,2014,GBR,19-Feb-88
Hamada MOHAMED,1493.8157203225865,5,2016,EGY,22-Oct-92
Jena UMAR,1493.7986015994325,2,2015,ETH,24-Dec-95
Rafith RODRÍGUEZ,1493.7316987490944,10,2016,COL,1-Jun-89
Cleiton CEZARIO ABRAO,1493.7281532888496,1,2015,BRA,8-Sep-89
Charel GRETHEN,1493.6580332561016,1,2016,LUX,2-Jun-92
Matthew CENTROWITZ,1493.6348243283269,3,2015,USA,18-Oct-89
Mukhtar MOHAMMED,1493.6082926453255,7,2013,GBR,1-Dec-90
Theo BLUNDELL,1493.5350770076898,1,2015,GBR,30-Nov-95
Tom ELMER,1493.5328454212934,1,2016,SUI,1-Apr-97
Amine EL MANAOUI,1493.1035246955973,7,2016,MAR,20-Nov-91
Jeremiah Kipkorir MUTAI,1492.605996978291,6,2015,KEN,27-Dec-92
Charlie DA'VALL GRICE,1492.5684407301367,1,2016,GBR,7-Nov-93
Thijmen KUPERS,1492.5170591916603,4,2016,NED,4-Oct-91
Artur KUCIAPSKI,1492.474941577863,2,2015,POL,26-Dec-93
Anthony ROMANIW,1492.3189302642104,2,2016,CAN,15-Sep-91
Pierre HERVAGAULT,1492.2762711894366,1,2016,FRA,16-Jun-94
Boitumelo MASILO,1492.1974672494969,1,2016,BOT,5-Aug-95
Aaron BOTTERMAN,1492.1513216780309,1,2016,BEL,1-May-94
Michael RUTT,1491.9089531823345,5,2015,USA,28-Oct-87
Andreas ALMGREN,1491.4421625971386,3,2015,SWE,12-Jun-95
Khaled BENMAHDI,1491.1176483725408,1,2015,ALG,22-Oct-88
Wais Ibrahim KHAIRANDESH,1491.087759960337,1,2015,AFG,31-Dec-90
Žan RUDOLF,1490.3357984776349,2,2016,SLO,9-May-93
Adnan Taes Agar AL MNTFAGE,1490.0813232468713,2,2015,IRQ,24-Mar-80
Lutimar PAES,1489.9510716890707,2,2016,BRA,14-Dec-88
Samir DAHMANI,1489.868819955519,2,2016,FRA,3-Apr-91
Moïse RUSUSURUKA,1489.6057522368378,1,2016,SUI,16-May-99
Peter BOL,1489.1805347397947,1,2016,AUS,22-Feb-94
Casimir LOXSOM,1488.8971467164722,2,2015,USA,17-Mar-91
Nicolas CHAUFFERT,1488.741473894263,1,2016,FRA,14-Jul-91
Pol MOYA,1488.0110095173807,1,2016,AND,9-Dec-96
Job KINYOR,1487.816101992199,17,2016,KEN,8-May-90
Abubaker Haydar ABDALLA,1487.459471711934,3,2016,QAT,28-Aug-96
Elliot GILES,1487.4087533752772,1,2016,GBR,26-May-94
Kyle LANGFORD,1487.3833285563223,3,2015,GBR,2-Feb-96
Kalle BERGLUND,1487.3493129196968,2,2016,SWE,11-Mar-96
Jozef REPČÍK,1487.1986166519591,3,2016,SVK,3-Aug-86
Timothy KITUM,1486.8097670137427,18,2016,KEN,20-Nov-94
Wesley VÁZQUEZ,1486.2238043939374,5,2016,PUR,27-Mar-94
Antoine GAKEME,1485.7742642130352,7,2016,BDI,24-Dec-91
Nicholas Kiplangat KIPKOECH,1484.9799259402557,2,2016,KEN,22-Oct-92
Michael RIMMER,1483.6507072551049,25,2016,GBR,3-Feb-86
Andrew WHEATING,1483.6299517966318,6,2016,USA,21-Nov-87
Francky MBOTTO,1483.4545949405979,1,2016,CAF,2-Sep-97
Alex BEDDOES,1482.690830147163,1,2016,COK,9-Jul-95
Yiech Pur BIEL,1482.6587407822049,1,2016,ROT,1-Jan-95
Benjamín ENZEMA,1482.6474284730707,3,2016,GEQ,25-Mar-89
Alex AMANKWAH,1482.5422501492276,1,2016,GHA,2-Mar-92
Luke MATHEWS,1480.99129524208,2,2016,AUS,21-Jun-95
Charles JOCK,1479.9380986295819,4,2016,USA,23-Nov-89
Musa HAJDARI,1478.8662484469128,2,2016,KOS,10-Nov-87
Erik SOWINSKI,1478.5636573483548,11,2016,USA,21-Dec-89
Kevin LÓPEZ,1478.522102273379,14,2016,ESP,12-Jun-90
Jamal HAIRANE,1476.1080017595862,5,2016,QAT,26-May-93
Brice ETES,1458.8218914566346,7,2016,MON,11-Apr-84
