Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Matt TEGENKAMP,1499.5673811913596,1,2010,USA,19-Jan-82
Fekadu DEJENE,1499.5642518724244,1,2011,ETH,29-Dec-92
Anter ZERGUELAINE,1499.4830109946658,2,2010,ALG,4-Jan-85
Kamal BOULAHFANE,1499.4559208918192,1,2010,ALG,1-Jul-76
Ricky STEVENSON,1499.4139349548173,1,2010,GBR,14-Nov-88
Álvaro FERNÁNDEZ CEREZO,1499.3866012803273,1,2010,ESP,7-Apr-81
Florian PERRIN FIEVEZ,1499.3799912806167,1,2013,FRA,26-Apr-90
Markos GENETI,1499.3733101045063,1,2010,ETH,7-Jun-84
Demma Daba BIKILA,1499.3238437474215,2,2010,ETH,18-Jul-89
Kristof VAN MALDEREN,1499.2970094419834,1,2010,BEL,30-May-83
Boaz Kiplagat LALANG,1499.2849599058254,1,2010,KEN,8-Feb-89
Mitchell KEALEY,1499.2836420370263,1,2010,AUS,28-Jan-84
Thomas Solberg EIDE,1499.2778460486384,1,2011,NOR,20-Nov-92
Evan JAGER,1499.2727020014672,1,2010,USA,8-Mar-89
Eliud KIPCHOGE,1499.1687509396456,1,2010,KEN,5-Nov-84
Alistair Ian CRAGG,1499.155190479813,1,2010,IRL,13-Jun-80
Nick MCCORMICK,1499.059174683676,2,2010,GBR,11-Sep-81
Andrew WHEATING,1499.0393076289838,5,2012,USA,21-Nov-87
Geoff MARTINSON,1499.0371066503787,2,2011,CAN,26-Mar-86
Sindre BURAAS,1499.0317734255873,1,2011,NOR,8-May-89
Samir DAHMANI,1499.030947672536,1,2010,FRA,3-Apr-91
Hans Kristian FLØYSTAD,1498.9033312409892,1,2011,NOR,3-Apr-89
Will LEER,1498.7995308463833,2,2012,USA,15-Apr-85
Vincent KIBET,1498.7654632027975,1,2014,KEN,6-May-91
Juan Carlos HIGUERO,1498.7477079010482,3,2011,ESP,3-Aug-78
Eduard VILLANUEVA,1498.7413185797036,4,2012,VEN,29-Dec-84
Abubaker KAKI,1498.730550605686,2,2012,SUD,21-Jun-89
Otmane BELHARBAZI,1498.7210287858657,1,2011,FRA,3-Nov-88
Alan WEBB,1498.7183810774297,1,2012,USA,13-Jan-83
Dorian ULREY,1498.691533138079,1,2010,USA,11-Jul-87
Lewis MOSES,1498.6737895639117,1,2010,GBR,9-Jan-87
Jeremy ROFF,1498.631128457157,1,2010,AUS,22-Nov-83
Håkon BROX,1498.596116041413,1,2011,NOR,18-Jan-85
Romain VOGT,1498.5623468279941,1,2013,FRA,26-Dec-87
Remmy Limo NDIWA,1498.5530802290427,3,2011,KEN,3-Feb-88
Colin MCCOURT,1498.5407542910598,2,2011,GBR,11-Dec-84
James BREWER,1498.5386671144292,1,2012,GBR,18-Jun-88
Craig MILLER,1498.361550837072,1,2011,USA,3-Aug-87
Daniel Kipchirchir KOMEN,1498.3517316769896,13,2013,KEN,27-Nov-84
Yegor NIKOLAYEV,1498.2463762795596,2,2012,RUS,28-Apr-88
James SHANE,1498.2193291106998,1,2011,GBR,18-Dec-89
Alex KIPCHIRCHIR,1498.2128600197761,2,2010,KEN,26-Nov-84
Deresse MEKONNEN,1498.1997074828319,6,2011,ETH,20-Oct-87
Craig MOTTRAM,1498.179187198546,1,2012,AUS,18-Jun-80
Linus KIPLAGAT,1498.0838850351583,1,2012,KEN,23-Dec-94
Andrew J. ACOSTA,1497.9823428205732,1,2012,USA,13-Apr-88
Shouchun WEI,1497.9066010681772,1,2011,CHN,29-Aug-88
Nicolas RIFFLARD,1497.9051862887616,1,2013,FRA,27-Oct-90
Jeffrey RISELEY,1497.7746638867711,4,2011,AUS,11-Nov-86
Jeroen D'HOEDT,1497.7664326788667,1,2011,BEL,10-Jan-90
Hamish CARSON,1497.7352432310677,1,2012,NZL,1-Nov-88
Chaminda Indika WIJEKOON,1497.7341556975412,2,2011,SRI,15-Sep-81
Morten VELDE,1497.5215440699872,2,2011,NOR,19-Dec-84
Geoffrey Kipkoech RONO,1497.5168327803704,6,2011,KEN,21-Apr-87
Ryan MCNIFF,1497.4065840845046,1,2012,USA,13-Jan-88
Mohammed Ayoub TIOUALI,1497.406178759706,1,2013,MAR,26-May-91
Gideon GATHIMBA,1497.352729549557,4,2012,KEN,9-Mar-80
Yann LOMBARDOT,1497.3228496685506,1,2013,FRA,18-May-89
Ribeiro PINTO DE CARVALHO,1497.2979286213622,1,2011,TLS,2-Feb-93
Diego RUIZ,1497.2952471749554,4,2012,ESP,5-Feb-82
Jakub HOLUŠA,1497.2878603809295,2,2013,CZE,20-Feb-88
Ilham Tanui ÖZBILEN,1497.1430269357134,12,2014,KEN,5-Mar-90
Elijah Kipchirchir KIPTOO,1497.1089494309008,2,2012,KEN,9-Jun-86
Charles DELYS,1497.0803822439752,1,2011,FRA,9-Apr-82
Galen RUPP,1497.066493237596,1,2014,USA,8-May-86
Hamza DRIOUCH,1497.0411613513238,3,2012,QAT,16-Nov-94
Álvaro RODRÍGUEZ,1496.9917807688953,3,2012,ESP,25-May-87
Chris O'HARE,1496.9842327602742,4,2013,GBR,23-Nov-90
Dmitrijs JURKEVIČS,1496.863513920439,2,2012,LAT,7-Jan-87
Sang-min SHIN,1496.84003769755,1,2011,KOR,27-Jul-86
Hillary Cheruiyot NGETICH,1496.7659381609674,1,2012,KEN,15-Sep-95
Guillaume TABARY,1496.7516247205826,1,2013,FRA,13-Jan-85
Ismael Kipngetich KOMBICH,1496.73521497939,3,2011,KEN,16-Jan-85
Russell BROWN,1496.6316337023286,2,2012,USA,6-Mar-85
Ross MURRAY,1496.4894245696141,2,2012,GBR,8-Oct-90
Nick SYMMONDS,1496.4186057024112,1,2013,USA,30-Dec-83
Peter VAN DER WESTHUIZEN,1496.4121669054043,4,2012,RSA,21-Dec-84
Gregory BEUGNET,1496.2950433859605,1,2012,FRA,14-Sep-87
Teklit TEWELDEBRHAN,1496.2397914136486,1,2012,ERI,1-Oct-93
Jamale AARRASS,1496.1517912835313,1,2012,FRA,15-Nov-81
Teshome DIRIRSA,1496.1197433120624,2,2013,ETH,25-Apr-94
Florian ARNOULD,1496.1197072527762,1,2013,FRA,7-Nov-86
James KAAN,1496.085386316533,1,2013,AUS,17-Sep-90
Augustine Kiprono CHOGE,1495.9120468429278,12,2013,KEN,21-Jan-87
Zebene ALEMAYEHU,1495.8476296033086,3,2013,ETH,4-Sep-92
Ciaran O'LIONAIRD,1495.8042052519684,4,2012,IRL,11-Apr-88
Niall BROOKS,1495.6602287766732,2,2012,GBR,8-Jul-91
Dawit WOLDE,1495.58861284217,2,2013,ETH,19-May-91
Mohamed Hassan MOHAMED,1495.3568179168042,1,2012,SOM,23-Aug-93
Tarek BOUKENSA,1495.2956179194255,6,2012,ALG,19-Nov-81
Youssef ACH-CHATOUANI,1495.2907930068184,1,2013,FRA,9-May-84
Lee EMANUEL,1495.251015949395,1,2013,GBR,24-Jan-85
David BUSTOS,1495.1492936342156,2,2013,ESP,25-Aug-90
Bouabdellah TAHRI,1495.051809999665,6,2013,FRA,20-Dec-78
Haikun ZHANG,1494.9922638675203,2,2013,CHN,12-Mar-89
Flavio SEHOHLE,1494.700500934313,1,2013,RSA,14-Oct-90
Zane ROBERTSON,1494.67925459754,2,2013,NZL,14-Nov-89
Belal Mansoor ALI,1494.6170245222227,6,2013,BRN,17-Oct-88
Niclas SANDELLS,1494.607999195487,2,2012,FIN,14-Mar-84
Tesfaye CHERU,1494.4588432845403,1,2013,ETH,2-Mar-93
Haining TENG,1494.367648635027,1,2013,CHN,25-Jun-93
Yoann KOWAL,1494.3520905900023,10,2012,FRA,28-May-87
Carsten SCHLANGEN,1494.1513804316464,8,2013,GER,31-Dec-80
Sam VAZQUEZ,1494.0130663919597,1,2012,PUR,3-May-84
Rabiou GUERO GAO,1493.814876414753,1,2012,NIG,1-Feb-88
Yann DUHAMEL,1493.7634513421026,1,2013,FRA,14-Apr-89
Benson SEUREI,1493.265248741541,5,2014,KEN,27-Mar-84
Valentin SMIRNOV,1493.1507008281992,2,2013,RUS,13-Feb-86
Paul ROBINSON,1492.9374319930089,1,2014,IRL,24-May-91
Pieter-Jan HANNES,1492.7501037650159,2,2014,BEL,30-Oct-92
Emad NOOR,1492.560438672303,2,2013,KSA,21-Apr-90
Andreas VOJTA,1491.6339878743288,3,2013,AUT,9-Jun-89
Zakaria MAZOUZI,1491.6180955049872,3,2014,MAR,15-Jun-85
Charlie DA'VALL GRICE,1491.4433247587453,2,2013,GBR,7-Nov-93
Kinley TENZIN,1491.0519566198923,1,2013,BHU,1996
Omar BACHIR,1490.826900650758,1,2013,NIG,3-Nov-86
Omar Mohamed ABDI,1490.665163605288,1,2013,SOM,1-Jan-91
Fouad EL KAAM,1490.453679629401,2,2014,MAR,27-May-88
Ryan GREGSON,1490.1692092046046,8,2012,AUS,26-Apr-90
Arturo CASADO,1490.161140989013,4,2013,ESP,26-Jan-83
Mahiedine MEKHISSI,1489.5173937004342,2,2014,FRA,15-Mar-85
Mamadou BARRY,1489.0043313005572,2,2013,GUI,19-Dec-91
Simon DENISSEL,1487.1764491708439,3,2013,FRA,22-May-90
Nabil Mohammed AL GARBI,1485.6702788387247,3,2013,YEM,3-Nov-92
Mohamed AL GARNI,1485.312000807835,6,2014,QAT,1-Jul-92
Leonel MANZANO,1483.9117061433353,22,2014,USA,12-Sep-84
Florian CARVALHO,1478.3443196161538,13,2014,FRA,9-Mar-89
