Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Vilde SVORTEVIK,1499.8442363827373,1,2014,NOR,18-May-94
Yevgeniya ISAKOVA,1499.8415754325251,2,2010,RUS,27-Nov-78
Irina KOLESNICHENKO,1499.8241991616565,7,2013,RUS,27-May-88
Hanitrasoa Olga RAZANAMALALA,1499.8062759602458,1,2011,MAD,8-Sep-88
Lucy María JARAMILLO,1499.795585813308,1,2012,ECU,23-Feb-83
Sheena JOHNSON-TOSTA,1499.781462636788,6,2011,USA,1-Oct-82
Natalya ANTYUKH,1499.7675461846507,23,2014,RUS,26-Jun-81
Bimbo Miel AYEDOU,1499.7614333356476,1,2011,BEN,17-Aug-91
Fatima Sulaiman DAHMAN,1499.7449988696158,1,2011,YEM,10-Nov-92
Sarah-Lynn WELLS,1499.7435596894068,2,2012,CAN,10-Nov-89
Kyeong-mi SON,1499.7403849059533,1,2011,KOR,9-Feb-90
Jessica AGUILERA,1499.7324884051518,1,2011,NCA,26-Jun-85
Nickiesha WILSON,1499.7253711847156,13,2013,JAM,28-Jul-86
Nicole LEACH,1499.716805219502,5,2012,USA,18-Jul-87
Tatyana AZAROVA,1499.7033039163614,1,2012,KAZ,2-Dec-85
Stephenie Ann MCPHERSON,1499.701914417384,1,2012,JAM,25-Nov-88
Raasin MCINTOSH,1499.6834472379874,2,2012,USA,29-Apr-82
Jana REISSOVÁ,1499.68193265546,1,2014,CZE,1-Jan-96
Danielle DOWIE,1499.6427803815304,1,2013,JAM,5-May-92
Jailma SALES DE LIMA,1499.6359519913613,2,2012,BRA,31-Dec-86
Dominique DARDEN,1499.6254217160977,4,2010,USA,9-Dec-83
Annerie MOOLMAN,1499.6159573226391,1,2013,RSA,9-Aug-90
Manuela GENTILI,1499.5796417028544,3,2012,ITA,7-Feb-78
Josanne LUCAS,1499.5697907784456,5,2011,TTO,14-May-84
Tereza VOKÁLOVÁ,1499.5496336545193,1,2016,CZE,16-Jun-98
Princesa María OLIVEROS,1499.5468034456612,1,2012,COL,10-Aug-75
Christine SALTERBERG,1499.5422570894898,1,2014,GER,9-Jun-94
Christine SPENCE,1499.5378999644195,3,2013,USA,25-Nov-81
Anna JESIEŃ,1499.5372351967399,6,2012,POL,10-Dec-78
Noraseela MOHD KHALID,1499.52392468257,1,2012,MAS,27-Sep-79
Bianca BAAK,1499.518063585864,2,2015,NED,25-Jan-92
Ugonna NDU,1499.4831142296111,1,2013,NGR,27-Jun-91
Jasmine HYDER,1499.4763879123961,4,2012,USA,25-Aug-88
Christine Sonali MERRILL,1499.425532867062,2,2012,SRI,20-Aug-87
Stine TOMB,1499.403253393859,2,2013,NOR,27-Jun-86
Kim Carina SCHMIDT,1499.3890516668087,1,2014,GER,21-Jan-92
Eilidh DOYLE,1499.3714871523694,53,2018,GBR,20-Feb-87
Ajoke ODUMOSU,1499.2998744121708,17,2013,NGR,27-Oct-87
Nikolina HORVAT,1499.280438036862,3,2012,CRO,18-Sep-86
Janeil BELLILLE,1499.2543006754163,3,2016,TTO,18-Jun-89
Luisa VALESKE,1499.2127013073637,1,2015,GER,9-Jan-94
Shona RICHARDS,1499.1757942444442,1,2014,GBR,1-Sep-95
Amaliya SHAROYAN,1499.1687754819445,2,2013,ARM,19-Jun-88
Nenah DE CONINCK,1499.1375604735592,1,2014,BEL,2-Sep-96
Eileen DEMES,1499.1021717507178,1,2016,GER,13-Oct-97
Lucie TACLÍKOVÁ,1498.9617193869547,1,2015,CZE,30-Dec-93
Lashinda DEMUS,1498.8375738337309,25,2015,USA,10-Mar-83
Katsiaryna BELANOVICH,1498.8318940812837,1,2016,BLR,14-Jan-91
Michaela BIČIANOVÁ,1498.74202498021,1,2018,CZE,17-Jun-97
Karoline DALAND,1498.7151099083706,1,2016,NOR,13-Feb-99
Marlen AAKRE,1498.545624558622,1,2015,NOR,17-Sep-93
Olena KOLESNYCHENKO,1498.474132930454,3,2017,UKR,3-Jun-93
Jaide STEPTER,1498.4385346800768,3,2017,USA,25-Sep-94
Eglė STAISIUNAITĖ,1498.414136288544,3,2015,LTU,30-Sep-88
Tereza JONASOVA,1498.2867952466427,1,2016,CZE,24-Jun-98
Shevon STODDART,1498.1327742524059,5,2015,JAM,21-Nov-82
Satomi KUBOKURA,1498.0598097868478,9,2016,JPN,27-Apr-82
Amaka OGOEGBUNAM,1497.9026255240756,3,2016,NGR,3-Mar-90
Sylvia SCHULZ,1497.886082561553,2,2019,GER,3-Mar-99
Linda OLIVIERI,1497.6962286385929,1,2019,ITA,14-Jul-98
Jernail HAYES,1497.655699351852,1,2016,USA,8-Jul-88
Vera BARBOSA,1497.5238554261514,6,2016,POR,13-Jan-89
Phara ANACHARSIS,1497.5075288825446,5,2016,FRA,17-Dec-83
Elise MALMBERG,1497.1962916770676,3,2015,SWE,13-Jul-95
Inge DROST,1497.0672365813155,2,2016,NED,15-Jan-96
Sharolyn Shantell SCOTT,1497.013382106295,3,2016,CRC,27-Oct-83
Oksana AESCHBACHER,1496.8978351856965,1,2019,SUI,25-Jun-98
Aurelie CHABOUDEZ,1496.7859922593066,6,2017,FRA,9-May-93
Hanna TITIMETS,1496.7378998821955,11,2016,UKR,5-Mar-89
Emilia ANKIEWICZ,1496.6579075166292,3,2016,POL,22-Nov-90
Sarah CARLI,1496.546296387884,2,2019,AUS,5-Sep-94
Hanneke OOSTERWEGEL,1496.4325744355012,1,2018,NED,10-Dec-96
Chanice TAYLOR-CHASE,1496.319842991645,1,2016,CAN,6-Aug-93
Aleksandra ROMANOVA,1496.3033581721686,1,2016,KAZ,26-Dec-90
Thi Huyen NGUYEN,1496.123383388966,2,2016,VIE,19-May-93
Mariya MYKOLENKO,1496.1131344242458,1,2018,UKR,4-Apr-94
Lilit HARUTYUNYAN,1496.0510043216113,1,2016,ARM,4-Apr-93
Maureen Jelagat MAIYO,1495.9260202203152,2,2016,KEN,28-May-85
Natalya ASANOVA,1495.8919435540683,2,2016,UZB,29-Nov-89
Glory Onome NATHANIEL,1495.7778293367878,1,2017,NGR,23-Jan-96
Amalie IUEL,1495.7712156995635,8,2019,NOR,17-Apr-94
Denisa ROSOLOVÁ,1495.5887599038033,23,2017,CZE,21-Aug-86
Vera RUDAKOVA,1495.4261627115088,5,2019,RUS,20-Mar-92
Marzia CARAVELLI,1495.414401426478,3,2017,ITA,23-Oct-81
Tiffany WILLIAMS,1495.3570756770248,14,2016,USA,5-Feb-83
Lena WERNLI,1495.2560433540907,1,2018,SUI,5-Feb-01
Leah NUGENT,1494.9664734927273,8,2018,JAM,23-Nov-92
Ayomide FOLORUNSO,1494.9333341266797,12,2019,ITA,17-Oct-96
Déborah RODRÍGUEZ,1494.6954365667784,5,2017,URU,2-Dec-92
Valeriya ANDREYEVA,1494.5904965262948,1,2019,ANA,13-Aug-92
Andrea ROOTH,1494.574597504946,1,2019,NOR,6-Mar-02
Sparkle MCKNIGHT,1494.5487407412568,6,2017,TTO,21-Dec-91
Kristina PRONZHENKO,1494.4153995236288,1,2017,TJK,10-Dec-88
Ghofrane MOHAMMAD,1494.3977358638635,2,2016,SYR,6-Jun-89
Noelle MONTCALM,1494.290146493993,4,2017,CAN,3-Apr-88
Hayat LAMBARKI,1494.1555551371084,7,2016,MAR,18-May-88
Aminat JAMAL,1494.0648264028007,4,2019,BRN,27-Jun-97
Joanna LINKIEWICZ,1493.806542622079,11,2019,POL,2-May-90
Gianna WOODRUFF,1493.801959612503,4,2019,PAN,18-Nov-93
Line KLOSTER,1493.748944487394,1,2018,NOR,27-Feb-90
Eri UTSUNOMIYA,1493.7049324656516,1,2018,JPN,11-Apr-93
Axelle DAUWENS,1493.625171454631,8,2016,BEL,1-Dec-90
Jessica MOREIRA,1493.5826747560402,1,2019,BRA,16-Nov-01
Xia XIAO,1493.387449715272,3,2018,CHN,4-Jun-91
Justien GRILLET,1493.1108908122437,1,2018,BEL,18-Jul-94
Lauren WELLS,1493.072631314597,8,2019,AUS,3-Aug-88
Kemi ADEKOYA,1492.7321110531198,12,2018,BRN,16-Jan-93
Sara KLEIN,1492.5020802730332,1,2019,AUS,19-May-94
Karin DISCH,1492.2195809943516,1,2019,SUI,3-May-97
Paulien COUCKUYT,1492.1092754882948,2,2019,BEL,19-May-97
Drita ISLAMI,1492.0148459242419,2,2017,MKD,1-Aug-96
Femke BOL,1491.945299087217,2,2019,NED,23-Feb-00
Jessica TURNER,1491.3237680536336,3,2019,GBR,8-Aug-95
Jackie BAUMANN,1491.0428132019024,3,2017,GER,24-Aug-95
Viktoriya TKACHUK,1490.9438296615122,6,2018,UKR,8-Nov-94
Ronda WHYTE,1489.9327526209959,3,2019,JAM,6-Nov-90
Cassandra TATE,1489.4206263313808,29,2019,USA,11-Sep-90
Carolina KRAFZIK,1487.5828473884249,2,2019,GER,27-Mar-95
Lauren BODEN,1486.7334483145328,12,2019,AUS,3-Aug-88
Agata ZUPIN,1486.1541935908483,3,2019,SLO,17-Mar-98
Mariam Mamdouh FARID,1485.670766573162,1,2019,QAT,1-Feb-98
Zenéy VAN DER WALT,1485.4647674057305,2,2019,RSA,22-May-00
Yanique HAYE-SMITH,1485.1500034069659,1,2019,TKS,22-Mar-90
Yadisleidis PEDROSO,1484.197537992703,21,2019,ITA,28-Jan-87
Nina BRINO FORGNON,1482.4741762807985,2,2019,FRA,8-Jun-98
Tia-Adana BELLE,1481.9051593773347,5,2019,BAR,15-Jun-96
Lamiae LHABZ,1480.1529679295622,2,2019,MAR,19-May-84
Melissa GONZALEZ,1477.5331656711041,2,2019,COL,24-Jun-94
Meghan BEESLEY,1474.0039718736798,19,2019,GBR,15-Nov-89
Wenda NEL,1469.5321577270042,37,2019,RSA,30-Jul-88
