Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Rolanda BELL,1494.0736697838615,4,2015,PAN,27-Oct-87
Anju TAKAMIZAWA,1493.7886999356006,1,2016,JPN,6-Mar-96
Roseline CHEPNGETICH,1493.704734090535,8,2018,KEN,17-Jun-97
Diana MARTÍN,1493.6233141601156,8,2016,ESP,1-Apr-81
Shuangshuang XU,1493.5700931944511,1,2018,CHN,6-Apr-96
Sara Louise TREACY,1493.4027838513903,5,2016,IRL,22-Jun-89
Peruth CHEMUTAI,1493.2417573225657,8,2018,UGA,10-Jul-99
Francesca BERTONI,1493.2160726508068,1,2017,ITA,29-Dec-93
Irene SÁNCHEZ-ESCRIBANO,1493.1747055466626,2,2018,ESP,25-Aug-92
Anastasiya PUZAKOVA,1492.9982188555923,2,2017,BLR,12-Dec-93
Katie LANDWEHR,1492.9782775873268,2,2017,USA,23-Jan-93
Elena BURKARD,1492.9235145387552,1,2018,GER,10-Feb-92
Purity KIRUI,1492.8810215557792,33,2018,KEN,13-Aug-91
Xinyan ZHANG,1492.844932924162,4,2017,CHN,9-Feb-94
Luiza GEGA,1492.0955957281385,4,2018,ALB,5-Nov-88
Sandra ERIKSSON,1491.619546196028,10,2016,FIN,4-Jun-89
Erin TESCHUK,1491.450397805812,3,2016,CAN,25-Oct-94
Camilla RICHARDSSON,1491.406577976094,2,2017,FIN,14-Sep-93
Maria BERNARD-GALEA,1491.3439638555597,2,2017,CAN,6-Apr-93
Lucie SEKANOVÁ,1491.3435707235944,2,2017,CZE,5-Aug-89
María Teresa URBINA,1490.4883201532666,1,2017,ESP,20-Mar-85
Fabienne SCHLUMPF,1489.838512833824,10,2018,SUI,17-Nov-90
Anna Emilie MØLLER,1489.3960793169463,4,2018,DEN,28-Jul-97
Lennie WAITE,1488.9773571115206,3,2017,GBR,4-Feb-86
Maeva DANOIS,1488.4253556003346,4,2017,FRA,10-Mar-93
Ann GATHONI,1488.3113644950413,3,2018,KEN,5-Mar-98
Maritu KETEMA,1488.0189145981008,2,2018,ETH,21-Feb-00
Aisha PRAUGHT-LEER,1487.7625957559171,15,2018,USA,14-Dec-89
Sarah PEASE,1487.0805674956287,2,2018,USA,9-Nov-87
Sudha SINGH,1486.6922470884092,6,2018,IND,25-Jun-86
Victoria MITCHELL,1485.4320429264303,4,2017,AUS,25-Apr-82
Amina BETTICHE,1485.194196114407,7,2017,ALG,14-Dec-87
Geneviève LALONDE,1484.2533336556999,10,2018,CAN,5-Sep-91
María José PÉREZ,1484.1235550881966,3,2018,ESP,12-Jun-92
Tigest Getent MEKONEN,1483.498762097763,10,2017,ETH,7-Jul-97
Tuğba GÜVENÇ,1482.080658471661,4,2018,TUR,9-Jul-94
Karoline Bjerkeli GRØVDAL,1480.5494779386795,8,2018,NOR,14-Jun-90
Charlotta FOUGBERG,1479.200695389338,11,2017,SWE,19-Jun-85
Rosie CLARKE,1478.567058038895,5,2018,GBR,17-Nov-91
Ophélie CLAUDE-BOXBERGER,1475.6667962601168,7,2018,FRA,18-Oct-88
Birtukan ADAMU,1473.4340568693165,21,2018,ETH,29-Apr-92
