Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Joanne Priscilla LOUTOY,1492.6885448193298,1,2011,SEY,31-Dec-92
Martina PRETELLI,1492.5737906497498,1,2011,SMR,28-Dec-88
Melissa BREEN,1492.0298234104785,1,2012,AUS,17-Sep-90
Tiffany TOWNSEND,1491.9470696819412,1,2012,USA,14-Jun-89
Chisato FUKUSHIMA,1491.9023697649384,3,2012,JPN,27-Jun-88
Hayley MILLS-JONES,1491.8998239097025,1,2012,GBR,4-Sep-88
Nimet KARAKUS,1491.7350584760156,1,2012,TUR,23-Jan-93
Kerri Ann MITCHELL,1491.7251135711665,1,2012,CAN,29-Mar-83
Maria BELIMPASAKI,1490.9266771584873,1,2012,GRE,19-Jun-91
Phobay KUTU-AKOI,1490.8159006819392,2,2012,LBR,3-Dec-87
Pollara COBB,1490.152983873913,1,2011,GUM,29-Jan-92
Barbara PIERRE,1489.9011388315744,1,2012,USA,28-Apr-87
Djénébou DANTÉ,1489.8142323100737,1,2011,MLI,7-Aug-89
Alda PAULO,1489.7481051520642,1,2011,ANG,10-Jul-91
Gloria DIOGO,1489.6511149323264,1,2011,STP,13-Jan-84
Patricia TAEA,1489.6244284765785,1,2011,COK,25-May-93
Lovelite DETENAMO,1489.5758186094213,1,2011,NRU,22-Dec-93
Ivana ROZMAN,1489.3896102772364,1,2011,MKD,14-Jul-89
Marta JESCHKE,1489.354073466389,2,2012,POL,2-Jun-86
Margaret ADEOYE,1488.9032046053285,1,2012,GBR,22-Apr-85
Louise BLOOR,1488.5789627614374,1,2012,GBR,21-Sep-85
Yongli WEI,1488.4970270783679,1,2012,CHN,11-Oct-91
Samantha HENRY-ROBINSON,1488.453321554779,2,2011,JAM,25-Sep-88
Debbie FERGUSON-MCKENZIE,1488.3872792819625,9,2012,BAH,16-Jan-76
Yuliya BALYKINA,1488.175878364198,1,2012,BLR,12-Apr-84
Allison PETER,1487.9451824425355,1,2012,ISV,14-Jul-92
Schillonie CALVERT-POWELL,1487.3386153331653,10,2012,JAM,27-Jul-88
Tahesia HARRIGAN-SCOTT,1484.571221903649,5,2012,IVB,15-Feb-82
Sherone SIMPSON,1484.4801499415676,14,2012,JAM,12-Aug-84
Anyika ONUORA,1483.7831553750948,5,2012,GBR,28-Oct-84
Yomara HINESTROZA,1483.7016638863122,2,2012,COL,20-May-88
Lorène Dorcas BAZOLO,1483.3255426961616,1,2012,CGO,4-May-83
Bamab NAPO,1483.130348584385,1,2012,TOG,23-May-84
Danah HUSSEIN,1482.9345609563993,1,2012,IRQ,3-Jan-86
Delphine Bertille ATANGANA,1482.910646825576,2,2012,CMR,16-Aug-84
Saruba COLLEY,1482.6756332868865,1,2012,GAM,2-May-89
Yee-Pui FONG,1482.605230910493,1,2012,HKG,24-Dec-91
Bianca KNIGHT,1482.183407472257,3,2012,USA,2-Jan-89
Feta AHAMADA,1482.1107649544388,2,2012,COM,24-Jun-87
Mikele BARBER,1482.0939556838398,10,2012,USA,4-Oct-80
Abiodun OYEPITAN,1478.4138759040657,3,2012,GBR,30-Dec-79
Lauryn WILLIAMS,1477.880839526757,5,2012,USA,11-Sep-83
Diane BORG,1477.4783122820031,2,2012,MLT,12-Sep-90
Kaina MARTINEZ,1476.6132390521902,2,2012,BIZ,20-Feb-86
Montell DOUGLAS,1470.298398760282,5,2012,GBR,24-Jan-86
