Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Bershawn JACKSON,1612.48747652766,8,2010,USA,8-May-83
Kerron CLEMENT,1537.0803101350368,4,2010,USA,31-Oct-85
Javier CULSON,1519.308609483769,5,2010,PUR,25-Jul-84
David GREENE,1512.5272235596335,4,2010,GBR,11-Apr-86
Angelo TAYLOR,1508.0505642288974,5,2010,USA,29-Dec-78
Johnny DUTCH,1498.4896483932607,1,2010,USA,20-Jan-89
Michael BULTHEEL,1498.1403557156991,1,2010,BEL,30-Jun-86
Justin GAYMON,1497.2624761189995,4,2010,USA,13-Dec-86
Rhys WILLIAMS,1496.3903075884136,1,2010,GBR,27-Feb-84
Omar CISNEROS,1495.9096277708363,1,2010,CUB,19-Nov-89
Sébastien MAILLARD,1492.5679263798643,1,2010,FRA,2-May-81
Héni KECHI,1492.0848706118168,1,2010,FRA,31-Aug-80
Richard YATES,1491.9370447529827,1,2010,GBR,26-Jan-86
Nils DUERINCK,1489.5801709123318,1,2010,BEL,20-Mar-84
Félix SÁNCHEZ,1489.0255713735912,4,2010,DOM,30-Aug-77
Andreas TOTSÅS,1488.9143703077743,1,2010,NOR,1-Jul-81
Bandar Yahya AL SHARAKILI,1488.9089567072942,1,2010,KSA,6-Mar-87
Jehue GORDON,1479.2183760123294,4,2010,TTO,15-Dec-91
LJ VAN ZYL,1474.669886337444,5,2010,RSA,20-Jul-85
Michael TINSLEY,1471.9935430258372,5,2010,USA,21-Apr-84
Isa PHILLIPS,1465.4526840565272,6,2010,JAM,22-Apr-84
