Athlete,Rating,Number Of Races
"Cheruiyot, Timothy",1656.76450635552,28
"Ingebrigtsen, Jakob",1606.3449966519784,19
"Makhloufi, Taofik",1553.5238618075323,11
"McSweyn, Stewart",1548.9086716551437,10
"Wightman, Jake",1543.4212125471317,14
"Lewandowski, Marcin",1541.538525459435,16
"Centrowitz, Matthew",1537.8411293273766,14
"Kwemoi, Ronald",1535.4032737182945,12
"Manangoi, Elijah",1534.1656437375518,21
"Tefera, Samuel",1530.8472430482632,13
"Kerr, Josh",1528.0769680451044,5
"Souleiman, Ayanleh",1525.1231704818756,23
"Ingebrigtsen, Filip",1521.950571239969,25
"Engels, Craig",1521.3006039241425,9
"Hiss Bachir, Youssouf",1521.199093397097,4
"Musagala, Ronald",1518.4884926616533,12
"Gourley, Neil",1517.3665840155395,7
"Berglund, Kalle",1514.2354306952566,12
"Barega, Selemon",1511.173252884391,1
"Gomez, Jesus",1510.5673869264103,7
"Kiprop, Asbel",1509.404371274466,16
"Akankam, Hicham",1506.8166332652568,2
"Kaazouzi, Brahim",1505.5741052340236,7
"Brannen, Nathan",1505.1694799749532,4
"Miellet, Alexis",1504.9836996646172,5
"El Bakkali, Soufiane",1504.7877283850617,1
"O'Hare, Chris",1504.3162914438963,16
"Andrews, Robby",1503.848622441602,5
"Kiplagat, Silas",1503.563389756459,13
"Kiprugut, Boaz",1502.268083133731,1
"Chelimo, Paul",1501.8033638701563,1
"Mikhou, Sadik",1501.6543736099034,7
"Girma, Lamecha",1501.5805116290835,1
"Tuwei, Cornelius",1501.178579985572,1
"Farah, Mo",1500.3140439623562,1
"Bustos, David",1500.3005455443058,4
"Mekhissi, Mahiedine",1500.2177490740441,1
"Ahmed, Mohammed",1499.9297634848992,1
"Bruno, Federico",1499.6113945838565,1
"Casey, Patrick",1499.6011609988375,1
"Emanuel, Lee",1499.564235009654,1
"Essalhi, Younés",1499.5591689011608,1
"Biwott, Robert",1499.5361370478547,6
"Moukrime, Tarik",1499.4124737732482,1
"Grice, Charlie",1499.3652405241583,3
"Magut, James",1499.3065216105076,2
"Philibert-Thiboutot, Charles",1499.28747683016,4
"Moustaoui, Mohamed",1499.152558240444,1
"Tesfaye, Homiyu",1499.0751841228844,7
"Hlaselo, Dumisane",1499.020999300546,2
"Nabil, Oussama",1499.0064459585774,1
"Aden, Said",1498.990051736336,1
"Manzano, Leo",1498.987762397383,1
"Hairane, Jamal",1498.969917350997,1
"Torrence, David",1498.956620533408,4
"Abdikadar Sheik Ali, Mohad",1498.9497001569362,1
"Marshall, Tom",1498.9370408396464,1
"Kejelcha, Yomif",1498.9356908034276,2
"Jager, Evan",1498.8868166710404,2
"Amdouni, Morhad",1498.8473412167384,2
"Alonso, Carlos",1498.724374272832,1
"Abdikadar, Mohad",1498.7084020297293,1
"Murphy, Clayton",1498.589441676756,4
"Lancashire, Thomas",1498.5451819564641,2
"Denissel, Simon",1498.5390527589673,1
"Tolosa, Teresa",1498.46491391359,6
"Ngetich, Hillary",1498.3941702240745,2
"Fontes, Ignacio",1498.372116940137,2
"Anou, Abderrahmane",1498.323283613413,1
"Doukkana, Rabii",1498.2565562749849,1
"Kidder, Brannon",1498.2192612903568,1
"Mischler, Baptiste",1498.2157676423303,1
"Iguider, Abdelaati",1498.095726373716,20
"Saddedine, Alexandre",1497.8850279454323,1
"Yorks, Izaic",1497.8655979509244,1
"Enzema, Benjamin",1497.8629577321503,1
"Essalhi, Youness",1497.8304805655855,1
"Dixon, Harvey",1497.8247885678845,1
"Gebremedhin, Mekonnen",1497.5554213587902,2
"Dahmani, Samir",1497.4511895287624,1
"Cheboi, Collins",1497.3577456834196,3
"Simotwo, Charles",1497.2109563083818,15
"Bellemore, Corey",1497.1957663702065,1
"Lobalu, Dominic",1497.186957128793,1
"Tiouali, Mohammed",1497.1670602604042,1
"Hannes, Pieter-Jan",1497.150855094323,5
"Alcala, Marc",1497.0335645579025,2
"Gregorek, John",1497.0201593226016,7
"Fitzgibbon, Robbie",1496.9890337374165,2
"Selmouni, Sofiane",1496.854228437724,2
"Bartelsmeyer, Amos",1496.7389288147033,4
"Hunter, Andrew",1496.6755956047946,3
Jocteur-Monrozier Pierrik,1496.5927820029651,1
"Kenyi, Santino",1496.5602977917038,1
"Avila, Eric",1496.4363221853175,1
"Alzaabi, Saud",1496.4286978139273,1
"Luo, Yuxi",1496.4052966843271,1
"Foppen, Mike",1496.3861607443814,1
"Amotun, Paulo",1496.3625392664794,1
"Ingebrigtsen, Henrik",1496.361030054236,8
"Soares, Agusto",1496.3177119659313,1
"Kimeli, Isaac",1496.3072610045947,4
"Wolde, Dawit",1496.2757559548597,7
"Weinans, Valentijn",1496.2549898513244,1
"Douma, Richard",1496.0436843431953,2
"Saifeldin, Muhand",1495.8931710531951,1
"Benitz, Timo",1495.8858330487224,4
"Gressier, Jimmy",1495.7458455101344,1
"Blankenship, Ben",1495.7452531869844,13
"Rageh, Mohammed",1495.669674552411,1
"West, James",1495.5512862238095,3
"Lopez, Kevin",1495.45341248957,3
"Bedrani, Djilali",1495.4246298538378,1
"Ordonez, Saul",1495.3360698948986,1
"Bayer, Andrew",1495.17073934767,3
"Ozbilen, Ilham",1494.9453670373841,1
"Crippa, Yemaneberhan",1494.8177168493569,2
"Danielsson, Emil",1494.6529925350083,1
"Engholm, Elmar",1494.6343631275208,1
"Youssouf, Idriss",1494.2978334910065,1
"Probst, Marius",1494.0085913767966,1
"Carvalho, Florian",1493.985121916362,4
"Seurei, Benson",1493.542016115911,4
"Rozmys, Michal",1493.5128791940033,3
"Abdelwahed, Ahmed",1493.512210774405,1
"Kiprono, Brimin",1493.4610424247164,2
"Willis, Nick",1493.247346282616,15
"Driouch, Hamza",1493.2208237248967,1
"Rodriguez, Erick",1493.1160788659813,2
"Kibet, Michael",1493.0255826935368,2
"Seddon, Zak",1492.8461174014924,2
"Carson, Hamish",1492.6108288978403,1
"El Kaam, Fouad",1492.4794772732284,10
"Rotich, Ferguson",1492.391826787355,2
"Fris, Jan",1492.3703643826063,1
"Soget, Justus",1492.100932996843,6
"Kibet, Vincent",1491.9091521580312,24
"Copeland, Piers",1491.8021055619329,3
"Heyward, Jake",1491.6594413482676,4
"Williamsz, Jordan",1491.6493670440022,10
"Andre, Thiago",1491.5624481660466,5
"Wote, Aman",1491.006311683249,16
"Mousab, Adam",1490.835590086761,4
"Sundstrom, Simon",1490.4511342117207,1
"Birgen, Bethwell",1490.1650102776548,22
"Riva, Federico",1490.1257463295042,1
"Grice, Charles",1489.6784851207813,13
"Lemi, Teddese",1489.673990031628,2
"Mouhyadin, Abdi",1489.4426138670674,2
"Rotich, Abraham",1489.3979745225395,1
"Rogestedt, Johan",1488.7121925735628,4
"Garrido, Lucirio",1487.9647671454468,1
"Matthews, Luke",1487.872616625058,5
"Keddar, Salim",1487.728693296882,2
"Sasinek, Filip",1487.0130085732328,3
"Manangoi, George",1486.6564014055425,6
"Ouladha, Hicham",1486.5692096801808,3
"Tison, Quentin",1486.1338763369608,2
"Hassan, Abdirahman",1483.063703905373,1
"Wol, Yach",1482.6565323676623,1
"Lokoro, Paulo",1482.2350886665504,1
"Dzholomanov, Musulman",1482.1962805696471,1
"Mohamed, Abdullahi",1481.0658989116314,1
"Taki, Kumari",1481.0100845507372,4
"Johnson, Jinson",1478.3350315501066,1
"Ramsden, Matthew",1478.0092492917424,5
"Holusa, Jakub",1473.371045179282,17
"Mechaal, Adel",1469.9790930328527,8
"Gregson, Ryan",1468.2840104751263,33
"Debjani, Ismael",1454.1794296204775,9
