Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Birhan GETAHUN,1499.0041083818383,1,2012,ETH,5-Sep-91
Mohamed-Khaled BELABBAS,1498.982271441207,4,2012,FRA,4-Jul-81
Mustafa MOHAMED,1498.9575079935362,2,2010,SWE,1-Mar-79
Łukasz OSLIZLO,1498.9442711952872,1,2012,POL,14-May-89
Andrew POORE,1498.8016533663892,1,2013,USA,3-Dec-88
Xiangqian LIN,1498.7637345833389,1,2011,CHN,27-Jan-87
Nelson KIPKOGEI,1498.6851350039396,1,2012,KEN,9-Mar-93
Tafese SOBOKA,1498.5759713160824,1,2015,ETH,29-Sep-93
Tomas TAJADURA JUEZ,1498.5343807732206,1,2011,ESP,25-Jun-85
Abraham CHIRCHIR,1498.4303687683982,3,2011,KEN,1-Aug-80
Abdelkader HACHLAF,1498.3292913344603,1,2011,MAR,3-Jul-79
Abdelhakim ZILALI,1498.2789172177222,2,2011,FRA,20-Jun-83
Timothy TOROITICH,1498.1071142366818,1,2013,UGA,10-Oct-91
Krystian ZALEWSKI,1498.1005488817732,7,2015,POL,11-Apr-89
Simon AYEKO,1497.9085156390368,3,2012,UGA,10-May-87
Tanguy PEPIOT,1497.8096439723663,1,2012,FRA,6-Jul-91
Krijn VAN KOOLWIJK,1497.762102471358,3,2011,BEL,30-Aug-81
Silas Kosgei KITUM,1497.7482256707735,7,2012,KEN,25-May-90
Ali Ahmed AL AMRI,1497.6960005271799,3,2012,KSA,28-Dec-87
Mohamed ISMAIL IBRAHIM,1497.6473724874343,1,2015,DJI,1-Jan-97
Artem KOSINOV,1497.4637379618925,1,2012,KAZ,31-Jul-86
Ruben RAMOLEFI,1497.4636051104144,11,2012,RSA,17-Jul-78
Weynay GHEBRESELASSIE,1497.3855612829134,1,2012,ERI,24-Mar-94
Ivan LUKYANOV,1497.3366663822655,12,2014,MDA,31-Jan-81
Abraham KIBIWOT,1497.269885278497,1,2015,KEN,6-Apr-96
Antonio David JIMÉNEZ,1497.1991416097599,4,2012,ESP,18-Feb-77
Mario BAZÁN,1497.0072839281142,1,2012,PER,1-Sep-87
Albert MINCZÉR,1496.9106374090065,1,2012,HUN,1-Oct-86
Elijah CHELIMO,1496.8309612775363,8,2013,KEN,20-Apr-87
Kyle ALCORN,1496.788187787772,4,2012,USA,18-Mar-85
Fernando CARRO,1496.7473250442508,1,2015,ESP,1-Apr-92
Andrew BAYER,1496.7393115922696,4,2015,USA,3-Feb-90
Jukka KESKISALO,1496.6329789687527,5,2014,FIN,27-Mar-81
Steve SLATTERY,1496.4791447726752,6,2011,USA,14-Aug-80
Tolosa NURGI,1496.4515053674118,2,2015,ETH,29-Mar-90
Mark DRAPER,1496.433666198558,2,2013,GBR,28-Jun-84
Andrey FARNOSOV,1496.4099504209912,3,2012,RUS,9-Jul-80
Nicholas Kiptanui BETT,1496.3412567854007,1,2015,KEN,20-Dec-96
Abdelaziz MERZOUGUI,1496.111341750343,1,2012,ESP,30-Aug-91
Yuri FLORIANI,1495.8052261829557,4,2014,ITA,25-Dec-81
Nahom Mesfin TARIKU,1495.8043371535202,7,2013,ETH,3-Jun-89
Stuart STOKES,1495.6732774001973,2,2012,GBR,5-Dec-76
Luke GUNN,1495.6497203411695,4,2013,GBR,22-Mar-85
Festus KIPRONO,1495.638472969358,1,2015,KEN,29-Dec-95
Vadim SLOBODENYUK,1495.6093702013318,2,2013,UKR,17-Mar-81
Gilbert KIRUI,1495.4735078104636,12,2015,KEN,22-Jan-94
Haron LAGAT,1495.4634613519797,3,2015,KEN,15-Aug-83
William NELSON,1495.1494512954896,7,2012,USA,11-Sep-84
Hichem BOUCHICHA,1494.997891480497,3,2015,ALG,19-May-89
Víctor GARCÍA,1494.8041723926572,4,2015,ESP,13-Mar-85
Ángel MULLERA,1494.6976831150878,8,2015,ESP,20-Apr-84
Tareq Mubarak TAHER,1494.4805693392336,5,2013,BRN,1-Dec-86
Alberto Casimiro PAULO,1494.2805758315199,5,2012,POR,3-Oct-85
Patrick NASTI,1494.2626838397903,1,2013,ITA,30-Aug-89
Meresa KAHSAY,1494.2569688064668,3,2014,ETH,23-May-96
Jacob ARAPTANY,1494.1947481608763,7,2014,UGA,11-Feb-92
Tomasz SZYMKOWIAK,1494.1776150250093,7,2013,POL,5-Jul-83
Taylor MILNE,1494.0825606796302,2,2015,CAN,14-Sep-81
Ben BRUCE,1494.0618695561288,9,2013,USA,10-Sep-82
Lawrence Kemboi KIPSANG,1493.9750279397663,5,2015,KEN,15-Jun-93
Abubaker Ali KAMAL,1493.9338624863358,3,2014,QAT,8-Nov-83
Youcef ABDI,1493.602143584038,9,2012,AUS,7-Dec-77
Sisay KORME,1493.30938175258,1,2015,ETH,9-Jan-85
Vincent ZOUAOUI DANDRIEUX,1493.1961735913537,8,2012,FRA,12-Oct-80
Steffen ULICZKA,1492.9470810230682,4,2013,GER,17-Jul-84
Tarik Langat AKDAG,1492.7423657915583,14,2013,KEN,16-Jun-88
Habtamu FAYISA,1492.7257163073473,2,2014,ETH,19-Apr-93
Stanley Kipkoech KEBENEI,1492.6325796543922,2,2015,USA,6-Nov-89
José Gregorio PEÑA,1492.593757005875,3,2014,VEN,12-Jan-87
Jamel CHATBI,1492.2014807427774,1,2015,ITA,30-Apr-84
Daniel LUNDGREN,1492.1492034986798,1,2015,SWE,4-Jul-85
Nikolay CHAVKIN,1491.7865327982508,3,2015,RUS,24-Apr-84
Yoann KOWAL,1491.6456720685098,10,2015,FRA,28-May-87
Abel Kiprop MUTAI,1491.4936136974134,21,2015,KEN,2-Oct-88
Rob MULLETT,1491.2871000012158,2,2015,GBR,31-Jul-87
Jaouad CHEMLAL,1491.1912639120233,3,2014,MAR,11-Apr-94
Tao YANG,1490.6970941858895,1,2015,CHN,23-Mar-87
Jeroen D'HOEDT,1489.940256241468,1,2015,BEL,10-Jan-90
Abdelhamid ZERRIFI,1489.6731349992858,2,2015,ALG,20-Jun-86
James WILKINSON,1489.6471143456674,4,2014,GBR,13-Jul-90
Halil AKKAŞ,1489.4991826105374,1,2015,TUR,1-Jul-83
Kaur KIVISTIK,1489.4253808071599,1,2015,EST,29-Apr-91
Barnabas KIPYEGO,1489.2310087909732,5,2015,KEN,12-Jun-95
John KOECH,1489.002603489153,4,2015,KEN,23-Aug-95
Chris WINTER,1488.3281529832939,4,2015,CAN,22-Jul-86
Bjørnar Ustad KRISTENSEN,1487.857983748644,5,2015,NOR,26-Jan-82
Roberto ALAIZ,1487.673100088079,3,2015,ESP,20-Jul-90
Alexandre GENEST,1487.6243036273786,6,2015,CAN,30-Jun-86
Gerald Nicolas GIRALDO VILLA,1487.4927628784703,1,2015,COL,21-Mar-89
Tumisang MONNATLALA,1486.8833833909894,1,2015,RSA,31-Oct-95
Sebastián MARTOS,1486.4362635957827,4,2015,ESP,20-Jun-89
James NIPPERESS,1485.5947323115283,2,2015,AUS,21-May-90
Łukasz PARSZCZYŃSKI,1485.1089595309077,8,2014,POL,4-May-85
Ilgizar SAFIULIN,1484.808102753192,7,2015,RUS,9-Dec-92
Mateusz DEMCZYSZAK,1484.1820999588153,3,2015,POL,18-Jan-86
Sapolai YAO,1483.8484702965234,1,2015,PNG,15-Sep-82
Cory LESLIE,1483.7842828167359,3,2015,USA,24-Oct-89
Mitko TSENOV,1482.1617802652156,3,2015,BUL,13-Jun-93
Benjamin KIPLAGAT,1481.1661088091162,21,2015,UGA,4-Mar-89
Bernard NGANGA,1477.0242523778488,15,2015,KEN,17-Jan-85
Hashim Mohamed SALAH,1476.7418536388977,2,2015,QAT,15-Apr-94
