Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Ebony COLLINS,1498.5881731692411,1,2010,USA,11-Mar-89
Birsen ENGIN,1498.4902547224947,1,2011,TUR,18-Oct-80
Queen HARRISON,1498.2821026389206,9,2012,USA,10-Sep-88
Sara Slott PETERSEN,1498.1412562575897,4,2012,DEN,9-Apr-87
Vilde SVORTEVIK,1497.9968670619537,1,2014,NOR,18-May-94
Yevgeniya ISAKOVA,1497.9626470232174,2,2010,RUS,27-Nov-78
Irina KOLESNICHENKO,1497.7391867496976,7,2013,RUS,27-May-88
Aurelie CHABOUDEZ,1497.5527072854388,1,2012,FRA,9-May-93
Hanitrasoa Olga RAZANAMALALA,1497.508692904396,1,2011,MAD,8-Sep-88
Lucy María JARAMILLO,1497.3712167349302,1,2012,ECU,23-Feb-83
Sheena JOHNSON-TOSTA,1497.1895915224827,6,2011,USA,1-Oct-82
Natalya ANTYUKH,1497.0106248026086,23,2014,RUS,26-Jun-81
Bimbo Miel AYEDOU,1496.9320130613123,1,2011,BEN,17-Aug-91
Fatima Sulaiman DAHMAN,1496.7206644755115,1,2011,YEM,10-Nov-92
Sarah-Lynn WELLS,1496.7021564995753,2,2012,CAN,10-Nov-89
Dalilah MUHAMMAD,1496.6727275979765,10,2014,USA,7-Feb-90
Kyeong-mi SON,1496.6613285230646,1,2011,KOR,9-Feb-90
Jessica AGUILERA,1496.5597788728378,1,2011,NCA,26-Jun-85
Nickiesha WILSON,1496.4682508322494,13,2013,JAM,28-Jul-86
Nicole LEACH,1496.3580918145858,5,2012,USA,18-Jul-87
Tatyana AZAROVA,1496.1844639449766,1,2012,KAZ,2-Dec-85
Stephenie Ann MCPHERSON,1496.166594873765,1,2012,JAM,25-Nov-88
Natalya ASANOVA,1495.9799869864032,1,2012,UZB,29-Nov-89
Raasin MCINTOSH,1495.9291054267917,2,2012,USA,29-Apr-82
Jana REISSOVÁ,1495.9096277708363,1,2014,CZE,1-Jan-96
Danielle DOWIE,1495.4061263056906,1,2013,JAM,5-May-92
Jailma SALES DE LIMA,1495.3183126461054,2,2012,BRA,31-Dec-86
Janeil BELLILLE,1495.3056867748755,1,2012,TTO,18-Jun-89
Dominique DARDEN,1495.1828924395281,4,2010,USA,9-Dec-83
Annerie MOOLMAN,1495.0611795606883,1,2013,RSA,9-Aug-90
Déborah RODRÍGUEZ,1494.8225590976822,2,2012,URU,2-Dec-92
Sharolyn Shantell SCOTT,1494.7329599930358,2,2012,CRC,27-Oct-83
Manuela GENTILI,1494.5941577013136,3,2012,ITA,7-Feb-78
Josanne LUCAS,1494.4674740026458,5,2011,TTO,14-May-84
Princesa María OLIVEROS,1494.1718550110754,1,2012,COL,10-Aug-75
Christine SALTERBERG,1494.1133884965238,1,2014,GER,9-Jun-94
Christine SPENCE,1494.057355509508,3,2013,USA,25-Nov-81
Anna JESIEŃ,1494.0488065424374,6,2012,POL,10-Dec-78
Maureen Jelagat MAIYO,1493.9073803774907,1,2012,KEN,28-May-85
Noraseela MOHD KHALID,1493.8776322346948,1,2012,MAS,27-Sep-79
Ugonna NDU,1493.3528064507605,1,2013,NGR,27-Jun-91
Jasmine HYDER,1493.2663054577704,4,2012,USA,25-Aug-88
Christine Sonali MERRILL,1492.6123053891756,2,2012,SRI,20-Aug-87
Hayat LAMBARKI,1492.5020596153822,4,2013,MAR,18-May-88
Stine TOMB,1492.3257895300812,2,2013,NOR,27-Jun-86
Kim Carina SCHMIDT,1492.1431541513462,1,2014,GER,21-Jan-92
Vera BARBOSA,1491.5887441179545,5,2012,POR,13-Jan-89
Sparkle MCKNIGHT,1491.4410125528516,1,2013,TTO,21-Dec-91
Axelle DAUWENS,1491.3469960112625,2,2014,BEL,1-Dec-90
Ajoke ODUMOSU,1490.9963273170133,17,2013,NGR,27-Oct-87
Nikolina HORVAT,1490.7463739308332,3,2012,CRO,18-Sep-86
Noelle MONTCALM,1490.6049226453783,1,2013,CAN,3-Apr-88
Shona RICHARDS,1489.40064614769,1,2014,GBR,1-Sep-95
Amaliya SHAROYAN,1489.3103842842665,2,2013,ARM,19-Jun-88
Phara ANACHARSIS,1489.147720399888,3,2013,FRA,17-Dec-83
Nenah DE CONINCK,1488.9089567072942,1,2014,BEL,2-Sep-96
Satomi KUBOKURA,1488.8923905434808,8,2013,JPN,27-Apr-82
Yadisleidis PEDROSO,1486.9194481127033,5,2014,ITA,28-Jan-87
Wenda NEL,1486.4375594718463,4,2014,RSA,30-Jul-88
Lauren BODEN,1486.1706672996795,10,2013,AUS,3-Aug-88
Shevon STODDART,1485.8051942157308,4,2014,JAM,21-Nov-82
Tiffany WILLIAMS,1484.1112014874097,8,2014,USA,5-Feb-83
Ristananna TRACEY,1483.4551244582344,11,2014,JAM,9-May-92
