Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Florence KIPLAGAT,1499.3453718167082,3,2010,KEN,27-Feb-87
Jessica AUGUSTO,1499.3160358790883,3,2011,POR,8-Nov-81
Wude AYALEW,1499.3158854489443,3,2011,ETH,4-Jul-87
Amy YODER BEGLEY,1499.310459080286,3,2011,USA,11-Jan-78
Shitaye ESHETE,1499.310224055171,4,2013,BRN,21-May-90
Emebet ANTENEH,1499.275382604832,7,2012,ETH,13-Jan-92
Belaynesh OLJIRA,1499.273686212928,4,2016,ETH,26-Jun-90
Hitomi NIIYA,1499.2632548726142,3,2012,JPN,26-Feb-88
Barbara PARKER,1499.1714480149965,1,2012,GBR,8-Nov-82
Emily SISSON,1499.1536734450324,1,2015,USA,12-Oct-91
Yelena NAGOVITSYNA,1499.08900339225,4,2013,RUS,7-Dec-82
Alissa MCKAIG,1499.0131254060934,1,2012,USA,21-Feb-86
Esther CHEMTAI,1499.0058450474205,3,2011,KEN,4-Jun-88
Purity Cherotich RIONORIPO,1498.9818039750417,2,2011,KEN,10-Jun-93
Almenesh BELETE,1498.9504149664845,2,2013,BEL,26-Jul-89
Ruti AGA,1498.8141413123913,1,2013,ETH,16-Jan-94
Mika YOSHIKAWA,1498.7859248085842,1,2012,JPN,16-Sep-84
Judit PLA,1498.7755610314002,1,2012,ESP,2-May-78
Zipora WANJIRU,1498.7473699528678,1,2012,KEN,12-Aug-94
Viktoriya POLYUDINA,1498.7220860794114,1,2011,KGZ,29-Jun-89
Pauline NIYONGERE,1498.7071399334577,1,2011,BDI,12-Apr-88
Charlotte PURDUE,1498.7002400007564,1,2012,GBR,10-Jun-91
Tarah MCKAY,1498.6437726304116,1,2012,CAN,1-May-87
Nadia EJJAFINI,1498.6322118607732,1,2012,ITA,8-Nov-77
Afera GODFAY,1498.5975154335179,1,2013,ETH,25-Sep-91
Fionnuala MCCORMACK,1498.591039427502,2,2012,IRL,24-Sep-84
Rhona AUCKLAND,1498.5527329551464,1,2015,GBR,11-May-93
Chelsea SODARO,1498.5323011645933,1,2013,USA,9-May-89
Sheila REID,1498.4785664912333,1,2012,CAN,2-Aug-89
Perine NENGAMPI,1498.4425016617504,1,2015,KEN,1989
Dudu KARAKAYA,1498.3954345436418,1,2012,TUR,11-Nov-85
Caroline Chepkoech KIPKIRUI,1498.3728897973394,1,2013,KEN,26-May-94
Sifan HASSAN,1498.2468755846207,1,2014,NED,1-Jan-93
Etagegne WOLDU,1498.2362893483755,1,2014,ETH,10-May-96
Miyuki UEHARA,1498.2310614801347,2,2016,JPN,22-Nov-95
Elena ROMAGNOLO,1498.16046520958,3,2012,ITA,5-Oct-82
Jennifer RHINES,1498.1420701000684,5,2011,USA,1-Jul-74
Waganesh MEKASHA,1498.1088584314957,3,2012,ETH,16-Jan-92
Huimin XIAO,1497.954189492187,1,2013,CHN,1-Mar-92
Zakia Mrisho MOHAMED,1497.940638121976,4,2012,TAN,19-Feb-84
Julia LUCAS,1497.841520508343,1,2013,USA,4-Mar-84
Roman GIDEY,1497.8267603171962,1,2013,ETH,20-Feb-96
Hiwot AYALEW,1497.8165949716995,4,2014,ETH,6-Mar-90
Sandra LÓPEZ,1497.6544318378287,1,2012,MEX,16-Apr-84
Roxana BÎRCĂ,1497.6372016191494,1,2012,ROU,22-Jun-88
Liv WESTPHAL,1497.576183890838,1,2015,FRA,22-Dec-93
Sophie DUARTE,1497.5473416407626,2,2013,FRA,31-Jul-81
Julia BLEASDALE,1497.5100197438858,6,2014,GBR,9-Sep-81
Layes ABDULLAYEVA,1497.4047843972157,2,2012,AZE,29-May-91
Agnes Jebet TIROP,1497.3825269978076,4,2016,KEN,23-Oct-95
Madeleine HEINER,1497.3814713638815,1,2015,AUS,15-May-87
Clemence CALVIN,1497.3261647082559,1,2014,FRA,17-May-90
Giuli DEKANADZE,1497.2065603848764,1,2013,GEO,11-Jan-95
Kate AVERY,1497.1713904668318,2,2015,GBR,10-Oct-91
Alemitu HAWI,1497.1603683444355,1,2015,ETH,14-Nov-96
Jessica COULSON,1497.130111798871,1,2015,GBR,18-Apr-90
Yelena KOROBKINA,1496.7519278073569,1,2015,RUS,25-Nov-90
Mary Teresa CULLEN,1496.6454065961202,1,2015,IRL,17-Aug-82
Eilish MCCOLGAN,1496.620340092043,4,2016,GBR,25-Nov-90
Enatnesg ALAMREW,1496.5714127263773,1,2014,ETH,1995
Dominika NAPIERAJ,1496.4866096111502,1,2016,POL,12-Dec-91
Dolores CHECA,1496.4010560953839,6,2014,ESP,27-Dec-82
Amy CRAGG,1496.3344098866291,6,2013,USA,21-Jan-84
Betlhem DESALEGN,1496.288919517276,2,2015,UAE,13-Nov-91
Carolina TABARES,1496.2619195313282,1,2013,COL,18-Jun-86
Ababel YESHANEH,1496.2086517786843,4,2016,ETH,22-Jul-91
Betsy SAINA,1495.6961261540014,3,2016,KEN,30-Jun-88
Netsanet GUDETA,1495.6438398210685,1,2015,ETH,12-Feb-91
Jessica MARTIN,1495.6176549967001,1,2016,GBR,1-Oct-92
Genevieve LACAZE,1495.5907514344442,4,2016,AUS,4-Aug-89
Changqin DING,1495.470005393253,1,2015,CHN,27-Nov-91
Alisha WILLIAMS,1495.3901682814492,1,2015,USA,5-Feb-82
Elizabeth POTTER,1495.3545025331427,1,2015,GBR,27-Dec-91
Birtukan Fente ALEMU,1495.3086308517293,2,2016,ETH,18-Jun-89
Magdalyne MASAI,1495.150784017927,4,2015,KEN,21-Nov-93
Jackie ARESON,1495.0735773204224,4,2013,USA,31-Mar-88
Dera DIDA,1495.035269535745,2,2016,ETH,26-Oct-96
Gulshat GAYNETDINOVA,1494.4145863472218,1,2015,RUS,28-Aug-92
Joanne PAVEY,1494.2389545293818,6,2016,GBR,20-Sep-73
Azmera GEBRU,1494.2244660918498,5,2015,ETH,21-Oct-95
Zhixuan LI,1494.1089990888813,1,2015,CHN,23-Mar-94
Genet YALEW,1493.920409158824,10,2016,ETH,31-Dec-92
Letesenbet GIDEY,1493.8956683701522,1,2016,ETH,20-Mar-98
Deirdre BYRNE,1493.7353651954095,1,2016,IRL,21-Sep-82
Dominika NOWAKOWSKA,1493.657214239087,3,2015,POL,25-Jan-85
Alia SAEED MOHAMMED,1493.3967966587416,2,2015,UAE,18-May-91
Sentayehu LEWETEGN,1492.68467779177,1,2016,ETH,9-May-96
Nicole SIFUENTES,1492.4759740774489,1,2015,CAN,30-Jun-86
Emma CLAYTON,1492.4135324119088,1,2016,GBR,16-Jul-88
Gelete BURKA,1492.2294271843589,13,2016,ETH,23-Jan-86
Juliet CHEKWEL,1492.0868634769959,2,2016,UGA,25-May-90
Azusa SUMI,1491.7211728358598,1,2015,JPN,12-Aug-96
Gotytom GEBRESLASE,1491.7138948158909,4,2016,ETH,15-Jan-95
Alemitu HAROYE,1491.3757309854095,8,2016,ETH,9-May-95
Louise CARTON,1491.065360466243,1,2016,BEL,16-Apr-94
Meryem AKDAĞ,1490.5668101856509,1,2016,TUR,5-Aug-92
Camille BUSCOMB,1489.9599731575076,1,2016,NZL,11-Jul-90
Olivia CHITATE,1489.8726511939203,1,2015,ZIM,7-Dec-87
Sviatlana KUDZELICH,1489.634457561137,1,2016,BLR,7-May-87
Meraf BAHTA,1488.9973010771023,2,2016,SWE,24-Jun-89
Andrea SECCAFIEN,1488.9344767318084,1,2016,CAN,27-Aug-90
Laura WHITTLE,1488.3565009335275,2,2016,GBR,27-Jun-85
Ayuko SUZUKI,1487.80096830953,3,2016,JPN,8-Oct-91
Misaki ONISHI,1487.7271987318504,4,2016,JPN,24-Feb-85
Nicole TULLY,1486.9916933304555,3,2016,USA,30-Oct-86
Lucy OLIVER,1486.902163890434,1,2016,NZL,18-Nov-88
Sharon FIRISUA,1485.0560653277278,1,2016,SOL,15-Dec-93
Mimi BELETE,1484.1381831818503,5,2016,BRN,9-Jun-88
Nikki HAMBLIN,1483.0359702320525,2,2016,NZL,20-May-88
Marielle HALL,1482.9930981912848,4,2016,USA,28-Jan-92
Jennifer WENTH,1482.2052200497128,4,2016,AUT,24-Jul-91
Beatrice KAMUCHANGA,1481.4606101149989,1,2016,COD,20-Nov-97
Stephanie TWELL,1480.6138375448718,9,2016,GBR,17-Aug-89
Stella CHESANG,1479.9587538429828,2,2016,UGA,1-Dec-96
Jessica O'CONNELL,1479.3872204333516,3,2016,CAN,10-Feb-89
Kim CONLEY,1478.157802841064,8,2016,USA,14-Mar-86
Abbey COOPER,1476.3807906198613,2,2016,USA,25-May-92
