Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Abdelmadjed TOUIL,1499.9715972078998,1,2013,ALG,11-Feb-89
Anthony FAMIGLIETTI,1499.9657362410221,1,2010,USA,8-Nov-78
Michael KIPYEGO,1499.960211912764,4,2010,KEN,2-Oct-83
Bisluke Kipkorir KIPLAGAT,1499.9601955237158,1,2010,KEN,8-Aug-88
Patrick Kipyegon TERER,1499.9470632462549,1,2010,KEN,6-Jul-89
Wesley KIPROTICH,1499.9347872157614,1,2010,KEN,1-Aug-79
Richard Kipkemboi MATEELONG,1499.925164728912,13,2013,KEN,14-Oct-83
Mário TEIXEIRA,1499.918718758423,1,2010,POR,20-Sep-74
Nouredine SMAIL,1499.911808345974,3,2013,FRA,6-Feb-87
Nordine GEZZAR,1499.906067680914,2,2011,FRA,17-Feb-80
Rabie MAKHLOUFI,1499.9013194159224,1,2010,ALG,11-Nov-86
Irba LAKHAL,1499.9010996146922,1,2010,FRA,12-Dec-75
Scott MACPHERSON,1499.8957641961713,1,2010,USA,27-Feb-87
Hubert POKROP,1499.891899129294,1,2011,POL,2-Nov-85
Yang LE,1499.874965345204,1,2011,CHN,9-Apr-87
Birhan GETAHUN,1499.8709324462861,1,2012,ETH,5-Sep-91
Mohamed-Khaled BELABBAS,1499.8681023787803,4,2012,FRA,4-Jul-81
Mustafa MOHAMED,1499.8648930359627,2,2010,SWE,1-Mar-79
Łukasz OSLIZLO,1499.8631775469094,1,2012,POL,14-May-89
Andrew POORE,1499.844694276284,1,2013,USA,3-Dec-88
Xiangqian LIN,1499.8397800020007,1,2011,CHN,27-Jan-87
Tomas TAJADURA JUEZ,1499.8100557482094,1,2011,ESP,25-Jun-85
Topi RAITANEN,1499.8012412401881,1,2019,FIN,7-Feb-96
Abraham CHIRCHIR,1499.7965757923844,3,2011,KEN,1-Aug-80
Abdelkader HACHLAF,1499.783476156946,1,2011,MAR,3-Jul-79
Abdelhakim ZILALI,1499.7769476714168,2,2011,FRA,20-Jun-83
Timothy TOROITICH,1499.7546820050743,1,2013,UGA,10-Oct-91
Simon AYEKO,1499.7289436268193,3,2012,UGA,10-May-87
Tanguy PEPIOT,1499.7161298588185,1,2012,FRA,6-Jul-91
Jacob ARAPTANY,1499.7134469110042,10,2017,UGA,11-Feb-92
Krijn VAN KOOLWIJK,1499.709968480288,3,2011,BEL,30-Aug-81
Silas Kosgei KITUM,1499.7081700469325,7,2012,KEN,25-May-90
Ali Ahmed AL AMRI,1499.7014016683224,3,2012,KSA,28-Dec-87
Artem KOSINOV,1499.6713004398612,1,2012,KAZ,31-Jul-86
Ruben RAMOLEFI,1499.6712832223097,11,2012,RSA,17-Jul-78
Weynay GHEBRESELASSIE,1499.6611687422655,1,2012,ERI,24-Mar-94
Ivan LUKYANOV,1499.6548319631415,12,2014,MDA,31-Jan-81
Antonio David JIMÉNEZ,1499.637008752625,4,2012,ESP,18-Feb-77
Mario BAZÁN,1499.6121439970834,1,2012,PER,1-Sep-87
Hichem BOUCHICHA,1499.605412240448,5,2017,ALG,19-May-89
Albert MINCZÉR,1499.599618608207,1,2012,HUN,1-Oct-86
Elijah CHELIMO,1499.5892925815688,8,2013,KEN,20-Apr-87
Kyle ALCORN,1499.5837491372954,4,2012,USA,18-Mar-85
Jukka KESKISALO,1499.5636340743504,5,2014,FIN,27-Mar-81
Steve SLATTERY,1499.5436971625386,6,2011,USA,14-Aug-80
Mark DRAPER,1499.5378031393334,2,2013,GBR,28-Jun-84
Andrey FARNOSOV,1499.5347295745605,3,2012,RUS,9-Jul-80
Nahom Mesfin TARIKU,1499.4562420950965,7,2013,ETH,3-Jun-89
Stuart STOKES,1499.4392567510654,2,2012,GBR,5-Dec-76
Festus KIPRONO,1499.4347460968288,1,2015,KEN,29-Dec-95
Vadim SLOBODENYUK,1499.4309743780925,2,2013,UKR,17-Mar-81
Gilbert KIRUI,1499.413366612236,12,2015,KEN,22-Jan-94
William NELSON,1499.3713688878952,7,2012,USA,11-Sep-84
Víctor GARCÍA,1499.3266207420884,4,2015,ESP,13-Mar-85
Ángel MULLERA,1499.3128197317153,8,2015,ESP,20-Apr-84
Tareq Mubarak TAHER,1499.2846817863647,5,2013,BRN,1-Dec-86
Alberto Casimiro PAULO,1499.258762627765,5,2012,POR,3-Oct-85
Patrick NASTI,1499.2564438256368,1,2013,ITA,30-Aug-89
Meresa KAHSAY,1499.2557031573178,3,2014,ETH,23-May-96
Tomasz SZYMKOWIAK,1499.245418907241,7,2013,POL,5-Jul-83
Ben BRUCE,1499.2304182944742,9,2013,USA,10-Sep-82
Abubaker Ali KAMAL,1499.2138285782291,3,2014,QAT,8-Nov-83
Youcef ABDI,1499.1708378084911,9,2012,AUS,7-Dec-77
Sisay KORME,1499.1328958751342,1,2015,ETH,9-Jan-85
Vincent ZOUAOUI DANDRIEUX,1499.1182240974395,8,2012,FRA,12-Oct-80
Steffen ULICZKA,1499.0859417005895,4,2013,GER,17-Jul-84
Altobeli SANTOS DA SILVA,1499.0857889393023,5,2019,BRA,3-Dec-90
Habtamu FAYISA,1499.0572528334321,2,2014,ETH,19-Apr-93
Daniel LUNDGREN,1498.9825367734286,1,2015,SWE,4-Jul-85
Nikolay CHAVKIN,1498.9355346506532,3,2015,RUS,24-Apr-84
Ala ZOGHLAMI,1498.810136700993,2,2017,ITA,19-Jun-94
Tao YANG,1498.7943434064914,1,2015,CHN,23-Mar-87
Aras KAYA,1498.788224928398,1,2016,TUR,4-Apr-94
Valentin PEPIOT,1498.6631673716113,1,2016,FRA,6-Jul-91
Jakob INGEBRIGTSEN,1498.661728535764,1,2017,NOR,19-Sep-00
James WILKINSON,1498.6582660191987,4,2014,GBR,13-Jul-90
Jamel CHATBI,1498.5971349470376,2,2016,ITA,30-Apr-84
Hicham SIGUENI,1498.4958117301035,6,2017,MAR,30-Jan-93
Bjørnar Ustad KRISTENSEN,1498.426394693824,5,2015,NOR,26-Jan-82
Younés KNIYA,1498.403829321824,1,2016,MAR,15-Aug-95
Roberto ALAIZ,1498.402433771415,3,2015,ESP,20-Jul-90
Alexandre GENEST,1498.3961097501083,6,2015,CAN,30-Jun-86
Gerald Nicolas GIRALDO VILLA,1498.3790620690497,1,2015,COL,21-Mar-89
Tumisang MONNATLALA,1498.300086487472,1,2015,RSA,31-Oct-95
James NIPPERESS,1498.1330773075742,2,2015,AUS,21-May-90
Łukasz PARSZCZYŃSKI,1498.0701211552057,8,2014,POL,4-May-85
Ilgizar SAFIULIN,1498.0311301168138,7,2015,RUS,9-Dec-92
Matthew HUGHES,1498.0028164946884,26,2019,CAN,3-Aug-89
Mateusz DEMCZYSZAK,1497.9500001546626,3,2015,POL,18-Jan-86
Sapolai YAO,1497.9067617504295,1,2015,PNG,15-Sep-82
Halil AKKAŞ,1497.8425947134092,2,2016,TUR,1-Jul-83
Jaouad CHEMLAL,1497.7914853260975,4,2016,MAR,11-Apr-94
Kazuya SHIOJIRI,1497.7120875784967,1,2016,JPN,8-Nov-96
Cory LESLIE,1497.6125252671168,4,2016,USA,24-Oct-89
Haron LAGAT,1497.3549829405915,4,2017,KEN,15-Aug-83
Luke GUNN,1497.3401041722761,5,2016,GBR,22-Mar-85
Tesfaye DERIBA,1497.2570890392049,5,2018,ETH,11-Sep-98
Jonathan ROMEO,1497.220634707634,1,2017,ESP,13-Aug-94
Lawrence Kemboi KIPSANG,1497.2099244711023,17,2019,KEN,15-Jun-93
Emil BLOMBERG,1497.1697549669418,1,2017,SWE,9-Apr-92
Barnabas KIPYEGO,1497.1061505737835,13,2019,KEN,12-Jun-95
Andrew BAYER,1497.0189784604609,19,2019,USA,3-Feb-90
Hashim Mohamed SALAH,1496.985744231601,2,2015,QAT,15-Apr-94
Hosein KEYHANI,1496.7629414154067,1,2017,IRI,26-Apr-90
Mason FERLIC,1496.4537240505215,1,2018,USA,5-Aug-93
Ibrahim EZZAYDOUNI,1496.1736634786807,6,2019,ESP,28-Apr-91
Ryan SMEETON,1496.1728997334376,1,2019,CAN,26-Oct-98
Kennedy NJIRU,1496.1009061188663,3,2019,KEN,1987
Clement Kimutai KEMBOI,1496.0876874651346,13,2018,KEN,10-Feb-92
Emmanuel KIPRONO,1496.060172427126,3,2019,KEN,14-Jul-95
Chris WINTER,1496.0488416013968,6,2016,CAN,22-Jul-86
Kosei YAMAGUCHI,1495.9497094116139,1,2018,JPN,19-Aug-91
Hironori TSUETAKI,1495.9090306296996,1,2017,JPN,8-May-93
Bernard NGANGA,1495.9055291176903,16,2016,KEN,17-Jan-85
Mohamed ISMAIL IBRAHIM,1495.6985665724478,4,2017,DJI,1-Jan-97
Stewart MCSWEYN,1495.664287611212,1,2017,AUS,1-Jun-95
Justus LAGAT,1495.6567259187432,2,2018,KEN,20-May-96
Tolosa NURGI,1495.6406415917966,5,2018,ETH,29-Mar-90
Taylor MILNE,1495.6089032382565,5,2016,CAN,14-Sep-81
Raouf BOUBAKER,1495.3880753317048,1,2017,TUN,21-Oct-88
Abdoulla BAMOUSSA,1495.372426685607,3,2017,ITA,8-Jun-86
Abdalla Targan YOUSIF,1495.2452090116167,2,2016,SUD,28-Sep-96
Abdelaziz MERZOUGUI,1494.8826514496263,3,2016,ESP,30-Aug-91
Ole HESSELBJERG,1494.6883573129094,3,2017,DEN,23-Apr-90
Nelson KIPKOGEI,1494.596440433444,3,2017,KEN,9-Mar-93
Yuri FLORIANI,1494.5127582034816,6,2017,ITA,25-Dec-81
Carlos Andres SAN MARTIN,1494.325234442148,1,2019,COL,19-Nov-93
José Gregorio PEÑA,1494.203814847872,5,2017,VEN,12-Jan-87
Tesfaye GIRMA,1494.1238208346676,3,2018,ETH,24-Jan-97
Jeroen D'HOEDT,1493.9921956900012,3,2016,BEL,10-Jan-90
Muhand Khamis SAIFELDIN,1493.9267788089332,1,2018,QAT,13-Jan-99
Wilberforce Chemiat KONES,1493.9015815308521,1,2019,KEN,19-Sep-93
Mounaime SASSIOUI,1493.8226595193423,1,2019,MAR,20-Mar-95
Tarik Langat AKDAG,1493.4432241047139,15,2017,KEN,16-Jun-88
Cleophas Kandie MEYAN,1493.291202474883,2,2018,KEN,14-Aug-00
Amor BEN YAHIA,1493.1276784435213,5,2019,TUN,1-Jul-85
Salem Mohamed ATTIAALLAH,1492.8682899473356,1,2019,EGY,1-Oct-93
Karl BEBENDORF,1492.823628000213,1,2019,GER,7-May-96
Napoleon SOLOMON,1492.5555134643014,3,2018,SWE,14-Feb-94
Benjamin KIPLAGAT,1492.3127689808007,24,2019,UGA,4-Mar-89
Hailemariyam AMARE,1492.0240316387417,6,2019,ETH,22-Feb-97
John GAY,1491.9167571043204,1,2019,CAN,7-Nov-96
Sebastián MARTOS,1491.757337712018,9,2017,ESP,20-Jun-89
Osama ZOGHLAMI,1491.6680997298322,2,2019,ITA,19-Jun-94
Nicholas Kiptanui BETT,1491.4174770535549,17,2019,KEN,20-Dec-96
Tim VAN DE VELDE,1490.8416382676685,1,2019,BEL,1-Feb-00
Muhyadin ISMAIL,1490.6056953480715,1,2019,SOM,2-Feb-01
Rob MULLETT,1490.0130688707545,5,2017,GBR,31-Jul-87
Tom Erling KÅRBØ,1489.8378522490973,1,2019,NOR,4-Feb-89
Rantso MOKOPANE,1489.5977727516242,1,2019,RSA,8-Aug-94
Amos KIRUI,1489.5270864415374,12,2019,KEN,9-Feb-98
Abdelhamid ZERRIFI,1489.0669143502232,5,2019,ALG,20-Jun-86
Ieuan THOMAS,1488.8149478724495,2,2018,GBR,17-Jul-89
Bilal TABTI,1488.7435967494687,6,2019,ALG,7-Jun-93
Takele NIGATE,1488.7032096043172,2,2019,ETH,2-Oct-99
Ben BUCKINGHAM,1487.814835030585,1,2019,AUS,8-Nov-91
Martin GRAU,1486.6915851823596,2,2019,GER,26-Mar-92
Mitko TSENOV,1486.4400528922406,8,2017,BUL,13-Jun-93
Yoann KOWAL,1486.291633353552,22,2019,FRA,28-May-87
Mohamed TINDOUFT,1485.8166112244003,8,2019,MAR,12-Mar-93
Boniface Abel SIKOWO,1485.0966781224338,2,2019,UGA,27-Jul-99
Otmane NAIT HAMMOU,1484.8686625874943,1,2019,ART,1-Apr-95
Yemane HAILESELASSIE,1484.2638835366224,12,2019,ERI,21-Feb-98
Daniel ARCE,1483.210110526894,3,2019,ESP,22-Apr-92
Yohanes CHIAPPINELLI,1483.1189859700823,7,2019,ITA,18-Aug-97
Yaser Salem BAGHARAB,1481.8073989689838,2,2019,QAT,1-Jan-98
John KOECH,1480.8506410881687,13,2019,KEN,23-Aug-95
Abdelkarim BEN ZAHRA,1480.6302587938044,4,2019,MAR,27-Oct-98
Zak SEDDON,1480.5051166838193,6,2019,GBR,28-Jun-94
Kaur KIVISTIK,1479.4620681383096,3,2019,EST,29-Apr-91
Krystian ZALEWSKI,1478.6546794680053,14,2019,POL,11-Apr-89
