Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Beate SCHROTT,1493.3483463426728,11,2013,AUT,15-Apr-88
Ida Bakke HANSEN,1493.3076405069842,1,2012,NOR,7-Jan-93
Latisha HOLDEN,1493.2979009449696,1,2013,USA,29-Aug-89
Kierre BECKLES,1493.0591707237309,2,2013,BAR,21-May-90
Assa-deborah DIAKITE,1493.0063267852543,1,2013,FRA,13-Jan-95
Micol CATTANEO,1492.8604686250992,1,2013,ITA,14-May-82
Marina TOMIČ,1492.7584272512613,3,2013,SLO,30-Apr-83
Seun ADIGUN,1492.622866705568,3,2012,NGR,3-Jan-87
Anastasiya VINOGRADOVA,1492.41049048665,1,2012,KAZ,13-Sep-86
Odile AHOUANWANOU,1492.25905528067,1,2012,BEN,5-Jan-91
Lucie KOUDELOVÁ,1491.9136816319447,1,2013,CZE,6-Jul-94
Andrea BLISS,1491.9080177691949,3,2013,JAM,5-Oct-80
Vashti THOMAS,1491.894348242348,1,2013,USA,21-Apr-90
Nikkita HOLDER,1491.767192125714,11,2012,CAN,7-May-87
Louise HAZEL,1491.426990397254,4,2011,GBR,6-Oct-85
Angelita BROADBELT-BLAKE,1490.8974403109837,3,2011,GBR,12-Sep-85
Marthe KOALA,1489.3759697171727,1,2012,BUR,8-Mar-94
Anastasiya SOPRUNOVA,1489.1828432740447,3,2013,KAZ,14-Jan-86
Silvia PANGUANE,1489.1248337708653,1,2012,MOZ,16-Feb-93
Cindy ROLEDER,1489.029570810395,4,2012,GER,21-Aug-89
Hanna PLOTITSYNA,1489.017633889861,1,2013,UKR,1-Jan-87
Martina BIBIANA OLAMA,1488.969520091854,1,2012,GEQ,2-Dec-82
LaVonne IDLETTE,1488.6465741650645,5,2013,DOM,31-Oct-85
Fatoumata DIABATE,1488.453576593954,1,2013,FRA,31-Jan-93
Ayako KIMURA,1488.3059451124793,1,2012,JPN,11-Jun-88
Lecabela QUARESMA,1488.0941213467331,1,2012,STP,26-Dec-89
Shujiao WU,1487.9871702812068,1,2013,CHN,19-Jun-91
Sandra GOMIS,1487.9335223524413,4,2011,FRA,21-Nov-83
Hyelim JUNG,1487.2716672261931,2,2012,KOR,1-Jun-87
Lucie ŠKROBÁKOVÁ,1487.2669133818576,6,2013,CZE,4-Jan-82
Dipna Lim PRASAD,1487.1083289975334,2,2012,SGP,7-Jun-91
Nooralotta NEZIRI,1486.8307663215542,3,2013,FIN,9-Nov-92
Yvette LEWIS,1486.5639100012622,12,2013,USA,16-Mar-85
Delloreen ENNIS,1485.981983278109,9,2011,JAM,5-Mar-75
Christelle VERTUEUX,1485.8468651611856,2,2013,FRA,17-Aug-94
Veronica BORSI,1485.8362646196779,4,2013,ITA,13-Jun-87
Marzia CARAVELLI,1485.0982305314637,6,2013,ITA,23-Oct-81
Brigith María MERLANO,1484.8233324693852,5,2013,COL,29-Apr-82
Aleesha BARBER,1484.2259699821607,4,2013,TTO,16-May-87
Salma EMAM ABOU EL-HASSAN,1483.8697988906342,1,2013,EGY,1-Oct-91
Jeimmy Julissa BERNARDEZ,1482.590542634934,2,2012,HON,3-Sep-86
Hitomi SHIMURA,1481.9814055315032,1,2013,JPN,8-Nov-90
Anne ZAGRE,1480.2155905980194,6,2013,BEL,13-Mar-90
Nadine HILDEBRAND,1480.0698502785683,5,2013,GER,20-Sep-87
Reina-Flor OKORI,1475.0716248231706,5,2013,FRA,2-May-80
Isabelle PEDERSEN,1473.1620530991654,4,2013,NOR,27-Jan-92
