Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Taliyah BROOKS,1501.223108799883,2,2020,USA,8-Feb-95
Lolo JONES,1500.9683409015015,24,2015,USA,5-Aug-82
Jasmine CAMACHO-QUINN,1500.5983317303933,2,2019,PUR,21-Aug-96
Rushelle BURTON,1500.5808906037942,2,2017,JAM,4-Dec-97
Mathilde RAIBAUT,1500.5686842560258,1,2015,FRA,18-Apr-92
Danielle CARRUTHERS,1500.520665922248,28,2012,USA,22-Dec-79
Virginia CRAWFORD,1500.4949585673562,21,2013,USA,7-Sep-83
Dawn HARPER-NELSON,1500.4898320035807,56,2018,USA,13-May-84
Franziska HOFMANN,1500.2811978385116,1,2014,GER,27-Mar-94
Tatyana DEMENTYEVA,1500.280085549501,8,2013,RUS,8-May-81
Priscilla SCHLIEP,1500.2147496424905,18,2012,CAN,26-Aug-82
Nina MOROZOVA,1500.192594793703,2,2015,RUS,3-Apr-89
Sara AERTS,1500.1898947687396,1,2013,BEL,25-Jan-84
Abigail LEWIS,1500.1378571788446,1,2015,JAM,7-May-93
Gnima FAYE,1500.1322526449258,2,2013,SEN,17-Nov-84
Linda ZÜBLIN,1500.1289910664816,2,2015,SUI,21-Mar-86
Brigitte Ann FOSTER-HYLTON,1500.1107283324404,8,2012,JAM,7-Nov-74
Yuliya KONDAKOVA,1500.108377816723,6,2013,RUS,4-Dec-81
Christina VUKICEVIC,1500.105625589139,12,2012,NOR,18-Jun-87
Lisa URECH,1500.036941962408,7,2012,SUI,27-Jul-89
Michelle PERRY,1500.0102089865018,1,2012,USA,1-May-79
Indira SPENCE,1500.00131895612,2,2011,JAM,8-Sep-86
Derval O'ROURKE,1499.9946391242468,7,2012,IRL,28-May-81
Cindy SEMBER,1499.9863989580354,2,2020,GBR,5-Aug-94
Nichole DENBY,1499.9748843973002,5,2011,USA,10-Oct-82
Nataliya IVONINSKAYA,1499.970726908804,2,2011,KAZ,22-Feb-85
Aleksandra ANTONOVA,1499.9698787723714,2,2011,RUS,24-Mar-80
Candice PRICE,1499.9674308665321,1,2011,USA,26-Oct-85
Jana SOTÁKOVÁ,1499.9604331186697,1,2013,CZE,25-Apr-93
Vonette DIXON,1499.95475812962,9,2011,JAM,26-Nov-75
Marie HAGLE,1499.9538676826398,2,2011,NOR,17-Feb-87
Perdita FELICIEN,1499.9528384698406,16,2012,CAN,29-Aug-80
Louise WOOD,1499.943080128588,1,2011,GBR,13-May-83
Elisabeth DAVIN,1499.9382412614975,1,2010,BEL,3-Jun-81
Yawei SUN,1499.934913544112,3,2012,CHN,17-Oct-87
Anay TEJEDA,1499.930942634678,1,2010,CUB,3-Apr-83
Celriece LAW,1499.9218601052285,1,2011,USA,2-Sep-86
Alice DECAUX,1499.9200906532924,1,2012,FRA,10-Apr-85
Ashley HELSBY,1499.9190605573122,1,2011,GBR,1-Jul-90
Carolin DIETRICH,1499.9162446714004,5,2012,GER,26-Feb-85
Latoya GREAVES,1499.914408228361,1,2012,JAM,31-May-86
Audrey CIREDEM,1499.909359981561,1,2015,FRA,30-Apr-95
Eveline REBSAMEN,1499.9070023007625,1,2013,SUI,8-Apr-94
Loreal SMITH,1499.9047831925036,3,2012,USA,12-Oct-85
Nevin YANIT,1499.897966721283,3,2011,TUR,16-Feb-86
Yevheniya SNIHUR,1499.893289553829,5,2011,UKR,7-Mar-84
Tale ØRVING,1499.8873099596144,2,2011,NOR,17-Mar-89
Aisseta DIAWARA,1499.885323159,1,2012,FRA,29-Jun-89
Rosvitha Bodjiho OKOU,1499.883685971889,2,2013,CIV,5-Sep-86
Stephanie GAYNOR,1499.8825084822338,1,2011,GBR,27-Sep-90
Lauren SMITH,1499.8813504503169,1,2011,USA,27-Aug-81
Lene MYRMEL,1499.8791657124154,1,2011,NOR,18-May-85
Sonata TAMOSAITYTÉ,1499.8790733268866,2,2012,LTU,21-Apr-87
Dedeh ERAWATI,1499.8750425676676,1,2011,INA,25-May-79
Gemma BENNETT,1499.8745780211104,4,2011,GBR,4-Jan-84
Andrea MILLER,1499.8725450680704,1,2012,NZL,13-Mar-82
Suzanne WILLIAMS,1499.863982347222,1,2013,NED,7-Oct-93
Kine AALTVEDT,1499.8612491357899,2,2011,NOR,30-Aug-91
Tine Teigene DALEN,1499.8456115920953,3,2011,NOR,2-Nov-90
Yekaterina GALITSKAYA,1499.8450213511765,3,2015,RUS,24-Feb-87
Lina Marcela FLORES,1499.843179871611,5,2013,COL,1-Nov-84
Béatrice KAMBOULÉ,1499.8361160669924,1,2011,BUR,25-Feb-80
Ivanique KEMP,1499.8329169123722,2,2012,BAH,11-Jun-91
Jessica ZELINKA,1499.8302257079176,6,2013,CAN,3-Sep-81
Pak Yan POON,1499.8300298069676,1,2011,HKG,2-Jan-90
Heloise KANE,1499.8227737332995,1,2013,FRA,25-Dec-95
Noemi ZBÄREN,1499.820318355482,10,2017,SUI,12-Mar-94
Caroline LUNDAHL,1499.8200564052036,1,2012,SWE,16-Oct-91
Latisha HOLDEN,1499.8123841198928,1,2013,USA,29-Aug-89
Rosina HODDE,1499.8083338200227,1,2014,NED,10-Feb-83
Assa-deborah DIAKITE,1499.8042219094955,1,2013,FRA,13-Jan-95
Micol CATTANEO,1499.8001388145035,1,2013,ITA,14-May-82
Marina TOMIČ,1499.7972823091006,3,2013,SLO,30-Apr-83
Seun ADIGUN,1499.7934874814089,3,2012,NGR,3-Jan-87
Reetta HURSKE,1499.7875669702896,2,2019,FIN,15-May-95
Andrea BLISS,1499.7734762862237,3,2013,JAM,5-Oct-80
Vashti THOMAS,1499.7730936269568,1,2013,USA,21-Apr-90
Louise HAZEL,1499.7600105983843,4,2011,GBR,6-Oct-85
Adja Arete NDIAYE,1499.7565318452466,1,2015,SEN,26-Feb-84
Janay DELOACH,1499.7564727202139,1,2015,USA,12-Oct-85
Angelita BROADBELT-BLAKE,1499.7451865850894,3,2011,GBR,12-Sep-85
Serita SOLOMON,1499.7159214249145,1,2015,GBR,1-Mar-90
Anastasiya SOPRUNOVA,1499.6971888414764,3,2013,KAZ,14-Jan-86
Silvia PANGUANE,1499.6955649466481,1,2012,MOZ,16-Feb-93
Martina BIBIANA OLAMA,1499.6912171576432,1,2012,GEQ,2-Dec-82
Lucie KOUDELOVÁ,1499.683994999818,2,2014,CZE,6-Jul-94
Sandra GOMIS,1499.6777242456742,8,2016,FRA,21-Nov-83
Fatoumata DIABATE,1499.6767740417406,1,2013,FRA,31-Jan-93
Lecabela QUARESMA,1499.6667115953321,1,2012,STP,26-Dec-89
Lucie ŠKROBÁKOVÁ,1499.643555066446,6,2013,CZE,4-Jan-82
Dipna Lim PRASAD,1499.6391157186254,2,2012,SGP,7-Jun-91
Elodie PICAUT RECHAL,1499.634577009983,1,2015,FRA,11-Oct-87
Erica BOUGARD,1499.6272379841319,1,2019,USA,26-Jul-93
Ellen SPRUNGER,1499.6271300468168,1,2014,SUI,5-Aug-86
Delloreen ENNIS,1499.607585247094,9,2011,JAM,5-Mar-75
Christelle VERTUEUX,1499.6038028045764,2,2013,FRA,17-Aug-94
Marzia CARAVELLI,1499.5828458262058,6,2013,ITA,23-Oct-81
Adelly OLIVEIRA SANTOS,1499.57666185265,1,2015,BRA,8-Jul-87
Aleesha BARBER,1499.5584281132924,4,2013,TTO,16-May-87
Salma EMAM ABOU EL-HASSAN,1499.548457602225,1,2013,EGY,1-Oct-91
Myriam SOUMARE,1499.5188787946158,1,2015,FRA,25-Nov-91
Jeimmy Julissa BERNARDEZ,1499.5126466143051,2,2012,HON,3-Sep-86
Irina STREBEL,1499.477576948232,1,2014,SUI,13-Feb-96
Sarah MISSINNE,1499.39566215163,2,2020,BEL,16-May-95
Elodie JAKOB,1499.3914530513625,1,2015,SUI,8-Oct-93
Marine SAVARY,1499.3829082493567,1,2015,FRA,18-Feb-92
Julia WENNERSTEN,1499.360954632854,1,2020,SWE,18-Mar-01
Ricarda LOBE,1499.3392536408605,3,2017,GER,13-Apr-94
Klaudia WOJTUNIK,1499.3376214067484,1,2020,POL,15-May-99
Reina-Flor OKORI,1499.30216503665,5,2013,FRA,2-May-80
Valerie REGGEL,1499.292241249228,2,2015,SUI,3-Jan-87
Kimberley LAING,1499.189332907844,2,2015,JAM,8-Jan-88
Kierre BECKLES,1499.1741000372735,5,2016,BAR,21-May-90
Veronica BORSI,1499.1672542230463,5,2014,ITA,13-Jun-87
Brigith María MERLANO,1499.1608633074268,6,2016,COL,29-Apr-82
Ethelle RUBRICE,1499.1495079133463,1,2015,FRA,14-Jul-92
Monika ZAPALSKA,1499.1410483789605,1,2015,GER,24-May-94
Maíla Paula MACHADO,1499.0925723772016,1,2016,BRA,22-Jan-81
Ida Bakke HANSEN,1498.9831760043076,2,2015,NOR,7-Jan-93
Emma OOSTERWEGEL,1498.92985472876,1,2019,NED,29-Jun-98
Annie KUNZ,1498.8649136555537,1,2019,USA,16-Feb-93
Nikkita HOLDER,1498.8542238720916,14,2016,CAN,7-May-87
Queen CLAYE,1498.8371498778904,3,2019,USA,10-Sep-88
Jessica ENNIS-HILL,1498.8145273478394,6,2016,GBR,28-Jan-86
Adanaca BROWN,1498.7291131379748,1,2015,BAH,23-Oct-93
Lucy HATTON,1498.714550471989,1,2016,GBR,8-Nov-94
Lovisa KARLSSON,1498.7120752031751,1,2020,SWE,15-Jan-00
Clélia RARD-REUSE,1498.6779861208056,5,2016,SUI,1-Aug-88
Zoe SEDNEY,1498.6424379973664,1,2020,NED,15-Dec-01
Ana Camila PIRELLI CUBAS,1498.6209575704975,1,2015,PAR,30-Jan-89
Beatriz FLAMENCO,1498.618604452502,1,2015,ESA,11-Nov-95
Tiffany PORTER,1498.6099378620625,60,2017,USA,13-Nov-87
Pedrya SEYMOUR,1498.5705722604296,6,2019,BAH,29-May-95
Stephanie BENDRAT,1498.4741498907201,1,2017,AUT,5-Mar-91
Hitomi SHIMURA,1498.444765686244,2,2017,JPN,8-Nov-90
Devynne CHARLTON,1498.3821412169088,3,2017,BAH,26-Nov-95
Valentina KIBALNIKOVA,1498.37822714194,1,2016,UZB,16-Oct-90
Tenaya JONES,1498.3588971553272,3,2015,USA,22-Mar-89
LaVonne IDLETTE,1498.3514364625653,6,2015,DOM,31-Oct-85
Anne ZAGRE,1498.3000858522275,22,2020,BEL,13-Mar-90
Oksana SHKURAT,1498.257014425768,1,2016,UKR,30-Jul-93
Caridad JEREZ,1498.2281466218724,2,2016,ESP,23-Jan-91
Gréta KEREKES,1498.163731138166,2,2019,HUN,9-Oct-92
Yekaterina POPLAVSKAYA,1498.1431046017365,1,2016,BLR,7-May-87
Susanna KALLUR,1498.0379683746369,4,2016,SWE,16-Feb-81
Andrea IVANČEVIĆ,1497.986202808584,5,2016,CRO,21-Aug-84
Nickiesha WILSON,1497.9449364965353,2,2016,JAM,28-Jul-86
Cyréna SAMBA-MAYELA,1497.9368637470284,1,2020,FRA,31-Oct-00
Luca KOZÁK,1497.9338830663683,5,2019,HUN,1-Jun-96
Jacquelyn COWARD,1497.7252519074082,5,2016,USA,5-Nov-89
Sharona BAKKER,1497.722924022375,3,2017,NED,12-Apr-90
Lindsay LINDLEY,1497.6570237290266,3,2017,NGR,6-Oct-89
Olena YANOVSKA,1497.573938890749,1,2016,UKR,15-Feb-90
Joni TOMIČIČ PREZELJ,1497.5738538920364,1,2020,SLO,25-Aug-93
Katy Louise SEALY,1497.5228629046096,1,2016,BIZ,15-Oct-90
Asuka TERADA,1497.4850541021224,1,2019,JPN,14-Jan-90
Mari KLAUP,1497.4543139860266,1,2020,EST,27-Feb-90
Anja LUKIĆ,1497.4065142045233,1,2020,SRB,30-May-99
Megan MARRS,1497.363990141796,1,2018,GBR,25-Sep-97
Anastasiya VINOGRADOVA,1497.202308306617,2,2016,KAZ,13-Sep-86
Mette GRAVERSGAARD,1497.0640514849138,4,2020,DEN,5-Oct-95
Elvira HERMAN,1496.999567501827,14,2019,BLR,9-Jan-97
Bridgette OWENS,1496.9733934176593,2,2018,USA,14-Mar-92
Karolina KOŁECZEK,1496.7563842808981,6,2019,POL,15-Jan-93
Elisavet PESIRIDOU,1496.6751199515497,2,2017,GRE,12-Feb-92
Cindy BILLAUD,1496.5746227855323,16,2016,FRA,11-Mar-86
Linha Amer Jaber AHMED,1496.5294886361185,1,2017,EGY,11-Mar-97
Angela WHYTE,1496.51315614629,6,2017,CAN,22-May-80
Malin SKOGSTRÖM,1496.3354477847984,1,2020,SWE,8-Apr-95
Géraldine RUCKSTUHL,1496.297493649563,1,2019,SUI,24-Feb-98
Nafissatou THIAM,1496.254199600759,1,2019,BEL,19-Aug-94
Evonne BRITTON,1496.2444819878056,3,2019,USA,28-Jul-91
Chloe BEAUCARNE,1496.2188925841933,1,2020,BEL,3-Feb-97
Elisa Maria DI LAZZARO,1496.2108812665965,2,2020,ITA,5-Jun-98
Amber HUGHES,1496.194855781501,1,2019,USA,23-Sep-94
Mulern JEAN,1496.1859217440342,1,2017,HAI,25-Sep-92
Jessica HUNTER,1496.0766956809518,1,2018,GBR,4-Dec-96
Shujiao WU,1496.0340405913912,5,2018,CHN,19-Jun-91
Celeste MUCCI,1495.9962965521313,1,2019,AUS,11-Aug-99
Shimayra Crystal WILLIAMS,1495.954479010988,1,2018,JAM,2-Dec-95
Fabiana DOS SANTOS MORAES,1495.9239475578051,3,2017,BRA,5-Jun-86
Hyelim JUNG,1495.834276122925,3,2017,KOR,1-Jun-87
Heather PATON,1495.532832071477,1,2019,GBR,9-Apr-96
Yvette LEWIS,1495.428591754284,16,2016,USA,16-Mar-85
Chari HAWKINS,1495.3908533263577,1,2019,USA,21-May-91
Kori CARTER,1495.3359150497527,2,2018,USA,3-Jun-92
Tiffani MCREYNOLDS,1495.3345403614865,3,2019,USA,4-Dec-91
Vanessa CLERVEAUX,1495.2689522192422,1,2019,HAI,17-Jun-94
Nadine HILDEBRAND,1494.9904594682869,18,2017,GER,20-Sep-87
Elin WESTERLUND,1494.9609621039986,2,2018,SWE,4-Feb-90
Eline BERINGS,1494.475054392828,8,2018,BEL,28-May-86
Raven CLAY,1494.1481398707626,3,2017,USA,5-Oct-90
Hanne MAUDENS,1494.0444206436691,1,2019,BEL,12-Mar-97
Noor VIDTS,1494.0119501070662,1,2019,BEL,30-May-96
Maria HUNTINGTON,1493.6802723904484,1,2019,FIN,13-Mar-97
Annimari KORTE,1493.3530862885618,3,2020,FIN,8-Apr-88
Stanislava ŠKVARKOVÁ,1493.325508162646,1,2019,SVK,20-Apr-96
Rikenette STEENKAMP,1493.009280073086,3,2019,RSA,16-Oct-92
Genesis ROMERO,1492.5728974698818,2,2019,VEN,6-Nov-95
Ayako KIMURA,1492.046875247391,5,2019,JPN,11-Jun-88
Yasmin MILLER,1491.9451920175693,2,2019,GBR,24-May-95
Ekaterina VORONINA,1490.8816292602096,1,2019,UZB,16-Feb-92
Nadine BROERSEN,1490.8556528309268,1,2019,NED,29-Apr-90
Odile AHOUANWANOU,1490.699531274685,2,2019,BEN,5-Jan-91
Brianna BEAHAN,1490.6875554109783,2,2019,AUS,1-Nov-91
Phylicia GEORGE,1490.6379058541124,28,2019,CAN,16-Nov-87
Hanna PLOTITSYNA,1490.20573921283,6,2019,UKR,1-Jan-87
Marthe KOALA,1490.1710746088997,5,2019,BUR,8-Mar-94
Laura VALETTE,1490.082800264286,2,2019,FRA,16-Feb-97
Irina VELIHANOVA,1489.7377839624855,1,2019,TKM,17-Mar-96
Fanny QUENOT,1489.7335434399758,1,2019,FRA,2-Oct-90
Adrine MONAGI,1489.5829130633333,1,2019,PNG,8-Jun-95
Beate SCHROTT,1489.4447578813463,16,2019,AUT,15-Apr-88
Eefje BOONS,1489.4329635622703,5,2019,NED,18-Jul-94
Cindy OFILI,1489.1141729414474,17,2019,GBR,5-Aug-94
Michelle JENNEKE,1486.9603879591632,8,2019,AUS,23-Jun-93
Nooralotta NEZIRI,1486.6777727096855,12,2019,FIN,9-Nov-92
Isabelle PEDERSEN,1486.523233674202,26,2019,NOR,27-Jan-92
Alicia BARRETT,1484.5635771243637,4,2019,GBR,25-Mar-98
