Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Jeneba TARMOH,1499.85812991873,23,2018,USA,27-Sep-89
Kelly-Ann BAPTISTE,1499.8573059420355,3,2010,TTO,14-Oct-86
Ezinne OKPARAEBO,1499.8484199446625,1,2012,NOR,3-Mar-88
Evelyn Carolina de Oliveira DOS SANTOS,1499.8482238570427,2,2012,BRA,11-Apr-85
Joëlle GOLAY,1499.8342466980012,1,2013,SUI,15-Oct-87
Cydonie MOTHERSILL,1499.8332446680527,5,2011,CAY,19-Mar-78
Lina JACQUES-SEBASTIEN,1499.8170181555524,1,2010,FRA,10-May-85
Monica HARGROVE,1499.8167780559868,1,2010,USA,30-Dec-82
Samantha HENRY-ROBINSON,1499.8110776053854,3,2013,JAM,25-Sep-88
Yana KACHUR,1499.8005759420507,1,2017,UKR,13-Jan-97
Vanda FERREIRA GOMES,1499.79208738119,1,2011,BRA,7-Nov-88
Porscha LUCAS,1499.7853693393395,2,2010,USA,18-Jun-88
Sanya RICHARDS-ROSS,1499.7839922326834,7,2015,USA,26-Feb-85
Emily FREEMAN,1499.776193944354,2,2010,GBR,24-Nov-80
Libania GRENOT,1499.7654383090512,1,2012,ITA,12-Jul-83
Marika POPOWICZ-DRAPAŁA,1499.758245399149,1,2013,POL,28-Apr-88
Norma GONZÁLEZ,1499.7405372236904,1,2012,COL,11-Aug-82
Sheri-Ann BROOKS,1499.720405441693,3,2012,JAM,11-Feb-83
Nivea SMITH,1499.719381837975,3,2013,BAH,18-Feb-90
Stephanie DURST,1499.7004058259952,1,2011,USA,6-Jan-82
Phumlile Sibonakele NDZINISA,1499.6924616470887,1,2011,SWZ,21-Aug-92
Natalya RUSAKOVA,1499.6920513119612,1,2012,RUS,12-Dec-79
Fanette HUMAIR,1499.6744403919079,1,2013,SUI,8-Oct-91
Maryam TOOSI,1499.6728508359588,1,2011,IRI,5-Dec-88
Mary WINEBERG,1499.6670733115752,1,2012,USA,3-Jan-80
Yuliya GUSHCHINA,1499.6607207287743,2,2011,RUS,4-Mar-83
Lisa MAYER,1499.6220659918768,2,2016,GER,2-May-96
Aleksandra FEDORIVA-SPAYER,1499.5976854293322,9,2012,RUS,13-Sep-88
Gloria ASUMNU,1499.5929270838228,1,2012,NGR,22-May-85
Erika Belinda CHÁVEZ,1499.5682961703828,1,2012,ECU,4-Jun-90
Tessa VAN SCHAGEN,1499.5193238521451,1,2016,NED,2-Feb-94
Mary Jane VINCENT,1499.5185255291967,1,2011,MRI,25-Jan-88
Marie DUVIGNEAU,1499.518434627942,1,2016,FRA,10-Apr-99
Hanne CLAES,1499.5148631857865,1,2012,BEL,4-Aug-91
Shan JIANG,1499.5095944377654,1,2012,CHN,4-Feb-91
Fanny SHONOBI,1499.5094169397057,1,2011,GAM,4-Aug-87
Folake AKINYEMI,1499.4934645953613,1,2012,NOR,31-Mar-90
Aliann Tabitha POMPEY,1499.4789923628255,1,2012,GUY,9-Mar-78
Patricia HALL,1499.4779525585222,4,2013,JAM,16-Oct-82
Vida ANIM,1499.450754586568,1,2012,GHA,7-Dec-83
Kamaria BROWN,1499.4480121228114,1,2015,USA,21-Dec-92
Kirsten NIEUWENDAM,1499.4325265992431,1,2012,SUR,26-Aug-91
Khamica BINGHAM,1499.390402452602,2,2015,CAN,15-Jun-94
Klára SEIDLOVÁ,1499.384056824441,1,2013,CZE,10-Mar-94
Andreea OGRĂZEANU,1499.377664768438,2,2013,ROU,24-Mar-90
Allison PETER,1499.363040009193,4,2012,ISV,14-Jul-92
Lauryn WILLIAMS,1499.3543316049831,2,2013,USA,11-Sep-83
Aleen BAILEY,1499.3148005719913,4,2012,JAM,25-Nov-80
Shannon HYLTON,1499.3036829650714,1,2017,GBR,19-Dec-96
Nelky CASABONA,1499.2759291821221,3,2012,CUB,12-May-84
Consuella MOORE,1499.2391840634464,4,2011,USA,29-Aug-81
Ndeye SOUMAH FATOU,1499.2259625274742,1,2012,SEN,6-Apr-86
Greta TASLAKIAN,1499.2047674225314,1,2012,LBN,16-Aug-85
Vladislava OVCHARENKO,1499.195862507826,1,2012,TJK,18-Dec-86
Luan GABRIEL,1499.1676693713762,1,2012,DMA,3-May-96
Déborah SANANES,1499.133279180101,1,2013,FRA,26-Oct-95
Barbara PIERRE,1499.1057371380557,1,2014,USA,28-Apr-87
Yelizaveta DEMIROVA,1499.0223542091044,5,2013,RUS,14-Aug-87
DeeDee TROTTER,1498.9608983738208,2,2013,USA,8-Dec-82
Alyssa CONLEY,1498.9466869376065,1,2016,RSA,27-Apr-91
English GARDNER,1498.9085157719837,2,2014,USA,22-Apr-92
Seyha CHAN,1498.7921214898042,2,2012,CAM,8-Sep-94
Crystal EMMANUEL,1498.751788484995,12,2018,CAN,27-Nov-91
Hinkissia Albertina NDIKERT,1498.7465986429206,2,2012,CHA,15-Sep-92
Michelle-Lee AHYE,1498.745622662479,5,2018,TTO,10-Apr-92
Karene KING,1498.7430845299236,1,2013,IVB,24-Oct-87
Danah HUSSEIN,1498.7190211672767,1,2013,IRQ,3-Jan-86
Anthonique STRACHAN,1498.7126735837164,16,2017,BAH,22-Aug-93
Ramona PAPAIOANNOU,1498.7024055750162,2,2016,CYP,15-Jun-89
Melissa BREEN,1498.669326762968,1,2013,AUS,17-Sep-90
Sindija BUKŠA,1498.658449493109,1,2017,LAT,14-Dec-97
Olga SAFRONOVA,1498.6276768761359,3,2016,KAZ,5-Nov-91
Dezerea BRYANT,1498.5634246131,2,2015,USA,27-Apr-93
Regina GEORGE,1498.536961472931,1,2014,NGR,17-Feb-91
Debbie FERGUSON-MCKENZIE,1498.5034058891492,17,2013,BAH,16-Jan-76
Yekaterina SMIRNOVA,1498.4906354414325,1,2015,RUS,8-Sep-88
Benedicte LOISON,1498.3338721423033,1,2016,FRA,15-Nov-87
Marta JESCHKE,1498.2764482215944,1,2015,POL,2-Jun-86
Hanna Maari LATVALA,1498.2681060562772,3,2014,FIN,30-Oct-87
Eefje BOONS,1498.2643630831735,1,2018,NED,18-Jul-94
Shalonda SOLOMON,1498.246993225098,15,2016,USA,19-Dec-85
Jessica ENNIS-HILL,1498.12118812904,2,2015,GBR,28-Jan-86
Ana Claudia LEMOS,1498.0985927079196,6,2013,BRA,6-Nov-88
Moa HJELMER,1498.0619653223798,3,2015,SWE,19-Jun-90
Kimberlyn DUNCAN,1498.033646568604,16,2018,USA,2-Aug-91
Rosângela SANTOS,1497.926135771083,5,2017,BRA,20-Dec-90
Ashley KELLY,1497.9060966874827,1,2016,IVB,25-Mar-91
Cornelia HALBHEER,1497.9039483741196,1,2017,SUI,16-Aug-92
Hrystyna STUY,1497.9031138097826,12,2015,UKR,3-Feb-88
Finette AGYAPONG,1497.7706701734412,1,2017,GBR,1-Feb-97
Reyare THOMAS,1497.7673634039252,3,2016,TTO,23-Nov-87
Jessica YOUNG-WARREN,1497.7238879743263,1,2015,USA,6-Apr-87
Kamaria DURANT,1497.6707019641608,1,2015,TTO,24-Feb-91
Ángela Gabriela TENORIO,1497.6245032307465,3,2016,ECU,27-Jan-96
Xiaojing LIANG,1497.6103081209744,1,2015,CHN,7-Apr-97
Matilda HELLQVIST,1497.5849824391612,1,2015,SWE,28-Jul-93
Yelizaveta BRYZGINA,1497.432720665342,7,2016,UKR,28-Nov-89
Adeline FERNANDEZ,1497.319989289651,1,2016,FRA,16-Dec-90
Eleni ARTYMATA,1497.1514096084986,4,2016,CYP,16-May-86
Kimberly HYACINTHE,1497.0492772055536,7,2016,CAN,28-Mar-89
Srabani NANDA,1496.9989048247621,1,2016,IND,7-May-91
Celiangely MORALES,1496.9393306237955,2,2016,PUR,2-Nov-85
Tameka WILLIAMS,1496.8145575093167,1,2016,SKN,31-Aug-89
Kelly PROPER,1496.7841468626839,1,2015,IRL,1-May-88
Veronica Shanti PEREIRA,1496.6717123976664,1,2015,SGP,20-Sep-96
Olga LENSKAY YARKO,1496.6498609095554,1,2015,ISR,24-Dec-92
Nigina SHARIPOVA,1496.6443437357466,1,2016,UZB,10-Aug-95
Anna KUKUSHKINA,1496.6084433350197,1,2015,RUS,13-Dec-92
Huijun LIN,1496.2856429126248,1,2016,CHN,1-Feb-93
Justine PALFRAMAN,1496.2314166512674,6,2017,RSA,4-Nov-93
Helene RØNNINGEN,1496.2224237536348,1,2016,NOR,4-Sep-98
Sada WILLIAMS,1496.122667948745,1,2017,BAR,1-Dec-97
Astrid Mangen INGERBRITSEN,1496.1152748116283,1,2018,NOR,23-Feb-94
Tynia GAITHER,1495.9904913657533,5,2017,BAH,16-Mar-93
Aurelie BELLUNE,1495.8967331670942,1,2016,FRA,14-Sep-87
Aurelle ALCINDOR,1495.8755709269185,1,2016,MRI,20-Mar-94
Kineke ALEXANDER,1495.8531440141114,2,2015,VIN,21-Feb-86
Brenessa THOMPSON,1495.7875755823025,1,2016,GUY,22-Jul-96
Margaret ADEOYE,1495.6931325562837,7,2016,GBR,22-Apr-85
Jodean WILLIAMS,1495.6863934042667,2,2017,JAM,11-Nov-93
Diana KHUBESERYAN,1495.6372084171287,1,2016,ARM,5-May-94
Chisato FUKUSHIMA,1495.6106428011476,6,2016,JPN,27-Jun-88
Sabina VEIT,1495.4653416660249,2,2016,SLO,2-Dec-85
Maroussia PARÉ,1495.3450744715703,1,2017,FRA,18-Jul-96
Estelle RAFFAI,1495.197121789301,2,2017,FRA,6-Feb-98
Arialis Josefa GANDULLA,1494.95030734095,2,2016,CUB,22-Jun-95
Maja MIHALINEC,1494.6734046450274,3,2016,SLO,17-Dec-89
Janet AMPONSAH,1494.6427614836296,3,2017,GHA,12-Apr-93
Nadine GONSKA,1494.5185259214018,2,2017,GER,23-Jan-90
Vitoria Cristina ROSA,1494.5090508415976,4,2017,BRA,12-Jan-96
Nediam VARGAS,1494.3882530769138,1,2017,VEN,5-Sep-94
Germaine ABESSOLO BIVINA,1494.3360551274654,1,2018,CMR,9-May-90
Emelie RANTZOW,1494.2792461357913,1,2018,SWE,6-Jul-98
Natalіya STROHOVA,1494.2554921860874,2,2016,UKR,26-Dec-92
Felicia BROWN,1494.2449068973892,1,2018,USA,27-Oct-93
LaVerne JONES-FERRETTE,1494.1535991117548,4,2016,ISV,16-Sep-81
Manon DEPUYDT,1494.1283271099787,1,2018,BEL,2-Apr-97
Gayane CHILOYAN,1494.0952494130916,1,2016,ARM,27-Sep-00
Abdul Rahim MAIZURAH,1494.0066936137355,1,2016,BRU,15-Apr-99
Irene EKELUND,1493.9123925513595,3,2016,SWE,8-Mar-97
Margaret Rumat HASSAN,1493.867597808398,1,2016,SSD,12-Aug-97
Anna KIEŁBASIŃSKA,1493.852669081149,8,2017,POL,26-Jun-90
Najma PARVEEN,1493.8447749427087,1,2016,PAK,20-Dec-90
Yelena RYABOVA,1493.838419213782,1,2016,TKM,3-Nov-90
Kayelle CLARKE,1493.815816057994,1,2017,TTO,28-Feb-96
Lorène Dorcas BAZOLO,1493.6332769056703,2,2017,POR,4-May-83
Shashalee FORBES,1493.5797195519629,3,2018,JAM,10-May-96
Elin ÖSTLUND,1493.4473341518587,1,2017,SWE,14-Feb-91
Olivia BORLÉE,1493.3106706800436,4,2016,BEL,10-Apr-86
Charonda WILLIAMS,1493.1729089151377,21,2016,USA,27-Mar-87
Tatjana PINTO,1492.6307198323602,1,2018,GER,2-Jul-92
Amanda HANSSON,1492.281927186833,1,2018,SWE,19-Oct-99
Afa ISMAIL,1492.2610813796077,3,2016,MDV,1-Nov-93
Kaylin WHITNEY,1492.1943690930261,5,2016,USA,9-Mar-98
Sheniqua FERGUSON,1491.5339516336107,2,2016,BAH,24-Nov-89
Riley DAY,1491.4049986144275,1,2017,AUS,30-Mar-00
Jodie WILLIAMS,1491.2879278684522,14,2018,GBR,28-Sep-93
Estela GARCÍA,1491.070024423688,3,2017,ESP,20-Mar-89
Kristina PRONZHENKO,1490.881375792252,2,2016,TJK,10-Dec-88
Regine Kate TUGADE,1490.8326048131748,1,2017,GUM,28-Jan-98
Ulfa SILPIANA,1490.4269223712604,1,2017,INA,8-Mar-97
Toea WISIL,1489.6068244125304,2,2017,PNG,1-Jan-88
Mariely SÁNCHEZ,1489.1943177903586,5,2017,DOM,30-Dec-88
Fanny PELTIER,1489.1327428812906,2,2017,FRA,25-May-97
Malin SKOGSTRÖM,1489.0281921677047,1,2018,SWE,8-Apr-95
Gina BASS,1488.9111852383903,2,2017,GAM,3-May-95
Yongli WEI,1488.3436082125527,4,2018,CHN,11-Oct-91
Sarah ATCHO,1488.065139955596,5,2018,SUI,1-Jun-95
Ella NELSON,1487.1773460205236,7,2017,AUS,10-May-94
Isidora JIMÉNEZ,1487.1080224750751,4,2017,CHI,10-Aug-93
Gloria HOOPER,1486.74941166379,9,2017,ITA,3-Mar-92
Bianca WILLIAMS,1486.4127340878335,10,2017,GBR,18-Dec-93
Brigitte NTIAMOAH,1485.9100350199344,2,2018,FRA,5-Mar-94
Kyra JEFFERSON,1484.4779872704664,8,2018,USA,23-Sep-94
Irene SIRAGUSA,1484.1363883492395,2,2018,ITA,23-Jun-93
Viktoriya ZYABKINA,1483.8556012075887,8,2018,KAZ,4-Sep-92
Cynthia BOLINGO,1481.3064962705744,4,2018,BEL,12-Jan-93
Joanna ATKINS,1478.7744641903118,7,2018,USA,31-Jan-89
