Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Wei JI,1499.4722043087245,1,2010,CHN,5-Feb-84
Helge SCHWARZER,1499.445371472397,1,2010,GER,26-Nov-85
Richard DIAWARA,1499.3923437149117,1,2015,FRA,21-Apr-95
Maksim LYNSHA,1499.38481062825,2,2012,BLR,6-Apr-85
John YARBROUGH,1499.3378445845374,2,2010,USA,16-Aug-85
Willi MATHISZIK,1499.2218030226059,2,2011,GER,17-Jun-84
Tasuku TANONAKA,1499.1898723832303,1,2011,JPN,23-Sep-78
Terrence TRAMMELL,1499.1884198768043,1,2011,USA,23-Nov-78
Paulo César VILLAR,1499.1693839126,4,2012,COL,28-Jul-78
Barrett NUGENT,1499.105001876665,2,2013,USA,29-Jan-90
Selim NURUDEEN,1499.0969700982787,3,2013,NGR,1-Feb-83
Dominik BOCHENEK,1499.048202105443,1,2011,POL,14-May-87
Alex AL AMEEN,1498.9699168724992,1,2012,GBR,2-Mar-89
Joao ALMEIDA,1498.9440428457622,1,2012,POR,5-Apr-88
David PAYNE,1498.800725952297,6,2013,USA,24-Jul-82
Matthias BÜHLER,1498.7889267337068,4,2016,GER,2-Sep-86
Dániel KISS,1498.7593394061334,2,2012,HUN,12-Feb-82
Aleksey DRYOMIN,1498.740677231916,1,2012,RUS,10-May-89
Aleec HARRIS,1498.7318573090192,7,2015,USA,31-Oct-90
Fawzi Dahash AL SHAMMARI,1498.7298028583832,1,2012,KUW,13-Feb-79
Ignacio MORALES,1498.7126161608878,1,2013,CUB,28-Jan-87
Tae-kyong PARK,1498.7087335476908,1,2011,KOR,30-Jul-80
Andreas KUNDERT,1498.6699314210905,2,2011,SUI,1-Oct-84
Jackson QUINÓNEZ,1498.634262222714,1,2012,ESP,12-Jun-80
Konstantin SHABANOV,1498.6248867359088,3,2013,RUS,17-Nov-89
Kevin CRADDOCK,1498.6241069138948,6,2015,USA,25-Jun-87
Yohany PORTILLA,1498.6181192078243,1,2015,CUB,24-Jul-90
Shane BRATHWAITE,1498.5780248238052,5,2016,BAR,8-Feb-90
Dominic BERGER,1498.5050877197455,2,2011,USA,19-May-86
Rohollah ASHGARI GANDMANI,1498.45680173372,1,2012,IRI,8-Jan-82
Loic DESBONNES,1498.1856640015862,1,2015,FRA,26-Jul-91
Alexander JOHN,1498.0998432839906,3,2012,GER,3-May-86
Héctor COTTO,1498.0339694913218,2,2012,PUR,25-Apr-84
Ronald Roosevelt BENNETT,1497.7638467077388,1,2012,HON,11-Oct-86
Ashton EATON,1497.7327521425414,3,2014,USA,21-Jan-88
David ILARIANI,1497.7086697512184,1,2012,GEO,20-Jan-81
Xavier LOMBARDO,1497.5299711889236,1,2013,FRA,6-May-83
James GLADMAN,1497.5218200487857,1,2013,GBR,3-Jun-93
Abdulaziz AL MANDEEL,1497.485434253495,1,2014,KUW,22-May-89
Logan TAYLOR,1497.4359765138956,1,2015,USA,3-Apr-86
Jorge Armando MCFARLANE,1497.4223374400633,1,2013,PER,20-Feb-88
Rayzamshah WAN SOFIAN,1497.3700302081688,1,2013,MAS,11-Jan-88
Omoghan OSAGHAE,1497.2884740934494,7,2013,USA,18-May-88
Diadie CISSOKHO,1497.2299917596192,1,2015,FRA,13-Feb-94
Gregory SEDOC,1497.216274552571,3,2013,NED,16-Oct-81
Gianni FRANKIS,1496.8485873926857,4,2013,GBR,16-Apr-88
Lawrence CLARKE,1496.747434518103,18,2016,GBR,12-Mar-90
Martin MAZÁČ,1496.6756452103455,3,2013,CZE,6-May-90
Greggmar SWIFT,1496.599255017879,4,2015,BAR,16-Feb-91
Dongpeng SHI,1496.5872175357622,8,2013,CHN,6-Jan-84
Dwight THOMAS,1496.5027763983796,26,2013,JAM,23-Sep-80
Ray STEWART,1496.4679898962513,1,2015,USA,5-Apr-89
David OMOREGIE,1496.450994517323,5,2016,GBR,1-Nov-95
Axel JEROME,1496.3280859590282,1,2015,FRA,28-Jun-85
Athmane HADJ LAZIB,1495.6282312922958,2,2013,ALG,10-May-83
Erik BALNUWEIT,1495.2991674265709,4,2013,GER,21-Sep-88
Sam BAINES,1495.2899280609845,1,2015,AUS,8-Feb-91
Mohamed Lamine CAMARA,1495.2726368261601,1,2015,FRA,12-Dec-92
Kim Fai IONG,1495.2560748056057,2,2013,MAC,12-Jan-89
Hassane FOFANA,1495.1519195287128,1,2015,ITA,28-Apr-92
Joel BROWN,1494.9671382637684,16,2013,USA,31-Jan-80
Andrew RILEY,1494.7323693970018,20,2016,JAM,6-Sep-88
Ladji DOUCOURE,1494.714606202695,3,2014,FRA,28-Mar-83
Benjamin SEDECIAS,1494.5221034414335,1,2016,FRA,18-Jan-95
David KING,1494.4671734330545,2,2016,GBR,13-Jun-94
Lehann FOURIE,1494.2602863045422,9,2013,RSA,16-Feb-87
Tyron AKINS,1493.779759680805,10,2014,USA,6-Jan-86
Fan JIANG,1493.5828596648025,4,2014,CHN,16-Sep-89
Cedric TRAORE LAMINE,1493.4671171427938,1,2015,FRA,21-Sep-93
Spencer ADAMS,1493.4658118681064,1,2016,USA,10-Sep-89
Wayne DAVIS,1493.3181721446144,5,2015,TTO,22-Aug-91
Ben REYNOLDS,1493.2724111623472,1,2015,IRL,26-Sep-90
Emanuele ABATE,1493.1496243688648,5,2016,ITA,8-Jul-85
Philip NOSSMY,1492.411322894779,3,2015,SWE,6-Dec-82
Bano TRAORE,1492.3215996259864,3,2015,FRA,25-Apr-85
Aurel MANGA,1491.9001496051005,3,2016,FRA,24-Jul-92
Éder Antonio DE SOUZA,1491.4000200371797,2,2016,BRA,15-Oct-86
Jonathan DO NASCIMENTO DO PARAIZO,1491.393666108408,1,2015,BRA,14-Apr-90
Jumrut RITTIDET,1490.649254888027,2,2015,THA,1-Feb-89
Wellington ZAZA,1490.5509962985325,1,2015,LBR,20-Jan-95
Vladimir VUKICEVIC,1490.4830222852052,2,2016,NOR,6-May-91
Thomas MARTINOT-LAGARDE,1490.2700982538279,10,2015,FRA,7-Feb-88
Wenjun XIE,1490.0082348957158,15,2016,CHN,11-Jul-90
Honglin ZHANG,1489.9952457298086,1,2016,CHN,12-Jan-94
Nicholas HOUGH,1489.4555148519437,2,2015,AUS,20-Oct-93
Lorenzo PERINI,1489.3553765506558,1,2016,ITA,22-Jul-94
Simon KRAUSS,1488.5466334790012,1,2016,FRA,12-Feb-92
Konstantinos DOUVALIDIS,1488.453621316778,12,2016,GRE,10-Mar-87
Jarret EATON,1487.7613967640023,3,2016,USA,24-Jun-89
Xaysa ANOUSONE,1487.518184631991,2,2015,LAO,20-Mar-94
Koen SMET,1487.3703248355137,2,2016,NED,9-Aug-92
Deuce CARTER,1486.7597499819503,1,2016,JAM,28-Sep-90
Mikel THOMAS,1486.3929050948473,10,2016,TTO,23-Nov-87
Ronald FORBES,1486.2381410199841,5,2016,CAY,5-Apr-85
Jeffrey JULMIS,1485.7741002976672,2,2016,HAI,30-Sep-87
Ryan WILSON,1485.5829101042318,38,2015,USA,19-Dec-80
Milan RISTIČ,1485.466275214447,2,2016,SRB,8-Aug-91
Balázs BAJI,1484.7837987486232,17,2016,HUN,9-Jun-89
Yidiel CONTRERAS,1484.6166988057998,4,2016,ESP,27-Nov-92
Yordan O'FARRILL,1479.5650442403903,6,2016,CUB,9-Feb-93
Antonio ALKANA,1479.155473051883,6,2016,RSA,12-Apr-90
Ahmad HAZER,1477.9712944630523,3,2016,LBN,4-Sep-89
Sekou KABA,1476.9118069077922,3,2016,CAN,25-Aug-90
Petr SVOBODA,1476.594686182119,8,2016,CZE,10-Oct-84
Antwon HICKS,1475.8767110135666,6,2016,USA,12-Mar-83
Eddie LOVETT,1471.765660658626,5,2016,ISV,25-Jun-92
João Vitor DE OLIVEIRA,1470.6957219190056,5,2016,BRA,15-May-92
