Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
LaVerne JONES-FERRETTE,1500.5793150164031,3,2012,ISV,16-Sep-81
Carolle ZAHI,1500.4979529365946,3,2017,CIV,12-Jun-94
Aleen BAILEY,1500.4969218603314,13,2014,JAM,25-Nov-80
Samantha HENRY-ROBINSON,1500.4834690204032,6,2015,JAM,25-Sep-88
Marine LENERAND,1500.3737731750257,1,2015,FRA,4-Dec-95
Patricia BUVAL,1500.3311216869702,1,2013,FRA,22-Jan-76
Tatjana PINTO,1500.1715197497663,5,2016,GER,2-Jul-92
Octavious FREEMAN,1500.1398117869985,4,2014,USA,20-Apr-92
Shashalee FORBES,1500.1235761270982,1,2017,JAM,10-May-96
Olga BELKINA,1500.0975734700924,1,2012,RUS,23-Aug-90
Nelky CASABONA,1500.0766347929962,1,2011,CUB,12-May-84
Lekeisha LAWSON,1500.0582259392731,4,2014,USA,3-Jun-87
Guzel KHUBBIEVA,1500.0399311510655,2,2012,UZB,2-May-76
Tameka WILLIAMS,1500.0141262692173,1,2012,SKN,31-Aug-89
Chandra STURRUP,1500.004500189159,5,2010,BAH,12-Sep-71
Aleksandra FEDORIVA-SPAYER,1499.9896251989128,2,2011,RUS,13-Sep-88
Leena GÜNTHER,1499.9484340824524,1,2011,GER,16-Apr-91
Me'Lisa BARBER,1499.9474593786713,1,2010,USA,4-Oct-80
Céline BAUSIVOIR,1499.8959818796352,1,2013,FRA,8-Sep-94
Maja MIHALINEC,1499.8793231259747,1,2015,SLO,17-Dec-89
Oludamola OSAYOMI,1499.8661650633248,4,2012,NGR,26-Jun-86
Consuella MOORE,1499.8618917908993,1,2010,USA,29-Aug-81
Laura TURNER,1499.8554216934021,2,2011,GBR,12-Aug-82
Yasmin KWADWO,1499.8469448119113,2,2011,GER,9-Nov-90
Jeanette KWAKYE,1499.822521847968,3,2011,GBR,20-Mar-83
Audrey ALLOH,1499.8114670779198,1,2010,ITA,21-Jul-87
Lan JIANG,1499.8108999941637,1,2010,CHN,27-Jun-89
Carrie RUSSELL,1499.8029101893,8,2014,JAM,18-Oct-90
Jiabei YE,1499.7905774677238,1,2011,CHN,20-Jan-93
Stephanie DURST,1499.7787107072156,1,2011,USA,6-Jan-82
Ching-Hsien LIAO,1499.777722247668,1,2011,TPE,22-Jun-94
Hyelim JUNG,1499.773284491394,1,2011,KOR,1-Jun-87
LaKya BROOKINS,1499.766734994746,1,2011,USA,28-Jul-89
Andreea OGRĂZEANU,1499.7591744011484,2,2012,ROU,24-Mar-90
LaShauntea MOORE,1499.7556539674042,6,2012,USA,31-Jul-83
Solenn COMPPER,1499.7421132157529,1,2015,FRA,14-Mar-95
Qiuping LIANG,1499.7059517528282,1,2011,CHN,11-Mar-88
Joice MADUAKA,1499.681244129743,2,2010,GBR,30-Sep-73
Katherine ENDACOTT,1499.6810833729367,2,2010,GBR,29-Jan-80
Kellie WELLS,1499.6600749189838,1,2012,USA,16-Jul-82
Amatercia QUIVE,1499.6592070654497,1,2011,MOZ,14-Mar-87
Joanne Priscilla LOUTOY,1499.6588767470903,1,2011,SEY,31-Dec-92
Cynthia LEDUC,1499.6401163827377,1,2013,FRA,16-Feb-97
Hayley MILLS-JONES,1499.6220781843313,1,2012,GBR,4-Sep-88
Nimet KARAKUS,1499.6143908882568,1,2012,TUR,23-Jan-93
Kerri Ann MITCHELL,1499.6139268987763,1,2012,CAN,29-Mar-83
Maria BELIMPASAKI,1499.5766750495063,1,2012,GRE,19-Jun-91
Phobay KUTU-AKOI,1499.5715066622165,2,2012,LBR,3-Dec-87
Pollara COBB,1499.540577615621,1,2011,GUM,29-Jan-92
Lina GRINČIKAITÉ-SAMUOLÉ,1499.5336178224136,3,2013,LTU,3-May-87
Djénébou DANTÉ,1499.5247728226586,1,2011,MLI,7-Aug-89
Alda PAULO,1499.5216875939745,1,2011,ANG,10-Jul-91
Gloria DIOGO,1499.5171624182824,1,2011,STP,13-Jan-84
Stephanie KALU,1499.5155652849103,1,2013,NGR,8-May-93
Hanna Maari LATVALA,1499.5135101150172,1,2013,FIN,30-Oct-87
Ivana ROZMAN,1499.5049616570948,1,2011,MKD,14-Jul-89
Lorène Dorcas BAZOLO,1499.5046442001967,2,2016,CGO,4-May-83
Marta JESCHKE,1499.5033036516475,2,2012,POL,2-Jun-86
Margaret ADEOYE,1499.4822679140661,1,2012,GBR,22-Apr-85
Debbie FERGUSON-MCKENZIE,1499.4581969021792,9,2012,BAH,16-Jan-76
Yuliya BALYKINA,1499.4483337809602,1,2012,BLR,12-Apr-84
Allison PETER,1499.437570432039,1,2012,ISV,14-Jul-92
Tynia GAITHER,1499.433205988365,1,2016,BAH,16-Mar-93
Saran KEITA,1499.4211176865647,1,2013,FRA,29-Jun-95
Mariya RYEMYEN,1499.3785414335653,4,2013,UKR,2-Aug-87
Doris DESHAYES,1499.3191178536915,1,2015,FRA,13-Jun-95
Cache ARMBRISTER,1499.2943693649595,1,2013,BAH,26-Sep-89
Muna LEE,1499.2580584580255,3,2015,USA,30-Oct-81
Chisato FUKUSHIMA,1499.2473745122425,5,2015,JPN,27-Jun-88
Sheri-Ann BROOKS,1499.245748428572,9,2013,JAM,11-Feb-83
Anyika ONUORA,1499.2433868971802,5,2012,GBR,28-Oct-84
Yomara HINESTROZA,1499.2395848302797,2,2012,COL,20-May-88
Flings OWUSU-AGYAPONG,1499.2387321539,1,2016,GHA,16-Oct-88
Arianna WASHINGTON,1499.2226152065969,2,2017,USA,4-Sep-96
Bamab NAPO,1499.212929543553,1,2012,TOG,23-May-84
Danah HUSSEIN,1499.2037948759817,1,2012,IRQ,3-Jan-86
Delphine Bertille ATANGANA,1499.2026791382937,2,2012,CMR,16-Aug-84
Saruba COLLEY,1499.1917143466328,1,2012,GAM,2-May-89
Bianca KNIGHT,1499.1687490590257,3,2012,USA,2-Jan-89
Feta AHAMADA,1499.1653598497142,2,2012,COM,24-Jun-87
Kataryna GANCHAR,1499.1441023044267,1,2013,BLR,30-Aug-88
Annabelle LEWIS,1499.125555445948,1,2013,GBR,20-Mar-89
Axelle LAMBERT,1499.1136943640922,1,2013,FRA,11-Dec-97
Yvonne NALISHUWA,1499.0840428885122,1,2013,ZAM,11-Oct-94
Abiodun OYEPITAN,1498.99287779418,3,2012,GBR,30-Dec-79
Lea MORMIN,1498.981270765692,1,2015,FRA,23-Dec-96
Toea WISIL,1498.9808514728463,4,2017,PNG,1-Jan-88
Lauryn WILLIAMS,1498.9680084489605,5,2012,USA,11-Sep-83
Olesya POVH,1498.9527967295526,11,2015,UKR,18-Oct-87
Diane BORG,1498.9492281378289,2,2012,MLT,12-Sep-90
Yongli WEI,1498.9117204743593,10,2018,CHN,11-Oct-91
Kaina MARTINEZ,1498.908867281219,2,2012,BIZ,20-Feb-86
Ana Claudia LEMOS,1498.8596976563554,6,2016,BRA,6-Nov-88
Mariely SÁNCHEZ,1498.7912044969016,3,2013,DOM,30-Dec-88
Alexandria ANDERSON,1498.7810535917083,18,2016,USA,28-Jan-87
Charonda WILLIAMS,1498.7631225507434,7,2015,USA,27-Mar-87
Rubie GABRIEL,1498.7157896656854,1,2013,PLW,22-Nov-94
Martina PRETELLI,1498.7032427872732,2,2013,SMR,28-Dec-88
Khamica BINGHAM,1498.672518869344,3,2016,CAN,15-Jun-94
Karel Elodie ZIKETH,1498.6604977296408,1,2015,FRA,23-Sep-91
Jasmine TODD,1498.6538684820398,2,2015,USA,23-Dec-93
Pauline KWALEA,1498.6319676642715,1,2013,SOL,29-Feb-88
Montell DOUGLAS,1498.6142420925598,5,2012,GBR,24-Jan-86
Kabotaake ROMERI,1498.606759535417,1,2013,KIR,5-Aug-95
Lovelite DETENAMO,1498.5863296433636,2,2013,NRU,22-Dec-93
Sheniqua FERGUSON,1498.5784405935303,7,2015,BAH,24-Nov-89
Natalia POHREBNIAK,1498.466288510403,7,2016,UKR,19-Feb-88
Vladislava OVCHARENKO,1498.429667656872,2,2013,TJK,18-Dec-86
Remona BURCHELL,1498.384282235955,1,2016,JAM,15-Sep-91
Jennifer MADU,1498.3154178455457,1,2016,NGR,23-Sep-94
Shaunae MILLER-UIBO,1498.3095282328395,2,2017,BAH,15-Apr-94
Cornnelly CALYDON,1498.2832381245332,1,2015,FRA,24-Jul-89
Isidora JIMÉNEZ,1498.2662901426033,1,2015,CHI,10-Aug-93
Inna EFTIMOVA,1498.2529934361933,1,2015,BUL,19-Jun-88
Shalonda SOLOMON,1498.2309036730517,12,2015,USA,19-Dec-85
Kateřina ČECHOVÁ,1498.0993077173061,3,2014,CZE,21-Mar-88
Desiree HENRY,1498.0741484017954,16,2017,GBR,26-Aug-95
Yee-Pui FONG,1498.0384570475208,2,2013,HKG,24-Dec-91
Viktoriya ZYABKINA,1497.9301740886383,3,2016,KAZ,4-Sep-92
Eliecith PALACIOS,1497.9285774806813,1,2016,COL,15-Aug-87
Moa HJELMER,1497.7370524887124,1,2015,SWE,19-Jun-90
Yujia TAO,1497.6820308407582,2,2015,CHN,16-Feb-87
Véronique MANG,1497.653625010059,5,2015,FRA,15-Dec-84
Whitney TIE,1497.6352311232986,1,2015,FRA,7-Apr-99
Valentina MEREDOVA,1497.5272449683375,1,2015,TKM,29-Sep-84
Ángela Gabriela TENORIO,1497.492356328933,6,2018,ECU,27-Jan-96
Tiffany TOWNSEND,1497.437483280391,3,2015,USA,14-Jun-89
Mikele BARBER,1497.4280715410723,12,2016,USA,4-Oct-80
Aziza SBAITY,1497.396673078844,1,2015,LBN,17-Nov-91
Adriana ALVES,1497.3518369305389,1,2015,ANG,13-Sep-95
Leya BUCHANAN,1497.3264122498192,1,2017,CAN,17-Aug-96
Verena SAILER,1497.3087798784381,14,2015,GER,16-Oct-85
Sally PEARSON,1497.2552957660155,1,2017,AUS,19-Sep-86
Jessica YOUNG-WARREN,1497.221879969532,4,2015,USA,6-Apr-87
Olga SAFRONOVA,1497.0712244609754,5,2016,KAZ,5-Nov-91
Gina LÜCKENKEMPER,1496.9769798644252,6,2018,GER,21-Nov-96
Rebekka HAASE,1496.6903224836096,2,2016,GER,2-Jan-93
Orlann OMBISSA-DZANGUE,1496.6754730036364,2,2018,FRA,26-May-91
Nigina SHARIPOVA,1496.6482431671461,1,2016,UZB,10-Aug-95
Nediam VARGAS,1496.6230788399762,1,2015,VEN,5-Sep-94
Qiqi YUAN,1496.5845081612322,1,2016,CHN,26-Oct-95
Alyssa CONLEY,1496.568658143396,1,2016,RSA,27-Apr-91
Evelin RIVERA,1496.5453515496688,1,2016,COL,3-Dec-97
Lidiane LOPES,1496.4360193440816,1,2015,CPV,1-Sep-94
Jodie WILLIAMS,1496.4030809673663,3,2015,GBR,28-Sep-93
Lihen JONAS,1496.3211532120922,1,2015,FSM,22-Oct-98
Marika POPOWICZ-DRAPAŁA,1496.3032613720277,1,2016,POL,28-Apr-88
Regine Kate TUGADE,1496.2900362393952,1,2015,GUM,28-Jan-98
Asha PHILIP,1496.2048343795695,19,2018,GBR,25-Oct-90
Marléne MEVONG MBA,1496.1641997826466,1,2015,GEQ,26-Apr-90
Madiea GHAFOOR,1496.1452457081855,1,2016,NED,9-Sep-92
Aaliyah BROWN,1496.055210871261,1,2017,USA,6-Jan-95
Gloria ASUMNU,1496.0047521912902,15,2016,USA,22-May-85
Jura LEVY,1495.8401004527232,10,2018,JAM,4-Nov-90
Marisol Narcisa LANDÁZURI,1495.5648444715084,4,2017,ECU,20-Aug-92
Brenessa THOMPSON,1495.3058848805504,1,2016,GUY,22-Jul-96
Hrystyna STUY,1495.2729381197373,1,2016,UKR,3-Feb-88
Kristal AWUAH,1495.133767368581,1,2018,GBR,7-Aug-99
Ruddy ZANG MILAMA,1495.119194602879,8,2016,GAB,6-Jun-87
Simone FACEY,1495.0770285367316,11,2017,JAM,7-May-85
Iman Essa JASIM,1495.0361046138755,1,2016,BRN,9-Jul-97
Franciela KRASUCKI,1495.0162037645644,3,2016,BRA,26-Apr-88
Rima KASHAFUTDINOVA,1494.9986138687223,1,2016,KAZ,24-Jul-95
Tahesia HARRIGAN-SCOTT,1494.633067405783,8,2016,IVB,15-Feb-82
Ramona PAPAIOANNOU,1494.3407606700584,3,2016,CYP,15-Jun-89
Salomé KORA,1494.329035796649,2,2017,SUI,8-Jun-94
Floriane GNAFOUA,1494.279760220384,1,2017,FRA,30-Jan-96
Kimberly HYACINTHE,1494.1146684972402,2,2016,CAN,28-Mar-89
Mujinga KAMBUNDJI,1493.858736627207,18,2018,SUI,17-Jun-92
Irene SIRAGUSA,1493.7056639106831,1,2017,ITA,23-Jun-93
Raven CLAY,1493.6174302075551,1,2017,USA,5-Oct-90
Orphée NEOLA,1493.5247514408575,1,2017,FRA,1-Feb-91
Rechelle MEADE,1493.4602752584692,1,2017,AIA,23-Jan-97
Zaidatul Husniah ZULKIFLI,1493.4085445300884,1,2016,MAS,20-Aug-93
Barbara PIERRE,1493.3026936524907,11,2017,USA,28-Apr-87
Andrea PURICA,1493.266322717216,2,2017,VEN,21-Nov-95
Mazoon AL ALAWI,1493.251583871436,1,2016,OMA,14-Nov-97
Sunayna WAHI,1493.2058668615268,1,2016,SUR,14-Aug-90
Schillonie CALVERT-POWELL,1493.1622184313248,20,2017,JAM,27-Jul-88
Sisilia SEAVULA,1493.048753857141,1,2016,FIJ,15-Nov-95
Louise BLOOR,1493.0374805732895,3,2016,GBR,21-Sep-85
Melissa BREEN,1492.7413821513603,4,2016,AUS,17-Sep-90
Im Lan LOI,1492.6086394841568,1,2017,MAC,6-Feb-98
Deajah STEVENS,1492.3492386225735,2,2017,USA,19-May-95
Bianca WILLIAMS,1492.0978224995629,5,2018,GBR,18-Dec-93
Jeneba TARMOH,1491.787096285505,15,2018,USA,27-Sep-89
Jamile SAMUEL,1491.6384889406613,5,2018,NED,24-Apr-92
Javianne OLIVER,1491.5242414024228,1,2018,USA,26-Dec-94
Hafsatu KAMARA,1490.9319298761484,2,2016,SLE,7-Dec-91
Hajar AL KHALDI,1490.0536361782572,2,2018,BRN,17-Mar-95
Janet AMPONSAH,1490.026606488187,1,2018,GHA,12-Apr-93
Marie-Charlotte GASTAUD,1489.7270707443581,1,2017,MON,30-Nov-99
Yelena RYABOVA,1489.5039007487012,1,2017,TKM,3-Nov-90
Gorete SEMEDO,1489.4424906674117,1,2017,STP,5-Oct-96
Zarinae SAPONG,1489.2322574617156,1,2017,NMI,27-Jan-98
Hereiti BERNARDINO,1488.9969336205927,2,2017,PYF,21-May-93
Dutee CHAND,1488.96603863974,2,2017,IND,3-Feb-96
Irene EKELUND,1488.9566699700822,2,2018,SWE,8-Mar-97
Christania WILLIAMS,1488.7822448612465,14,2017,JAM,17-Oct-94
Ewa SWOBODA,1488.7579163404216,6,2017,POL,26-Jul-97
Naomi SEDNEY,1488.4647245613255,3,2018,NED,17-Dec-94
Phil HEALY,1488.420820006725,1,2018,IRL,19-Nov-94
Ashleigh NELSON,1488.4081864245081,7,2018,GBR,20-Feb-91
Ezinne OKPARAEBO,1487.4691975480011,24,2018,NOR,3-Mar-88
Kimberlyn DUNCAN,1487.3873970852385,2,2018,USA,2-Aug-91
Marcelle Cecilia BOUELE BONDO,1486.8505240173777,2,2017,CGO,7-Jan-93
Charlotte WINGFIELD,1483.8757628364365,2,2017,MLT,30-Nov-94
Patricia TAEA,1483.0528748966715,5,2017,COK,25-May-93
Khalifa ST. FORT,1479.915321346191,3,2018,TTO,13-Feb-98
Carina HORN,1479.1764127666443,18,2018,RSA,9-Mar-89
Kaylin WHITNEY,1478.414357498058,3,2018,USA,9-Mar-98
