Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Allyson FELIX,1582.6416531081468,5,2010,USA,18-Nov-85
Carmelita JETER,1522.0133507916971,1,2010,USA,24-Nov-79
Shalonda SOLOMON,1521.997446284716,3,2010,USA,19-Dec-85
Veronica CAMPBELL-BROWN,1521.810806237437,1,2010,JAM,15-May-82
Kerron STEWART,1516.3076867346153,2,2010,JAM,16-Apr-84
Bianca KNIGHT,1509.8028775237606,6,2010,USA,2-Jan-89
Debbie FERGUSON-MCKENZIE,1508.451484208821,4,2010,BAH,16-Jan-76
Rose-Marie WHYTE-ROBINSON,1505.6169381159348,1,2010,JAM,8-Sep-86
Sherone SIMPSON,1504.8616002032009,3,2010,JAM,12-Aug-84
Aleksandra FEDORIVA-SPAYER,1497.765694020066,3,2010,RUS,13-Sep-88
Christine AMERTIL,1497.3428279257269,1,2010,BAH,18-Aug-79
Ashlee KIDD,1494.4298884011323,1,2010,USA,26-Jul-85
Natalie KNIGHT,1494.1133884965238,1,2010,USA,24-Oct-86
Sheri-Ann BROOKS,1492.7151834047802,2,2010,JAM,11-Feb-83
Olivia BORLÉE,1492.2333462510103,1,2010,BEL,10-Apr-86
Ebonie FLOYD,1492.1763103978542,1,2010,USA,21-Oct-83
Yuliya GUSHCHINA,1492.1431541513462,1,2010,RUS,4-Mar-83
Cydonie MOTHERSILL,1492.099442035039,4,2010,CAY,19-Mar-78
Kelly-Ann BAPTISTE,1491.5043642139597,3,2010,TTO,14-Oct-86
Yelizaveta BRYZGINA,1489.2783927677087,2,2010,UKR,28-Nov-89
Lina JACQUES-SEBASTIEN,1489.1057334267202,1,2010,FRA,10-May-85
Monica HARGROVE,1489.0914385185129,1,2010,USA,30-Dec-82
Jessica ENNIS-HILL,1488.6885128946687,1,2010,GBR,28-Jan-86
Charonda WILLIAMS,1488.6724246026608,1,2010,USA,27-Mar-87
Porscha LUCAS,1487.2214446242115,2,2010,USA,18-Jun-88
Anneisha MCLAUGHLIN-WHILBY,1487.2002402054181,3,2010,JAM,6-Jan-86
Emily FREEMAN,1486.6751652969529,2,2010,GBR,24-Nov-80
Consuella MOORE,1482.497482439974,2,2010,USA,29-Aug-81
Abiodun OYEPITAN,1481.5417227174044,2,2010,GBR,30-Dec-79
