Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Bano TRAORE,1496.1761849859658,1,2010,FRA,25-Apr-85
Fan JIANG,1496.1552117792883,2,2011,CHN,16-Sep-89
Mike VAN KRUCHTEN,1496.0072244146259,1,2010,NED,7-Apr-87
Dayron CAPETILLO,1495.9592914137042,1,2010,CUB,11-Sep-87
Wei JI,1495.9275023821342,1,2010,CHN,5-Feb-84
David PAYNE,1495.7718484728266,4,2010,USA,24-Jul-82
Wayne DAVIS,1495.770614600574,2,2012,TTO,22-Aug-91
Helge SCHWARZER,1495.7204588919503,1,2010,GER,26-Nov-85
Maksim LYNSHA,1495.2531684278565,2,2012,BLR,6-Apr-85
John YARBROUGH,1494.8907761152575,2,2010,USA,16-Aug-85
Matthias BÜHLER,1494.5481042821402,1,2012,GER,2-Sep-86
Dimitri BASCOU,1494.503138344663,6,2012,FRA,20-Jul-87
Ronnie ASH,1494.0741978860215,4,2011,USA,2-Jul-88
Antwon HICKS,1494.0733078535336,3,2012,USA,12-Mar-83
Willi MATHISZIK,1493.9953936929487,2,2011,GER,17-Jun-84
Tasuku TANONAKA,1493.7490153027031,1,2011,JPN,23-Sep-78
Terrence TRAMMELL,1493.7378076913906,1,2011,USA,23-Nov-78
Paulo César VILLAR,1493.5909252515435,4,2012,COL,28-Jul-78
Athmane HADJ LAZIB,1493.2288912874055,1,2011,ALG,10-May-83
Dominik BOCHENEK,1492.6558804432325,1,2011,POL,14-May-87
Mikel THOMAS,1492.5570852113174,1,2012,TTO,23-Nov-87
Tyron AKINS,1492.4548044016387,8,2012,USA,6-Jan-86
Gianni FRANKIS,1492.2391315469108,2,2012,GBR,16-Apr-88
Omoghan OSAGHAE,1492.0766393627928,3,2012,USA,18-May-88
Alex AL AMEEN,1492.0518277199008,1,2012,GBR,2-Mar-89
Ashton EATON,1491.9030468296214,2,2012,USA,21-Jan-88
Joao ALMEIDA,1491.8521824518675,1,2012,POR,5-Apr-88
Kevin CRADDOCK,1491.5329597120613,4,2012,USA,25-Jun-87
Dániel KISS,1490.4270015905386,2,2012,HUN,12-Feb-82
Aleksey DRYOMIN,1490.2830033326845,1,2012,RUS,10-May-89
Fawzi Dahash AL SHAMMARI,1490.1990961295,1,2012,KUW,13-Feb-79
Tae-kyong PARK,1490.0365242877365,1,2011,KOR,30-Jul-80
Kim Fai IONG,1489.792046734751,1,2011,MAC,12-Jan-89
Andreas KUNDERT,1489.7371251627355,2,2011,SUI,1-Oct-84
Jackson QUINÓNEZ,1489.4618998666197,1,2012,ESP,12-Jun-80
Dominic BERGER,1488.4651830227263,2,2011,USA,19-May-86
Rohollah ASHGARI GANDMANI,1488.0926059700623,1,2012,IRI,8-Jan-82
Jeffrey JULMIS,1487.3640828085436,1,2012,HAI,30-Sep-87
Konstantinos DOUVALIDIS,1487.0514484803366,3,2012,GRE,10-Mar-87
Garfield DARIEN,1486.6699193246513,9,2012,FRA,22-Dec-87
Joel BROWN,1486.6482257271505,14,2012,USA,31-Jan-80
Andrew RILEY,1486.2589764115355,4,2012,JAM,6-Sep-88
Konstantin SHABANOV,1486.0570221806283,2,2012,RUS,17-Nov-89
Ladji DOUCOURE,1485.7699082337044,2,2012,FRA,28-Mar-83
Alexander JOHN,1485.338296944371,3,2012,GER,3-May-86
Ronald FORBES,1485.1433405287353,3,2012,CAY,5-Apr-85
Héctor COTTO,1484.830011507114,2,2012,PUR,25-Apr-84
Dongpeng SHI,1484.6315869564694,7,2012,CHN,6-Jan-84
Erik BALNUWEIT,1482.79238079423,2,2012,GER,21-Sep-88
Ronald Roosevelt BENNETT,1482.74573076959,1,2012,HON,11-Oct-86
David ILARIANI,1482.319982648291,1,2012,GEO,20-Jan-81
William SHARMAN,1478.5911232405072,12,2012,GBR,12-Sep-84
Ahmad HAZER,1473.1019284091271,2,2012,LBN,4-Sep-89
Balázs BAJI,1469.5199556838793,3,2012,HUN,9-Jun-89
