Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Noah LYLES,1662.9115291346905,14,2019,USA,18-Jul-97
André DE GRASSE,1591.4110973012776,14,2019,CAN,10-Nov-94
Ramil GULIYEV,1571.6659230587338,32,2019,TUR,29-May-90
Aaron BROWN,1562.3410987183588,27,2019,CAN,27-May-92
Alex QUIÑÓNEZ,1557.6661367035604,21,2019,ECU,11-Aug-89
Michael NORMAN,1543.6089011463994,3,2019,USA,3-Dec-97
Usain BOLT,1532.4361792915695,25,2016,JAM,21-Aug-86
Adam GEMILI,1530.6241233203368,15,2019,GBR,6-Oct-93
Zhenye XIE,1527.4725124413767,10,2019,CHN,17-Aug-93
Zharnel HUGHES,1519.5347618373703,13,2019,AIA,13-Jul-95
Yohan BLAKE,1515.5458475116097,14,2019,JAM,26-Dec-89
Wayde VAN NIEKERK,1514.9746344101927,5,2017,RSA,15-Jul-92
Akeem BLOOMFIELD,1514.921111342896,1,2018,JAM,10-Nov-97
Justin GATLIN,1514.4110424928244,9,2016,USA,10-Feb-82
Jereem RICHARDS,1513.2451091899181,14,2019,TTO,13-Jan-94
Anaso JOBODWANA,1510.3030877503602,19,2019,RSA,30-Jul-92
LaShawn MERRITT,1510.2132339140169,4,2017,USA,27-Jun-86
Yancarlos MARTÍNEZ,1509.752511994056,6,2019,DOM,8-Jul-92
Kyle GREAUX,1507.3417719027698,10,2019,TTO,26-Apr-88
Abdul Hakim SANI BROWN,1507.315804048856,5,2017,JPN,6-Mar-99
Taymir BURNET,1506.523491560492,2,2019,NED,1-Oct-92
Julian FORTE,1505.3696756559202,10,2016,JAM,7-Jan-93
Miguel FRANCIS,1505.236883884185,6,2019,ANT,28-Mar-95
Femi OGUNODE,1504.9540867311564,12,2016,QAT,15-May-91
Christophe LEMAITRE,1504.5685599717963,34,2019,FRA,11-Jun-90
Ameer WEBB,1504.230375556721,21,2018,USA,19-Mar-91
Alan DUVIGNEAU,1504.05,1,2016,FRA,3-Feb-95
Nickel ASHMEADE,1503.6388005679496,34,2016,JAM,7-Apr-90
Isaac MAKWALA,1503.2378652149353,5,2017,BOT,24-Sep-85
Fred KERLEY,1502.8755773387143,2,2017,USA,7-May-95
David LIMA,1502.300297411507,2,2017,POR,6-Sep-90
Walter DIX,1502.2514007016448,15,2016,USA,31-Jan-86
Nery BRENES,1501.892009805211,3,2016,CRC,25-Sep-85
Rai BENJAMIN,1501.8881603272453,2,2018,USA,27-Jul-97
Kyree KING,1501.8631365177393,2,2017,USA,9-Jul-94
Warren WEIR,1501.8393564788962,22,2017,JAM,31-Oct-89
Rondel SORRILLO,1501.7655856263414,11,2016,TTO,21-Jan-86
Jason YOUNG,1501.4298641321757,8,2013,JAM,21-Mar-91
Julian REUS,1501.243101636385,2,2016,GER,29-Apr-88
Ján VOLKO,1501.0841768606588,2,2017,SVK,2-Nov-96
Salem Eid YAQOOB,1501.0151065774112,3,2017,BRN,1-Mar-96
Daniel TALBOT,1500.998819722473,14,2017,GBR,1-May-91
Ramon GITTENS,1500.9270726462896,1,2016,BAR,20-Jul-87
Jimmy VICAUT,1500.6729243489272,4,2013,FRA,27-Feb-92
Dylan VERMONT,1500.5761285681488,1,2016,FRA,24-Aug-99
Jorge VIDES,1500.5117950331678,1,2016,BRA,24-Nov-92
Clarence MUNYAI,1500.484273014543,6,2019,RSA,20-Feb-98
Roberto SKYERS,1500.4589542834683,6,2016,CUB,12-Nov-91
Matteo GALVAN,1500.4016777115621,2,2016,ITA,24-Aug-88
Tyson GAY,1500.2716324736823,3,2014,USA,9-Aug-82
