Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Abeba AREGAWI,1683.5276358495628,21,2013,ETH,5-Jul-90
Jenny SIMPSON,1572.020664902396,17,2013,USA,23-Aug-86
Hellen OBIRI,1566.2978387987357,20,2013,KEN,13-Dec-89
Maryam Yusuf JAMAL,1537.3847872295892,22,2013,BRN,16-Sep-84
Genzebe DIBABA,1532.5657817189547,12,2013,ETH,8-Feb-91
Faith KIPYEGON,1528.9706721510588,9,2013,KEN,10-Jan-94
Mercy CHERONO,1526.5104899869057,2,2013,KEN,7-May-91
Hannah ENGLAND,1524.5680342653518,20,2013,GBR,6-Mar-87
Tatyana TOMASHOVA,1521.016910322767,3,2012,RUS,1-Jul-75
Mary KURIA,1520.7822831536068,3,2013,KEN,29-Nov-87
Shannon ROWBURY,1516.249303884109,20,2013,USA,19-Sep-84
Nancy Jebet LANGAT,1514.749806797433,21,2013,KEN,22-Aug-81
Anna MISHCHENKO,1512.0490739643242,8,2012,UKR,25-Aug-83
Brenda MARTINEZ,1511.8523050940742,3,2013,USA,8-Sep-87
Sifan HASSAN,1510.4497552153443,2,2013,ETH,1-Jan-93
Kenia SINCLAIR,1510.4024395499464,1,2011,JAM,14-Jul-80
Anna WILLARD,1509.8202319349584,8,2012,USA,31-Mar-84
Zoe BUCKMAN,1509.0515840754201,11,2013,AUS,21-Dec-88
Morgan UCENY,1508.0439868165718,22,2013,USA,10-Mar-85
Kate VAN BUSKIRK,1507.9794262217401,2,2013,CAN,9-Jun-87
Kalkidan GEZAHEGNE,1507.0686540283432,8,2011,ETH,8-May-91
Mariem ALAOUI SELSOULI,1505.8465553856574,1,2011,MAR,8-Apr-84
Siham HILALI,1504.3718691376744,20,2013,MAR,2-May-86
Meseret DEFAR,1502.7430117764948,1,2010,ETH,19-Nov-83
Ibtissam LAKHOUAD,1502.6576988546972,17,2013,MAR,7-Dec-80
Mary CAIN,1502.6246327894157,4,2013,USA,3-May-96
Lisa DOBRISKEY,1502.2972823274335,17,2013,GBR,23-Dec-83
Katie MACKEY,1502.1813920484897,2,2013,USA,12-Nov-87
Viola Jelagat KIBIWOT,1501.5134092434869,16,2013,KEN,22-Dec-83
Gelete BURKA,1501.449159448589,12,2013,ETH,23-Jan-86
Irene JELAGAT,1501.1762991421783,5,2011,KEN,10-Dec-88
Helen CLITHEROE,1500.5475456349852,2,2011,GBR,2-Jan-74
Ann Karindi MWANGI,1499.4681099106815,1,2010,KEN,8-Dec-88
Lucia HRIVNÁK,1498.983320636619,5,2012,SVK,20-Nov-83
René KALMER,1498.8305848994096,1,2010,RSA,3-Nov-80
Erin DONOHUE,1498.70680922231,3,2011,USA,8-May-83
Brianna FELNAGLE,1498.6520118543895,1,2011,USA,9-Dec-86
Shalane FLANAGAN,1498.4496631154648,2,2011,USA,8-Jul-81
Sally KIPYEGO,1498.359216584378,1,2011,KEN,19-Dec-85
Morag MACLARTY,1498.2546926141265,1,2010,GBR,10-Feb-86
Kate GRACE,1498.1450369872277,1,2013,USA,24-Oct-88
Molly HUDDLE,1498.0487119778145,1,2011,USA,31-Aug-84
Rababe ARAFI,1498.008374291735,4,2013,MAR,12-Jan-91
Lindsey GALLO,1497.8769953177202,1,2010,USA,29-Nov-81
Charlotte BROWNING,1497.8224921515598,1,2010,GBR,8-Oct-87
Charlotte SCHÖNBECK,1497.7784614039651,1,2010,SWE,22-Dec-84
Fanjanteino FELIX,1497.7650378085493,2,2011,FRA,26-Jan-80
Nuria FERNÁNDEZ,1497.739279962443,6,2012,ESP,16-Aug-76
Lidia CHOJECKA,1497.6903175818488,1,2011,POL,25-Jan-77
Heidi DAHL,1497.6599646376012,1,2010,USA,15-Feb-86
Nicole SIFUENTES,1497.5583184503505,6,2013,CAN,30-Jun-86
Malindi ELMORE,1497.2226213872714,2,2011,CAN,13-Mar-80
Stevie STOCKTON,1497.0821151785822,1,2011,GBR,23-Aug-89
Stacey SMITH,1496.6992705179814,3,2011,GBR,24-Feb-90
Caster SEMENYA,1496.372225166684,1,2011,RSA,7-Jan-91
Genzeb SHUMI,1496.3193678653815,3,2012,BRN,29-Jan-91
Thandiwe NYATHI,1496.3138472770847,1,2011,ZIM,26-May-92
Sinimole PAULOSE,1496.0498733488753,1,2012,IND,24-Jun-83
Abbey MCGHEE,1496.0202206216427,1,2011,GBR,2-Mar-90
Maureen KOSTER,1495.541244643733,2,2013,NED,3-Jul-92
Violah CHEPTOO,1495.4897878660388,1,2013,KEN,1-Mar-89
Mimi BELETE,1495.4585926018362,20,2013,BRN,9-Jun-88
Fei XUE,1495.384872261293,1,2012,CHN,8-Aug-89
Elizabeth MALOY,1495.3001129016502,1,2012,USA,10-Aug-85
Janet ACHOLA,1495.0889151953475,1,2012,UGA,26-Jun-88
Sara HALL,1494.9004648850841,2,2011,USA,15-Apr-83
Lucy OLIVER,1494.635467595788,2,2012,NZL,18-Nov-88
Hind DEHIBA CHAHYD,1494.616441382343,5,2012,FRA,17-Mar-79
Malika AKKAOUI,1494.5904414856823,2,2011,MAR,25-Dec-87
Christin WURTH-THOMAS,1494.5376354848313,9,2011,USA,11-Jul-80
Nikki HAMBLIN,1494.4745607036762,2,2011,NZL,20-May-88
Sheila REID,1494.3613295158475,4,2013,CAN,2-Aug-89
Yelena KOROBKINA,1494.2408341181692,3,2013,RUS,25-Nov-90
Meskerem ASSEFA,1494.2028909432458,6,2012,ETH,3-Oct-91
Tereza ČAPKOVÁ,1494.1784480998467,1,2012,CZE,24-Jul-87
Viktoria TEGENFELDT,1494.1251164082955,1,2012,SWE,27-Sep-87
Jing ZHAO,1494.0838666127456,1,2012,CHN,9-Jul-88
Hilary STELLINGWERFF,1494.0493616649078,9,2013,CAN,7-Aug-81
Marina MUNĆAN,1493.6045258090799,2,2012,SRB,6-Nov-82
Laura MUIR,1493.5874450084043,2,2013,GBR,9-May-93
Laura WEIGHTMAN,1493.5617762588877,11,2013,GBR,1-Jul-91
Josephine MOULTRIE,1493.2693732325474,1,2013,GBR,19-Nov-90
Yelena SOBOLEVA,1492.2207419065207,3,2013,RUS,3-Oct-82
Emma JACKSON,1492.1032325035849,1,2013,GBR,7-Jun-88
Stephanie TWELL,1491.5697656902012,8,2012,GBR,17-Aug-89
Janeth JEPKOSGEI,1490.9450819672034,6,2013,KEN,13-Dec-83
Lea WALLACE,1490.4100448506927,2,2013,USA,19-Dec-88
Yekaterina POISTOGOVA,1490.3982381103556,1,2013,RUS,1-Mar-91
Kaila MCKNIGHT,1490.2348954909257,7,2012,AUS,5-May-86
Cory Ann MCGEE,1490.080616171683,1,2013,USA,29-May-92
Dawit SEYAUM,1489.7783125068356,1,2013,ETH,27-Jul-96
Chancel ILUNGA SANKURU,1489.5879013153417,1,2012,COD,28-Dec-95
Natalia RODRÍGUEZ,1489.5744913768192,9,2013,ESP,2-Jun-79
Ingvill MÅKESTAD BOVIM,1489.018135988356,15,2012,NOR,7-Aug-81
