Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Truong Thanh HANG,1497.4884294018832,1,2011,VIE,1-May-86
Agatha JERUTO,1497.4350783586538,1,2014,KEN,2-Apr-94
Winnie NANYONDO,1497.418576146054,2,2014,UGA,23-Aug-93
Felismina CAVELA,1497.3655890660002,1,2012,ANG,24-Aug-92
Zahra BOURAS,1497.2603720814845,3,2011,ALG,13-Jan-87
Amy WEISSENBACH,1497.21766214005,1,2012,USA,16-Jun-94
Tatyana VINOGRADOVA,1497.1599678117755,1,2013,RUS,9-Dec-88
Loren BLEAKEN,1497.1509748323497,1,2012,GBR,3-Sep-95
Zourha ALI,1496.8476131777727,1,2011,DJI,23-Nov-94
Dureti EDAO,1496.8209519418274,1,2014,ETH,8-Apr-96
Christina HERING,1496.5593026729384,1,2014,GER,9-Oct-94
Laura CROWE,1496.53039292233,1,2013,IRL,5-Sep-87
Laura ROESLER,1496.4180347380757,1,2014,USA,19-Dec-91
Elodie GUEGAN,1496.3750523543736,1,2012,FRA,19-Dec-85
Kaylee DODD,1496.1349574088235,1,2012,GBR,28-Dec-95
Jenny SIMPSON,1496.130803420659,1,2012,USA,23-Aug-86
Haley NEMRA,1495.9921114747603,1,2012,MHL,4-Oct-89
Elodie BOLLEE,1495.873120237172,1,2013,FRA,20-Sep-84
Margarita MUKASHEVA,1495.7649133185846,4,2013,KAZ,4-Jan-86
Kate VAN BUSKIRK,1495.7327223641946,1,2014,CAN,9-Jun-87
Aicha FALL,1495.6253100618792,1,2012,MTN,6-May-93
Svetlana USOVICH,1495.5295109925303,2,2011,BLR,14-Oct-80
Eleni FILANDRA,1495.4770035035099,2,2012,GRE,12-Jan-84
Clarisse MOH,1495.4369761660337,1,2013,FRA,6-Dec-86
Lenka MASNÁ,1495.4154066322437,7,2014,CZE,22-Apr-85
Marina ARZAMASOVA,1495.3815442599252,10,2014,BLR,17-Dec-87
Lea WALLACE,1495.2332781750838,1,2013,USA,19-Dec-88
Cherono KOECH,1495.1562312633116,7,2013,KEN,8-Dec-92
Rose Mary ALMANZA,1494.9088823823245,6,2014,CUB,13-Jul-92
Jing ZHAO,1494.7871855595085,2,2013,CHN,9-Jul-88
Charlotte BEST,1494.785625390557,2,2012,GBR,7-Mar-85
Kerri GALLAGHER,1494.6742640477723,1,2014,USA,31-May-89
Tamsyn MANOU,1494.524753417272,2,2012,AUS,20-Jul-78
Jessica SMITH,1494.3691098877453,3,2013,CAN,11-Oct-89
Elena POPESCU,1494.3249521504667,1,2012,MDA,6-Sep-89
Sarah ATTAR,1494.0512159009595,1,2012,KSA,27-Aug-92
Rabia ASHIQ,1493.9802467193665,1,2012,PAK,15-Apr-92
Amy ATKINSON,1493.9773252923414,1,2012,GUM,5-Aug-89
Karine BELLEAU-BÉLIVEAU,1493.9773038870794,1,2013,CAN,29-Dec-83
Olha LYAKHOVA,1493.8846490845594,1,2013,UKR,18-Mar-92
Hannah ENGLAND,1493.8584737507406,1,2014,GBR,6-Mar-87
Chunyu WANG,1493.7945854510492,2,2013,CHN,17-Jan-95
Woroud SAWALHA,1493.7245027560061,1,2012,PLE,3-Nov-91
Alena ULRICHOVÁ,1493.5361575082154,1,2014,CZE,18-Jan-94
Kimarra MCDONALD,1493.5322967319385,1,2014,JAM,14-Aug-87
Elena Mirela LAVRIC,1493.2346754945652,4,2013,ROU,17-Feb-91
Marine LE GUILLOUX,1493.1183620670522,1,2013,FRA,14-Feb-86
Renelle LAMOTE,1493.0404385050142,1,2014,FRA,26-Dec-93
Ingvill MÅKESTAD BOVIM,1493.0094721385126,4,2014,NOR,7-Aug-81
Merve AYDIN,1492.9507742904177,2,2012,TUR,17-Mar-90
Jemma SIMPSON,1492.6984123155319,9,2012,GBR,10-Feb-84
Shelayna OSKAN-CLARKE,1492.496933908682,1,2014,GBR,20-Jan-90
Geena GALL,1492.4694235329553,5,2012,USA,18-Jan-87
Neisha BERNARD-THOMAS,1492.109320441507,6,2012,GRN,21-Jan-81
Diane CUMMINS,1492.0965754117442,3,2014,CAN,19-Jan-74
Lorain MCKENZIE,1492.0653004435476,1,2014,JAM,10-May-85
Thea HEIM,1491.9257345986778,1,2014,GER,26-Jul-92
Tintu LUKKA,1491.4968048761457,8,2014,IND,26-Apr-89
Marina POSPELOVA,1490.9779926494252,1,2013,RUS,23-Jul-90
Kelly HETHERINGTON,1490.6926090891056,3,2013,AUS,10-Mar-89
Emma JACKSON,1490.1046007547775,8,2013,GBR,7-Jun-88
Angela PETTY,1489.9012330985051,3,2014,NZL,16-Aug-91
Stephanie HERRICK,1489.399617598252,1,2014,USA,13-Aug-87
Eglė BALČIŪNAITĖ,1489.07438509847,4,2013,LTU,31-Oct-88
Winny CHEBET,1489.043751685172,9,2013,KEN,20-Dec-90
Charlotte MOUCHET,1488.9705326716103,1,2014,FRA,5-Jun-96
Malika AKKAOUI,1488.7532315949998,17,2014,MAR,25-Dec-87
Elisabeth Victorie MANDABA,1488.0687541515213,2,2013,CAF,7-Jun-89
Marta MILANI,1487.9312808296022,3,2014,ITA,9-Mar-87
Yvonne HAK,1487.3090395472848,8,2013,NED,30-Jun-86
Melissa BISHOP-NRIAGU,1487.1673223050584,4,2014,CAN,5-Aug-88
Justine FEDRONIC,1486.0266139999057,2,2014,FRA,11-May-91
Rose-Anne GALLIGAN,1481.7416143036262,3,2014,IRL,9-Dec-87
Selina BÜCHEL,1481.07454154249,3,2014,SUI,26-Jul-91
