Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Sara MOREIRA,1499.295528400667,1,2011,POR,17-Oct-85
Lidia CHOJECKA,1499.2629846259479,1,2011,POL,25-Jan-77
Silvia WEISSTEINER,1499.250463916639,2,2012,ITA,13-Jul-79
Emily PIDGEON,1499.245930364969,1,2010,GBR,1-Jun-89
Kayo SUGIHARA,1499.237431652316,1,2011,JPN,24-Feb-83
René KALMER,1499.2327117801697,1,2010,RSA,3-Nov-80
Jenny SIMPSON,1499.2141820075049,2,2013,USA,23-Aug-86
Ferhiwot GOSHU,1499.20427675045,1,2010,ETH,28-Jun-90
Pauline Chemning KORIKWIANG,1499.1676354012297,7,2011,KEN,1-Mar-88
Katrina WOOTTON,1499.1609597644092,1,2012,GBR,2-Sep-85
Kayoko FUKUSHI,1499.1519558717266,1,2012,JPN,25-Mar-82
Yelena ZADOROZHNAYA,1499.1256863660788,3,2011,RUS,3-Dec-77
Helen CLITHEROE,1499.1041391445117,4,2011,GBR,2-Jan-74
Alice Aprot NAWOWUNA,1499.1031855575397,2,2010,KEN,2-Jan-94
Shannon ROWBURY,1499.0992690517814,4,2014,USA,19-Sep-84
Joanne PAVEY,1499.0931943694509,5,2014,GBR,20-Sep-73
Desiree DAVILA,1499.022177142721,3,2011,USA,26-Jul-83
Megan WRIGHT,1499.0144702921962,3,2011,CAN,27-Jan-82
Mercy Wanjiku NJOROGE,1498.9989554291355,1,2011,KEN,10-Jun-86
Eilish MCCOLGAN,1498.9267541468143,1,2012,GBR,25-Nov-90
Sule UTURA,1498.9121402329893,7,2013,ETH,8-Feb-90
Florence KIPLAGAT,1498.908953027847,3,2010,KEN,27-Feb-87
Jessica AUGUSTO,1498.86005979848,3,2011,POR,8-Nov-81
Wude AYALEW,1498.859809081574,3,2011,ETH,4-Jul-87
Amy YODER BEGLEY,1498.85076513381,3,2011,USA,11-Jan-78
Shitaye ESHETE,1498.850373425285,4,2013,BRN,21-May-90
Emebet ANTENEH,1498.7923043413866,7,2012,ETH,13-Jan-92
Hitomi NIIYA,1498.772091454357,3,2012,JPN,26-Feb-88
Barbara PARKER,1498.6190800249942,1,2012,GBR,8-Nov-82
Emily SISSON,1498.5894557417203,1,2015,USA,12-Oct-91
Yelena NAGOVITSYNA,1498.4816723204167,4,2013,RUS,7-Dec-82
Alissa MCKAIG,1498.3552090101557,1,2012,USA,21-Feb-86
Esther CHEMTAI,1498.343075079034,3,2011,KEN,4-Jun-88
Purity Cherotich RIONORIPO,1498.3030066250694,2,2011,KEN,10-Jun-93
Almenesh BELETE,1498.2506916108077,2,2013,BEL,26-Jul-89
Ruti AGA,1498.0235688539854,1,2013,ETH,16-Jan-94
Mika YOSHIKAWA,1497.9765413476407,1,2012,JPN,16-Sep-84
Judit PLA,1497.9592683856672,1,2012,ESP,2-May-78
Zipora WANJIRU,1497.9122832547796,1,2012,KEN,12-Aug-94
Viktoriya POLYUDINA,1497.870143465686,1,2011,KGZ,29-Jun-89
Pauline NIYONGERE,1497.8452332224297,1,2011,BDI,12-Apr-88
Charlotte PURDUE,1497.833733334594,1,2012,GBR,10-Jun-91
Tarah MCKAY,1497.7396210506859,1,2012,CAN,1-May-87
Nadia EJJAFINI,1497.7203531012883,1,2012,ITA,8-Nov-77
Afera GODFAY,1497.6625257225296,1,2013,ETH,25-Sep-91
Agnes Jebet TIROP,1497.6555471004478,3,2014,KEN,23-Oct-95
Fionnuala MCCORMACK,1497.65173237917,2,2012,IRL,24-Sep-84
Rhona AUCKLAND,1497.5878882585776,1,2015,GBR,11-May-93
Chelsea SODARO,1497.5538352743224,1,2013,USA,9-May-89
Sheila REID,1497.4642774853892,1,2012,CAN,2-Aug-89
Alemitu HAROYE,1497.426585253914,6,2015,ETH,9-May-95
Perine NENGAMPI,1497.4041694362504,1,2015,KEN,1989
Dudu KARAKAYA,1497.325724239403,1,2012,TUR,11-Nov-85
Caroline Chepkoech KIPKIRUI,1497.2881496622326,1,2013,KEN,26-May-94
Sifan HASSAN,1497.078125974368,1,2014,NED,1-Jan-93
Etagegne WOLDU,1497.0604822472924,1,2014,ETH,10-May-96
Elena ROMAGNOLO,1496.9341086826335,3,2012,ITA,5-Oct-82
Jennifer RHINES,1496.9034501667802,5,2011,USA,1-Jul-74
Waganesh MEKASHA,1496.8480973858261,3,2012,ETH,16-Jan-92
Huimin XIAO,1496.5903158203114,1,2013,CHN,1-Mar-92
Zakia Mrisho MOHAMED,1496.5677302032936,4,2012,TAN,19-Feb-84
Betsy SAINA,1496.547735577854,2,2015,KEN,30-Jun-88
Julia LUCAS,1496.4025341805718,1,2013,USA,4-Mar-84
Roman GIDEY,1496.3779338619938,1,2013,ETH,20-Feb-96
Hiwot AYALEW,1496.3609916194991,4,2014,ETH,6-Mar-90
Sandra LÓPEZ,1496.0907197297147,1,2012,MEX,16-Apr-84
Roxana BÎRCĂ,1496.0620026985825,1,2012,ROU,22-Jun-88
Haftamnesh TESFAYE,1496.0071308972852,2,2015,ETH,28-Apr-94
Birtukan Fente ALEMU,1495.9899768758387,1,2015,ETH,18-Jun-89
Liv WESTPHAL,1495.96030648473,1,2015,FRA,22-Dec-93
Sophie DUARTE,1495.9122360679376,2,2013,FRA,31-Jul-81
Julia BLEASDALE,1495.8500329064764,6,2014,GBR,9-Sep-81
Belaynesh OLJIRA,1495.771973919283,3,2015,ETH,26-Jun-90
Eloise WELLINGS,1495.7360651070962,7,2015,AUS,9-Nov-82
Layes ABDULLAYEVA,1495.6746406620261,2,2012,AZE,29-May-91
Madeleine HEINER,1495.6357856064692,1,2015,AUS,15-May-87
Clemence CALVIN,1495.5436078470937,1,2014,FRA,17-May-90
Giuli DEKANADZE,1495.3442673081272,1,2013,GEO,11-Jan-95
Kate AVERY,1495.285650778053,2,2015,GBR,10-Oct-91
Alemitu HAWI,1495.2672805740597,1,2015,ETH,14-Nov-96
Jessica COULSON,1495.2168529981186,1,2015,GBR,18-Apr-90
Jessica O'CONNELL,1494.7856104752032,1,2015,CAN,10-Feb-89
Yelena KOROBKINA,1494.5865463455943,1,2015,RUS,25-Nov-90
Nicole TULLY,1494.5709570294716,2,2015,USA,30-Oct-86
Gotytom GEBRESLASE,1494.5704459554586,3,2013,ETH,15-Jan-95
Stella CHESANG,1494.5210434533592,1,2015,UGA,1-Dec-96
Mary Teresa CULLEN,1494.4090109935337,1,2015,IRL,17-Aug-82
Enatnesg ALAMREW,1494.2856878772952,1,2014,ETH,1995
Dolores CHECA,1494.0017601589734,6,2014,ESP,27-Dec-82
Amy CRAGG,1493.890683144382,6,2013,USA,21-Jan-84
Betlhem DESALEGN,1493.8148658621267,2,2015,UAE,13-Nov-91
Carolina TABARES,1493.769865885547,1,2013,COL,18-Jun-86
Dera DIDA,1493.6471527798533,1,2015,ETH,26-Oct-96
Genet YALEW,1493.451596848392,9,2013,ETH,31-Dec-92
Netsanet GUDETA,1492.739733035114,1,2015,ETH,12-Feb-91
Changqin DING,1492.4500089887547,1,2015,CHN,27-Nov-91
Alisha WILLIAMS,1492.3169471357483,1,2015,USA,5-Feb-82
Elizabeth POTTER,1492.2575042219046,1,2015,GBR,27-Dec-91
Magdalyne MASAI,1491.9179733632118,4,2015,KEN,21-Nov-93
Jackie ARESON,1491.7892955340371,4,2013,USA,31-Mar-88
Gulshat GAYNETDINOVA,1490.6909772453691,1,2015,RUS,28-Aug-92
Azmera GEBRU,1490.3741101530827,5,2015,ETH,21-Oct-95
Zhixuan LI,1490.1816651481354,1,2015,CHN,23-Mar-94
Laura WHITTLE,1489.9404714281932,1,2015,GBR,27-Jun-85
Meraf BAHTA,1489.7595019773212,1,2015,SWE,24-Jun-89
Jennifer WENTH,1489.6811644343682,2,2015,AUT,24-Jul-91
Dominika NOWAKOWSKA,1489.4286903984785,3,2015,POL,25-Jan-85
Alia SAEED MOHAMMED,1488.9946610979027,2,2015,UAE,18-May-91
Misaki ONISHI,1488.5508606252529,3,2015,JPN,24-Feb-85
Nicole SIFUENTES,1487.459956795748,1,2015,CAN,30-Jun-86
Kim CONLEY,1487.2329739856,6,2014,USA,14-Mar-86
Stephanie TWELL,1486.7329310821278,6,2015,GBR,17-Aug-89
Mimi BELETE,1486.5534105324828,4,2015,BRN,9-Jun-88
Azusa SUMI,1486.201954726433,1,2015,JPN,12-Aug-96
Karoline Bjerkeli GRØVDAL,1483.6967140373627,7,2015,NOR,14-Jun-90
Marielle HALL,1483.3116814215837,3,2015,USA,28-Jan-92
Olivia CHITATE,1483.1210853232005,1,2015,ZIM,7-Dec-87
Abbey COOPER,1482.608657240076,1,2015,USA,25-May-92
