Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Jarrin SOLOMON,1500.626939334247,3,2013,TTO,11-Jan-86
Bryshon NELLUM,1500.4648161128637,4,2015,USA,1-May-89
Fitzroy DUNKLEY,1500.298643903624,1,2016,JAM,20-Mar-93
Christopher BROWN,1500.213397667368,32,2016,BAH,15-Oct-78
Gary KIKAYA,1500.211824770187,2,2010,COD,4-Feb-78
Anderson FREITAS HENRIQUES,1500.1110309316016,4,2014,BRA,3-Mar-92
Rondell BARTHOLOMEW,1500.089519439023,7,2011,GRN,7-Apr-90
Demetrius PINDER,1500.0725370303267,7,2012,BAH,13-Feb-89
Ramon MILLER,1500.0609386468204,6,2013,BAH,17-Feb-87
Ricardo CHAMBERS,1500.0608623751502,5,2011,JAM,7-Oct-84
Youssef Ahmed MASRAHI,1500.0590642796187,22,2016,KSA,31-Dec-87
Andretti BAIN,1500.0547858365521,1,2010,BAH,1-Dec-85
LeJerald BETTERS,1500.0383713610186,2,2010,USA,6-Feb-88
Brian MURPHY,1500.0283464126494,1,2012,IRL,16-Sep-82
Dane HYATT,1499.9888238864578,2,2012,JAM,22-Jan-84
Robert TOBIN,1499.9792809812152,1,2010,GBR,20-Dec-83
Taegeon PARK,1499.9701937119444,1,2011,KOR,8-May-91
Oral THOMPSON,1499.9444669457243,1,2010,JAM,11-Dec-82
Georni JARAMILLO,1499.9420347749397,1,2019,VEN,6-Mar-89
Andrew STEELE,1499.9408007482937,1,2012,GBR,19-Sep-84
Xiaosheng LIU,1499.9379616457786,1,2010,CHN,5-Jan-88
Arman Gino HALL,1499.9335409946443,2,2013,USA,12-Feb-94
Femi OGUNODE,1499.9287501689314,3,2011,QAT,15-May-91
Claudio LICCIARDELLO,1499.924644603368,1,2010,ITA,11-Jan-86
Leslie DJHONE,1499.9196425157345,2,2010,FRA,18-Mar-81
Cedric VAN BRANTEGHEM,1499.915661734869,1,2010,BEL,13-Mar-79
Mathieu GNANLIGO,1499.9140956497663,1,2011,BEN,13-Dec-86
Bershawn JACKSON,1499.9057089043686,1,2011,USA,8-May-83
Marcell DEÁK NAGY,1499.8975937944483,1,2012,HUN,28-Jan-92
Sean WROE,1499.8947101921776,1,2011,AUS,18-Mar-85
Marco Francesco VISTALLI,1499.891531697211,1,2011,ITA,3-Oct-87
Andrae WILLIAMS,1499.890012441067,1,2010,BAH,12-Jul-83
Nicolau Ernesto PALANCA,1499.8885821545846,1,2011,ANG,15-Nov-88
David GREENE,1499.888050486044,1,2010,GBR,11-Apr-86
Danny MCFARLANE,1499.8862363739656,1,2010,JAM,14-Feb-72
Pako SERIBE,1499.8772414897858,1,2011,BOT,7-Apr-91
Greg NIXON,1499.876220081608,8,2011,USA,12-Sep-81
Angel CHELALA,1499.8730697554092,2,2015,FRA,23-Aug-89
Josh SCOTT,1499.8724273264706,1,2011,USA,3-Sep-85
David GILLICK,1499.8720203971411,2,2010,IRL,9-Jul-83
Chris CLARKE,1499.8664727571895,1,2011,GBR,25-Jan-90
Jianxin CHEN,1499.8654733507901,1,2011,CHN,10-Jul-87
Vladimir KRASNOV,1499.8466899000941,1,2013,RUS,19-Aug-90
Yoann DECIMUS,1499.8310090008536,1,2011,FRA,30-Nov-87
Ben OFFEREINS,1499.8305620330943,3,2010,AUS,12-Mar-86
William COLLAZO,1499.829839263102,3,2011,CUB,31-Aug-86
Jordan BOASE,1499.8160235530172,1,2011,USA,10-Oct-85
Shijie DENG,1499.815165612909,1,2011,CHN,2-Aug-89
Javere BELL,1499.8051880201438,2,2013,JAM,20-Sep-92
Pavel IVASHKO,1499.7998766907026,1,2015,RUS,16-Nov-94
Allodin FOTHERGILL,1499.7986695648262,3,2012,JAM,2-Jul-87
Arnold SORINA,1499.7983190878285,1,2011,VAN,6-Jan-88
Pavel TRENIKHIN,1499.7948616790686,4,2012,RUS,24-Mar-86
Felix FRANCOIS,1499.7787837944616,1,2012,SWE,8-Nov-90
Tabarie HENRY,1499.7761020337234,9,2012,ISV,1-Dec-87
David NEVILLE,1499.7733158225,8,2011,USA,1-Jun-84
Nery BRENES,1499.7709980026307,14,2016,CRC,25-Sep-85
Daundre BARNABY,1499.7662595326115,1,2012,CAN,9-Dec-90
Ahmed Mohamed AL MERJABI,1499.7514975066283,1,2011,OMA,9-Sep-90
Jamaal TORRANCE,1499.7490637391616,6,2011,USA,20-Jul-83
Camara KERFALA,1499.7331560321004,1,2011,GUI,7-May-88
Diego MILLA,1499.711060776765,1,2016,FRA,8-Jan-97
Janis LEITIS,1499.702710350742,1,2012,LAT,13-Apr-89
Thomas SCHNEIDER,1499.6980244436427,1,2012,GER,7-Nov-88
Kristijan ERFEMOV,1499.6974330335192,1,2012,MKD,31-Aug-90
Elias AMADO,1499.6888928191302,1,2012,SWE,1986
Yoandys LESCAY,1499.6848383695196,3,2017,CUB,5-Jan-94
Marc MACEDOT,1499.6790938296422,1,2013,FRA,15-Sep-88
Bereket DESTA,1499.669518955316,1,2012,ETH,23-May-90
Omar JOHNSON,1499.6667490392672,2,2013,JAM,25-Nov-88
Nicholas MAITLAND,1499.6553575642233,1,2013,JAM,27-Nov-89
Sergey ZAYKOV,1499.6517575264097,1,2012,KAZ,23-Sep-87
Nelson STONE,1499.610370997551,2,2012,PNG,2-Jun-84
Kevin MOORE,1499.59482631542,1,2013,MLT,29-Jul-90
Jose MELENDEZ,1499.5825782900165,2,2013,VEN,19-May-93
Huadong ZHANG,1499.561907380123,1,2013,CHN,1-Feb-93
Jeremy WARINER,1499.550188171117,14,2015,USA,31-Jan-84
LaToy WILLIAMS,1499.5457323453343,1,2013,BAH,28-May-88
Robin VANDERBEMDEN,1499.5372872707444,1,2015,BEL,10-Feb-94
Calvin SMITH,1499.526144223193,7,2013,USA,10-Dec-87
Richard STRACHAN,1499.5207832516812,1,2013,GBR,18-Nov-86
Zaw Win THET,1499.5201300701583,1,2012,MYA,1-Mar-91
Sajjad HASHEMI,1499.5050086568244,1,2012,IRI,22-Aug-91
Yannick FONSAT,1499.4941711750366,1,2013,FRA,16-Jun-88
Dimitri GAEL,1499.4825880819958,1,2015,FRA,8-Oct-85
Michael BINGHAM,1499.4737109140742,10,2013,GBR,13-Apr-86
Abdoulaye TOURE,1499.464883834334,1,2013,FRA,21-Aug-88
Peter MATTHEWS,1499.457197196796,3,2015,JAM,13-Nov-89
Hamdinou CHEIKH EL WELY,1499.4535637224667,1,2013,MTN,7-Jul-94
Erison HURTAULT,1499.4187558668627,6,2012,DMA,29-Dec-84
Kind BUTLER,1499.3940528260168,1,2015,USA,8-Apr-89
Jakub KRZEWINA,1499.364174163094,1,2014,POL,10-Oct-89
Johan WISSMAN,1499.3611247510712,4,2013,SWE,2-Nov-82
Augusto José STANLEY,1499.3540919238717,2,2012,PAR,3-Aug-87
Marcin MARCINISZYN,1499.3362820974244,4,2012,POL,7-Sep-82
Angelo GARLAND,1499.3267769436195,1,2013,TKS,24-Jul-94
Oscar PISTORIUS,1499.316381928084,9,2012,RSA,22-Nov-86
Riker HYLTON,1499.311389695678,3,2013,JAM,13-Dec-88
Michael MATHIEU,1499.309748842133,3,2015,BAH,24-Jun-84
Bahaa AL FARRA,1499.2971547459942,2,2012,PLE,10-Mar-91
Josh MANCE,1499.253074037593,8,2014,USA,21-Mar-92
Jordan GEENEN,1499.2449963237382,1,2015,FRA,11-Aug-94
Karsten WARHOLM,1499.2225313495762,1,2015,NOR,28-Feb-96
Karabo SIBANDA,1499.2078876957673,5,2017,BOT,2-Jul-98
Kamghe GABA,1499.120251031347,1,2014,GER,13-Jan-84
Almamy HILAL,1499.000323285382,1,2016,FRA,27-Feb-92
Jean-francois ANDRE,1498.9875077351076,1,2015,FRA,27-Mar-90
Brian GREGAN,1498.9425371597144,5,2017,IRL,31-Dec-89
Nigel LEVINE,1498.9240296164937,11,2014,GBR,30-Apr-89
Samuel GARCÍA,1498.8945867035334,1,2017,ESP,4-Dec-91
Kyle CLEMONS,1498.8921452369668,2,2015,USA,27-Aug-90
Hugo DE SOUSA,1498.7796190861413,1,2015,BRA,5-Mar-87
Antoine GILLET,1498.7594575198032,2,2015,BEL,22-Mar-88
Aliaksandr LINNIK,1498.7284869983391,1,2015,BLR,28-Jan-91
Chenbin ZHU,1498.7173690418767,1,2015,CHN,17-Mar-90
Dwayne COWAN,1498.6453976550329,5,2018,GBR,1-Jan-85
Ak. Hafiy Tajuddin ROSITI,1498.6422980626758,3,2013,BRU,4-Jul-91
Donald BLAIR-SANFORD,1498.5789518856664,2,2016,ISR,2-Feb-87
Mohamed Ashour KHWAJA,1498.5702367059325,1,2015,LBA,11-Jan-87
Abdoulaye DEMBELE,1498.5671262721385,1,2015,FRA,24-Apr-87
Julien WATRIN,1498.5656191900362,2,2016,BEL,27-Jun-92
Michael BERRY,1498.5021167404898,2,2016,USA,10-Dec-91
Christian TAYLOR,1498.4955405382716,2,2018,USA,18-Jun-90
Raymond KIBET,1498.4484749011012,2,2017,KEN,4-Feb-96
Moise Del Monaco KITU,1498.3919935737904,1,2016,FRA,9-Dec-96
Dylan BORLÉE,1498.3417227291434,4,2017,BEL,20-Sep-92
Philip OSEI,1498.254395184897,2,2019,CAN,30-Oct-90
Vitaliy BUTRYM,1498.212418201459,3,2016,UKR,10-Jan-91
Deon LENDORE,1498.0263250478497,6,2016,TTO,28-Oct-92
Berend KOEKEMOER,1498.0048915293464,1,2015,RSA,12-Jun-95
Tony MCQUAY,1497.9940871520662,27,2017,USA,16-Apr-90
Tim NOWAK,1497.9934776164248,1,2019,GER,13-Aug-95
Wilbert LONDON,1497.8318532313542,3,2019,USA,17-Aug-97
Nick EKELUND ARENANDER,1497.7619096736776,6,2015,DEN,23-Jan-89
Conrad WILLIAMS,1497.7343559827293,10,2014,GBR,20-Mar-82
Bonface Ontuga MWERESA,1497.701493583988,2,2017,KEN,13-Nov-93
Joel BURGUNDER,1497.687410305925,1,2016,SUI,20-May-91
Samson Oghenewegba NATHANIEL,1497.5655955057985,1,2017,NGR,29-Aug-97
Clement YANN,1497.5380399002565,1,2016,FRA,8-Nov-86
Erayokan ORUKPE,1497.3958663489616,1,2016,NGR,20-Dec-93
Alexander Lerionka SAMPAO,1497.3759616477857,1,2016,KEN,31-Dec-96
Onkabetse NKOBOLO,1497.3393111840437,2,2017,BOT,22-Jul-93
Leungo SCOTCH,1497.3349260833656,2,2019,BOT,28-Feb-96
Ali MEHBOOB,1497.334416420622,1,2016,PAK,10-Apr-90
Mohamed Nasir ABBAS,1497.324898625878,1,2018,QAT,28-Oct-96
Renny QUOW,1497.2117054168232,17,2017,TTO,25-Aug-87
Lucas BÚA,1497.022221954413,1,2017,ESP,12-Jan-94
Matteo GALVAN,1497.0219714273908,6,2016,ITA,24-Aug-88
Yousef KARAM,1496.997251862584,1,2019,KUW,15-Jul-93
Vitaliy ZHUK,1496.9953005929308,1,2019,BLR,10-Sep-96
Alberth BRAVO,1496.8359850275383,4,2016,VEN,29-Aug-87
Ditiro NZAMANI,1496.7714341889912,1,2019,BOT,29-Jan-00
Mamoudou-Elimane HANNE,1496.5848215717365,2,2017,FRA,6-Mar-88
Diego PALOMEQUE,1496.5829266961023,1,2016,COL,5-Dec-93
Jarryd DUNN,1496.555246761413,2,2016,GBR,30-Jan-92
Edino STEELE,1496.3909897587946,4,2015,JAM,1-Jun-87
Ousseini DJIBO IDRISSA,1496.3174190106165,1,2016,NIG,28-Dec-98
Javon FRANCIS,1496.3056092448955,7,2018,JAM,14-Dec-94
Takamasa KITAGAWA,1496.2926998585779,1,2017,JPN,5-Sep-96
James Nyang CHIENGJIEK,1496.2588391406716,1,2016,ROT,2-Mar-92
Thapelo PHORA,1496.1153012139175,2,2019,RSA,21-Nov-91
Mauritz KÅSHAGEN,1495.984755313154,1,2017,NOR,15-Feb-89
Yahiya MUHAMMED ANAS,1495.9704488217833,3,2018,IND,17-Sep-94
Warren HAZEL,1495.8841017134514,1,2017,SKN,11-Feb-96
Josephus LYLES,1495.8764732531608,1,2017,USA,22-Jul-98
Collins Omae GICHANA,1495.8304074162668,1,2017,KEN,9-Apr-89
Hederson ALVES ESTEFANI,1495.7909387880218,2,2016,BRA,11-Sep-91
Gustavo CUESTA,1495.472075172151,4,2016,DOM,14-Nov-88
Pieter BRAUN,1495.3078005929308,1,2019,NED,21-Jan-93
Rafał OMELKO,1495.269660691712,6,2017,POL,16-Jan-89
Pavel MASLÁK,1495.1784230536095,30,2017,CZE,21-Feb-91
Yuzo KANEMARU,1494.9286621927197,8,2016,JPN,18-Sep-87
Kimorie SHEARMAN,1494.8489763237708,1,2017,VIN,3-Aug-92
Yilmar Andrés HERRERA,1494.6080188230721,1,2017,COL,29-Apr-96
Sailosi TUBUILAGI,1494.5735676849379,1,2017,FIJ,2-Feb-97
Mame-Ibra ANNE,1494.4557833482554,6,2016,FRA,7-Nov-89
Narek GHUKASYAN,1494.379280955211,1,2017,ARM,18-Oct-92
Óscar HUSILLOS,1494.194305570832,3,2018,ESP,18-Jul-93
Jonathan BORLÉE,1494.0975009423464,38,2018,BEL,22-Feb-88
Zhongze GUO,1493.8982150252668,2,2018,CHN,7-Aug-96
Damian WARNER,1493.8644416562545,1,2019,CAN,4-Nov-89
Alonzo RUSSELL,1493.639525833993,1,2019,BAH,8-Feb-92
Winston GEORGE,1493.4181870545667,5,2017,GUY,19-May-87
Luguelín SANTOS,1493.1111340805728,40,2018,DOM,12-Nov-92
Maicel UIBO,1493.0578005929308,1,2019,EST,27-Dec-92
Mikhail LITVIN,1493.041027191644,1,2019,KAZ,5-Jan-96
Delano WILLIAMS,1492.7807936533407,3,2017,GBR,23-Dec-93
Martyn ROONEY,1492.6762601746977,34,2017,GBR,3-Apr-87
Abbas Abubakar ABBAS,1492.6022840805954,3,2019,BRN,17-May-96
Kevin BORLÉE,1492.3600164679856,48,2018,BEL,22-Feb-88
Patrick SCHNEIDER,1492.2426929252197,2,2018,GER,30-Nov-92
Derrick MOKALENG,1492.1404418194957,1,2019,RSA,18-Jun-97
Solomon SIMMONS,1491.8519804765047,1,2019,USA,26-Sep-93
Vernon NORWOOD,1491.2500071630852,18,2019,USA,10-Apr-92
Devon WILLIAMS,1491.1700827447858,1,2019,USA,17-Jan-94
Lucas CARVALHO,1490.8381063487777,2,2019,BRA,16-Jul-93
Todisoa Franck RABEARISON,1490.409918011108,1,2019,MAD,3-Feb-92
Taha Hussein YASEEN,1489.0702058544302,1,2019,IRQ,1-Jan-98
Yuang WU,1489.0151692265222,1,2019,CHN,18-Mar-98
Marcus CHAMBERS,1488.8369066550886,1,2019,USA,3-Nov-94
Thomas VAN DER PLAETSEN,1488.83328870688,1,2019,BEL,24-Dec-90
Teddy ATINE-VENEL,1488.6882023114863,7,2018,FRA,16-Mar-85
Michael CHERRY,1488.4532105912836,10,2019,USA,23-Mar-95
Paweł WIESIOŁEK,1488.4144067841548,1,2019,POL,13-Aug-91
Liemarvin BONEVACIA,1488.3512887266315,14,2018,NED,5-Apr-89
Cedric DUBLER,1488.214731227019,1,2019,AUS,13-Jan-95
Jhon Alejandro PERLAZA,1487.9620606892913,2,2019,COL,26-Aug-94
Brandon PARRIS,1487.0464409352421,2,2019,VIN,17-Apr-95
Rusheen MCDONALD,1486.9007363349306,15,2019,JAM,17-Aug-92
Moussa ZAROUMEYE,1485.5800453728789,1,2019,NIG,2-Jan-85
Mohammad Jahir RAYHAN,1485.4137228275536,1,2019,BAN,25-Apr-01
Jovan STOJOSKI,1485.0722078605224,1,2019,MKD,26-Nov-97
Alphas Leken KISHOYIAN,1484.669061466468,4,2019,KEN,1-Jan-94
Jessy FRANCO,1484.6438014899604,1,2019,GIB,7-Dec-98
Tikie Terry MAEL,1484.5716186904215,1,2019,VAN,7-Jun-98
Kevin MAYER,1483.3634350609414,1,2019,FRA,10-Feb-92
Fredrik SAMUELSSON,1483.1122108413945,1,2019,SWE,16-Feb-95
Baboloki THEBE,1483.1031642138346,18,2019,BOT,18-Mar-97
Keisuke USHIRO,1482.9030548628925,1,2019,JPN,24-Jul-86
Nathon ALLEN,1481.9076458706659,8,2019,JAM,28-Oct-95
Bachir MAHAMAT,1481.761925543743,3,2019,CHA,1-Dec-96
Rabah YOUSIF,1481.5964721793007,27,2019,SUD,11-Dec-86
Mazen Moutan AL YASSIN,1480.226690114394,2,2019,KSA,8-Jul-96
Pieter CONRADIE,1477.152803026664,6,2018,RSA,20-Oct-94
Steven SOLOMON,1474.3043677445232,8,2019,AUS,16-May-93
Luka JANEŽIČ,1472.5780606467824,11,2019,SLO,14-Nov-95
Nathan STROTHER,1466.7819256544299,9,2019,USA,6-Sep-95
