Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Allyson FELIX,1611.9224533662007,25,2014,USA,18-Nov-85
Blessing OKAGBARE-IGHOTEGUONOR,1569.3302254969738,11,2014,NGR,9-Oct-88
Shelly-Ann FRASER-PRYCE,1552.6772364257858,14,2014,JAM,27-Dec-86
Murielle AHOURÉ,1539.9784218725283,14,2014,CIV,23-Aug-87
Tori BOWIE,1534.0213497112823,2,2014,USA,27-Aug-90
Veronica CAMPBELL-BROWN,1533.790411013185,10,2014,JAM,15-May-82
Myriam SOUMARE,1522.6298140230035,17,2014,FRA,29-Oct-86
Tianna BARTOLETTA,1520.6783137349964,1,2014,USA,30-Aug-85
Mariya RYEMYEN,1520.3298957916863,14,2013,UKR,2-Aug-87
Anthonique STRACHAN,1520.1700068404434,10,2014,BAH,22-Aug-93
Sanya RICHARDS-ROSS,1514.6379662628021,5,2012,USA,26-Feb-85
Carmelita JETER,1513.9732645023437,15,2013,USA,24-Nov-79
Shaunae MILLER-UIBO,1513.0110080887816,3,2013,BAH,15-Apr-94
Lea SPRUNGER,1509.241600682475,3,2013,SUI,5-Mar-90
Shalonda SOLOMON,1507.117298007527,13,2014,USA,19-Dec-85
Dafne SCHIPPERS,1506.0029602063196,3,2014,NED,15-Jun-92
Bianca KNIGHT,1505.4108700343486,20,2014,USA,2-Jan-89
LaVerne JONES-FERRETTE,1504.7626787294587,2,2012,ISV,16-Sep-81
Joanna ATKINS,1503.792798081643,2,2014,USA,31-Jan-89
Elisabeth SLETTUM,1503.7237800128698,1,2013,NOR,31-Aug-86
Sherone SIMPSON,1503.5815661955753,15,2013,JAM,12-Aug-84
Kai SELVON,1503.323278274057,6,2013,TTO,13-Apr-92
Lenora GUION FIRMIN,1502.6542882165515,2,2013,FRA,7-Aug-91
Marshevet HOOKER,1501.8406549382803,1,2011,USA,25-Sep-84
Abiodun OYEPITAN,1501.6706013425433,5,2012,GBR,30-Dec-79
Franciela KRASUCKI,1501.257391828185,1,2013,BRA,26-Apr-88
Kerron STEWART,1500.9149216252426,10,2013,JAM,16-Apr-84
Natasha HASTINGS,1500.8955240788505,3,2014,USA,23-Jul-86
Kimberlyn DUNCAN,1500.8173958975358,7,2014,USA,2-Aug-91
Rose-Marie WHYTE-ROBINSON,1500.7279551798247,1,2010,JAM,8-Sep-86
Agné ŠERKŠNIENĖ,1500.4847308495866,1,2013,LTU,18-Feb-88
Tiffany TOWNSEND,1500.3296642062983,5,2014,USA,14-Jun-89
Olesya POVH,1500.242244499162,1,2011,UKR,18-Oct-87
LaShauntea MOORE,1500.0217847677263,6,2013,USA,31-Jul-83
Maria BELIMPASAKI,1499.9199722397473,3,2013,GRE,19-Jun-91
Janelle REDHEAD,1499.8631931889045,4,2012,GRN,27-Dec-89
Mikele BARBER,1499.855886063529,1,2012,USA,4-Oct-80
Alexandria ANDERSON,1499.7760539413787,1,2011,USA,28-Jan-87
Johanna DANOIS,1499.7659540552831,3,2013,FRA,4-Apr-87
Christine AMERTIL,1499.655630499174,1,2010,BAH,18-Aug-79
