Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Shelly-Ann FRASER-PRYCE,1667.8774471270006,38,2015,JAM,27-Dec-86
Tori BOWIE,1578.4131129130074,11,2015,USA,27-Aug-90
Dafne SCHIPPERS,1576.9651694271568,10,2015,NED,15-Jun-92
Blessing OKAGBARE-IGHOTEGUONOR,1576.0687776963237,41,2015,NGR,9-Oct-88
Veronica CAMPBELL-BROWN,1557.311660285723,23,2015,JAM,15-May-82
Murielle AHOURÉ,1556.173879395205,27,2015,CIV,23-Aug-87
Michelle-Lee AHYE,1531.1548800178348,13,2015,TTO,10-Apr-92
Kerron STEWART,1529.836959148394,27,2014,JAM,16-Apr-84
Carmelita JETER,1528.6274926305314,36,2015,USA,24-Nov-79
English GARDNER,1524.3608582027368,13,2015,USA,22-Apr-92
Kelly-Ann BAPTISTE,1519.3171834652976,24,2015,TTO,14-Oct-86
Stella AKAKPO,1518.8904767481135,5,2015,FRA,28-Feb-94
Marie-Josée TA LOU,1516.4225602634206,3,2015,CIV,18-Nov-88
Natasha MORRISON,1516.3341843354779,6,2015,JAM,17-Nov-92
Rosângela SANTOS,1515.6843866329073,7,2015,BRA,20-Dec-90
Myriam SOUMARE,1512.7680860973355,18,2014,FRA,29-Oct-86
Ivet LALOVA-COLLIO,1509.7579307751366,19,2015,BUL,18-May-84
Semoy HACKETT,1509.7300359025471,2,2015,TTO,27-Nov-88
Sherone SIMPSON,1508.654499762211,16,2015,JAM,12-Aug-84
Dina ASHER-SMITH,1507.2955144499917,2,2015,GBR,4-Dec-95
Carolle ZAHI,1507.2284797370733,1,2015,CIV,12-Jun-94
Candyce MCGRONE,1505.0625810811498,3,2015,USA,24-Mar-89
Ana Claudia LEMOS,1504.4427564491648,5,2013,BRA,6-Nov-88
Marshevet HOOKER,1503.9148092128262,11,2013,USA,25-Sep-84
Allyson FELIX,1503.6370765860725,10,2014,USA,18-Nov-85
Alexandria ANDERSON,1503.4985609523867,17,2015,USA,28-Jan-87
LaVerne JONES-FERRETTE,1502.682013964829,3,2012,ISV,16-Sep-81
Simone FACEY,1502.5429431746188,1,2014,JAM,7-May-85
Gina LÜCKENKEMPER,1502.51631452319,1,2015,GER,21-Nov-96
Aleen BAILEY,1502.3005641682012,13,2014,JAM,25-Nov-80
Samantha HENRY-ROBINSON,1502.2382825018663,6,2015,JAM,25-Sep-88
Marine LENERAND,1501.7304313658587,1,2015,FRA,4-Dec-95
