Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Tariku BEKELE,1566.8996782986942,5,2010,ETH,28-Feb-87
Imane MERGA,1561.0123028679227,7,2010,ETH,15-Oct-88
Vincent Kiprop CHEPKOK,1533.6905456145,6,2010,KEN,5-Jul-88
Mark Kosgei KIPTOO,1526.4883118519003,2,2010,KEN,21-Jun-76
Dejen GEBREMESKEL,1525.880810939818,2,2010,ETH,24-Nov-89
Eliud KIPCHOGE,1519.4977268401797,7,2010,KEN,5-Nov-84
Chris SOLINSKY,1510.3284726817105,4,2010,USA,5-Dec-84
Bernard LAGAT,1506.2648802334456,1,2010,USA,12-Dec-74
Moses Ndiema KIPSIRO,1505.9679666644797,2,2010,UGA,2-Sep-86
Sammy Alex MUTAHI,1503.8698084130074,2,2010,KEN,1-Jun-89
Essa Ismail RASHED,1500.2897242048111,1,2010,QAT,14-Dec-86
Mo FARAH,1500.222926005024,2,2010,GBR,23-Mar-83
Moses Ndiema MASAI,1499.0999579884308,1,2010,KEN,1-Jun-86
Alemayehu BEZABEH,1498.867813173671,1,2010,ESP,22-Sep-86
Augustine Kiprono CHOGE,1498.8632438041336,1,2010,KEN,21-Jan-87
Thomas Pkemei LONGOSIWA,1498.002181865692,1,2010,KEN,14-Jan-82
Ahmad Hassan ABDULLAH,1496.991538944294,1,2010,QAT,4-Apr-81
David Kiprotich BETT,1496.8924709624257,1,2010,KEN,18-Oct-92
Edwin Cheruiyot SOI,1496.6159432523532,2,2010,KEN,3-Mar-86
Saif Saaeed SHAHEEN,1496.229267791322,1,2010,QAT,15-Oct-82
Teklemariam MEDHIN,1495.9491129382145,2,2010,ERI,24-Jun-89
Bekana DABA,1495.8991620553384,3,2010,ETH,29-Jul-88
Josphat Kipkoech BETT,1495.768667140082,1,2010,KEN,12-Jun-90
Vincent Kipsegechi YATOR,1495.6830188424242,2,2010,KEN,11-Jul-89
Ed MORAN,1495.5924752810151,1,2010,USA,27-May-81
James Kwalia C'KURUI,1495.0563251772253,1,2010,QAT,12-Jun-84
Titus Kipjumba MBISHEI,1494.8999612311109,2,2010,KEN,28-Oct-90
Juan VAN DEVENTER,1494.3988790219296,1,2010,RSA,26-Mar-83
Chesari Kirui JACOB,1494.0052364340524,1,2010,KEN,6-Apr-84
Daniel Kipchirchir KOMEN,1493.586041200971,1,2010,KEN,27-Nov-84
Matt TEGENKAMP,1493.5455065642482,1,2010,USA,19-Jan-82
Daniel Lemashon SALEL,1493.1395024136623,2,2010,KEN,11-Dec-90
Mathew Kipkoech KISORIO,1492.617822474634,5,2010,KEN,16-May-89
Juan Luis BARRIOS,1492.3370189083134,1,2010,MEX,24-Jun-83
Galen RUPP,1491.6346619031144,2,2010,USA,8-May-86
Ayele ABSHERO,1490.442470178554,1,2010,ETH,28-Dec-90
Alistair Ian CRAGG,1489.9442892199372,1,2010,IRL,13-Jun-80
Amanuel MESEL,1489.4377195768311,1,2010,ERI,29-Dec-90
Lucas Kimeli ROTICH,1488.0187993449822,4,2010,KEN,16-Apr-90
Micah Kemboi KOGO,1487.704440065189,2,2010,KEN,30-Jun-86
Joseph EBUYA,1487.5524996459262,3,2010,KEN,20-Jun-87
Collis BIRMINGHAM,1487.2476445007087,2,2010,AUS,27-Dec-84
Hosea Mwok MACHARINYANG,1487.1555522093236,2,2010,KEN,12-Jun-86
Yusuf Kibet BIWOTT,1486.7583597140806,2,2010,KEN,12-Nov-86
Chris THOMPSON,1484.6328008878259,2,2010,GBR,17-Apr-81
Leonard Patrick KOMON,1483.0745721544404,3,2010,KEN,10-Jan-88
Abera KUMA,1481.941888518048,4,2010,ETH,31-Aug-90
