Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Maritu KETEMA,1492.1553913925716,1,2017,ETH,21-Feb-00
Stephanie GARCIA,1491.9497662293575,17,2017,USA,3-May-88
Fabienne SCHLUMPF,1491.6061025932581,9,2017,SUI,17-Nov-90
Viktória WAGNER-GYÜRKÉS,1491.5124618623936,1,2017,HUN,15-Oct-92
Joan CHEPKEMOI,1491.2546272015459,3,2017,KEN,24-Nov-93
Buzuayehu MOHAMED,1490.6138257602088,3,2016,ETH,4-Jan-96
Kerry O’FLAHERTY,1490.2162503609995,2,2016,IRL,15-Jul-81
Birtukan Fente ALEMU,1490.2087690955898,14,2017,ETH,18-Jun-89
Mel LAWRENCE,1490.1397056222645,1,2017,USA,29-Aug-89
Rolanda BELL,1490.1227829731024,4,2015,PAN,27-Oct-87
Anju TAKAMIZAWA,1489.6478332260008,1,2016,JPN,6-Mar-96
Diana MARTÍN,1489.3721902668594,8,2016,ESP,1-Apr-81
Geneviève LALONDE,1489.2323135461074,9,2017,CAN,5-Sep-91
Rosie CLARKE,1489.1081694417412,2,2017,GBR,17-Nov-91
Sara Louise TREACY,1489.0046397523174,5,2016,IRL,22-Jun-89
Francesca BERTONI,1488.6934544180117,1,2017,ITA,29-Dec-93
Anastasiya PUZAKOVA,1488.3303647593202,2,2017,BLR,12-Dec-93
Katie LANDWEHR,1488.2971293122116,2,2017,USA,23-Jan-93
Xinyan ZHANG,1488.074888206937,4,2017,CHN,9-Feb-94
Ophélie CLAUDE-BOXBERGER,1487.5254187643764,4,2017,FRA,18-Oct-88
Ann GATHONI,1487.4052797138493,2,2017,KEN,5-Mar-98
Luiza GEGA,1486.5383511820796,3,2017,ALB,5-Nov-88
Sandra ERIKSSON,1486.03257699338,10,2016,FIN,4-Jun-89
Erin TESCHUK,1485.7506630096868,3,2016,CAN,25-Oct-94
Camilla RICHARDSSON,1485.6776299601565,2,2017,FIN,14-Sep-93
Maria BERNARD-GALEA,1485.5732730925997,2,2017,CAN,6-Apr-93
Lucie SEKANOVÁ,1485.5726178726572,2,2017,CZE,5-Aug-89
María Teresa URBINA,1484.1472002554447,1,2017,ESP,20-Mar-85
Peruth CHEMUTAI,1483.3245426196686,5,2017,UGA,10-Jul-99
Anna Emilie MØLLER,1482.8484459179494,3,2017,DEN,28-Jul-97
Lennie WAITE,1481.628928519201,3,2017,GBR,4-Feb-86
María José PÉREZ,1480.8874525040671,2,2017,ESP,12-Jun-92
Maeva DANOIS,1480.708926000558,4,2017,FRA,10-Mar-93
Tuğba GÜVENÇ,1475.7248343610713,3,2017,TUR,9-Jul-94
Victoria MITCHELL,1475.7200715440506,4,2017,AUS,25-Apr-82
Amina BETTICHE,1475.3236601906788,7,2017,ALG,14-Dec-87
Tigest Getent MEKONEN,1472.4979368296047,10,2017,ETH,7-Jul-97
Charlotta FOUGBERG,1465.3344923155635,11,2017,SWE,19-Jun-85
