Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Aleksey DRYOMIN,1499.2444063391495,1,2012,RUS,10-May-89
Fawzi Dahash AL SHAMMARI,1499.2378817150297,1,2012,KUW,13-Feb-79
Ignacio MORALES,1499.2275696965326,1,2013,CUB,28-Jan-87
Tae-kyong PARK,1499.2252401286146,1,2011,KOR,30-Jul-80
Andreas KUNDERT,1499.2019588526541,2,2011,SUI,1-Oct-84
Jackson QUINÓNEZ,1499.1805573336283,1,2012,ESP,12-Jun-80
Konstantin SHABANOV,1499.1749320415452,3,2013,RUS,17-Nov-89
Kevin CRADDOCK,1499.1744641483367,6,2015,USA,25-Jun-87
Yohany PORTILLA,1499.1708715246946,1,2015,CUB,24-Jul-90
Dominic BERGER,1499.1030526318473,2,2011,USA,19-May-86
Rohollah ASHGARI GANDMANI,1499.074081040232,1,2012,IRI,8-Jan-82
Damian CZYKIER,1498.961853537386,6,2017,POL,10-Aug-92
Loic DESBONNES,1498.9113984009518,1,2015,FRA,26-Jul-91
Alexander JOHN,1498.8599059703943,3,2012,GER,3-May-86
Héctor COTTO,1498.820381694793,2,2012,PUR,25-Apr-84
Ronald Roosevelt BENNETT,1498.6583080246432,1,2012,HON,11-Oct-86
Ashton EATON,1498.639651285525,3,2014,USA,21-Jan-88
David ILARIANI,1498.6252018507312,1,2012,GEO,20-Jan-81
Aaron MALLETT,1498.612063359586,2,2017,USA,26-Sep-94
Xavier LOMBARDO,1498.5179827133543,1,2013,FRA,6-May-83
James GLADMAN,1498.5130920292713,1,2013,GBR,3-Jun-93
Logan TAYLOR,1498.4615859083374,1,2015,USA,3-Apr-86
Jorge Armando MCFARLANE,1498.453402464038,1,2013,PER,20-Feb-88
Rayzamshah WAN SOFIAN,1498.4220181249011,1,2013,MAS,11-Jan-88
Omoghan OSAGHAE,1498.3730844560696,7,2013,USA,18-May-88
Diadie CISSOKHO,1498.3379950557714,1,2015,FRA,13-Feb-94
Gregory SEDOC,1498.3297647315426,3,2013,NED,16-Oct-81
Jeff PORTER,1498.2468553584047,24,2017,USA,27-Nov-85
Gianni FRANKIS,1498.1091524356113,4,2013,GBR,16-Apr-88
Lawrence CLARKE,1498.048460710862,18,2016,GBR,12-Mar-90
Martin MAZÁČ,1498.005387126207,3,2013,CZE,6-May-90
Greggmar SWIFT,1497.9595530107272,4,2015,BAR,16-Feb-91
Dongpeng SHI,1497.9523305214575,8,2013,CHN,6-Jan-84
Dwight THOMAS,1497.9016658390276,26,2013,JAM,23-Sep-80
Ray STEWART,1497.8807939377507,1,2015,USA,5-Apr-89
Axel JEROME,1497.796851575417,1,2015,FRA,28-Jun-85
Aleec HARRIS,1497.6980677725244,11,2017,USA,31-Oct-90
Nicolas BOROME,1497.5511058209472,2,2017,FRA,7-Oct-93
Athmane HADJ LAZIB,1497.3769387753773,2,2013,ALG,10-May-83
Erik BALNUWEIT,1497.1795004559424,4,2013,GER,21-Sep-88
Sam BAINES,1497.1739568365906,1,2015,AUS,8-Feb-91
Antonio ALKANA,1497.1682320234572,10,2017,RSA,12-Apr-90
Mohamed Lamine CAMARA,1497.1635820956958,1,2015,FRA,12-Dec-92
Kim Fai IONG,1497.1536448833633,2,2013,MAC,12-Jan-89
Hassane FOFANA,1497.0911517172276,1,2015,ITA,28-Apr-92
Joel BROWN,1496.9802829582613,16,2013,USA,31-Jan-80
Andrew RILEY,1496.8394216382007,20,2016,JAM,6-Sep-88
Ladji DOUCOURE,1496.828763721617,3,2014,FRA,28-Mar-83
Lehann FOURIE,1496.5561717827254,9,2013,RSA,16-Feb-87
Tyron AKINS,1496.267855808483,10,2014,USA,6-Jan-86
Abdulaziz AL MANDEEL,1496.163835398252,2,2017,KUW,22-May-89
Fan JIANG,1496.1497157988815,4,2014,CHN,16-Sep-89
Cedric TRAORE LAMINE,1496.0802702856763,1,2015,FRA,21-Sep-93
Spencer ADAMS,1496.0794871208636,1,2016,USA,10-Sep-89
Wayne DAVIS,1495.9909032867688,5,2015,TTO,22-Aug-91
Ben REYNOLDS,1495.963446697408,1,2015,IRL,26-Sep-90
Emanuele ABATE,1495.8897746213188,5,2016,ITA,8-Jul-85
Philip NOSSMY,1495.4467937368672,3,2015,SWE,6-Dec-82
Bano TRAORE,1495.3929597755919,3,2015,FRA,25-Apr-85
Jonathan DO NASCIMENTO DO PARAIZO,1494.8361996650447,1,2015,BRA,14-Apr-90
Genta MASUNO,1494.7925269431603,2,2017,JPN,24-May-93
Jumrut RITTIDET,1494.3895529328163,2,2015,THA,1-Feb-89
Wellington ZAZA,1494.3305977791194,1,2015,LBR,20-Jan-95
Vladimir VUKICEVIC,1494.2898133711233,2,2016,NOR,6-May-91
Thomas MARTINOT-LAGARDE,1494.1620589522968,10,2015,FRA,7-Feb-88
Jarret EATON,1494.1019055876973,5,2017,USA,24-Jun-89
Honglin ZHANG,1493.997147437885,1,2016,CHN,12-Jan-94
Roger IRIBARNE,1493.9124841121613,2,2017,CUB,2-Jan-96
Éder Antonio DE SOUZA,1493.32244148291,4,2017,BRA,15-Oct-86
Simon KRAUSS,1493.1279800874008,1,2016,FRA,12-Feb-92
Ludovic PAYEN,1492.618095947681,1,2017,FRA,18-Feb-95
Deuce CARTER,1492.0558499891702,1,2016,JAM,28-Sep-90
Ronald FORBES,1491.7428846119906,5,2016,CAY,5-Apr-85
Ryan WILSON,1491.349746062539,38,2015,USA,19-Dec-80
Milan RISTIČ,1491.2797651286683,2,2016,SRB,8-Aug-91
Ruebin WALTERS,1491.2791020827444,1,2017,TTO,2-Apr-95
Wilhem BELOCIAN,1490.629435369884,5,2017,FRA,22-Jun-95
Shunya TAKAYAMA,1489.9541351972398,1,2017,JPN,3-Sep-94
Benjamin SEDECIAS,1489.485923840332,2,2017,FRA,18-Jan-95
Yordan O'FARRILL,1488.8295286541884,7,2017,CUB,9-Feb-93
Jake PORTER,1488.6382450322685,1,2017,GBR,13-Nov-93
Eddie LOVETT,1488.078491460365,9,2017,ISV,25-Jun-92
Hideki OMURO,1487.6921773696931,1,2017,JPN,25-Jul-90
David OMOREGIE,1487.6700261682201,8,2017,GBR,1-Nov-95
Siddhanth THINGALAYA,1487.3441774183407,1,2017,IND,1-Mar-91
Lorenzo PERINI,1486.9123356422524,2,2017,ITA,22-Jul-94
Yaqoub Mohamed AL YOUHA,1486.661435497817,1,2017,KUW,31-Jan-93
Johnathan CABRAL,1486.2666137034444,10,2017,CAN,31-Dec-92
Sekou KABA,1486.1470841446753,3,2016,CAN,25-Aug-90
Petr SVOBODA,1485.9568117092715,8,2016,CZE,10-Oct-84
Aurel MANGA,1485.9466331961712,6,2017,FRA,24-Jul-92
Konstantinos DOUVALIDIS,1485.5320154987419,13,2017,GRE,10-Mar-87
Antwon HICKS,1485.52602660814,6,2016,USA,12-Mar-83
Matthias BÜHLER,1485.040901880945,6,2017,GER,2-Sep-86
Nicholas HOUGH,1484.9355983321484,4,2017,AUS,20-Oct-93
Yidiel CONTRERAS,1482.7462077116477,6,2017,ESP,27-Nov-92
Byoungjun KIM,1482.6209908369774,1,2017,KOR,15-Aug-91
João Vitor DE OLIVEIRA,1482.4174331514032,5,2016,BRA,15-May-92
Jeffrey JULMIS,1482.3234377086906,3,2017,HAI,30-Sep-87
Koen SMET,1481.183942040063,3,2017,NED,9-Aug-92
Mikel THOMAS,1476.1422459597445,11,2017,TTO,23-Nov-87
Xaysa ANOUSONE,1475.7009011585847,3,2017,LAO,20-Mar-94
Ahmad HAZER,1475.495404873866,4,2017,LBN,4-Sep-89
David KING,1466.6966345528976,5,2017,GBR,13-Jun-94
