Athlete,Rating,Number Of Races,Most Recent Race Date,Nationality,DOB
Aaron ARMSTRONG,1498.6010557274142,2,2011,TTO,14-Oct-77
Yahya Hassan HABEEB,1498.5540562775482,1,2010,KSA,2-Apr-86
Kimmari ROACH,1498.5513116729371,3,2013,JAM,17-Apr-89
Tony DARKWAH,1498.5455220516787,1,2010,SWE,15-Jun-86
Tyron AKINS,1498.5210730702602,1,2010,USA,6-Jan-86
Bingtian SU,1498.5199531258152,5,2014,CHN,29-Aug-89
Junior EJEHU,1498.5115132524224,1,2010,GBR,1-Feb-91
Francis OBIKWELU,1498.4922276984344,1,2011,POR,22-Nov-78
Philip Bjørnå BERNTSEN,1498.4851623344543,1,2010,NOR,13-Dec-89
Alexander NORDKVIST,1498.4790226623832,1,2010,SWE,15-Jun-90
J-Mee SAMUELS,1498.397454664268,3,2011,USA,20-May-87
Felix GÖLTL,1498.3911468447077,1,2011,GER,23-Mar-90
Ryan MOSELEY,1498.3728637496888,2,2010,AUT,8-Oct-82
Antoine ADAMS,1498.3538791048088,4,2013,SKN,31-Aug-88
Yi LAO,1498.3336912715074,1,2011,CHN,11-Oct-85
Ronalds ARAJS,1498.2768769301874,1,2011,LAT,29-Nov-87
Julian REUS,1498.2338427006198,1,2013,GER,29-Apr-88
Ronald POGNON,1498.215396814764,2,2010,FRA,16-Nov-82
Joseph Obinna METU,1498.0501793207168,1,2012,NGR,12-Jul-88
Alvaro GOMEZ,1498.0350962228244,1,2011,COL,21-Feb-89
Christophe LEMAITRE,1497.654668632094,17,2014,FRA,11-Jun-90
Shinji TAKAHIRA,1497.6352889876453,1,2011,JPN,18-Jul-84
Rytis SAKALAUSKAS,1497.6135559397237,2,2012,LTU,27-Jun-87
Julian FORTE,1497.5726533391705,2,2013,JAM,7-Jan-93
Aziz ZAKARI,1497.558484567246,1,2011,GHA,2-Sep-76
Dwain CHAMBERS,1497.525027416848,8,2014,GBR,5-Apr-78
Tremayne GILLING,1497.5017809768758,2,2010,GBR,27-Jul-90
Abdourahim HAROUN,1497.4868056173705,1,2011,CHA,12-Apr-92
Mario FORSYTHE,1497.4765045603567,9,2012,JAM,30-Oct-85
Rikki FIFTON,1497.4419839173427,1,2011,GBR,17-Jun-85
Cordero GRAY,1497.3812840828164,1,2013,USA,9-May-89
Chi Ho TSUI,1497.3482614137806,1,2011,HKG,17-Feb-90
Ivory WILLIAMS,1497.3412794383344,2,2011,USA,2-May-85
Geronimo GOELOE,1497.2732632407588,1,2011,ARU,18-Nov-81
Keiron ROGERS,1497.2318643883386,1,2011,AIA,8-Sep-88
Peter EMELIEZE,1497.2241013902308,2,2012,NGR,19-Apr-88
Aziz OUHADI,1497.198842046114,3,2011,MAR,24-Jul-84
Rae Monzavous EDWARDS,1497.162536935283,6,2011,USA,7-May-81
Ainsley WAUGH,1497.1070055465668,2,2012,JAM,17-Sep-81
Nilson Andre DE OLIVEIRA,1497.0846388156124,2,2012,BRA,30-Jan-86
Christian MALCOLM,1496.9295724439016,2,2011,GBR,3-Jun-79
Miguel LOPEZ,1496.8266335877881,1,2012,PUR,9-Apr-90
Joel FEARON,1496.613156808726,1,2013,GBR,11-Oct-88
Kenroy ANDERSON,1496.5328704303397,1,2012,JAM,27-Jun-87
Masashi ERIGUCHI,1496.5151375450482,1,2012,JPN,17-Dec-88
Trell KIMMONS,1496.4443213031036,24,2013,USA,13-Jul-85
Moudjib TOYB,1496.434553392713,1,2011,COM,14-Oct-88
Nil DE OLIVEIRA,1496.352877603114,1,2012,SWE,3-Sep-86
Tilak Ram THARU,1496.2839066025076,1,2011,NEP,10-Apr-93
Craig PICKERING,1496.2721167273075,3,2011,GBR,16-Oct-86
Fabio CERUTTI,1496.2406225636414,1,2012,ITA,26-Sep-85
Martin KELLER,1496.2013980789511,1,2013,GER,26-Sep-86
Ramone MCKENZIE,1496.1992334269903,1,2012,JAM,15-Nov-90
Mohd FADLIN,1496.16531649555,1,2011,INA,28-Oct-89
Dmitriy ILYIN,1496.1298317649043,1,2011,KGZ,24-May-89
Andrew ROBERTSON,1496.0737732086682,1,2012,GBR,17-Dec-90
Michael TUMI,1495.9644152636677,1,2013,ITA,12-Feb-90
Samuel FRANCIS,1495.9484657830592,3,2013,QAT,27-Mar-87
Darvis PATTON,1495.8976559435619,6,2012,USA,4-Dec-77
Shavez HART,1495.829863970369,1,2013,BAH,6-Sep-92
Simeon WILLIAMSON,1495.8266738564355,1,2012,GBR,16-Jan-86
Martial MBANDJOCK,1495.4950602213335,6,2011,FRA,14-Oct-85
Terrell WILKS,1495.4900950913106,1,2013,USA,30-Dec-89
Gabriel MVUMVURE,1495.4390689101124,4,2013,ZIM,23-Feb-88
Marvin BRACY,1495.4052607655685,1,2014,USA,15-Dec-93
Emmanuel CALLENDER,1495.3725131186773,2,2012,TTO,10-May-84
Béranger BOSSÉ,1495.3192798373616,1,2012,CAF,9-Mar-85
Paul Kim WILLIAMS,1495.1982955558212,1,2012,USA,5-Apr-86
Justyn WARNER,1495.1554589900677,8,2013,CAN,28-Jun-87
Maurice MITCHELL,1495.1416206816739,2,2014,USA,22-Dec-89
Isiah YOUNG,1495.1164575881335,1,2013,USA,5-Jan-90
Ángel David RODRÍGUEZ,1495.113000738534,4,2013,ESP,25-Apr-80
Travis PADGETT,1495.0938802449382,8,2012,USA,13-Dec-86
Daniel BAILEY,1494.9599121138517,15,2013,ANT,9-Sep-86
Isidro MONTOYA,1494.9386476613283,1,2012,COL,3-Nov-90
Reza GHASEMI,1494.7972727078986,2,2013,IRI,24-Jul-87
Marlon DEVONISH,1494.666958132018,10,2012,GBR,1-Jun-76
Gerald PHIRI,1494.5736889278842,10,2014,ZAM,6-Oct-88
Denis DIMITROV,1494.5410186104828,1,2013,BUL,10-Feb-94
Rondel SORRILLO,1494.4696924578275,3,2013,TTO,21-Jan-86
Gavin SMELLIE,1494.3847648448718,2,2013,CAN,26-Jun-86
Peimeng ZHANG,1494.2566924571915,5,2014,CHN,13-Mar-87
Marek NIIT,1494.0013042170417,2,2012,EST,9-Aug-87
Yoshihide KIRYU,1493.9901237023705,2,2013,JPN,15-Dec-95
Calesio NEWMAN,1493.6682764416364,3,2013,USA,20-Aug-86
Jason YOUNG,1493.6102334243744,1,2013,JAM,21-Mar-91
Andrew HINDS,1493.4801894995821,4,2013,BAR,25-Apr-84
Jurgen THEMEN,1493.3065871860276,2,2012,SUR,26-Oct-85
Alonso EDWARD,1493.2751658898442,1,2014,PAN,8-Dec-89
Yasir Baalghytten AL NASHIRI,1493.2407485556819,1,2013,KSA,13-Dec-87
Fernando LUMAIN,1493.2320881067196,1,2012,INA,18-Oct-89
Ahmed AZNEEM,1493.1858696825527,1,2012,MDV,1989
Ramon GITTENS,1493.1850517630419,4,2013,BAR,20-Jul-87
Adam ZAVACKÝ,1493.1416517698572,1,2013,SVK,27-Jun-88
Artur Bruno ROJAS DA SILVA,1493.0845975817474,1,2012,BOL,27-May-93
Gerard KOBEANE,1492.966383427789,2,2012,BUR,24-Apr-88
Fabrice COIFFIC,1492.9370260601354,1,2012,MRI,25-Aug-84
Ratu Banuve TABAKAUCORO,1492.6320934198748,1,2013,FIJ,4-Sep-92
Jak Ali HARVEY,1492.4518514010006,6,2013,JAM,4-May-89
Aleksandr BREDNEV,1492.4180730457388,1,2013,RUS,4-Feb-88
Innocent BOLOGO,1492.2974978372558,1,2013,BUR,5-Sep-89
Jeremy BASCOM,1491.869626216438,2,2013,GUY,15-Oct-83
Ogho-Oghene EGWERO,1491.5775061646325,3,2013,NGR,26-Nov-88
Jason ROGERS,1491.320951093092,4,2013,SKN,31-Aug-91
Wilfried KOFFI HUA,1490.77624250995,2,2014,CIV,12-Oct-87
Kim COLLINS,1490.715555752583,27,2014,SKN,5-Apr-76
Idrissa ADAM,1490.14337503067,1,2013,CMR,28-Dec-84
. SAPWATURAHMAN,1490.0988272109712,1,2013,INA,13-May-94
Akani SIMBINE,1489.9402906851014,2,2014,RSA,21-Sep-93
Suwaibou SANNEH,1489.8701039158013,4,2013,GAM,10-Mar-90
Devilert Arsene KIMBEMBE,1489.8367184322028,2,2012,CGO,14-Sep-84
Alex QUIÑÓNEZ,1489.8109663263194,1,2013,ECU,11-Aug-89
Zhiqiang WU,1489.7124715084506,1,2014,CHN,10-Apr-94
Hassan TAFTIAN,1489.686007174123,1,2013,IRI,4-May-93
Ee Foo YEO GARY,1489.6652178940699,2,2012,SGP,30-Aug-86
Calvin Kang LI LOONG,1489.4307295081471,1,2013,SGP,16-Apr-90
O'dain ROSE,1489.2205401695537,1,2014,SWE,19-Jul-92
Shernyl BURNS,1489.1960594816012,1,2013,MNT,11-Oct-91
Daniel TALBOT,1488.7304546587975,1,2014,GBR,1-May-91
Pascal MANCINI,1488.1373386158543,2,2014,SUI,18-Apr-89
Barakat AL HARTHI,1488.1240213469673,2,2013,OMA,15-Jun-88
Mark LEWIS-FRANCIS,1487.3132470036755,9,2013,GBR,4-Sep-82
Jaysuma SAIDY NDURE,1486.3978706376602,18,2014,NOR,1-Jul-84
Kemar HYMAN,1485.0598073883853,4,2014,CAY,11-Oct-89
Holder Ocante DA SILVA,1483.6557998837957,2,2013,GBS,22-Jan-88
Richard KILTY,1482.7012704910935,2,2014,GBR,2-Sep-89
Harry AIKINES-ARYEETEY,1480.226123870279,12,2014,GBR,29-Aug-88
Simon MAGAKWE,1479.250775193812,6,2014,RSA,14-May-86
Charles SILMON,1478.6827475261266,4,2014,USA,4-Jul-91
